global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
51.805315270999934	n/a	2683.790690327699	n/a	48.0648647121382	n/a	n/a	2310.2312197961483	63.94509993424024	n/a	n/a	4088.975805599971	49.390262344106624	n/a	n/a	n/a	n/a	0.5109301735377016	n/a	n/a	0.2610496422312659	0.15760234232377	n/a	n/a	0.0248384983059387	0.124501902815183	n/a	0.0155007238046012	n/a	0.0217145474177562	n/a	0.0004715215695579	n/a	-0.0019201498285124	n/a	3.6869753639362e-06	n/a	0.0139651565690192	n/a	n/a	0.0001950255979972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2273.989894542203	2222.184579271203	5171030.040480059	4938104.304350733	2695.315406402064	2647.2505416899257	7007935.430477605	7264725.139988324	3520.502220844328	3456.557120910088	11947787.130114237	12393935.886969846	2492.109183704708	0.70629	375.506073	0.0	4.772388966413869e-14	0.5109301735377016	0.0	0.0	0.2610496422312659	0.15760234232377	0.0	0.0	0.0248384983059387	0.124501902815183	0.0	0.0155007238046012	0.0	0.0217145474177562	0.0	0.0004715215695579	0.0	-0.0019201498285124	0.0	3.6869753639362e-06	0.0	0.0139651565690192	0.0	0.0	0.0001950255979972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7497.203184367667	5223.213289825464	56208055.587692685	27281957.071009345	9137.934990578451	6442.619584176387	41507347.106413126	83501855.892038	12190.643795055532	8670.141574211204	75171354.91686553	148611796.13792595	8547.11705634547	1.617681	860.055603	0.0	4.772388966413869e-14	0.5109301735377016	0.0	0.0	0.2610496422312659	0.15760234232377	0.0	0.0	0.0248384983059387	0.124501902815183	0.0	0.0155007238046012	0.0	0.0217145474177562	0.0	0.0004715215695579	0.0	-0.0019201498285124	0.0	3.6869753639362e-06	0.0	0.0139651565690192	0.0	0.0	0.0001950255979972	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13514.961358624403	6017.758174256736	182654180.5251108	36213413.44383377	16885.09785788681	7747.162867308358	60018532.492601454	285106529.67041373	22493.96914579884	10303.32535074331	106158513.28326972	505978647.93215024	15794.24626344919	1.936615	1029.620117	0.0	4.772388966413869e-14	0.5109301735377016	0.0	0.0	0.2610496422312659	0.15760234232377	0.0	0.0	0.0248384983059387	0.124501902815183	0.0	0.0155007238046012	0.0	0.0217145474177562	0.0	0.0004715215695579	0.0	-0.0019201498285124	0.0	3.6869753639362e-06	0.0	0.0139651565690192	0.0	0.0	0.0001950255979972	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19385.894499266167	5870.933140641764	375812905.5366783	34467855.94188577	24365.30062546857	7480.202767581763	55953433.44413786	593667874.5694592	32447.79868110168	9953.82953530284	99078722.41786715	1052859639.249304	22943.51071462312	2.002016	1064.391113	0.0	4.772388966413869e-14	0.5109301735377016	0.0	0.0	0.2610496422312659	0.15760234232377	0.0	0.0	0.0248384983059387	0.124501902815183	0.0	0.0155007238046012	0.0	0.0217145474177562	0.0	0.0004715215695579	0.0	-0.0019201498285124	0.0	3.6869753639362e-06	0.0	0.0139651565690192	0.0	0.0	0.0001950255979972	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22222.36904020634	2836.474540940173	493833685.7591213	8045587.821401766	28510.32257009852	4145.021944629949	17181206.921463843	812838493.0510691	38109.65325262141	5661.854571519725	32056597.18903881	1452345671.0350373	26897.612027077936	1.404015	746.4580079999998	0.7640076328557386	0.3176724720039792	0.3900969726053347	-0.1208332009323669	0.0146006624475617	0.1521756480358472	0.2252809820337802	0.0676786397100102	0.0045803982729973	0.0507515208661043	0.1806267754579096	0.0561248726427265	0.032626032012322	0.0031500013291622	0.017256248045097	-0.0044582993726591	0.0002977780965939	1.9876433296253397e-05	-0.0048539892889909	-0.0029338394604785	2.3561212017638384e-05	8.607413979860777e-06	0.0109698770107442	-0.0029952795582749	8.971699632220074e-06	0.0001203382016308	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22501.39832564104	279.029285434699	506312926.6091614	77857.34213019871	29298.07440222672	787.7518321282005	620552.9490213365	858377163.6784127	39808.32742394454	1698.6741713231313	2885493.940320327	1584702932.2919748	27890.42884281818	0.987597	525.065674	0.43251109316784	0.2734116216229486	0.4937524054901985	0.1036554328848637	0.0107444487665485	0.2437914379273574	0.2455851978259602	0.02030421579218	0.0004122611789354	0.060312089391216	0.1882395293420558	0.0076127538841462	0.0354341204069186	5.795402170058306e-05	0.0169192236231856	-0.0003370244219113	0.0002862601280113	1.1358546096471333e-07	-0.0085125636813521	-0.0036585743923612	7.246374042907482e-05	1.3385166584441126e-05	0.0089467020128838	-0.0020231749978603	4.093237071967427e-06	8.004347690733905e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21984.089541861224	-517.3087837798157	483300192.984572	267608.3777757521	29120.714496381883	-177.35990584483807	31456.536201289822	848016012.779786	39265.95074848234	-542.3766754621975	294172.45808542584	1541814888.182241	27967.834079332024	0.917446	487.769165	3.931586973868499	1.7164761878617845	-0.819736837012158	-1.3134892425023563	1.7252539901694144	0.6719684819546974	-0.3375820374209013	-0.5831672352468615	0.3400840242654683	0.1139616319892468	0.7307570878400469	0.5425175584979911	0.534005921428466	0.2943253012786212	0.0034823505851368	-0.0134368730380488	1.2126765597802611e-05	0.0001805495570406	-0.0149708632103746	-0.0064582995290225	0.0002241267452637	4.170963280657225e-05	-0.0010063841724707	-0.0099530861853545	9.90639246130946e-05	1.0128091025995357e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20841.865991581537	-1142.2235502796866	434383378.0110431	1304674.6388135315	27646.047665501992	-1474.6668308798908	2174642.2620973405	764303951.5232081	36964.38283060845	-2301.5679178738937	5297214.880586371	1366365598.0477805	26781.70552415749	0.931339	495.155212	0.9379327357300896	0.4788767559175202	-0.8728271049428997	-0.0530902679307416	0.0028185765489579	0.7618271551230037	-0.4606380635351286	-0.1230560261142272	0.0151427855630253	0.2121874255773931	0.6027103047740212	-0.1280467830660256	0.3632597114807935	0.0163959786535578	0.0038762445779444	0.0003938939928075	1.5025272028043358e-05	1.5515247756991346e-07	-0.0199909676722429	-0.0050201044618682	0.0003996387884726	2.5201448808069994e-05	-0.0082671788901767	-0.007260794717706	5.271913993266735e-05	6.834624680218325e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19028.568986221544	-1813.297005359993	362086437.6633924	3288046.029647518	25448.03421137341	-2198.0134541285806	4831263.144530254	647602445.2232316	33702.35665528422	-3262.0261753242303	10640814.768500429	1135848844.1199803	24896.10656501732	0.960123	510.458771	2.046649970468988	0.9231378837311054	-0.3338414458555121	0.5389856590873876	0.2905055407018656	0.1114501109708988	0.0619789933838887	0.5226170569190173	0.2731285881826953	0.0038413956208801	0.9112999542096248	0.3085896494356036	0.8304676065424643	0.0952275717387887	0.0038238868588625	-5.2357719081899765e-05	1.4622110709381316e-05	2.74133074745913e-09	-0.0114085464478101	0.0085824212244327	0.0001301549320518	7.365795407359457e-05	-0.0131615520472016	-0.0048943731570249	2.395488860020589e-05	0.0001732264522911	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
