global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
7.077904333667703	n/a	50.09672975655206	n/a	7.039867665294103	n/a	n/a	49.55973674485344	5.830411117763488	n/a	n/a	33.99369380214008	7.092940323148082	n/a	n/a	n/a	n/a	0.5171106297215999	n/a	n/a	0.2674034033710696	-2.8645166444889014	n/a	n/a	8.205455606553956	6.696762022777946	n/a	44.84662158972097	n/a	-0.0327080394660303	n/a	0.0010698158457113	n/a	0.0008861031297175	n/a	7.851787564951487e-07	n/a	-0.0061074799895375	n/a	n/a	3.7301311822600985e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1347.4981298181112	1340.4202254844436	1815751.2098633077	1796726.3808877666	1545.7026802834057	1538.6628126181115	2367483.2509338777	2389196.7758353045	1994.5564803790544	1988.7260692612908	3955031.3785594646	3978255.553422081	1483.790806157216	0.618073	303.067688	0.0	4.6460530209629844e-14	0.5171106297215999	0.0	0.0	0.2674034033710696	-2.8645166444889014	0.0	0.0	8.205455606553956	6.696762022777946	0.0	44.84662158972097	0.0	-0.0327080394660303	0.0	0.0010698158457113	0.0	0.0008861031297175	0.0	7.851787564951487e-07	0.0	-0.0061074799895375	0.0	0.0	3.7301311822600985e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6198.518458160226	4851.020328342115	38421631.07615303	23532398.225988444	7543.045141484886	5997.342461201481	35968116.59693024	56897530.00647874	10699.50986553128	8704.953385152225	75776213.43767318	114479511.36260118	7377.328835342597	1.959734	960.942078	0.0	4.6460530209629844e-14	0.5171106297215999	0.0	0.0	0.2674034033710696	-2.8645166444889014	0.0	0.0	8.205455606553956	6.696762022777946	0.0	44.84662158972097	0.0	-0.0327080394660303	0.0	0.0010698158457113	0.0	0.0008861031297175	0.0	7.851787564951487e-07	0.0	-0.0061074799895375	0.0	0.0	3.7301311822600985e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11309.28013397184	5110.761675811615	127899817.14865014	26119884.906944744	14071.073116590116	6528.02797510523	42615149.243756495	197995098.65242508	20240.29037766776	9540.78051213648	91026492.78076324	409669354.5723101	13788.897299452636	2.284715	1120.294434	0.0	4.6460530209629844e-14	0.5171106297215999	0.0	0.0	0.2674034033710696	-2.8645166444889014	0.0	0.0	8.205455606553956	6.696762022777946	0.0	44.84662158972097	0.0	-0.0327080394660303	0.0	0.0010698158457113	0.0	0.0008861031297175	0.0	7.851787564951487e-07	0.0	-0.0061074799895375	0.0	0.0	3.7301311822600985e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15385.017291973829	4075.737158001988	236698757.07433373	16611633.381118122	19693.020043371493	5621.9469267813765	31606287.247546565	387815038.42863137	28394.10139741618	8153.81101974842	66484634.14577077	806224994.1667515	19387.45506574341	2.226823	1091.907349	0.0	4.6460530209629844e-14	0.5171106297215999	0.0	0.0	0.2674034033710696	-2.8645166444889014	0.0	0.0	8.205455606553956	6.696762022777946	0.0	44.84662158972097	0.0	-0.0327080394660303	0.0	0.0010698158457113	0.0	0.0008861031297175	0.0	7.851787564951487e-07	0.0	-0.0061074799895375	0.0	0.0	3.7301311822600985e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16647.845371496922	1262.828079523093	277150755.5132715	1594734.7584319834	21603.993586645363	1910.9735432738707	3651819.883092692	466732538.891814	31271.97211856589	2877.8707211497094	8282139.887650749	977936240.1843624	21299.770789737417	1.68636	826.895081	0.7163660607694881	0.3294640922170399	0.3190071717294813	-0.1981034579921186	0.0392449800684351	0.1017655756148427	-2.925302574148162	-0.0607859296592607	0.0036949292445405	8.557395150317864	6.909544855069953	0.2127828322920066	47.74181010422366	0.0452765337182082	-0.0348570376469717	-0.0021489981809414	0.0012150130735224	4.618193181689446e-06	-3.2689232276839064e-05	-0.0009187923619943	1.0685859068491366e-09	8.441794044591367e-07	-0.0042813937159512	0.0018260862735863	3.3345910785803013e-06	1.8330332150986425e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16563.0534088451	-84.79196265182327	274334738.22425526	7189.676930348192	21792.108111459416	188.11452481405288	35387.07444601691	474895975.9415353	31389.70702244553	117.73490387964192	13861.507591548523	985313706.9549664	21575.402404494227	1.428378	700.395508	0.5646736536372657	0.3392709480235144	0.3285158843831937	0.0095087126537123	9.041561633087016e-05	0.1079226862920718	-2.7348186823413414	0.1904838918068208	0.0362841130378726	7.479233225283231	6.632116695570147	-0.2774281594998058	43.98497186366029	0.0769663836834497	-0.0347687306481753	8.830699879639609e-05	0.0012088646308853	7.7981260364267e-09	0.0007277879820632	0.00076047721434	5.296753468356247e-07	5.783255935303857e-07	-0.0033851201355491	0.0008962735804021	8.033063309267996e-07	1.1459038332099955e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16055.868623584513	-507.18478526058607	257790917.2578056	257236.4063998268	21256.19913818589	-535.9089732735265	287198.42763508536	451826001.80221456	30175.86760461178	-1213.8394178337512	1473406.13228698	910582985.6910586	21154.98892511363	1.165108	571.302856	0.5423961941258693	0.2798772313307752	0.3689730143831866	0.0404571299999929	0.0016367793678363	0.1361410853430152	-2.490928041911559	0.2438906404297824	0.0594826444892494	6.204722509981353	6.501307306130073	-0.1308093894400741	42.26699668874026	0.0171110963656849	-0.0347871217387971	-1.8391090621794337e-05	0.0012101438388698	3.382322142590516e-10	0.0022304623951421	0.0015026744130789	4.9749624961430335e-06	2.2580303917220164e-06	-0.0044088353169688	-0.0010237151814197	1.0479927726691696e-06	1.943782885215138e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15283.502641483468	-772.3659821010442	233585452.9922321	596549.2103069106	20446.74569082233	-809.4534473635613	655214.8834487536	418069409.34516144	28623.171260399056	-1552.6963442127235	2410865.9373315563	819285933.0021346	20437.27494574746	1.22587	601.096863	0.9989274170760784	0.661921732762405	0.3071665770201548	-0.0618064373630317	0.0038200356995103	0.0943513060382787	-2.238677814334892	0.2522502275766669	0.0636301773124802	5.011678356395249	5.905188187719318	-0.5961191184107548	34.87124753237977	0.3553580033348155	-0.03471249351187	7.462822692709536e-05	0.0012049572058116	5.569372254282041e-09	0.0017636214343159	-0.0004668409608261	3.1103605635784724e-06	2.1794048270512955e-07	-0.0031752718302096	0.0012335634867591	1.5216788758655145e-06	1.0082351195722624e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14426.558574466975	-856.9440670164931	208125592.3025266	734353.1339947679	19308.305119791872	-1138.4405710304563	1296046.9337681516	372810646.598981	26217.26140301191	-2405.909857387145	5788402.241872633	687344795.4738581	19428.59154602462	1.124097	551.193115	1.195800394805349	0.7413056190409566	0.2333845859823498	-0.073781991037805	0.0054437822015027	0.0544683649741528	-1.780232333309101	0.4584454810257909	0.2101722590729688	3.169227160559166	5.33863669252743	-0.566551495191888	28.501041734800214	0.3209805967041638	-0.0342091422023841	0.0005033513094859	0.0011702654102229	2.533625407611716e-07	0.002644231577938	0.000880610143622	6.991960637764485e-06	7.754742250501354e-07	-0.0026188047323203	0.0005564670978893	3.096556310333399e-07	6.858138226023199e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
