region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.22541454155718416	0.3080448539360807	0.06044219078328541	0.04548156269649624	-0.11403436417719497	0.05	1.7042211656980355	0.7317588288748289	0.9724623368232064	1.3289383037830775	0.027709780558118444	0.06539818175787608	0.14881326691259414	0.12108387746889986	0.030474745268971377	0.04248731501598368	0.05402669768104244	0.07855555072055326	93.01091779955303	99.49010212957467	32.68658534434889	1.4211558845369083
Amygdala	acq	NA	TRUE	0.16169273473152046	0.26135689989581906	0.1327941787489875	0.09913073507619322	-0.11403436417719497	0.05	1.4474234806041333	0.6186664090214328	0.8287570715827003	1.3395863416822251	0.02884112781633909	0.10431732749195378	0.1990930928674553	0.09317106677078121	0.016328255985189298	0.07861468826530053	0.05941507651839184	0.13402809126334636	68.46705002758225	74.9462343576039	13.169882842289736	0.5726036018386842
Caudate	acq	NA	TRUE	0.2085075650092107	0.2389149722255542	0.04094078407175699	0.05358371927482265	-0.11403436417719497	0.05	1.5395365325031272	0.8727270755236027	0.6668094569795245	0.7640526754363206	0.017996308251627454	0.04683907105762816	0.159595018775059	0.12681957455201703	0.021702780329412013	0.03204914353623178	0.05535707842881419	0.07654345729249826	74.95312311641688	81.43230744643853	16.745968607100945	0.7280855916130846
Frontal	acq	NA	TRUE	0.23768676972104077	0.28598862708967837	0.04263908182188591	0.03434827618217018	-0.11403436417719497	0.05	1.8628192421545833	0.831105670668885	1.0317135714856986	1.2413747227297363	0.01897091971296792	0.04236505955463822	0.11175467673387028	0.10859464175935266	0.028494996802744872	0.027098377867582693	0.04885702778839249	0.058224359009960786	81.34040683612167	87.81959116614331	21.215321073811317	0.9224052640787529
Hippocampus	acq	NA	TRUE	0.18205814871711615	0.3386682376179608	0.12059963984331754	0.07992896869215342	-0.11403436417719497	0.05	1.348676484907557	0.5375707801759941	0.8111057047315627	1.5088351797432453	0.030809542014721768	0.0881125814895038	0.15825432637441214	0.08881250757544072	0.020007931201413295	0.061146458674568804	0.04640657912570519	0.09974907199646814	74.08076228917604	80.55994661919769	16.213559346698293	0.7049373628999258
Insula	acq	NA	TRUE	0.21638280804470528	0.2767834258267406	0.054271416670573204	0.03883298994694115	-0.11403436417719497	0.05	1.8743559890511121	0.7817766089077727	1.0925793801433392	1.3975595684165991	0.02510415742308788	0.06001119364892287	0.13706418672179446	0.11784154038341467	0.030975182135377786	0.039415572318236225	0.051819990651506526	0.07181273443624157	90.56227515936594	97.04145948938759	29.852670250365296	1.297942184798491
Occipital	acq	NA	TRUE	0.2539415643564194	0.30003026978198394	0.04158478863678696	0.02852615202961402	-0.11403436417719497	0.05	2.0802298297077892	0.8463864814071769	1.2338433483006122	1.4577777119611612	0.017595055852108778	0.03755295458394162	0.09377980043909849	0.10097129400249516	0.030263552962941274	0.023509911379902885	0.0477962630757874	0.052454024331217874	80.00386327200411	86.48304760202575	20.190697920036026	0.8778564313059142
PCC	acq	NA	TRUE	0.22964553092244963	0.29516962711101	0.04803412280061269	0.03442774910968056	-0.11403436417719497	0.05	1.8635064113779818	0.7780120643513314	1.0854943470266503	1.3952153144716113	0.019368732338309377	0.04336443601497959	0.10395210626201075	0.09876002355452848	0.02733772755967471	0.027683040980659265	0.04464379209244385	0.054921552887416875	78.8733448456909	85.35252917571253	19.362746694680496	0.8418585519426303
Parietal	acq	NA	TRUE	0.22268055053022867	0.2673615812163937	0.038545990893672485	0.02953911028935296	-0.11403436417719497	0.05	1.9197203213940843	0.8328816336181014	1.0868386877759828	1.30491374032907	0.017156510689734845	0.03833917540859223	0.10240049365375133	0.10728805292074439	0.029826740168089404	0.024640647007886034	0.049168611103245205	0.05497979010600261	75.7646336313525	82.24381796137413	17.256924688235735	0.7503010734015537
Putamen	acq	NA	TRUE	0.24103705903125025	0.26184863295156663	0.05961246404366682	0.06253160092251142	-0.11403436417719497	0.05	1.7980689047702418	0.9205205935745105	0.8775483111957315	0.9533174133433434	0.019392890039785605	0.05256517954660807	0.1434977129842796	0.10193875443419055	0.018956459769113955	0.03626849430039918	0.046747180770177366	0.07433432770325987	80.57500171257091	87.05418604259256	20.622346613727604	0.8966237658142436
Temporal	acq	NA	TRUE	0.2007582338036829	0.24591942385879512	0.043411048839321356	0.032171732681924074	-0.11403436417719497	0.05	1.9179132189048729	0.8163577754596425	1.1015554434452302	1.349353771788368	0.01882442427421938	0.0449660777912007	0.11204533767461233	0.10723760649898435	0.028904512846063473	0.02974824046703246	0.047240561798327876	0.058020072444368874	76.96062663741023	83.43981096743187	18.038521082873636	0.784283525342332
Thalamus	acq	NA	TRUE	0.20796548781558075	0.2753397367874444	0.12499588531610742	0.10482850443581004	-0.11403436417719497	0.05	1.6559190484278956	0.7553050287693311	0.9006140196585644	1.1923845140101805	0.021444307514610912	0.07478603693074116	0.154616031140308	0.0757905143976039	0.01265815602792417	0.05572844839850476	0.047454503387146414	0.10000723095672337	64.74324511975593	71.22242944977756	11.473200444318627	0.49883480192689683
