region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.23639522236542532	0.22556672760956395	0.04208514617625118	0.0608786305476659	-0.17067478762686078	0.05	1.7724877631777625	1.0480057270441256	0.7244820361336369	0.6912958750492907	0.01879591523791525	0.05291812615768236	0.19356831717338346	0.1431583345186464	0.02006380947880818	0.037545249001092997	0.06235872326359628	0.09143222373682094	57.77166634632417	64.2508506763458	8.946948042210638	0.3889977409656799
Amygdala	acq	NA	TRUE	0.19615801735533414	0.3780304278326098	0.30222797932058915	0.11900489074426036	-0.17067478762686078	0.05	1.8366937521389062	0.5188947844224646	1.3177989677164414	2.539626543333184	0.037421073537232834	0.147411834913176	0.17692875730759874	0.05596601095133039	0.011926925982539084	0.11296515224824918	0.04471541746212646	0.15543976276441732	42.082225976066404	48.56141030608805	5.003922421458369	0.21756184441123344
Caudate	acq	NA	TRUE	0.23088270350376933	0.24189943251392576	0.031052108018852203	0.029562608235118526	-0.17067478762686078	0.05	1.9570047418917442	0.9544574003516019	1.0025473415401425	1.0503845862275523	0.010992842632198721	0.025517094366145722	0.08233699833189514	0.08695617930397505	0.020478651926235922	0.016944969056263023	0.036936156934722714	0.040978953424256614	30.82060027359436	37.299784603616004	3.297368878606925	0.14336386428725761
Frontal	acq	NA	TRUE	0.24809258204200121	0.23951352873389417	0.02320265222724129	0.026096683289532453	-0.17067478762686078	0.05	1.956768644379989	1.0358186585678781	0.9209499858121107	0.88910349142138	0.014090707470036394	0.03146600009620446	0.12384809167922765	0.1463591201032576	0.033317707085003506	0.020670836405232998	0.06494732595411583	0.06648879705756043	49.84505070549067	56.32423503551232	6.6707621328392	0.2900331362104
Hippocampus	acq	NA	TRUE	0.19715445541695595	0.26821446659669695	0.08919637701483349	0.05784090695131081	-0.17067478762686078	0.05	1.8686018532838051	0.735062720212661	1.1335391330711442	1.5420985201687278	0.015295996482875428	0.04444787510220724	0.08619851109934351	0.054135629061131396	0.011782135460888347	0.03151179189324741	0.0242440210979451	0.050491217705114666	27.13069153701653	33.60987586703818	2.876175770789155	0.1250511204690937
Insula	acq	NA	TRUE	0.222124514866591	0.23796719649269962	0.06124128972170512	0.05484282735893202	-0.17067478762686078	0.05	1.9757517005118332	0.9334249347825777	1.0423267657292556	1.1166690827388754	0.02201607839526768	0.06259662089552646	0.15732652308571482	0.11024408041385225	0.020774860288664918	0.04435435052535582	0.04742324734553734	0.08220551377513134	59.977564654175985	66.45674898419763	9.708603106156303	0.4221131785285349
Occipital	acq	NA	TRUE	0.26153242882373423	0.2472844511967732	0.031068786021060935	0.0345397414844072	-0.17067478762686078	0.05	2.008953782052948	1.0576177659290975	0.9513360161238507	0.8995083543137342	0.014263537554355341	0.03339324198754786	0.11620113933402702	0.11449153334047568	0.023599598170990433	0.022223059659911497	0.04714686150159465	0.05505600171005321	50.34214669701135	56.821331027033	6.794714828262212	0.2954223838374875
PCC	acq	NA	TRUE	0.25240617379887137	0.2362924734885694	0.03868627154526678	0.0552767656062707	-0.17067478762686078	0.05	1.8157853489181601	1.0681938788502354	0.7475914700679247	0.6998649635332161	0.01832736425217701	0.048745563238667834	0.1813715919563318	0.14230573778737876	0.021235827495088348	0.03391524553143912	0.059909042135007126	0.08386211881297266	59.76860114598433	66.24778547600597	9.63375446320105	0.4188588897043935
Parietal	acq	NA	TRUE	0.24131134527245943	0.2502038587493662	0.021093366850965144	0.016878739502451487	-0.17067478762686078	0.05	2.1697435975137522	0.9644589275267151	1.2052846699870372	1.249700361090443	0.011704991033080231	0.024568820885450007	0.09069051152000786	0.14428999193658434	0.0464823191948457	0.01575232780222312	0.07876130591434671	0.07518067869930016	38.25915146240776	44.7383357924294	4.3432665957168055	0.18883767807464372
Putamen	acq	NA	TRUE	0.2751194347513677	0.2215609732620647	0.036841670370749625	0.05482777390073667	-0.17067478762686078	0.05	2.0761177986013	1.2417323804854092	0.834385418115891	0.6719526938564	0.012293864123473691	0.03355399206258668	0.12872871084265117	0.10035187937617997	0.014369601184329204	0.023604983250316132	0.042183474102575946	0.059182352999768824	44.97747720612974	51.45666153615139	5.570326201445463	0.24218809571502012
Temporal	acq	NA	TRUE	0.21848029244371045	0.21262633899045422	0.0397195594471382	0.04756688324725924	-0.17067478762686078	0.05	1.885546753525169	1.0275316476832113	0.8580151058419576	0.8350254785597458	0.0156762928186838	0.04295725113135594	0.14108492650090979	0.11195182203783847	0.018838943386728858	0.030284045882148475	0.045573541019492	0.06629858464322258	47.386602736514725	53.86578706653637	6.090197355689764	0.2647911893778158
Thalamus	acq	NA	TRUE	0.2545991642440118	0.23231442182320508	0.04180637954836849	0.07973464162172639	-0.17067478762686078	0.05	1.6705390686134314	1.0959249203984665	0.5746141482149651	0.5243188995155267	0.01825437377021836	0.05410009794679175	0.23955996778922803	0.16738805932469178	0.017976679485562096	0.03897045432501777	0.07947086259310654	0.11229478618145367	56.949336996639964	63.42852132666161	8.678561860592168	0.3773287765474856
