frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	40057.03254	45787.73818	46354.57943	52962.41318	35642.30657	40502.50771	44098.99249	43151.69082	56416.15455	47893.7935	42205.02097	42427.49382	44926.23547	54334.61064	43809.42763	49998.99955	43534.15461	39009.26339	43013.57422	47063.19804	51362.89527	33319.98828	48103.89325	37406.40653	47149.2013	42154.35503	50141.62046	33416.50495	36593.74493	41251.80139	37523.55934	55062.71622	47928.93962	43327.59439	42666.70042	44555.85051	52942.00223	42117.88703	47381.13986	43863.84859	39961.92903	47922.10781	44789.1167	48241.62316	31539.68066	43933.02188
600	900	32646.20563	39620.04928	38134.54036	43851.92649	29291.26121	33332.45537	36360.12321	35239.49072	44908.31363	38663.21606	36250.14913	37603.30371	38428.31853	43869.67045	37616.19314	41170.19059	33708.2067	34459.50281	39508.13281	39861.44893	42152.70275	30460.98535	41746.94667	31808.77461	38721.71073	32826.52214	41930.14473	26330.60378	32786.27606	33134.50627	32149.10938	43128.1049	37848.02135	37038.21278	36664.77885	36400.43504	42563.41168	36720.42607	39062.32186	35073.85977	33866.96372	40498.81875	38555.14792	40578.91756	27846.93945	37731.71784
900	1200	26152.69331	31742.65885	28136.91094	34010.79831	22447.49457	27881.44426	25041.61584	26637.78535	32936.74559	28759.93947	30045.36647	29669.03874	28513.15947	31930.13246	29672.89594	30504.46054	25601.66999	28650.68866	32574.7957	31607.49457	32848.24609	26792.7041	33627.94213	24356.97384	31247.80979	25681.36263	33214.63973	20962.20495	27735.66845	24108.2834	26466.28395	32325.48559	28266.11359	30270.16322	29416.6896	29208.51348	31121.64496	29579.10184	30966.79479	26439.11806	28309.4498	33655.06797	31155.23286	31107.88394	25992.60303	29933.39263
1200	1500	20517.27803	25784.71517	21919.39056	26732.91453	17433.83019	24561.41208	19659.41272	20832.39746	25291.14669	21775.15912	24557.47711	25391.25944	22601.99702	25021.26064	23975.61627	24866.13176	20227.93906	23488.19554	27254.74961	26295.17518	26789.8901	24176.46094	27371.84586	20709.34496	26465.7575	19828.50987	26407.10848	17882.95182	24919.70932	20487.50061	21732.05123	25121.76883	21602.84171	24118.43874	25836.44742	22256.35141	25367.15844	24149.64487	24162.18622	21336.26828	24972.15552	28370.25898	26476.40094	26393.52165	21334.00049	26277.60993
1500	1800	17711.31249	20963.44404	16953.10091	21354.07514	13187.63704	21854.82646	15162.8984	16458.63257	19909.00124	17946.65523	21282.8686	21645.22559	17224.611	20092.99231	20152.91908	19807.89851	16728.5696	20884.76229	22923.76641	22507.45847	21730.55387	20915.0459	22796.89614	18223.56965	20801.69336	15619.70443	20927.47882	14184.50033	21447.47442	16278.8284	18673.81994	19776.43048	17832.01744	21646.35876	20297.90535	18411.81	19046.2729	20345.37795	20172.24998	17468.29586	21683.84868	22382.58828	22091.80684	21018.62537	20436.81006	21823.28772
1800	2100	15858.87354	18119.23997	15002.57012	17401.15288	12159.6913	19772.5375	13886.03931	14113.60781	16820.81153	15428.41687	18786.42869	17316.63965	14806.49513	16057.9349	16967.0244	17291.71542	14132.46892	18524.57646	18814.13008	19442.36136	18472.21684	19420.29785	19252.85131	16053.06952	18664.46026	14507.86675	17521.81902	14049.057	20791.32992	14863.78653	16348.97266	16837.07736	15339.24011	18405.4117	19521.11268	15931.51531	16837.91767	18163.78707	18409.05947	15261.04321	19494.47608	19800.41992	19544.03755	18835.81707	18572.94629	19482.86449
2100	2400	12755.20833	14636.51939	12263.28262	14756.03547	10009.23658	16950.62403	10902.7852	12755.03491	13646.72786	12386.08369	14465.29665	14627.8326	12653.03918	13408.96464	13469.37216	13797.63011	12061.59529	15693.24766	17180.50488	16465.11004	15519.40791	17770.50098	16474.42651	12802.95543	14913.80003	11524.14952	15223.96702	10875.42262	16914.67776	12149.25558	14633.61155	14734.32993	12831.50379	15471.59966	14495.25068	13189.49313	13586.03056	15057.28938	15899.24718	13304.28988	16161.45054	16729.1457	16811.93727	16100.23533	17374.40869	16273.69377
2400	2700	11130.33921	13946.39663	11350.60254	11677.76033	10490.59961	15602.47839	10139.28132	10891.02676	12120.77826	11122.31621	13460.54751	14080.84041	9941.44492	11294.1938	12516.52868	12938.56458	10735.50855	13357.67947	14552.80762	14467.2613	14224.25268	15611.36133	14762.54507	11457.64144	14662.81437	9699.41721	11791.2588	9169.6459	16283.50094	10633.87333	13085.41842	11473.00812	10843.9809	13417.58837	16133.47942	10607.57426	11285.95434	13275.20878	13979.55651	11513.83817	15349.74089	15934.24805	14695.00549	13995.99809	16949.5813	14891.89913
2700	3000	9951.45346	11431.20095	10073.95316	9963.54573	8795.18392	14218.61859	9368.91225	9261.19102	10319.28406	9438.04616	12678.62261	10649.97982	9091.63314	9739.05415	10493.92179	10605.51624	9358.54632	12091.72192	11910.87344	12266.63231	12097.36833	14521.66064	12490.8564	10542.99601	11109.49178	9498.2034	10508.37762	8990.13809	15168.65043	9191.19815	11920.46094	10239.40018	9520.69767	12285.55477	10148.97882	9300.82013	10089.98914	12007.39183	12534.16231	10259.67793	12873.65707	10811.48066	13449.34661	12583.68562	13518.88599	13132.81604
3000	3300	8956.58692	9801.36368	9021.96576	10105.85736	8110.63317	12840.71516	8629.42309	9189.11587	9204.31148	8337.28706	10056.03037	10258.7679	8425.04114	8843.98807	9243.76197	10355.33827	8641.90173	10772.69674	10499.12363	11867.81319	11211.50049	13930.83447	11661.51918	9598.80062	10253.46397	8803.65728	10382.07298	7841.72969	13288.47718	8428.35807	10775.52058	8831.51498	8388.20373	10492.09994	11148.41594	10438.90295	8823.47709	10917.25117	10451.0042	8786.49119	12194.60354	11074.76387	11775.58945	10695.66719	15189.35132	11930.60923
3300	3600	7839.57159	8820.53652	7272.00475	7997.00225	7212.38647	12621.53868	6704.85949	7861.10239	7941.03475	7317.55643	10227.44979	8331.75594	6961.6079	8454.57834	9412.88268	10297.61198	8078.96485	9657.17437	9029.39102	10119.31417	9615.43252	14899.15234	11731.63161	7815.57944	9177.47569	7762.27078	8771.21844	8430.91257	13059.4069	8748.71178	8797.5187	7822.49903	7220.96038	9420.21165	8366.53737	7913.57093	8632.11124	8259.64514	9256.02023	7941.00508	10512.56218	9465.3668	10306.71331	10008.61227	13047.86963	10889.84352
3600	3900	7978.96697	9061.0132	7448.43135	7903.52227	7107.35042	10041.82984	7755.21831	6535.94312	7276.05256	7170.31792	8552.15496	9320.60807	6884.01586	7703.70825	6967.50058	8683.85405	6916.13606	9849.22303	10666.80879	9385.47206	9276.26086	11351.38965	10172.62986	7963.6175	8345.44652	6518.36008	7601.25965	6563.2994	11689.78568	7189.50007	10056.29684	7681.13278	6976.96387	10252.2236	8428.53538	5904.13969	8247.30938	8717.92946	10549.70423	7951.70136	8933.89573	8602.40625	9259.51917	8852.73154	11194.6084	11399.29035
3900	4200	7499.97534	7479.37985	7357.16208	6985.36118	6258.80129	9084.01119	6088.59643	6605.83093	7011.62739	6455.6783	6500.55299	7089.2323	6441.02235	7035.10668	7905.85726	7396.62167	6834.46462	8336.93879	7276.82383	9035.3781	8664.02579	12200.58984	8801.26772	7713.13026	7310.14096	6618.61466	6537.30186	8377.49297	11109.41356	8234.79911	9438.12943	6969.16986	6163.63342	9318.3205	6815.36542	5938.58514	7028.90679	9018.24157	10214.77026	7727.19421	8492.42586	7399.34912	9213.31014	8431.18589	11115.14551	9029.79823
4200	4500	7083.96146	8350.69061	6735.14352	6476.82241	6371.42905	8727.0949	5725.01167	5328.70276	6058.81677	6156.32504	7208.99973	6610.42688	6198.60355	5569.91874	6726.08851	7876.90029	6338.31089	8963.79159	7341.26514	8566.91677	7831.14977	10334.7749	8073.36027	5558.05838	7955.80087	5093.86236	8056.44674	5778.36895	9052.6447	6868.17097	7795.97483	7121.0795	6472.48291	7902.65152	9146.29158	7264.35364	7375.24818	7061.55358	9371.33126	6874.15677	7504.21994	9630.01875	8071.82679	7813.90195	11775.63892	9301.01266
4500	4800	6745.29671	6341.99541	7067.82077	6832.29285	5905.71414	8973.54446	5184.92434	6379.94282	7489.18422	6294.09277	6193.93783	7384.79838	6510.20018	6016.84923	6592.19658	6948.48251	5826.85715	6966.90422	6016.83848	7525.03392	7764.84942	9512.43018	7767.75588	6171.92335	6999.87674	5182.8571	7117.08344	5664.51157	9394.69128	6688.89177	7567.88634	5832.81262	5450.63262	9239.57783	7562.96698	5841.87364	6278.26447	7835.17923	7606.78937	6473.10245	7557.29893	6931.93848	7570.55939	7392.21067	11139.229	9173.52636
4800	5100	6535.98827	7475.20066	5735.01598	5413.597	5848.37038	6551.68185	5963.91049	5049.49219	5576.98165	5207.07945	5013.11808	6922.86519	5560.0764	5237.08512	5862.52801	6738.78343	5208.26321	8379.02937	6497.24902	8372.05345	7501.45217	11859.89746	7384.29755	6042.99803	8567.96678	5148.19401	6663.50692	7474.83713	7382.68121	7279.44536	6431.27133	6473.6083	5930.29106	5784.04121	8033.65956	6446.86553	6441.28338	5907.10331	6094.2244	5268.47378	7364.63982	7344.78271	7240.35383	7451.68867	10708.1521	8759.04142
5100	5400	5001.22914	5923.37322	5643.15358	8386.76242	4748.72673	5403.92926	5662.52381	6344.55386	6435.90161	6069.33123	5568.03399	5223.69991	6558.95904	7213.70811	6167.68404	7480.91994	6842.83472	6497.57844	6200.40693	7042.90062	7337.37457	9574.69971	7723.07184	6051.04747	5722.08386	6659.61681	5839.85877	8041.26284	7526.70198	6742.19804	6689.01947	6083.05343	5441.61997	6440.51645	4245.01332	5027.82866	5619.04661	7087.23803	6664.06103	5306.68843	6483.03931	5671.24824	7444.64394	7063.35807	9142.1084	7978.75239
