region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	1.9575210247058605	0.017380335246540615	10.69781532792171	12.152535277285711	0.8553716113131129	0.0855371611313113
Amygdala	acq	NA	TRUE	1.5848826588654572	0.007837746099433456	7.919262903698805	9.373982853062808	0.6785715807754358	0.06785715807754358
Caudate	acq	NA	TRUE	1.2833397793398353	0.006151896294724993	-9.399090506800109	-7.944370557436107	0.1602594163954405	0.01602594163954405
Frontal	acq	NA	TRUE	1.939352390489134	0.010921837884173035	-0.13098410841296904	1.3237358409510325	0.34693451848315443	0.034693451848315446
Hippocampus	acq	NA	TRUE	1.5955768760133802	0.009523108747628115	6.177507246942529	7.6322271963065305	0.5868936732403705	0.058689367324037046
Insula	acq	NA	TRUE	1.8835481923503907	0.01549851663420646	11.684322017264044	13.139041966628046	0.9286620537426372	0.09286620537426372
Occipital	acq	NA	TRUE	2.1004777460023725	0.0149049811228651	6.077839650140393	7.532559599504395	0.5820393368154915	0.05820393368154915
PCC	acq	NA	TRUE	1.9975165488942512	0.009401020844769977	1.144022244392426	2.5987421937564275	0.3858260360231426	0.03858260360231426
Parietal	acq	NA	TRUE	1.967920077775072	0.013022967523025786	1.7379636032740873	3.192683552638089	0.40540302560096125	0.04054030256009612
Putamen	acq	NA	TRUE	1.9775910769323253	0.006322984243305691	4.114450028844771	5.569169978208772	0.4941910744076976	0.04941910744076976
Temporal	acq	NA	TRUE	1.9167694618389375	0.014097178175076537	6.342294899297312	7.797014848661314	0.5950086670482575	0.05950086670482575
Thalamus	acq	NA	TRUE	1.7325447280666153	0.0027828146727016823	-3.763084136913676	-2.3083641875496745	0.2563288145716249	0.025632881457162488
