region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.21202356687377424	0.24249328773468654	0.053280841269379875	0.048162732761268055	-0.2749332291724614	0.05	1.8416107249663138	0.8743481885805869	0.9672625363857268	1.1062669872467816	0.02767268803272405	0.07473687668869103	0.19985703902168278	0.15716406184842288	0.034591356944231884	0.05221249157889534	0.06960132257207012	0.1029341411343193	54.307362865782196	60.78654719580384	7.905923074612153	0.3437357858527023
Amygdala	acq	NA	TRUE	0.1554005074821194	0.2616929915217864	0.206203824982075	0.1273979965873158	-0.2749332291724614	0.05	1.5549848271946698	0.5938275479921749	0.9611572792024949	1.6185798089905397	0.03260695271412421	0.14746118943983277	0.24464966671112046	0.09010642056354369	0.01544440694424095	0.11785184207488551	0.07239978854303093	0.18757784861674648	20.92388616323509	27.403070493256735	2.296042920244465	0.09982795305410717
Caudate	acq	NA	TRUE	0.17224268565805734	0.22147766091080887	0.036957356211993066	0.060972333149318964	-0.2749332291724614	0.05	1.2490862375893752	0.7776977820233576	0.47138845556601766	0.6061332132638895	0.016841794919674455	0.0474813046006395	0.19818322570768138	0.15447889052883074	0.022285112687559897	0.033834014221354056	0.06954400680175164	0.09320718588526893	19.112815566755437	25.591999896777082	2.1470836575819563	0.09335146337312854
Frontal	acq	NA	TRUE	0.22367403954970339	0.23661256765316202	0.04172328366730237	0.04355191325682783	-0.2749332291724614	0.05	1.8509439393445857	0.9453176632509878	0.9056262760935978	0.9580126462242443	0.016628798284008307	0.04303957364284345	0.13332735779632648	0.11439688353072426	0.024239580328970577	0.02973332505428193	0.050135559458496445	0.06616032013412405	32.34506691418132	38.82425124420296	3.505011726914729	0.15239181421368386
Hippocampus	acq	NA	TRUE	0.1962298144971192	0.34320511460550757	0.14283948299655905	0.08477897858425851	-0.2749332291724614	0.05	1.5350783471230771	0.5717566730398901	0.9633216740831869	1.6848455287131878	0.0272710629244505	0.08371962591659131	0.14292503283581556	0.07650241935853816	0.018238188730046845	0.05986989473982528	0.04107110637113946	0.09390215331883243	26.15335161523317	32.632535945254816	2.7867361641294437	0.12116244191867147
Insula	acq	NA	TRUE	0.20412646499282888	0.2682784746106189	0.08806001076785236	0.06627596567523446	-0.2749332291724614	0.05	1.7718403837804446	0.7608753005215918	1.0109650832588528	1.3286869511545722	0.030933531666877685	0.09265509658710865	0.19920635984709137	0.12656129326412877	0.027625169477416535	0.06647133493756463	0.06096185346184684	0.11525369489515781	49.455075059873344	55.93425938989499	6.605468533507993	0.2871942840655649
Occipital	acq	NA	TRUE	0.25122393579830726	0.2592374519480393	0.04187852805604033	0.039478588293626625	-0.2749332291724614	0.05	1.9970880066502184	0.9690881233035022	1.0279998833467159	1.0607909215132991	0.018766146563826455	0.0457376885165739	0.13570401011752153	0.1236745544185124	0.029040365614136348	0.030829613452499696	0.055238647543516456	0.06898014593201895	42.91551162835542	49.39469595837706	5.1845954662346765	0.22541719418411638
PCC	acq	NA	TRUE	0.23918584866794557	0.2550035007957813	0.05457626100820286	0.05303676264857291	-0.2749332291724614	0.05	1.9031681705512256	0.9379708432297043	0.9651973273215213	1.0290270047180448	0.019407220819162622	0.05214522516333232	0.14495172164416265	0.11196381703023972	0.023451362057017647	0.036297101917191744	0.05026902303321297	0.07432886046456509	39.457108972573046	45.93629330259469	4.561277926819616	0.19831643160085288
Parietal	acq	NA	TRUE	0.2258982088336258	0.23842425146495344	0.03825518802906561	0.03890628137672377	-0.2749332291724614	0.05	1.879070721131972	0.9474632192221902	0.9316075019097817	0.9832650840784879	0.017207211014378606	0.043065908319376234	0.13549405013648	0.12373616190547353	0.027599818117975364	0.0294272959025507	0.05444231821445638	0.06765931937192174	35.50572737382673	41.98491170384838	3.9402940982647783	0.17131713470716428
Putamen	acq	NA	TRUE	0.26106242091031295	0.24837715902436683	0.06886813433444389	0.08416473435117194	-0.2749332291724614	0.05	1.9111169670290673	1.0510725782345456	0.8600443887945217	0.8182540450623419	0.019954674181754183	0.06288441550439006	0.19085050404011972	0.12302229476015006	0.019027438911944857	0.04601941998293841	0.06194725244939861	0.10109726513320555	41.053094810366716	47.53227914038836	4.839025792653667	0.2103924257675507
Temporal	acq	NA	TRUE	0.19780253429318254	0.21508258346504125	0.04556045091891231	0.04568695209770075	-0.2749332291724614	0.05	1.836770662435975	0.9196585381602163	0.9171121242757589	0.9972311311440097	0.017237190753601122	0.0479205548238928	0.1399653317616387	0.11234523108329242	0.023193705946977564	0.03397674973925492	0.04877394084304518	0.07008178076489005	29.576588023012786	36.05577235303443	3.163432306300908	0.13754053505656122
Thalamus	acq	NA	TRUE	0.21900326918718854	0.29244474367814116	0.18590032117316393	0.14221922267986567	-0.2749332291724614	0.05	1.7277487064590547	0.748870594946371	0.9788781115126836	1.307139201510221	0.021765023418677528	0.09046473898254388	0.17241597457685096	0.07072266056842887	0.011281035550346678	0.07078050413308631	0.05389742158913675	0.1225823667672121	15.13257216304915	21.611756493070796	1.8527926856312553	0.08055620372309806
