global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
13348.676180227678	-1069.2858999135224	178187155.76457778	1143372.3357538714	18372.486058958315	-1493.1709883829972	2229559.6005486567	337548243.9866176	23399.823286028688	-3797.4565377626095	14420676.156195983	547551729.8173704	18424.196188668804	0.761853	331.764832	0.5627650641692712	0.2669118257253491	-0.6713177848480143	-0.0311100319663353	0.0009678340889464	0.4506675682532448	-0.8681813959786098	0.1640722103684027	0.0269196902151733	0.7537389363233676	-0.0233049281381596	-0.0813715489912282	0.0005431196755247	0.0066213289852318	0.0051393492057965	-0.0015289227840903	2.641291025912112e-05	2.337604879710739e-06	0.0009322889920027	-0.0009735808519111	8.691627646094105e-07	9.478596752079434e-07	-0.0129448439069459	-0.0032217218208645	1.0379491491035106e-05	0.0001675689837751	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12534.687824204711	-813.9883560229664	157118398.85026583	662577.0437409715	17170.02066187606	-1202.4653970822546	1445923.0311801843	294809609.5292508	20129.81986504585	-3270.0034209828373	10692922.37323946	405209647.7991946	17269.85913305181	0.648513	282.4086	2.3376451848590127	1.205478522045644	-0.0839619444064965	0.5873558404415178	0.3449868833007617	0.0070496081085196	-0.5746856533776281	0.2934957426009816	0.0861397509249016	0.3302636001980713	-0.2579565393643577	-0.2346516112261981	0.0665415762008354	0.0550613786510508	0.0005248512703511	-0.0046144979354454	2.754688559891635e-07	2.129359119622986e-05	-0.0044103035921994	-0.0053425925842021	1.945077777536693e-05	2.8543295520771277e-05	0.0015409053852129	0.0144857492921588	0.0002098369325552	2.374389406178116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11925.434433115532	-609.2533910891798	142215986.41853756	371189.69455366506	16147.528922349287	-1022.491739526773	1045489.3574004862	260742690.29810676	17407.445904082055	-2722.373960963796	7411319.983333708	303019172.9035431	16224.357187618913	0.573288	249.650101	1.1512115665856195	0.5544617417243186	-0.059370938140745	0.0245910062657515	0.0006047175891622	0.0035249082957121	-0.2155992830275579	0.3590863703500702	0.1289430213711877	0.046483050841997	-0.3437618852219657	-0.085805345857608	0.1181722337313599	0.0073625573777437	-0.008420922272458	-0.0089457735428091	7.09119319187792e-05	8.002686427922329e-05	-0.0081669419897298	-0.0037566383975304	6.669894146361175e-05	1.4112332049799775e-05	0.0006087404433086	-0.0009321649419043	8.68931478915447e-07	3.705649273195509e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11340.4320780136	-585.0023551019312	128605399.71603988	342227.75547480606	15132.12338123622	-1015.4055411130666	1031048.4129231196	228981158.0249559	15270.232704650673	-2137.2131994313822	4567680.259823726	233180006.854183	15219.751660255342	0.584176	254.391647	1.3821110789489266	0.6505634420627506	-0.1922351028423747	-0.1328641647016297	0.0176528862618617	0.0369543347648183	0.1742953315009572	0.3898946145285151	0.1520178104383393	0.0303788625830285	-0.338557341896589	0.0052045433253767	0.1146210737520838	2.7087271225723487e-05	-0.0158317189047788	-0.0074107966323207	0.0002506433234799	5.491990672561729e-05	-0.0043521408361155	0.0038148011536143	1.894112985738412e-05	1.4552707841616998e-05	-0.0052486168986244	-0.005857357341933	3.430863503109642e-05	2.754797934852561e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10811.250572082175	-529.1815059314249	116883138.93234716	280033.0662198507	14163.90416799299	-968.21921324323	937448.4448933396	200616181.2800892	13418.756524665054	-1851.4761799856187	3427964.045054139	180063026.66824096	14202.712618403868	0.57514	250.456619	1.1981707388794174	0.6010130705764567	-0.0155234511129833	0.1767116517293913	0.0312270078569297	0.0002409775344571	0.3730480958869862	0.1987527643860289	0.0395026613510883	0.139164881844906	-0.574691153294026	-0.236133811397437	0.3302699216744176	0.0557591768850803	-0.0143165875500069	0.0015151313547718	0.000204964679077	2.295623022212929e-06	-0.0083492911074072	-0.0039971502712917	6.971066199622893e-05	1.597721029128731e-05	0.0009705517026432	0.0062191686012676	3.86780580909928e-05	9.419706075036144e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10210.72381461167	-600.5267574705049	104258880.81827793	360632.3864380386	13221.864952266693	-942.0392157262976	887437.8839662181	174817712.81597832	11786.73649280347	-1632.0200318615844	2663489.3843974867	138927157.15078503	13251.872926353017	0.669612	291.596771	3.4100864023374333	1.90212700840728	0.3738314780939902	0.3893549292069735	0.1515972608977673	0.1397499740139374	-0.3737915844801875	-0.7468396803671737	0.5577695081709423	0.1397201486282091	-0.6371035030556271	-0.0624123497616011	0.4059008736057515	0.0038953014027644	0.0204036430028583	0.0347202305528652	0.000416308647788	0.0012054944096441	-0.0048469984688135	0.0035022926385936	2.3493394156680412e-05	1.2266053726347616e-05	0.006977617371218	0.0060070656685748	3.608483794657001e-05	4.868714417912319e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9742.174376082496	-468.54943852917495	94909961.57399836	219538.57634600508	12376.548451709476	-845.3165005572173	714559.9861143	153178951.5775122	10375.68888853268	-1411.0476042707887	1991055.3415183325	107654919.91162054	12344.274970544577	0.5905	257.145752	1.2799532656098611	0.7775011822317495	0.3388891863738479	-0.0349422917201422	0.0012209637506555	0.1148458806411286	-0.4222282971080346	-0.0484367126278471	0.0023461151301926	0.1782767348787507	-1.189207222050669	-0.552103718995042	1.4142138169774694	0.3048185165281563	0.0199253331880987	-0.0004783098147595	0.0003970189026567	2.2878027889536265e-07	-0.0034696485819691	0.0013773498868444	1.2038461282360188e-05	1.8970927107902811e-06	0.0180113685149506	0.0110337511437326	0.0001217436643018	0.0003244093957813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9256.407573086308	-485.76680299618783	85681081.15908955	235969.38689313715	11539.617031096104	-836.9314206133713	700454.2028099159	133162761.22436328	9190.020016791175	-1185.6688717415054	1405810.6734167745	84456467.90902248	11476.528009469832	0.620598	270.252319	1.1818802948740272	0.4984079197452052	0.1563720470288956	-0.1825171393449523	0.0333125061546647	0.0244522170920071	-0.1853350408230198	0.2368932562850148	0.0561184148733177	0.0343490773568704	-0.802742863008234	0.386464359042435	0.6443961041106564	0.1493547008100801	0.0170088211479149	-0.0029165120401838	0.0002892999968417	8.506042480537073e-06	-0.0066735811495428	-0.0032039325675736	4.4536685359533e-05	1.0265183897559396e-05	0.0194110347112256	0.001399666196275	1.9590654609949284e-06	0.0003767882685604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8862.972518215234	-393.4350548710736	78552281.8586385	154791.14240140468	10819.277564367643	-720.339466728461	518888.9473266436	117056767.01482904	8354.248656130532	-835.771360660643	698513.7673005427	69793470.6084588	10698.952935311034	0.689656	300.325073	2.9946276599120063	1.4092638906157822	-0.2050533082009451	-0.3614253552298407	0.1306282874030165	0.0420468592041517	0.5175995197090515	0.7029345605320713	0.4941169963904162	0.2679092628030408	-0.4954169259036547	0.3073259371045793	0.2454379304718273	0.0944492316172078	-0.0019178293528197	-0.0189266505007346	3.678069426536829e-06	0.0003582180991769	-0.009645469033495	-0.0029718878839522	9.303507287611098e-05	8.83211759478189e-06	0.0088507369550021	-0.0105602977562235	0.0001115198887	7.833554464663984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8509.288402767737	-353.6841154474969	72407989.12147751	125092.4535198783	10153.082665130523	-666.1948992371199	443815.6437695563	103085087.60497393	7389.384052041136	-964.8646040893964	930963.7042245877	54602996.66855988	10021.157775203834	0.724037	315.296906	2.47766385554748	1.160813167990259	-0.3520893044577065	-0.1470359962567613	0.0216195841952183	0.1239668783135115	1.0808537955153668	0.5632542758063153	0.3172553792140967	1.1682449272799742	-0.3320279068879017	0.163389019015753	0.1102425309523611	0.0266959715349301	-0.0161488126666953	-0.0142309833138756	0.000260784150544	0.0002025208860798	-0.0017697109469003	0.0078757580865947	3.1318768355787564e-06	6.202756543856181e-05	-0.0011222129339006	-0.0099729498889027	9.945972948656436e-05	1.2593618690137925e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
8239.300474903832	-269.9879278639055	67886072.31575051	72893.48119224544	9598.2396660598	-554.8429990707227	307850.753617794	92126204.68712376	6802.885861997252	-586.4981900438843	343980.1269247522	46279256.05136209	9436.346035972529	0.741213	322.776825	1.576000933236982	0.8392561084503639	0.1443901372997516	0.496479441757458	0.2464918360877972	0.0208485117494411	1.2603889057671722	0.1795351102518054	0.0322328558131279	1.5885801937809698	-0.5375705290666701	-0.2055426221787684	0.2889820737210196	0.0422477695321239	-0.0134271538636337	0.0027216588030616	0.0001802884608776	7.4074266402827105e-06	-0.002476220281437	-0.0007065093345366	6.131666882199935e-06	4.991554397874905e-07	0.0093384941094801	0.0104607070433807	0.0001094263918474	8.720747223279452e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
8002.801302583307	-236.49917232052485	64044828.68862908	55931.858508293306	9112.11418262269	-486.12548343711023	236317.9856469641	83030624.87715358	6413.241271835653	-389.6445901615989	151822.90664220037	41129663.61077618	8948.529448673242	0.7776229999999998	338.632294	2.496211036380622	1.2389272979943875	-0.3350057661827463	-0.4793959034824979	0.2298204322758004	0.1122288633756888	1.6327998371297667	0.3724109313625945	0.138689901798355	2.6660353081309927	-0.4645197744788305	0.0730507545878396	0.2157786208818636	0.0053364127458527	-0.0245284634396339	-0.0111013095760001	0.0006016455187094	0.0001232390743021	0.0026988416804738	0.0051750619619108	7.283746416262645e-06	2.678126630961606e-05	-0.0058122032915627	-0.0151506974010428	0.0002295436317379	3.378170710245229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
7703.158781855449	-299.642520727858	59338655.21847673	89785.64022814482	8588.473118805483	-523.6410638172074	274199.9637156167	73761870.51244438	5791.422145924852	-621.8191259108007	386659.0253484722	33540570.47230882	8353.870723479342	0.822725	358.272888	0.5897585600021362	0.3210714387028493	-0.3339496109839501	0.0010561551987962	1.1154638039442508e-06	0.1115223426763316	1.6527848218806866	0.0199849847509199	0.0003993996154945	2.7316976674391733	-0.6342055864620306	-0.1696858119832001	0.4022167258996482	0.0287932747883979	-0.0231073951554035	0.0014210682842304	0.0005339517108679	2.019435068445535e-06	0.0073627596136427	0.0046639179331689	5.4210229128288e-05	2.1752130487334463e-05	-0.0077078492355478	-0.001895645943985	3.59347354494716e-06	5.941093983793481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7513.030747330336	-190.12803452511253	56445631.01033104	36148.66951238238	8258.460323494402	-330.0127953110805	108908.4450690331	68202166.91473126	5764.432563516293	-26.989582408558817	728.4375585883876	33228682.779327024	8036.170223666132	0.8927819999999999	388.780731	5.096967946589287	2.522226292351871	0.7818379232910786	1.1157875342750287	1.2449818216435484	0.6112705382961064	1.110119644566737	-0.5426651773139497	0.2944854946691804	1.2323656252529784	-1.2820473713057794	-0.6478417848437488	1.6436454622720589	0.419698978189534	-0.0045096199741063	0.0185977751812971	2.0336672310858508e-05	0.000345877241694	0.000991489231555	-0.0063712703820877	9.830508962895245e-07	4.059308628166795e-05	0.0231365742041985	0.0308444234397462	0.0009513784573303	0.0005353010659063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
7364.349909979852	-148.68083735048458	54233649.596620254	22105.99139524125	7920.738246065203	-337.7220774291991	114056.20158309396	62738094.36268008	5440.163350080667	-324.2692134356257	105150.5227821594	29595377.27556091	7665.620633679317	0.9306	405.249298	4.011009766163612	1.907172951432628	-0.0517638998580594	-0.833601823149138	0.6948919995575668	0.0026795013285152	1.866978628458128	0.7568589838913911	0.5728355214971089	3.4856091991193927	-0.9891861053390016	0.2928612659667777	0.9784891509957424	0.0857677211036637	-0.0240282951932738	-0.0195186752191675	0.0005773589698951	0.0003809786823113	0.0001588740022553	-0.0008326152292997	2.524094859261707e-08	6.93248120061792e-07	0.0009341107895396	-0.0222024634146589	0.0004929493816792	8.725629671342948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
7160.304888356751	-204.0450216231011	51269966.09422558	41634.37084917179	7554.504265364174	-366.2339807010294	134127.32862012196	57070534.6954055	5485.583341930316	45.4199918496488	2062.975659622163	30091624.601263378	7317.961851113609	0.969043	421.98999	2.277538575913847	1.0513393220428155	0.0534850123632395	0.1052489122212989	0.0110773335237666	0.0028606465474958	1.28483497221751	-0.5821436562406179	0.3388912365011947	1.65080090583317	-1.288218689469787	-0.2990325841307852	1.6595073918992551	0.0894204863719351	-0.0059447782460129	0.0180835169472609	3.534038839426821e-05	0.0003270135851818	0.0042717232276729	0.0041128492254176	1.824761933384018e-05	1.6915528751018155e-05	0.004560013083284	0.0036259022937444	1.3147167443780903e-05	2.0793719319721252e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
