index	name	volume-mm3
8103	Left-AV	118.0
8104	Left-CeM	58.0
8105	Left-CL	18.0
8106	Left-CM	210.0
8108	Left-LD	17.0
8109	Left-LGN	271.0
8110	Left-LP	113.0
8111	Left-L-Sg	19.0
8112	Left-MDl	211.0
8113	Left-MDm	673.0
8115	Left-MGN	75.0
8116	Left-MV(Re)	9.0
8118	Left-Pf	49.0
8120	Left-PuA	206.0
8121	Left-PuI	172.0
8122	Left-PuL	152.0
8123	Left-PuM	1081.0
8126	Left-VA	365.0
8127	Left-VAmc	7.0
8128	Left-VLa	509.0
8129	Left-VLp	770.0
8130	Left-VM	1.0
8133	Left-VPL	795.0
8203	Right-AV	130.0
8204	Right-CeM	59.0
8205	Right-CL	19.0
8206	Right-CM	218.0
8208	Right-LD	16.0
8209	Right-LGN	332.0
8210	Right-LP	108.0
8211	Right-L-Sg	9.0
8212	Right-MDl	191.0
8213	Right-MDm	710.0
8215	Right-MGN	80.0
8216	Right-MV(Re)	12.0
8218	Right-Pf	44.0
8220	Right-PuA	216.0
8221	Right-PuI	230.0
8222	Right-PuL	199.0
8223	Right-PuM	1254.0
8226	Right-VA	373.0
8227	Right-VAmc	7.0
8228	Right-VLa	533.0
8229	Right-VLp	782.0
8233	Right-VPL	789.0
