pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-06_ses-blocked	0	30	30	15	0.3852062923681437	0.5644739162193463
sub-06_ses-blocked	30	60	30	45	5.713739071234154	0.7443564286269853
sub-06_ses-blocked	60	90	30	75	13.051614807810225	0.8658619574699135
sub-06_ses-blocked	90	120	30	105	21.118070327279344	0.9612764604693573
sub-06_ses-blocked	120	150	30	135	27.61101233794571	1.0228933669808258
sub-06_ses-blocked	150	180	30	165	29.28991559092871	1.0339868528392995
sub-06_ses-blocked	180	240	60	210	28.98054424472129	1.2414195783596902
sub-06_ses-blocked	240	300	60	270	27.59366832686692	1.2113013837852267
sub-06_ses-blocked	300	360	60	330	26.258393584785928	1.1822161123592008
sub-06_ses-blocked	360	480	120	420	23.64731530232967	1.3923990691503338
sub-06_ses-blocked	480	600	120	540	20.626310324725335	1.3056698182615727
sub-06_ses-blocked	600	900	300	750	17.19398661963335	1.596241300874854
sub-06_ses-blocked	900	1200	300	1050	14.360357129034398	1.4203635596880129
sub-06_ses-blocked	1200	1500	300	1350	12.76740855676907	1.2972329572689492
sub-06_ses-blocked	1500	1800	300	1650	11.447982808030316	1.1935233385738735
sub-06_ses-blocked	1800	2100	300	1950	10.303774196167645	1.1044559023788396
sub-06_ses-blocked	2100	2400	300	2250	9.3722348536754	1.029619542545674
sub-06_ses-blocked	2400	2700	300	2550	8.555094452323868	0.9648781702317709
sub-06_ses-blocked	2700	3000	300	2850	7.790655074309782	0.9075767278244684
sub-06_ses-blocked	3000	3300	300	3150	7.119135763711784	0.8579665571095348
sub-06_ses-blocked	3300	3600	300	3450	6.546056554898278	0.8153811927085723
sub-06_ses-blocked	3600	3900	300	3750	6.10065434226898	0.7797427943365445
sub-06_ses-blocked	3900	4200	300	4050	5.681174118101711	0.7480445662087835
sub-06_ses-blocked	4200	4500	300	4350	5.400264458593504	0.7222089795596206
sub-06_ses-blocked	4500	4800	300	4650	5.150924339398786	0.6994129009055283
sub-06_ses-blocked	4800	5100	300	4950	4.903788087502538	0.6787933915190011
sub-06_ses-blocked	5100	5400	300	5250	4.574835900490766	0.6587031737442218
