frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
2100	2400	5556.53894	6138.82907	5835.78026	7024.20665	5338.15956	6908.12893	5677.44229	4583.44186	6170.29628	5153.01493	7365.99732	6341.22711	5726.31777	6138.83117	6883.9764	6294.13264	5534.96467	6575.87664	7194.63867	6978.2113	7104.56661	6842.59982	7187.48809	6215.41053	6160.53678	5727.14935	6646.37583	5204.53857	6320.91661	5446.81019	6082.50483	6285.06716	5291.05015	6374.01324	4902.32528	5081.97321	6060.77827	6331.65166	6167.17789	5367.09166	6976.7139	5586.534	6800.20682	6710.177	7068.55583	6787.47698
2400	2700	4894.43048	5355.09013	4774.91796	5833.14361	5379.4673	5948.00077	4984.99608	4209.26242	4985.24672	4557.4697	5015.5729	4905.87722	5001.05364	5753.78986	5621.77361	5633.94266	5181.02823	6227.99016	5701.12451	6301.32149	5668.54062	6781.35592	6153.0132	5436.77883	5383.14545	4774.38522	6155.83324	4174.57667	5280.95184	4926.42612	5788.67529	5515.99595	4700.54847	5323.10512	4550.26261	5951.2827	5265.8752	5004.49469	5648.35773	4729.29333	6101.26329	4741.4342	6369.96042	6164.499	6329.61735	6348.29029
2700	3000	5545.00953	5240.2238	4719.93992	5621.23075	4142.12646	6013.91062	4423.31268	3515.26967	4840.38665	4376.96409	5125.54817	4531.05127	4526.92811	5126.57654	5046.29522	6183.67281	4595.11353	6032.29463	4881.69592	5965.53913	5737.04595	6529.60596	6500.61917	5152.62552	5717.47989	4023.69234	5261.78734	4211.20941	5449.28971	4807.30636	4760.08203	4555.59609	4047.04753	5155.31722	4241.62968	4669.38905	5185.79356	4744.29967	4713.02296	4391.23209	5549.76357	4599.97076	5527.81756	5505.19809	5097.36495	5762.24282
3000	3300	4589.54668	3786.32828	3865.56243	4459.85079	4109.74557	4704.77192	5086.61938	3723.35334	3989.16584	3751.35243	5670.19099	3605.98956	4193.92154	5137.76998	4331.42019	5340.1472	4604.60076	5898.89083	3443.70294	5678.88689	4987.9349	5179.35913	5248.86933	4376.90194	3725.58985	4036.08159	4409.37856	3646.53576	4243.04989	4495.26281	4404.40027	4283.42189	3554.57704	4161.35857	2982.88517	3847.59108	4587.76462	3774.13651	5154.16998	4328.80969	4930.71119	3352.50055	5309.7914	5102.09173	5734.80497	4915.37784
3300	3600	4617.72964	4437.43265	3558.48524	4969.77804	3154.40081	4982.42388	3978.33874	3323.70766	3962.56454	3263.45928	3917.87679	3553.26731	4349.98897	4028.07071	4718.62642	4485.89978	4074.62868	5761.67403	3965.548	5388.79289	5008.08871	6208.74337	5007.3491	5325.99326	4358.87851	4424.82006	4592.26757	4664.09604	4004.91877	4219.43324	3551.57734	4275.58472	3942.15577	3411.55068	3816.05791	3910.08866	4175.70235	3522.67463	3685.87267	3410.6872	5133.91786	4318.41794	4929.29782	5180.67272	5572.97172	5108.70829
3600	3900	3613.0933	4310.05519	3324.66569	5378.05497	3614.36502	3761.46496	3928.41748	4014.41745	4279.29274	3608.20053	4513.93884	3486.94952	4432.20256	4634.97405	3382.67822	4251.6967	3807.34281	4250.83639	4223.0864	4545.82001	5120.99257	5140.69416	4623.12821	3617.32002	3377.84148	2840.19487	3592.50565	3323.96876	4285.61191	3055.9447	4518.27544	3336.27944	2863.92143	4531.53312	2979.45182	3004.70793	3382.38289	4332.93657	4489.88046	3957.28058	4907.25054	3788.03387	4455.68055	4415.6563	5198.59196	4674.23533
3900	4200	3808.21374	4596.53719	3523.88124	2732.99035	2956.03158	4682.87387	3621.1181	2680.35299	3755.35061	3363.28961	3777.42214	4062.93587	2572.37903	3393.7549	3984.87929	4085.0727	3531.60907	3840.58422	5436.5896	4196.85989	4275.10199	4930.04084	4577.94461	3435.30526	3390.76876	3277.61672	3055.25478	4067.97852	4901.1468	4903.21841	3246.85669	3339.30957	3589.76261	3237.77271	2421.88252	3229.42265	3601.85625	3638.90256	3784.68072	3615.13385	4158.85968	3216.27444	3799.76481	3931.33188	5091.0294	4389.88445
4200	4500	3486.35755	3138.53617	3579.35685	3585.47811	3273.79159	4033.62643	2841.5832	1682.92289	3912.35274	3015.57986	2651.72734	2615.73256	2806.01411	3879.21479	3402.37654	3626.76555	3536.43806	3530.3007	3670.51938	4445.73297	4222.23601	6705.24146	4384.00769	3032.35649	3970.63371	3074.12813	4401.04104	3227.27187	4224.6623	4359.53647	4674.80659	3614.49767	2997.75599	3914.08302	3603.2601	4483.84028	3962.44118	4257.55997	4049.75097	4047.34782	3838.53627	4415.35834	3633.64408	3940.41573	4465.17495	4149.43332
4500	4800	2559.79072	3255.70802	3853.31183	3496.41529	4191.74084	4819.56249	4110.88707	3187.92861	3763.25288	3311.11537	4291.17031	3399.60563	2879.11053	3592.01751	4053.73773	3809.95015	3651.99672	3716.7298	2856.32251	3611.24718	3574.48157	4075.58461	4070.11689	3607.62917	3871.03873	3590.06963	3257.04763	3751.7498	5450.10926	3722.61156	2630.25724	3448.77363	3320.15167	4158.40627	3357.23373	2712.70187	3859.19589	4233.39216	3488.70602	3767.2173	3652.49	3616.45065	3748.12791	3617.56688	4743.98421	3953.33048
4800	5100	2961.45465	2971.49321	3184.88305	4044.31636	2534.99093	4510.30431	2153.95021	2384.64566	2849.5439	2418.00901	4178.41303	3457.42323	3067.68626	3110.89765	3266.75283	3586.56603	3030.90356	2601.0653	3840.4216	3155.84074	3494.05493	3913.9312	3956.45619	2913.97218	2854.29852	3379.68553	2555.69479	2897.46725	3510.42873	2545.88454	2982.93145	2674.17584	2392.78504	3571.71303	2180.14268	2649.6761	2216.24233	2562.8673	2896.31424	2604.82883	4496.24228	2441.50519	4251.59512	3261.29569	5018.11155	3340.58193
5100	5400	2753.25193	1349.36763	1843.08027	3542.31143	3009.46837	2978.72984	3953.47301	3235.52307	2493.93773	2473.47643	2844.51235	1252.14784	2168.56948	2517.93134	2233.08976	3106.9397	2576.75516	3117.4913	1168.46815	3431.36912	4106.78673	4213.97048	3499.55333	3189.79347	4654.63414	2481.87343	3214.7191	2891.38255	3561.90115	2766.5111	3917.03184	3789.07557	3481.68547	2632.7166	2752.24435	3246.90331	3023.02326	3104.25791	3665.20155	3239.40645	4177.24582	4243.20239	3305.81515	3108.82507	4232.61051	3093.46846
