frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	1067.1096544176257	934.7577022265234	1574.0593381314663	1455.6207183319054	1079.239956377971	744.6463069738217	637.0999134380811	924.9210325672154	1151.2546689445	916.9704528962723	1263.2234963046355	1181.4894802295887	1491.1459671665855	1914.6079894754162	1424.9441731062652	939.6381179754683	1132.201488253984	960.8142492083526	1121.0247675175333	1421.245225016024	952.5387316483718	1342.1013086485875	1148.621422153549	1069.6978622445438	1002.653660784476	614.2606839400742	916.7921653975302	1002.0085381165516	1438.8486149932792	663.4888816501783	951.4161409898865	873.0486137619785	1409.014865554926	497.4949255801178	245.7469586061574	1645.6733474633254	1139.6323652517535	711.1000338945033	124.53362996347008	981.8555296764622	1548.2484509758285	313.30691830500973	1403.8610296634538	2149.914737079598	1104.5268065733399	601.195091772619	1345.6228545061588	982.5621514949221	1159.4507421008846	1230.1248826893934	1017.0191921529739	1506.87924890461	1388.6704263932106	1036.544545852497	803.1128781534651	978.2553839482385	708.7444895666172	960.5461102043437	1059.0024882278997	395.4513513236651	1260.638723744175	461.54872926704184	989.9501104015089	1584.053208588049	411.6272731469908	572.8485243375328	420.09127890914067	1189.9809996603444	493.5298507002495	92.89164741906794	1467.8139196617683	1211.3899176280943	1424.5432104818417	1457.4682186463165	2115.4358176235664	508.00598153919117	1628.4332836091048	2296.538281614716	901.0042367370789	860.8137443121901	1623.4899616529626	1804.080360214554	1193.2292184444666	1295.0186561540645	1201.4435385304755	1288.135700805645	1605.9774730332415	1068.2462369413936	658.1895662753195	1178.8572460261164	1200.004783114335	994.6078303533429	1449.7064502344624	564.2167071798127	1875.25861153201	464.3831495762317	1161.770502175079	2049.95653087822	499.53322417667204	719.416118779136	554.8735308503319	1432.5912874790688	555.1276435909028	163.45636851561136	1439.1483907338963	897.9372392579577	1007.4013607687579
30	60	8503.579266765631	7157.2466297067795	13203.937328441723	10382.648949880193	8947.898967778116	6370.605510915175	4953.4371032868585	7105.299912370425	8209.11892210289	7829.884203172045	8824.548387211898	9115.52695760641	10946.244579093094	11722.107885954483	11508.482768782924	6939.682355921903	9348.353857183223	7728.812686231258	8600.788745090702	9308.262129724084	10809.668820307805	10335.056798274092	9663.82604878426	8230.227419666822	8474.548399653071	5284.595833907986	8525.176891178871	8701.68748996931	11538.358050993835	6773.543262304394	8054.537621408086	6265.013557153402	11782.074054747138	4108.234945500693	1984.7847727025053	12683.006670160674	9496.897734364104	5530.220656018488	961.4849576208652	9752.144695419584	11338.90307174216	3195.4925925670705	10392.706229515145	11842.471634810783	8546.765192867506	4501.948365842779	10629.188893514205	7945.9945825584855	9312.436096081483	9499.19996336577	8031.914685142724	10740.923428500999	9595.901956038771	8403.816242229503	5855.627397605522	8086.978296920738	6198.975863983984	7926.361229147453	9432.626757382708	3194.5536551637765	10208.056411218477	3723.0537974208764	7790.782165998114	12464.991208206151	3542.5737914691	4662.657995042928	3524.161070363563	8675.106320855655	3748.769060591076	1074.3730264325425	10243.772718406246	9832.788204560842	10815.545901532882	9523.802517077062	13253.551530904158	3811.4977142193866	11271.910680511555	11790.851470122467	7127.693362985915	6109.788867499612	11310.695219956642	11980.768995287392	9195.68970535277	9524.567061612473	9664.878353940914	10963.56314628469	11379.601382329165	8148.585883533254	4685.765250890686	9832.785970881281	8842.054831333802	8729.570283949985	11565.177172872725	4188.040814489578	13653.23711846873	4251.31139457598	8556.201894080534	12261.59061890785	3917.211830926495	5030.721285990581	4173.501161921962	9928.79951380348	4744.600104958181	1220.3347707034488	11014.606769036365	8164.260319803898	8516.818052824317
60	90	17096.443337182907	14526.570193430245	26869.80037379909	20665.302758196307	18993.60731704373	13992.219808685708	11362.61953838358	14564.278289238708	18172.987138549517	13663.777146085251	16076.15908170681	18939.706865587512	21065.417545705404	25957.834132557746	21324.819342250434	14861.763934457902	17416.948137944466	15971.723027396394	17500.50851620992	19077.765008865525	25021.787601177508	20309.398282424336	19700.589222947194	16176.963291035596	17642.376037113023	11248.571240613348	17418.547198577424	18184.709906199892	24126.708522888322	13395.518324089908	17511.908403293823	12677.157130212689	24620.066093153626	8275.95333750139	3983.979191660704	24647.21895888634	19294.763599045993	11267.824134657803	1894.400865520098	18480.883412897965	23217.044024288007	5700.289294292889	22133.869438479505	21339.156048478144	16735.54911539993	9335.992146119288	21160.529521720877	16203.57267822345	19722.730958445158	19686.641492335548	16775.972526320733	21882.628227073157	19436.532894602693	18182.907604166667	11496.870703139326	17844.303219203146	12496.838008846042	16089.512348661554	19475.500720929605	6277.620850095484	21449.535155222038	7352.821637095846	15789.02610524696	24521.615296565727	6869.93749814752	9637.931153234222	7107.832226792812	16183.822449597128	7375.412754590447	2034.3002470780373	18564.02018765994	18412.490917588395	21403.580655868842	19654.125253678136	26359.59855989902	7986.130318633781	22168.35181817483	20488.979683953363	14995.558484852401	12351.899314380347	22028.43566260898	24753.420712741747	19746.376906149606	18572.278416277455	20243.700521385297	22060.526173105354	22858.75209767966	16275.447212668027	9116.527399547564	20579.77003721495	21234.287296227685	18446.263170621405	23480.765476018492	8424.226863401627	26106.82326651468	8521.452941064492	16667.91863636426	25025.31324287855	7905.392527702568	9939.709181468077	8094.667341794312	19957.142458969356	9886.308884987058	2527.350487064383	20558.721771602435	14795.83562281696	17844.66784838526
90	120	27091.475136037767	22059.590242300284	42976.16646431588	32230.157869293547	30222.289316741535	21228.357704564143	17444.235581558958	22480.01488575524	28841.041819358114	19814.349479242544	25516.246008098005	30206.2284585611	33989.36623634092	39807.96659561821	34971.05027038787	21069.19541964085	28027.67945285771	26347.685483701145	27612.461137317892	28458.75776826917	36531.43103496845	32015.069538705327	31418.530467644185	25445.066090952212	26104.91539483959	18585.132683797652	28814.36877878673	28487.152197419942	40333.740186543364	19589.265900252998	27051.63663045321	20470.536562304034	35151.77112655057	12799.0883331156	6282.229391951835	39469.807345459296	29257.661454549616	17715.448313986126	2949.596001481324	28086.74272939746	37587.58612987623	9403.634426202065	34471.46999027558	32446.690655482296	26262.967200275216	14805.574934091124	33378.36363979143	27174.237645260095	31344.38867170257	31038.69276357438	25807.443067752327	33942.05798777217	30005.053994943057	30424.267467237903	18873.931031217944	27198.740900157994	20295.097938099658	24523.90013135532	30936.62242461072	10000.343500096174	34228.07219846491	11420.505068585691	25037.797335681073	39034.8302896295	11458.693297272444	15178.560839734888	11109.837212667815	25802.211141448206	12173.534808013615	3320.9712163590075	28679.284153031258	28154.584317185978	33936.57840152074	33486.2544643419	40152.488078048504	12203.189313186911	35767.425852826134	32224.41337956609	24111.64562811299	19647.155421438078	34940.868343525035	37873.81971819312	31777.21605688534	30098.52527937175	32627.613291461337	35233.58917823637	36308.95925383882	27645.378203448126	13632.10841821453	31179.410382337417	31184.92338328605	28740.49337552801	37801.946744754045	13792.859591728413	39819.96379188909	13026.658069698373	25765.596852101327	39090.10101056942	12263.700667710638	14941.785137477735	12213.071140661403	32009.882452819897	15505.931330565707	3219.571687453286	32315.149135891785	25406.058287195305	26925.570766669785
120	150	32882.258195562	28282.13691669156	50721.684260187925	38731.6826002516	37575.97660689063	27104.92446413187	21413.12626461154	28684.778657748662	36392.39482070098	25365.584485935073	30119.158966855273	37937.019313991725	41796.64457842777	50947.561355298916	41336.99184368784	26993.69466438568	33769.7502508706	29456.371862365228	33444.98821812319	35001.12220561819	45678.19575383113	38592.00470215483	38043.13568179657	29638.091644052336	32837.8590367837	21376.230154870835	34855.64102619228	35791.08006414558	50060.62984693878	22893.83102833349	31704.2861411124	24478.769173612563	46931.30245109733	15814.26462349833	7582.282960243279	44222.69225335827	35936.98103294777	21254.66426611842	3525.8503641933507	35485.070077831944	45128.34901402119	11098.48408513036	43075.485581134155	36354.74995258309	31430.826940684714	17682.248233021717	41586.46374136134	34327.87057796219	38206.680686788495	38063.38812489375	32682.740393441913	41598.00822578957	36738.564769028	36599.62578545027	20927.774638155417	33279.12302106758	25374.126328528826	29824.67194493695	39345.245085420254	12314.971702403382	41578.08969161184	13891.741691902906	30750.45553046279	46121.41932630074	13260.767448219354	18417.932741476085	13308.34789761647	29881.74618186613	14574.639504106603	3515.858702698516	33383.66809953218	35514.75515761928	41781.69616888887	39822.504349498464	49143.82648185689	14259.222063474768	41329.8020679544	33893.12303780221	29362.297037586206	23675.699973293893	42204.5816482213	46557.9849455668	38751.07683092962	37270.285942743285	39855.3767086049	41286.39670430787	43211.80156470141	35064.020721884335	15467.633050179587	38789.767015625	39999.51931437725	35671.3931939586	45066.00819116133	16929.63215928628	50179.036634415774	16104.107565897646	30774.370000524978	46352.031554607485	14761.445335140479	17640.666432549555	14064.157688972971	38021.974708849215	18980.990583770785	4171.398816156654	35710.36235347519	31159.768894916764	33529.17909507436
150	180	33867.00573903575	28405.937685558307	51188.815687024915	40297.05249582877	38587.78471370931	26654.145015947375	23969.07258220836	29117.01448513323	36125.518808578454	24481.392119815948	30601.39844917982	38202.0609870735	42674.11194299129	51744.81147588315	41360.93962017498	27263.310437977743	34803.4597047211	31231.32248673349	34557.51540963086	35778.69354926753	52144.78454589844	39260.77611228111	40141.67423271205	30922.35209000922	33325.072484336684	22843.360734548583	37954.8543333139	36721.87386312802	52740.56777210884	26177.245534459333	33107.031219272714	26553.902939812397	50463.97686068702	16164.991106799156	7809.584852045491	45477.235789695944	38350.1522798203	21913.072119093948	3616.7361710695254	36956.318875074896	45316.63000684454	11863.207495214598	44594.218997819655	37812.72007202854	32781.12492832481	17879.188756734842	43473.138585858724	37104.26793491534	39426.062293534866	38618.732056116496	34740.56159074135	42853.94948636424	37627.89367202683	37086.04335013441	22679.98625086825	34968.551829297845	26828.68200531467	31030.92978745555	41376.44951997823	12543.523398805128	45342.36346011513	14927.62193897599	31847.261145249075	46956.848912110494	13690.418481225644	18892.18202076457	14100.547611534494	30426.162628452705	14913.334911507161	3863.8101668409463	34356.428640409526	37463.11758877495	43807.917494489004	43258.45848685121	50567.837105709405	14372.40792275561	41783.93176275939	36602.14767785974	30203.719714304392	24795.340749438168	43700.63760985415	48187.59886779911	39830.00317609634	39914.83371057425	40512.95006905071	41765.88642988742	44009.95668933469	37163.61273821662	15051.368595940323	39412.40772619299	40264.23648030006	36466.60219038322	46618.69077025697	17119.8056731897	50816.73843995589	16564.89237021672	30541.30443252486	48643.78118362285	14822.528031592437	18166.05984500509	14144.935576540793	38849.50286171148	18911.29392137337	4394.319391900601	35805.84942985785	31124.083935604936	36526.41096239441
180	240	33835.02567668483	30345.86015000122	51284.005859375	39861.815236063034	38543.77718651487	27673.0037135074	23845.936362562974	29157.683528635946	38106.3645224097	25100.31531359266	31391.88371314369	38709.88875056697	42334.20323819208	51986.199848845106	43447.665677640165	26644.40182385342	34882.59399132454	30988.73962501053	34382.776991835606	35541.29980410679	47544.91978102464	38994.95043231148	39785.27055547584	30600.958477311873	33085.885781186145	23524.745980652442	36838.365143277755	36845.269398173165	53618.637597434805	25027.031834180565	33173.94787381329	26223.003858891618	45976.70130605916	16130.60914088866	7768.497295723674	46094.02498466658	38931.239208321465	21971.559317137813	3647.40892612151	36974.25139809175	46262.90696989211	12060.814579181944	45303.87502177987	37692.75757880238	33240.02848232331	17889.22581614586	43366.48145852635	35533.539721067544	39696.884855959965	39911.3110474596	34263.51902121811	42699.966209555925	38177.92491417854	38141.678149361556	22202.488062414275	34985.96464771053	27748.184192300203	31226.728150212428	41574.14421694114	12938.090413174825	44448.52959703947	14716.987510326982	31884.21492231704	46037.07042707661	13907.351079872875	19049.352838203125	13743.185233225922	30394.266091468882	15102.84017129862	3552.7037191907134	33344.078136939774	35988.75730662731	42196.411499281385	41502.47825801387	47558.297058279786	15057.295024463383	40944.608252081285	34459.85000445392	30871.23349973317	24750.136624948773	43477.679819485675	48014.52628067702	39734.888274640376	39018.83936302264	40948.527930349854	41509.84332321144	44058.06812188737	37982.448879466334	14527.571063246429	39717.885186972126	40845.43612627499	35677.120303902426	45539.527563554155	17220.140815376675	49119.28134267497	16485.613615326583	31107.961840370193	47562.21719786575	15072.125098062772	17999.16372419716	14234.800221886853	39049.42044936102	18744.01664508819	4655.78050368325	34467.337043444226	32278.058373123513	35509.966494048735
240	300	32175.212878707753	27286.913759777057	48144.384768924196	37977.01030962812	37102.709596221684	25874.19467308408	21921.921620650977	29373.385429966347	37237.51625972739	23565.95876660232	28578.26325010382	37343.689007427834	42025.98297729384	50737.003578464675	38580.4103946847	27977.023346166818	34463.00619997862	30019.746446470686	32595.640146567508	33165.4139651341	47761.1568368765	36265.393491524315	37749.8628410686	29808.926542605474	32510.756301587677	23785.361630412037	35642.1001125962	36910.6084476378	48073.518846549036	23308.952823392992	33744.123372690156	26160.081934900187	45020.18785782443	15274.466455398897	7471.4744451978595	42321.423484002975	38066.595299841196	21313.110220915787	3548.0019765733937	35337.29714963045	42212.13567283081	11601.546454112675	42461.450853123584	37151.98971391799	30573.715070928774	18150.168791988963	41107.77634370556	33162.41169152963	37757.424185050695	38982.839971556044	32628.355345304884	40312.4561913244	35368.39115144083	37254.528086357524	21338.71258061179	32489.984792704618	27745.61231252434	28961.006640656935	39056.394926285044	12625.041941623185	42272.92413377193	14283.31655564895	30452.331054467577	41583.31848207562	13532.10673976014	18566.797265926154	14198.253243481799	28212.886865292723	15325.934028705851	3893.312236395208	32644.867963307683	36189.54783729917	40500.2058263576	38394.35228695756	45320.344621774275	15154.170587757906	37883.96590489666	33018.20976793444	29345.076010048986	24604.370684853166	40145.610929684575	44137.54069654216	37401.97745155599	36664.666265792075	38051.911309717	38899.258075333004	41212.39174416654	37486.24457235897	13947.564285639519	37743.47467377534	40046.78100619811	34971.13367757632	43746.493436066616	16776.770495763954	46042.69920484875	16468.693893861175	29540.652633667098	42915.39589425483	15077.037106868718	17441.601209352342	14373.63915056617	37197.64439790634	19162.23575276903	4548.263384600591	33264.46550737045	30569.69474699948	32723.619245604772
300	360	29804.601856361496	24845.52783927069	45463.85609559755	35129.970587516706	35025.48676496774	25175.225511200573	21770.57933205093	29082.453673500626	37565.04897763007	21432.212640983147	30231.756896283223	35395.25872668323	38981.60829716947	47624.69962381114	32476.9477609476	27938.756424938176	34025.58692494501	29310.48426839412	29997.825135426996	30373.495479551228	46191.1971858098	33963.87810187874	35330.97069980143	26178.808806008983	28754.225001185925	23679.591598917115	36620.98811946129	35384.14801775423	45380.835687712584	23247.2908779985	32260.792006844767	24476.23561611622	40954.501938215646	13715.09166589851	6919.168004960945	38322.63951848054	34321.43506413311	20149.757579698697	3254.987369112964	33519.113944181714	38153.88084519991	11825.602332118415	38431.51625161289	34222.76087314848	27179.550874647844	18614.81178730978	37373.23746384287	29337.248516553544	34895.3849618824	35494.877976711716	29229.220634836212	37229.988799922125	33557.464204315744	34833.72158014113	21015.131974455984	29540.73512674715	24883.55452025261	27297.26079543858	35425.08227903451	12440.541237009165	36740.92383634869	14090.510725348475	28652.422627462245	38691.62975142759	12695.714362816792	17618.68713801973	14441.85897132332	25789.869418342256	14930.49157122963	3845.225472303354	29926.985518441677	32911.299455711414	36576.58937361618	33627.91710545774	41147.291032359244	14858.532051337235	35597.146415554256	31077.69038473593	27100.436548238784	24019.56773046772	37514.96045279777	38989.853604147356	34034.86904476636	34373.438427795474	34436.534882475804	35576.28651240841	37728.21572006471	34886.485972684975	14535.6619990665	34237.95091944679	36052.97332228053	32492.88801153377	40223.29096568233	16593.45925221785	41897.770044437646	16222.698072165242	27177.85289493127	39309.13950931826	14574.577710420223	16183.078101285855	14253.114653743993	34125.33473641903	18299.658196590313	4658.763494182565	29511.93559593224	27185.153363276604	30781.194812801852
360	480	26436.959827087077	21847.46130366331	40064.93315825591	31354.91042678008	31828.58421923095	23584.94038344676	18684.688423429627	28755.75154256531	36291.86307056639	20833.504809968676	28086.804177481314	33317.293140888694	35274.81998311969	39660.64162449049	26228.836512948317	25833.662534425584	32211.653167957294	26175.418779481133	26894.188402750682	24656.71166416316	39032.0757023738	30650.41912286378	31766.937621547655	23292.462939600526	24494.77197242819	25090.950212106225	33882.1244636194	33177.40910634092	39379.552793721654	24856.968520134466	32317.24317395174	20460.030368154265	37980.79729246183	11691.194933894458	6227.570273358807	33373.16505464728	30804.710537212897	18925.685933162033	2984.600537072091	29172.43622445959	33423.601431886666	12023.287668694065	32687.407271593864	32750.390448880058	23792.419256798137	19495.609721728073	33403.843411321424	26209.80556389409	31338.270134988954	30760.071566975326	26680.205030191522	32869.38240495447	29812.06731129767	29535.589716901883	21106.019814984946	26106.49477745037	21559.036646817025	23638.557969427016	30233.793142161787	12522.70189425485	31656.77028029057	13866.602098983296	25912.426660620833	33826.83410091258	12657.428959463747	16313.143715872631	14286.751846541592	23250.2868992143	14331.243347484318	4457.031537744425	27648.092881173143	29001.06731910297	31989.55152110686	29551.24849169666	34517.14474799827	14810.07851616305	31975.487199598098	28199.694957011456	24296.28134264848	23543.452769550862	33692.02788454796	31679.521779717757	30199.115589912602	31163.674594594926	30049.896822177034	32172.842579542525	33045.2353934311	32908.42251676672	15606.836135201138	30177.532690456082	32113.452131500933	28850.334455178865	35015.656188206536	16668.906758350437	34871.375184770724	15930.022817656922	24983.629177526487	34267.403221201406	14392.953624331674	15009.817252526222	14466.68376892361	30102.36073337433	17994.078527723508	5085.964167589582	25305.788649287108	24875.707720998067	27842.307996033604
