global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
52.67778003625822	n/a	2774.948509548405	n/a	64.84837081086873	n/a	4205.311196823932	n/a	39.945949453609735	n/a	n/a	1595.678877750344	42.26254544390942	n/a	n/a	n/a	n/a	0.7528754880142685	n/a	0.566821500452723	n/a	-1.5020369871504613	n/a	n/a	2.256115110768035	1.9163226856944675	n/a	3.6722926357072567	n/a	-0.0080446288521965	n/a	6.471605336959239e-05	n/a	-0.0007521374140095	n/a	n/a	5.657106895528981e-07	0.0066282395215647	n/a	n/a	4.393355915523224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2270.655673268433	2217.9778932321747	5155877.186546121	4919425.934866636	5185.8779247409375	5121.029553930069	26893329.850315373	26224943.6922252	2752.7491473414866	2712.8031978878766	7359301.19047069	7577627.868189282	2699.8014705459823	0.906436	502.92572	0.0	3.7968388541122415e-16	0.7528754880142685	0.0	0.566821500452723	0.0	-1.5020369871504613	0.0	0.0	2.256115110768035	1.9163226856944675	0.0	3.6722926357072567	0.0	-0.0080446288521965	0.0	6.471605336959239e-05	0.0	-0.0007521374140095	0.0	0.0	5.657106895528981e-07	0.0066282395215647	0.0	0.0	4.393355915523224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7076.645225180666	4805.989551912233	50078907.64307232	23097535.573089544	15479.13761534897	10293.259690608033	239603701.31491137	105951195.05829616	8438.344846612028	5685.595699270541	32325998.45556368	71205663.75034377	8311.20522145436	1.87075	1037.964966	0.0	3.7968388541122415e-16	0.7528754880142685	0.0	0.566821500452723	0.0	-1.5020369871504613	0.0	0.0	2.256115110768035	1.9163226856944675	0.0	3.6722926357072567	0.0	-0.0080446288521965	0.0	6.471605336959239e-05	0.0	-0.0007521374140095	0.0	0.0	5.657106895528981e-07	0.0066282395215647	0.0	0.0	4.393355915523224e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12740.194614422348	5663.549389241682	162312558.8133562	32075791.684379824	27814.2892548847	12335.151639535732	773634686.7543945	152155965.97034106	16088.25418245373	7649.909335841701	58521112.84659802	258831922.6392399	15765.287372826964	2.324467	1289.704712	0.0	3.7968388541122415e-16	0.7528754880142685	0.0	0.566821500452723	0.0	-1.5020369871504613	0.0	0.0	2.256115110768035	1.9163226856944675	0.0	3.6722926357072567	0.0	-0.0080446288521965	0.0	6.471605336959239e-05	0.0	-0.0007521374140095	0.0	0.0	5.657106895528981e-07	0.0066282395215647	0.0	0.0	4.393355915523224e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18795.369662754863	6055.175048332516	353265920.7596059	36665144.865948685	39920.72061352807	12106.431358643373	1593663934.3033652	146565680.24154356	23800.256854858024	7712.002672404295	59474985.21917098	566452226.3572164	23316.216318815776	2.556138	1418.244629	0.0	3.7968388541122415e-16	0.7528754880142685	0.0	0.566821500452723	0.0	-1.5020369871504613	0.0	0.0	2.256115110768035	1.9163226856944675	0.0	3.6722926357072567	0.0	-0.0080446288521965	0.0	6.471605336959239e-05	0.0	-0.0007521374140095	0.0	0.0	5.657106895528981e-07	0.0066282395215647	0.0	0.0	4.393355915523224e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20655.8130499248	1860.4433871699368	426662612.75344366	3461249.596864347	43034.52770824519	3113.8070947171145	1851970575.0717227	9695794.623110635	26676.418543430984	2876.16168857296	8272306.05881486	711631306.3043084	26001.87937955737	1.651728	916.443054	0.6863163427781809	0.3633227083198889	0.8185904877568078	0.0657149997425392	0.6700903866459285	0.0043184611911619	-1.609848921138877	-0.1078119339884156	0.0116234131103224	2.591613548892006	1.9025783982480813	-0.0137442874463862	3.6198045614802346	0.0001889054374088	-0.0056319541476053	0.0024126747045912	3.1718907520728546e-05	5.820999230174237e-06	-0.0018328225005384	-0.0010806850865289	1.167880256245976e-06	3.3592383184798334e-06	0.0131157821624614	0.0064875426408967	4.208820951745293e-05	0.0001720237417331	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20933.355244766608	277.54219484180794	438205361.8035976	77029.66991760809	42691.87938105708	-342.64832718810794	1822596565.0867264	117407.87612480868	27526.35461385365	849.9360704226674	722391.3238055254	757700198.3276222	26777.834422319687	1.277764	708.953125	1.1488215926868155	0.5297613918477251	0.5859991450628286	-0.2325913426939792	0.343394998014366	0.054098732696188	-1.340027841277788	0.2698210798610889	0.0728034151374041	1.7956746153996084	1.930633015789724	0.0280546175416427	3.727343841657325	0.0007870615654078	-0.0087943924090801	-0.0031624382614747	7.734133784488567e-05	1.0001015757639752e-05	-0.000566036338691	0.0012667861618474	1.6047471798480672e-06	3.203971367187124e-07	0.0051779155339815	-0.0079378666284799	6.300972661153486e-05	2.681080927704692e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20411.33173131636	-522.0235134502473	416622463.0458422	272508.5485949405	40300.35339863898	-2391.5259824180976	1624118484.0551925	5719396.524580847	27542.04461950586	15.690005652209948	246.1762773663801	758564221.8228518	26727.657282037704	1.114184	618.192383	0.5273029229444817	0.3674002658863219	0.5976452761045721	0.0116461310417435	0.3571798760501102	0.0001356323682414	-1.3580263270401076	-0.0179984857623196	0.0003239454897364	1.844235504934045	1.980791025202037	0.050158009412313	3.923533085520937	0.0025158259082056	-0.0022064044495407	0.0065879879595393	4.868220594953e-06	4.3401585355036096e-05	-0.0018336703793138	-0.0012676340406228	1.6068960609456864e-06	3.362347059972815e-06	0.0062722994683814	0.0010943839343999	1.1976761958726054e-06	3.93417406210576e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19582.48970727888	-828.8420240374799	383473903.1356833	686979.1008105463	37343.432569901976	-2956.9208287370056	1394531956.1028156	8743380.78741874	26902.118076405382	-639.9265431004787	409505.9805645289	723723956.9968573	26064.68265365526	1.143881	634.669556	0.2581631882285222	0.1412013778783629	0.5715867466179816	-0.0260585294865904	0.3267114089093287	0.0006790469590035	-1.3130019770131014	0.0450243500270062	0.0020271920953543	1.7239741916403128	2.098794684933793	0.1180036597317559	4.40493912950634	0.013924863710088	-0.0021084654404133	9.793900912740024e-05	4.445626513417251e-06	9.592049508856988e-09	-0.0015792105244867	0.0002544598548271	6.474981771862882e-08	2.493905880649558e-06	0.0073014335840903	0.0010291341157089	1.0591170281159396e-06	5.331093238288172e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18234.32776410289	-1348.16194317599	332490709.0087335	1817540.6250280612	32830.01984405222	-4513.412725849754	1077810202.9608626	20370894.433862504	26148.557022867488	-753.5610535378946	567854.2614091417	683747034.3781526	25288.14406302602	1.163631	645.627563	0.7773108810003386	0.3738519399098056	0.7125253269702512	0.1409385803522695	0.5076923415740633	0.0198636834317131	-1.1045547277353194	0.208447249277782	0.0434502557314738	1.2200411465624454	2.17081449603809	0.0720198111042971	4.712435576209107	0.0051868531914986	-0.0005698028339504	0.0015386626064629	3.246752695779071e-07	2.367482616527205e-06	-0.0030099659234998	-0.0014307553990131	2.0470610118051357e-06	9.059894860630004e-06	0.0114501203839341	0.0041486867998437	1.7211602163198185e-05	0.0001311052568065	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
