frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	89.64747	35.3242	37.59008	41.28363	252.03317	96.43661	168.94894	78.48378	180.18917	149.07025	70.25148	171.87106	200.92233	244.37148	178.377	168.20336	144.75829	142.94358	91.18724	142.30493	103.2204	66.45594	150.80294	104.63056	133.06278	162.89464	128.58544	175.79401	152.337	129.1997	45.20551	75.99755	204.98973	120.65095	255.12007	120.04488	82.7768	108.04478	117.2036	202.17456	131.02199	141.94212	95.74057	116.39693	122.94302	71.85566	231.65277	63.99967	251.6849	132.72166	229.13202	109.83631	115.457	172.82877	223.63708	159.60996	170.17291	126.43217	202.69691	157.52949	204.54734	201.58569	177.0093	192.81168	215.01852	160.33291	136.27046	215.62082	120.5066	126.56778	89.79447	298.09719	159.12841	135.50403	189.6295	137.35567	139.35188	125.22814	127.41655	112.22623	230.73464	95.0798	243.00881	161.78965	172.22417	110.81571	62.64289	213.32016	294.48816	225.41337	240.71117	173.55653	224.12689	192.57718	173.83888	188.23525	180.30196	180.54285	210.25955	165.77467	174.28879	203.51498	168.52154	70.19353	213.51034	201.51019	92.94607	117.08385	139.08598	174.5945	54.85615	102.51999	112.47005	78.78506	123.52221	115.50941	173.91863	136.34443	129.7475	86.97992	139.27481	113.38482	137.15327	114.75244	156.56505	151.12154	167.73574	77.13698	195.24357	162.59461	131.52557	142.74128	179.09149	133.59857	111.35546	161.60762	128.03787	113.71164	88.70149	170.04526	129.65013	73.01278	137.08513	149.12954	199.02749	97.13168	121.33074	147.91634	161.9899	102.01164	152.76477	162.85732	91.03414	118.17437	77.60311	147.76637	184.92999	193.56054	172.68412	153.79516	188.65032	166.38308	122.72414	159.85486	114.61524	148.11243	176.54052	147.00855	188.94681	152.37288	159.38761	78.58416	180.54165	146.4081	104.22155	100.13571
30	60	3578.12943	2957.39281	4127.99987	3875.28499	4797.02217	4158.8883	5015.61328	3285.79078	4413.76479	4033.76853	3987.76613	4371.43372	3905.84967	4707.80775	4633.17247	4598.5891	3805.45123	3809.41399	3554.6873	3317.53246	3874.53705	4030.12126	4924.30455	4433.54017	4987.98113	3663.78112	4038.88773	4238.62118	3911.77903	4300.26627	4250.39624	3351.63393	4573.59989	4801.65768	2884.02059	4052.7976	1949.92701	2644.39722	3943.25339	4288.16813	5148.46528	5315.38603	3042.28597	4498.81318	4133.06243	4243.17185	5954.42571	2616.0264	4977.78501	4911.14643	5652.32456	4364.1046	4110.62372	5599.30751	5521.60239	6077.28952	5298.95633	5041.0319	5264.16767	5832.05843	4815.71161	5460.20224	6261.35786	4968.89366	5441.57916	5007.21005	4368.23741	4872.19711	5050.81167	3857.7154	3481.56203	5161.87703	3871.1301	4457.11316	4652.94636	6411.77582	2822.02866	4622.37392	3740.78687	4249.3611	5825.04212	3402.28547	4801.56037	5341.54677	5095.01655	4170.33413	4503.86216	5476.19984	5104.65688	5409.15512	5101.39834	6036.96312	5403.99385	5327.63166	5007.37835	5992.2094	4197.33097	5178.02385	4769.93396	4526.35576	4731.61758	4673.79981	4366.60371	3430.31516	3366.58344	4662.94725	3073.17443	2477.70762	3450.06673	5491.33094	3172.90722	4212.706	4204.28008	3845.45668	4628.80279	3765.48455	3916.69512	5252.28312	4473.4137	3764.39441	4582.04842	4352.40935	4234.29451	5075.23113	3544.89997	4664.37268	4752.22604	3346.46518	3894.88124	4648.08567	3733.42634	3334.94388	4097.82779	4593.46673	3599.71551	4196.38248	4610.24738	3476.90179	2823.37498	4018.64385	3477.13241	3070.76574	3097.02251	6428.35418	2764.70883	3855.78683	4281.01175	4055.53094	4810.60541	4475.22831	3845.35574	5462.14871	3486.93376	3850.40079	4944.02061	4525.37408	4422.33056	5340.4609	4610.19109	5300.70407	5115.19173	3219.04455	4325.53886	5296.81279	3516.26094	3767.05415	3339.36986	4358.69946	4160.22632	4275.79981	3733.13762	2569.77302	3725.79233	3494.3558	2656.80398	2607.40296
60	90	12006.44121	11585.14839	14455.7707	13738.23381	16491.95785	14011.71822	17939.39167	13018.92752	15925.32872	16305.08133	13407.75042	14357.11028	13400.62225	13419.66192	14634.61212	15053.30267	14063.88704	13399.7394	12059.96545	12293.27105	13648.66855	13921.48144	16646.864	14921.0018	16678.93731	11565.28219	13995.62681	13598.31528	14268.31814	14679.09653	17181.81315	13013.37035	10491.82153	13042.98553	9484.32528	10747.91314	7175.38922	9868.67828	14007.32437	14452.83621	17263.36421	18744.56536	9753.218	16078.11606	14097.16279	14169.83853	19063.30098	9138.79261	15807.87584	16169.69508	17632.51483	15263.98585	14974.27514	18282.52752	18325.39388	18236.00121	16970.18164	18405.82283	17818.87428	18293.53269	16571.91999	19175.90943	16887.50998	17184.10792	17374.93635	16236.24642	14737.74743	16377.60433	15765.99281	12302.78179	14113.45964	16620.02273	14302.81309	14502.08868	16190.81673	20640.46967	10108.18965	16172.61186	13016.57543	14593.72189	19019.00501	11590.09784	16552.14941	18248.49735	16004.4302	15143.23839	14794.75518	18111.23391	16998.06091	18845.49733	17933.05556	20210.3049	18218.28593	18562.4219	17209.969	19448.36744	13056.59136	17568.98621	16840.76073	15371.15031	16102.4925	16535.39247	15204.77278	13138.77112	12155.92538	15651.10201	11260.73139	8824.50736	11926.63646	19505.74833	10637.95124	15384.99662	14618.1972	14100.25048	15750.03496	13758.02833	12775.21138	16746.67974	14530.66279	13351.88935	15141.28381	14068.99655	14930.54648	15170.58562	12423.1479	17517.67412	16508.64256	10993.56112	13462.78097	16843.9844	11197.46542	11754.91983	13047.70564	15457.14746	11895.48011	14756.23011	15399.85609	10873.28607	10996.94366	13406.35783	11916.45387	10420.84141	11479.35133	21310.95917	11579.51652	13458.73462	15406.87833	14263.2743	15304.23924	15297.99705	13251.7281	17846.93091	11891.47927	13981.13844	15310.04816	13741.1647	14563.14548	17575.1703	15248.86122	18416.64978	17075.51943	10765.60801	14514.3337	17573.8431	11282.34598	13097.71752	11520.65211	15006.96784	14368.33021	14467.78212	12180.54254	11139.52653	11680.94922	12753.56268	9326.9251	8969.31705
90	120	20599.54269	22548.88716	26192.38594	25675.53279	30588.24858	26398.61479	33423.51321	22883.18038	26111.11856	29025.50019	24148.07912	26988.97344	24244.61219	23460.78947	26023.78643	26087.45558	24544.34163	22659.76694	20578.81817	21619.6377	25474.41494	26436.11084	30041.46085	28392.80533	33543.03049	22641.43439	26021.22645	24095.59893	27005.51071	26116.01511	23217.66732	22597.38193	18146.74658	23297.11237	17459.576	18891.25968	12335.04428	15968.8284	25703.82242	26960.36088	32071.17985	33329.43562	16794.00429	28532.06736	26517.03716	25227.58908	34695.97066	16639.8004	28977.74268	29390.94759	31048.43703	27418.04849	25916.59815	33918.5544	32442.00945	33483.73014	33083.22677	33467.35062	31739.76787	33853.51124	31101.396	34400.68849	28738.34327	31759.40247	32108.57308	30089.30773	27145.61048	30049.74891	29415.84987	21653.18369	26262.56303	29426.52292	26699.33195	30110.46794	31447.68669	35731.92736	19466.23496	29975.72787	24376.07426	27099.60807	36044.363	21299.81643	28671.27906	32067.69712	29210.28923	28017.06313	28372.22424	33986.57928	30175.39528	31675.07752	31290.5106	39642.24101	33524.71156	35550.77531	31325.16962	35969.19369	24484.21206	32343.60705	31772.38017	28675.43651	29176.89666	30522.41511	28682.42773	22438.94497	23373.92869	28184.37092	21254.16527	16220.27619	22366.80625	34884.87401	22007.8473	27068.04016	27363.57934	26738.22502	28834.2741	25173.40381	24543.35123	30858.25289	25614.66875	25397.73164	27485.84555	26075.47375	26188.74804	28646.37177	23451.75642	31307.32948	30056.2273	20992.88221	25615.77671	30207.74434	19414.87385	22135.60188	23594.44315	28539.23515	22966.58588	27443.86299	29903.27947	21089.8447	20457.98298	24999.3947	22327.61824	19292.44612	22936.66702	36818.24992	23669.36376	24358.1804	28208.84925	25538.71625	30515.23412	27791.88789	23746.30447	31575.48079	22013.85456	25167.86785	28286.23501	26120.06616	25346.06132	29931.49584	27517.89704	34918.86985	30780.21904	22466.09403	26987.57122	32639.40022	20339.3434	24769.43983	22818.56767	27825.80131	26699.97556	26425.49514	25494.01944	19434.65967	21294.30692	22975.83886	17199.48841	16763.8214
120	150	26553.02814	31519.09076	35797.58484	38585.2225	43286.31957	36937.91845	47990.06127	36141.20686	39506.98923	38115.27987	34702.95876	39757.74284	35459.49503	31476.60008	37768.74852	37670.76963	40291.34245	31253.31519	25527.63542	28259.92112	36646.9667	40956.82767	43600.72525	37621.93283	47857.49742	34877.34704	36519.11513	35379.80559	38019.21552	37458.42821	52319.6263	28989.77817	29113.51169	35082.92374	28023.69986	28123.41902	21191.99856	22492.74659	39929.02847	48381.77427	44970.93006	47253.34912	26049.14895	43495.10961	36834.98433	40219.26071	50260.49026	26445.16465	38928.95608	42741.27109	43613.85379	41125.05479	42979.72891	48990.86952	46131.63972	47472.81482	45583.40147	49826.75292	45197.19365	51635.3934	44468.90807	49627.3525	41515.51988	46455.96308	46254.52468	41244.67784	39334.89663	43061.49831	43794.4894	30720.42554	41962.26367	42818.45926	39738.82688	47441.18446	43126.1616	48975.79623	29041.99738	43255.77467	32450.10209	40505.6548	52540.64651	30734.35449	37935.24034	47351.16126	40770.67452	41536.27442	40779.06439	48240.92984	42108.46672	47170.45317	44934.32331	57155.79948	46032.62581	51993.24668	45765.14694	49188.56754	38649.73356	46110.81106	44972.42801	37817.67221	41780.91117	43912.91296	40214.38599	33842.9127	41662.80956	41878.08812	29723.64975	29126.08482	35603.06659	49394.93792	29696.70422	37849.4442	39133.24193	36380.96686	39618.92125	38600.87006	34976.90308	43000.21461	35982.39606	36205.34684	41312.38503	38258.74719	36893.0946	40027.75629	34012.39131	45834.61118	44209.49309	33369.34478	38644.49267	43330.41794	28909.08969	35584.69409	36988.8444	42168.01135	33564.24476	39010.87128	42394.82448	27235.19854	30001.25776	34216.19834	31169.85824	29832.23568	35050.87089	51251.07405	31096.23779	31857.21983	39727.65916	34485.10117	40630.40973	40581.23999	32172.89079	44039.49179	31548.51753	37177.2926	38275.0336	37474.52258	39513.29955	41858.61419	37999.70537	47637.53823	43784.92665	34528.06979	41579.01162	45229.39413	30666.94071	38577.02871	35177.64246	40154.80288	38596.84963	39528.89239	36260.95252	29280.93801	31173.11421	33380.49473	23972.6435	22931.40583
150	180	28890.37388	33941.41127	41195.10998	44370.1581	48139.0634	41774.0844	54805.28958	42117.07912	45199.29983	40323.50364	39076.24612	42971.36962	36740.03685	33940.08157	39014.35948	43382.67841	57564.36523	31487.41091	28768.67073	31611.4944	41369.13076	46105.71743	48058.3145	43428.35701	52945.60439	39483.23055	39605.89046	37785.42125	45085.346	43605.21018	58459.91927	32391.05759	29713.25943	34089.78847	29193.35967	29261.40474	23000.23229	26115.67106	44932.20609	53073.81406	51737.60382	51414.92488	31401.25142	49122.88283	41792.29432	44553.06345	56859.75358	29475.31724	42371.18488	48770.24793	46463.41562	46746.80348	45952.08842	54723.19807	50672.91145	51068.49139	49733.44178	57845.87955	49362.58411	57516.42758	49725.73164	55465.15649	43991.66657	52926.08124	52069.80737	45879.60102	44593.2067	47194.89164	51714.12148	33342.49935	46051.41515	48154.8243	47443.81497	55259.90502	49042.18948	53633.19697	35713.21029	49194.58942	37431.51914	45568.77546	59685.45543	33893.92463	41647.8781	51248.27149	45242.81989	46860.67013	47131.59547	54447.8482	46891.72758	52292.89351	49699.66238	62058.96211	51312.98143	59779.81361	50747.05311	54182.79214	42981.12976	52063.171	50386.9668	42170.68699	46423.96587	49017.09518	47987.02528	35896.30218	45909.09214	45716.6778	33560.10564	31456.29705	42758.52091	54161.4609	35680.74406	42749.74305	44362.76525	40096.78354	44245.86662	42820.99268	38120.00387	49872.42479	38213.04759	39587.93701	43807.94731	42693.89499	42929.38324	43963.18964	37354.5139	52202.93906	48752.30954	37019.25224	43925.82333	49183.5179	31347.20716	42188.65681	42775.07885	47835.86615	37498.66376	43779.45448	49015.67619	30652.78345	33092.40407	38950.00986	37004.66766	33979.77451	40463.93721	56210.41857	37098.28037	36830.70934	46094.13909	39072.36035	46237.84848	45707.94999	35977.13038	48018.11473	36066.05074	42957.54877	44557.82101	42902.63257	42674.6329	46295.29433	43785.07824	53260.77852	49531.13572	42925.42465	46941.23449	49861.56377	34086.9183	44125.25117	40735.21082	45918.58853	43905.64589	44583.60772	43265.14331	32276.83091	35766.95156	36638.40882	27095.28307	26296.1773
180	240	35245.29975	39051.33218	43765.74143	40838.50138	46124.76892	41792.96969	51868.26612	42771.6621	42296.21148	43025.87428	37122.08299	41657.70924	37964.19809	37205.54958	41955.26406	41215.41659	46255.29362	35753.30562	34844.4763	32752.93632	43774.32634	41675.05441	46553.53208	41457.42342	50421.00706	39718.18346	39120.3444	38009.2763	46458.28762	41479.63486	50005.42708	33834.98617	24120.66806	37462.97408	38174.96679	37029.62507	27331.05609	31483.27912	42465.19175	45276.0892	48942.82519	49604.38102	29944.15463	44026.3959	41151.29874	39346.93129	54452.46465	29029.0282	42792.10106	48091.78323	45058.47258	43874.68457	40865.65711	51494.63433	49770.56397	46330.07186	49272.85222	49307.61868	46685.20781	53441.88847	47045.26706	52906.5007	45408.02948	49728.68167	48234.9378	42806.83444	44643.09757	46090.22974	48784.25932	34148.10681	43715.52923	45831.82704	46570.50523	49293.8491	47880.24989	51281.88252	32728.6909	46291.19708	38200.87801	39284.01497	55516.02005	32906.69636	41464.99829	51599.55893	43977.90241	42569.767	41978.46095	50957.70245	49319.27924	49113.69424	49686.55671	54570.25271	47801.87137	52813.55304	48031.21815	51988.96083	41723.98204	49524.82962	46567.92628	41037.42063	45397.40586	46723.51339	47877.12496	33287.68803	46433.52921	44520.74795	36510.00708	36493.94613	41624.15893	53429.24192	34716.35139	43758.09966	42543.1793	41163.77925	44319.04486	40726.82855	39105.57242	49165.68218	38587.90513	44631.90302	43456.02209	42094.45101	46172.22074	43770.69569	41839.55805	48324.70963	47737.34005	39404.56842	42640.54159	48469.00867	33686.62803	41206.82046	42546.14114	43722.98608	40096.81075	45256.35509	49231.05188	35957.05637	37771.31202	41940.33292	38145.8256	37772.43565	39451.13074	54169.30829	36818.6555	40176.74248	42954.49259	41070.59514	46031.56093	43268.70998	37266.54142	50726.10618	38149.0678	44679.46618	42146.70657	42318.1808	43757.78674	47462.17644	44688.27752	51881.67362	48917.67518	39593.1776	45126.21708	48427.11252	34104.70667	44076.11478	41161.15412	42089.79974	45471.12574	44921.34416	45135.33015	34705.96763	42281.74314	38703.04038	32053.79611	30661.34671
240	300	28940.87844	35277.96066	41268.25779	42381.77092	46913.76133	41764.65371	55456.83955	41584.91584	43887.44061	37570.86562	37638.81855	39559.4576	39406.84228	32441.34504	42442.16617	42175.48513	45295.41146	30071.17457	27443.8436	29802.63384	39869.72169	43294.19148	47040.96742	42583.30294	52539.75615	40326.31583	37665.48492	37068.75361	45283.04495	41510.37986	53664.19401	28903.60792	26170.47604	30882.48592	27575.64636	27018.28242	22262.90348	23750.89444	42579.77279	45015.29636	48424.8874	47993.67617	31397.9023	46655.66132	41214.12133	42176.38335	51970.92126	28321.97701	42272.13024	45477.72666	44538.1947	45137.50835	41733.33993	49657.69885	49263.87096	47131.01288	47437.34813	47812.4853	47512.27966	52304.97405	46369.37072	51424.69433	43321.6263	49981.95031	48044.59487	44081.48112	42838.12244	45475.72168	49008.85297	33794.8547	41846.51997	46707.16017	44612.43069	48904.7159	46230.99877	49458.92298	34872.65836	47294.626	37334.78528	43219.21201	53015.96657	31826.32348	41404.32989	47838.78593	44380.33961	44909.46239	43909.23162	49705.65247	46755.70608	48520.56141	47843.2919	52387.64887	48119.7544	54032.78227	47700.62625	50279.57712	39868.43155	49025.35058	46810.53561	41232.34814	44006.76943	46456.45828	45615.52254	34957.8045	41914.98762	44924.77217	33980.19425	29404.69457	39630.55105	50782.93117	37952.95735	43403.66137	41797.98188	41660.68079	41109.90007	40231.31194	38506.56743	46692.62131	37835.69249	40946.95375	42498.627	39638.09493	41200.97274	41713.26479	37508.88729	46254.97498	46689.33825	33342.48498	40051.40412	46268.21283	31696.09721	39304.72123	39444.96161	44123.78279	37152.67025	41810.21001	47161.25388	32795.39665	32265.99176	39573.92531	34694.71959	32499.41608	37524.13288	52270.39595	38000.91817	37215.8363	43495.37649	39383.59838	40829.3127	42802.66861	36144.5465	46392.28063	37221.49418	40702.05683	41966.4513	39457.4108	40829.84174	43855.4066	40607.55994	47938.84386	46001.74266	37847.29069	42130.38359	46522.65151	32370.25896	41149.45543	38971.06435	42711.74031	41484.87595	41411.16684	41885.81611	33987.69646	35904.77182	37150.43025	27690.75678	26514.40783
300	360	25917.96084	34194.90337	38031.44642	39682.60231	43023.66467	37730.9879	50115.58686	38663.55954	40355.65262	33955.17545	34432.51159	38753.01036	37959.05268	27862.15136	40486.42007	39886.25937	47993.9056	26481.76763	25017.23523	27401.25068	37497.65355	41383.54741	44119.48277	38189.45943	48925.33661	38031.20803	35408.49451	37093.32283	41844.45918	40494.54669	53270.03125	25213.34903	28213.47104	30253.66296	27681.98429	27526.92807	23624.58695	25312.6116	39406.93209	45703.82874	43684.16572	42109.26426	28919.05596	43075.49297	37098.57298	40056.85685	47464.6624	25995.4472	39120.74004	41833.07728	42305.73097	41680.42113	40968.43657	46037.60938	43875.97403	44956.08805	43235.46598	44185.78659	43082.83601	49105.52102	42911.71504	46549.25435	39221.11725	44875.67452	43849.90478	40085.47968	39470.35528	41715.35776	42482.89985	30153.45963	40034.87136	43711.32875	41742.23985	46040.00335	42020.7202	44138.09262	30831.31079	44978.50401	33625.44059	40417.03344	47200.34853	28723.52734	38565.90378	42995.95734	39943.95611	41543.0717	42655.65899	45991.23423	40798.24241	43985.30331	42458.8799	48478.5261	43954.08807	49885.10745	43550.73414	45157.68164	37561.61741	44736.42546	42306.09034	36957.51145	40185.67171	42059.1403	42030.91757	34626.41708	40082.85858	41318.20564	31238.29991	29759.99877	36748.02673	44150.74283	34685.62265	39321.44839	39170.64578	37859.79005	38500.45053	36919.00195	35051.23382	42615.56586	36538.76704	36765.62873	41816.20189	36698.74972	37776.45632	39365.82929	33926.70003	42175.13775	42979.72612	33482.34729	38033.98573	41885.62452	31262.26562	36472.28687	38305.7536	41085.55802	34396.09696	39385.11038	41924.98172	29609.342	31437.05871	36626.76733	33746.12253	30621.79858	36291.93269	46943.35737	35801.35559	33864.77207	40324.18463	36631.02252	38066.67416	38710.76792	34564.54639	41239.82775	33332.69768	39542.17554	40715.32696	37659.15478	39366.24224	40805.34338	38080.96642	43600.83894	43572.33383	36066.98112	40473.50435	42318.12595	30896.43051	39840.9451	36534.25902	40000.91653	38968.76242	40102.90866	38637.25574	33836.33461	34251.4487	35410.1354	25968.57225	24961.1481
360	480	22757.0589	28035.86311	33886.6148	35149.73273	39212.86979	32755.78091	45175.06039	37401.36847	34717.91825	29254.92	31548.69479	33769.13119	34500.69209	24710.56489	36605.19894	37925.029	44984.02181	22655.73523	22441.96297	24474.16935	33326.51576	36233.97908	39297.57979	32336.93412	42438.03032	36141.91674	32235.17918	33166.22566	36647.90096	37092.71912	46438.46615	23143.54807	25258.70841	26953.76941	26172.4466	24478.57492	21224.21727	23004.27937	35764.47254	40067.69928	38324.28464	36115.87909	28706.64106	39430.65972	32763.43729	35683.72086	40459.83517	23062.70184	34559.32116	36081.92145	36616.37684	36956.06191	37886.58055	39966.16627	38739.56551	38490.56702	36503.70525	37756.55089	37282.71961	41856.46075	37738.83014	39555.41084	35370.17052	39538.15742	38011.6836	34510.04776	35237.4723	35808.2763	37073.15721	28573.91493	35203.54059	39013.66288	36622.32476	41748.95458	36281.93428	36593.07116	30673.21454	40095.53485	29576.64947	36401.92454	41616.21049	25590.28879	34333.68016	36748.62463	36691.85811	36103.11904	37814.69706	40560.03305	36073.2756	38769.90251	37143.24116	40387.43992	38071.95014	43476.98027	38007.0577	38686.43169	33991.84296	38114.01476	36502.24016	32096.31626	34785.51736	37361.24078	36815.2455	29722.50639	34604.41055	36870.42511	28562.77119	27804.11883	33976.09488	38534.81165	32716.65985	35674.47673	35160.87369	34357.95135	33384.03145	32499.39823	31790.62285	37372.96828	31792.37514	33274.67663	37290.559	33372.44578	34252.49437	35259.93691	30658.29231	36556.57127	38146.06666	29726.92702	34860.86235	35993.35857	27402.27488	34062.80929	33803.67387	35940.97121	31789.5782	35002.30364	36372.84329	28954.67259	28185.77664	33252.1507	29389.92284	29747.57281	32003.84192	39013.83655	34151.33698	31106.12712	35440.34324	32273.08545	35355.97449	34158.93044	30223.98073	36134.82959	31141.59658	34103.29337	35004.68827	34110.13697	34131.75738	34898.37494	33366.13999	36900.77202	38002.23205	33691.29012	35650.13013	37331.95532	28246.12081	35138.03748	33259.65895	35194.73426	34564.27346	35160.5722	35689.94854	30363.30383	29355.48581	32263.65881	24180.64681	23551.80903
