frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	10.97802	8.07129	1.52768	5.67151	1.8763	7.65355	5.21501	5.12449	1.4244	18.59844	5.39405	1.54705	1.9477	1.34162	1.84063	2.70001	2.29919	10.08674	3.96295	19.15137	7.95981	0.68108	0.73235	1.23143	3.62661	4.173	0.62612	9.71533
30	60	2911.87539	2832.53078	2485.05319	1810.83247	1636.48902	3035.88078	3196.55264	1669.10336	1964.02677	1921.18831	1254.17145	1717.97269	1679.16873	1726.19709	1881.06414	2153.53262	1997.01966	1855.78978	1948.35	1756.59214	2783.27165	2091.4408	3525.62363	3073.61287	2980.83978	3850.34078	5734.99155	1277.2837
60	90	12265.9415	12944.82258	13209.45137	10859.66556	10117.67468	11428.87803	12511.47499	8968.94248	11624.53948	10134.4275	10907.49182	12122.06163	13773.19934	11268.26351	13196.60971	11646.16028	13084.21856	10013.20961	12565.40432	8994.12853	11209.57111	12629.34266	14292.56309	14232.62868	12535.6981	11732.86151	18484.0715	8371.67641
90	120	18187.97455	18540.48216	21108.33248	20212.15791	19551.30141	20569.87065	19993.85177	19006.1595	18946.64833	18760.25739	19844.35783	22462.13469	21830.68828	20175.05215	22751.79032	19902.09251	21641.03697	19388.2733	21113.92442	20287.01116	21735.34422	20734.29074	22312.79063	22025.06365	21555.71114	19693.88104	27399.96806	17274.94
120	150	23435.80338	29958.50602	31556.1794	28511.67574	29358.62396	30076.57591	29668.32188	27909.54711	29928.76637	27889.47283	26389.88127	32468.12437	29460.3384	29922.362	30974.8934	29506.74442	30879.51896	28799.25264	29669.6451	26942.22149	31293.27423	30863.9399	30136.75898	30634.50897	32765.57489	28540.62383	33283.93101	23422.05168
150	180	28982.88824	32521.46082	36737.54082	35817.42394	33178.92149	35704.10604	33673.16423	33579.98521	35263.86926	32261.78247	28254.52088	40400.1128	34386.36303	37377.19266	36900.4529	35968.78784	36067.49005	35463.34442	33929.1209	31298.77097	31979.46296	38233.90022	36270.94219	38325.86914	34932.47829	28897.36148	38067.90815	25623.92814
180	240	28579.86608	33757.33735	35552.49737	36631.88616	35326.9647	38633.45376	34140.11816	36982.04266	36926.98047	32753.25997	31890.50323	38023.3177	33262.15165	38728.13469	36985.49939	36944.95647	36660.3739	36276.67471	35397.15551	33988.40462	35525.6726	38024.81451	36847.01328	38393.42667	38069.22009	31538.75674	30257.16211	32004.92594
240	300	28118.31572	33093.3001	37095.87472	35131.46589	33221.97538	36646.81718	33573.37747	35731.75302	35328.96715	34193.71019	31368.53202	38091.46194	34219.49449	36807.6409	37057.63053	36179.83887	36570.43921	36141.80796	34778.41228	35688.60472	34468.81769	36002.27935	33636.2418	36121.46644	35005.21404	28333.73268	30837.26747	30920.67502
300	360	25416.73942	34433.51082	35969.52771	35528.31538	34224.19049	34290.18026	31750.78343	34044.66427	35918.69968	32671.62522	32627.19184	37585.57703	34359.42629	36554.61664	36877.97962	35105.79388	36513.27474	34857.29367	35041.57303	33765.12438	31685.60589	35833.63744	32839.43672	34731.48127	34246.7152	29694.10761	29155.74192	30606.80067
360	480	26061.48842	29025.6145	33150.06281	34103.95644	32421.12802	33995.54074	30245.07978	35889.96245	34051.46746	32524.38134	30901.8351	33991.13364	30614.06224	35971.62175	34040.24352	34100.8316	33656.26827	35001.66427	32618.15308	32464.77029	32906.2249	35915.01507	31334.12617	31896.56605	33665.80547	26901.12345	28210.34338	30435.30496
