frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	31293.34406	34914.80974	40995.55295	41728.16534	34632.6071	32810.0692	41188.51524	38264.23828	45156.40501	41043.10313	38950.18286	31747.19869	36057.39227	46613.47593	38294.24562	45302.37588	37461.507	32392.14117	33481.71533	36443.22059	39924.89722	32294.9216	40050.12835	30958.59601	34774.11982	39195.84814	44962.16878	31962.795	31372.18541	40091.42904	37441.89497	44899.10387	41102.87754	38068.15196	31821.77669	37928.97378	44991.8351	36742.58252	41395.70223	36298.08093	32208.12451	34500.78149	37475.36562	41557.55427	30712.42839	40640.59555
600	900	28409.00028	31724.77466	34660.97765	37866.47579	29781.03765	31742.16879	31577.30514	28926.58577	39427.76113	34687.28775	34520.46657	29190.0032	31437.38905	39684.49899	32227.85737	37425.67312	30901.2462	29798.02358	32553.68311	34372.19672	36064.41555	27052.04046	36430.68731	29138.3862	32888.38625	32035.24243	38442.72421	26832.05387	30122.44982	31722.31545	27874.52951	36943.09071	33639.11709	33046.52493	29786.58724	34324.79271	37303.20603	31503.44819	34785.67329	29384.27354	31103.12211	31921.37305	34108.763	35640.88476	27476.11523	35364.74025
900	1200	25757.76889	28822.74275	27145.39497	31091.94126	22773.80382	25557.55274	24100.43016	25561.0073	30748.00395	27042.18942	27575.13824	26302.29972	26305.62178	30775.11623	27088.46006	28374.12469	23429.69159	27494.85883	28838.8125	29733.35582	30218.5463	26013.3923	30173.49321	24449.53069	28862.84357	23809.21655	29466.37592	21525.59172	25031.6623	25096.86583	20576.89909	29576.63742	26027.52168	25305.51416	25023.98568	24947.09078	27843.37932	24870.5413	26856.8277	22705.58897	27229.91422	28408.39941	28892.62867	29258.37314	23837.62565	28715.45617
1200	1500	22397.62559	22689.31853	21121.32075	24506.11373	18581.95779	24806.49848	17107.74923	18706.03371	24216.87155	21211.96322	24295.65173	21460.16104	21142.57004	23240.86945	21869.83291	21213.46341	17553.68006	23806.62978	24200.1084	25389.16322	24685.61642	22176.17299	25333.03845	22841.39064	22189.05395	17761.02795	23691.9973	17133.21025	21911.50383	17060.77617	17670.29991	22646.66358	20519.53329	20668.86836	19917.75977	20748.54475	21334.79984	21301.38478	21283.22735	17663.6634	24053.38615	22013.13428	23579.99756	22974.99195	21971.23438	24080.52139
1500	1800	17922.92072	19662.5189	15682.13075	19414.84438	13936.05203	21471.36886	11936.36238	14264.82401	18458.16618	16468.72295	19753.19719	19544.61275	17579.84336	18337.33333	17378.84423	16618.55843	13845.32099	20453.27282	20482.38086	20873.59549	19863.70844	19531.09794	20975.84131	17496.35062	19625.07304	15179.92371	18034.46605	13951.08081	20209.11656	13457.51193	14021.83344	18451.1578	16654.64195	18569.7147	19787.9388	15276.60896	16552.79049	17962.95149	16521.52184	13897.44154	19477.27571	20017.79419	19690.63194	19592.39026	20032.00911	19923.47715
1800	2100	14690.39822	16048.35603	12976.09039	15401.42734	12176.70812	17706.6356	10511.77066	10652.01197	15192.39097	13502.0698	14876.88778	14707.93288	13555.84229	14498.40096	14659.49117	13546.51334	11431.52775	17375.54652	16200.47949	17903.83133	16659.71567	16474.75991	17245.53655	14684.00737	14844.55543	11999.69495	15569.4732	11594.10942	17848.74919	12200.4287	11689.70226	14107.33361	13027.6688	15740.40855	14967.13444	12795.21015	13577.42686	14932.43994	12950.46682	11850.55461	16779.07975	15592.73035	16371.8448	15704.0774	16786.7793	16655.67212
2100	2400	12842.09136	14468.28315	11581.94054	12516.15347	10950.39676	15124.83211	7541.6611	9405.93088	12178.3982	11425.80108	13417.62355	14399.61737	11343.12776	10371.19689	12401.1056	10677.89894	8860.7032	14263.70217	15603.16406	15092.21638	13571.13912	15873.82799	14462.47381	13108.80256	13405.99103	10185.67865	12014.25416	9641.43935	15085.68555	9406.13675	10909.35916	12471.5766	11500.20014	12820.74861	12535.01009	10098.04897	10780.00075	12848.40881	10197.56339	9753.83339	14012.5241	13462.88257	13744.38036	13094.80598	15263.71094	13660.03589
2400	2700	11376.99907	11460.31499	9540.71783	10135.00492	9552.83301	13089.56836	6434.58789	7592.3587	10641.83742	9457.21178	10657.55355	11489.47177	8950.45513	10235.26019	10509.55172	8813.42474	8072.03425	12637.18725	11800.0896	12718.42185	11788.5689	16780.21833	13039.76513	10835.98414	10350.0919	8620.96112	10078.47663	8128.69491	13491.72521	7754.74161	6809.87104	10768.86959	9223.02229	10563.08049	10347.05176	7867.42001	9754.52145	10022.17063	8894.25959	8468.53047	12284.26123	10843.33105	12432.28112	12025.20298	13586.24089	12652.80388
2700	3000	10794.4824	11356.82336	8063.90055	8961.95662	8660.49525	11936.19638	5941.03219	7252.4355	9066.91715	8429.40581	11137.89491	11274.33825	7988.00936	8554.7304	9973.33746	7686.12772	7248.96653	11493.62776	11258.88379	10938.12936	9781.96877	13254.28962	10781.17695	9788.02091	10511.56849	8119.71106	8406.17963	8414.4868	13057.44516	7258.73435	7348.70844	9641.41778	8610.10447	8393.99153	10080.39811	6352.10071	9042.28662	8913.28894	8304.68644	7652.67533	10097.35022	10255.22131	10360.9522	10087.56988	12909.96549	10889.0464
3000	3300	8408.51884	8751.88417	8140.01286	9131.06859	7695.00784	10258.33726	5832.4239	6524.20739	9083.71264	7872.28822	8291.88651	8840.05114	8019.96399	7592.91022	8008.27183	6545.15664	6232.43019	9606.57966	9112.87134	9063.02903	9184.92655	11306.76032	9302.92862	8953.90252	7746.39924	6791.87225	7981.19588	7014.66675	10068.05761	7113.51581	5663.61605	7819.51349	7333.80905	9462.86176	7340.74951	6673.89086	7588.91793	7724.28526	7380.85216	6827.22899	9284.05134	7375.67645	9618.2295	8689.74261	11921.57617	9336.5517
3300	3600	6461.00577	7114.46722	5405.34353	7316.19447	4598.11583	10251.73686	3969.09162	5742.25187	5972.49694	5728.09326	8255.02479	7993.85431	6583.34107	6909.48613	7639.94342	5948.86909	6232.11499	8315.10341	7792.28979	7794.50728	7541.69538	13059.3245	8937.3436	8577.01494	7448.992	6720.92078	7074.37516	6815.91836	9075.48591	5783.59942	5686.83453	7521.46334	6498.99213	7553.25725	8275.26204	6287.32057	6249.86163	7255.37895	6116.27958	6061.97511	8683.42441	8828.21667	8359.52454	8167.04285	11680.44401	8341.9962
3600	3900	7558.74278	8231.91957	6149.57433	6662.29782	6259.33553	9647.82274	4636.73812	5690.567	6488.24233	6220.73642	7231.01619	6792.27832	6162.65026	5802.12428	7516.71878	5497.57913	5211.55176	8370.84247	8049.25708	8907.50504	8125.45405	9138.11119	8099.50154	6336.81216	7593.04354	6406.35107	7722.70715	5713.17041	8882.34674	5059.86561	5509.96479	6835.7357	6479.42484	6785.35544	6707.47396	5483.40131	6697.86341	6617.07075	5763.18581	6086.27779	7324.90399	7816.71674	7200.79549	7546.52142	9312.37598	8011.61108
3900	4200	5616.17707	6287.61456	5529.27873	5790.09739	5640.61599	7911.58754	4317.74635	3806.92595	5351.67023	5251.98097	7382.16436	6803.65194	5317.49599	4880.3861	6139.949	5177.17036	4707.39706	6875.10433	7471.91089	7367.4874	6219.41385	8248.07561	6739.21516	6421.49766	6531.55483	4742.2182	5882.07578	5340.74137	7705.6485	4743.82244	6049.02121	5322.85502	5112.15932	6331.76558	6551.21517	4041.29353	5639.17736	6816.65593	6096.45887	6126.63304	7763.06873	7380.95465	7417.62804	6460.45756	6839.24137	6822.16291
4200	4500	6509.0448	7742.09042	4056.98692	5496.69441	4395.1858	8376.69512	3588.96635	5467.18549	5333.4542	4831.50796	7217.73959	7140.35951	6636.47872	4607.68287	6605.27137	4386.11812	4249.8744	7423.90377	8593.60962	6711.477	6330.64783	10369.85672	7184.73575	6559.77902	6343.18461	4960.41153	5306.36654	5466.31755	6968.55392	4860.00628	4680.16547	5221.67076	4969.76534	5403.94143	5833.02669	4560.12023	5119.80983	5442.41233	4964.19562	5270.03162	5929.83176	5748.32288	5646.43918	5823.97639	9233.89779	6108.1832
4500	4800	5023.07433	5810.57125	5746.60419	4181.4886	6472.46552	6431.19062	4386.42275	3118.29972	5503.49022	5264.42045	5865.48027	5142.61608	4763.36526	4209.40903	5713.85982	4262.80085	3551.55311	5429.31088	5594.67139	6108.91686	5601.38091	7795.72649	6077.75161	5729.25281	7046.05682	5281.02676	3972.93031	5830.25513	7998.36252	6262.4936	4250.26573	5544.32986	5480.67966	6012.3577	7154.66064	3567.15709	5210.27664	6005.06196	5310.56634	4929.16829	6327.78539	7439.36829	6041.23319	5729.13865	9761.87663	5530.87582
4800	5100	5998.63295	4750.80564	4533.49571	4886.8937	4529.93182	5918.81491	2959.36498	3960.22388	5388.61698	4820.0355	5760.68415	5622.02757	4056.15657	4370.9765	4637.91403	3929.06619	3930.8553	4858.07523	5906.66858	6072.2241	5987.51065	7252.82729	5958.47899	6777.28637	4703.27857	4443.16861	3569.44217	4464.20886	5483.13954	4574.32713	3314.17087	5480.38057	4906.38011	5014.41964	4310.71468	2511.07529	4373.17815	4387.15348	4927.37684	4940.78722	6020.78141	4604.31055	5598.98188	5098.96291	6559.96387	5948.39212
5100	5400	6036.37254	5529.86245	4322.24879	4246.01888	4348.73006	5347.89762	2788.91605	3051.18546	4954.30877	4497.5878	4480.31007	4508.18819	4628.06789	4596.48474	4317.62171	3355.27642	3556.88005	5529.88627	5730.67236	6762.73377	5747.8087	6372.54241	5337.16699	6121.4678	4745.84541	3366.147	3998.65487	4220.7066	6568.61951	4737.36957	4086.90316	4650.38676	4150.11275	3645.5257	4332.97477	3860.24696	3704.37873	4458.75883	4462.15814	4273.75782	5389.12319	5028.10675	5713.63914	5799.69665	6487.86393	5109.82747
5400	5700	5077.69718	5830.28547	4169.54953	3330.94995	5002.76099	5713.13303	3124.16831	2711.36286	3681.23068	3869.46116	5967.15954	4981.49241	3747.85968	3626.82036	3876.76757	3447.33285	3404.26433	5588.61445	5805.3905	5306.02743	4536.22032	6181.98354	5800.28742	5707.82642	3665.04349	3357.56659	4157.31088	4042.25222	5245.10462	5200.24273	3374.43538	3256.02645	3820.08921	5214.96951	4012.09546	3119.80615	4336.64907	5743.99996	3810.37951	4935.13564	6259.39229	4116.17599	4549.10071	3878.37557	5432.84587	4772.60295
5700	6000	5364.40839	4807.59592	3493.43311	6035.59585	4082.08263	6105.16855	2620.29543	5387.21355	2405.11348	3744.69214	5469.82819	4837.1191	4679.3259	3490.08315	4114.68533	4724.62591	4140.34266	5448.10273	5269.08911	3952.40107	3849.26483	7295.16999	5944.21031	5614.87823	4356.95475	4974.49802	4813.41452	4944.1353	5114.94368	3950.91684	3264.09446	4173.21755	4741.15813	3609.45376	3099.4401	2827.56092	4295.3184	4933.02851	3135.00342	4045.2278	5420.37676	3772.86533	4637.45171	4710.96226	4883.67383	5129.65167
6000	6300	4051.93653	4301.72677	5874.92225	5127.11701	6130.46069	3544.84327	3543.39313	3950.81343	4651.20429	5035.74069	3700.11656	5619.55367	5066.99401	3395.99257	3265.72939	2606.55557	3566.39504	4350.01431	4436.39459	4035.87295	4682.56642	4373.27114	4523.70614	4563.57571	4750.30111	3909.83682	3571.67045	4383.17719	6423.91178	4560.68427	3419.60626	4321.073	4127.74786	5349.40221	8940.61914	3452.8931	3915.70943	5561.10977	4507.12677	4655.72151	3902.97201	5885.08154	4284.94168	4927.45993	6278.49089	5761.06845
6300	6600	4121.06297	3777.12293	3728.01853	3843.55286	3801.75129	5027.38202	3958.56477	3180.80265	3231.23395	3437.31904	6611.85515	4541.67716	3510.82029	2759.47112	6389.9242	2475.60851	3817.7509	3998.58056	3470.62744	4747.58396	4309.76648	6915.46066	5086.60828	4406.41888	4856.30114	5038.38632	4626.45279	3926.86938	4718.16	3395.75412	4403.19425	3405.69016	3352.16883	3650.63152	4379.4388	3885.35591	4734.15416	5464.32975	5545.77443	5788.22122	5432.83138	5293.32196	4708.28942	3635.1841	3106.48576	4316.61487
6600	6900	4801.51658	5710.38617	4256.26396	2823.95843	4824.2333	6255.54378	3004.57918	2227.91911	4025.79393	3483.48894	4449.83322	5984.93703	2715.24869	3657.61809	5148.80065	4210.37828	3015.0993	5350.64933	7215.20691	6385.93029	4622.54995	3212.4962	4823.10972	4595.42974	4492.56927	2350.08064	3433.46538	2928.03246	4844.93968	3876.05088	2385.39266	3447.45607	3159.58024	3771.91372	3463.16455	2225.44979	3720.5878	3211.94094	3663.62212	3402.72723	4163.49055	3980.78262	4449.72318	5272.30327	5844.06592	5052.00291
6900	7200	3123.37888	2701.76064	3089.35855	3941.82415	2832.91815	8053.6807	1885.93061	4511.87735	3909.12543	3906.56746	5155.46633	1577.28354	2578.81818	5081.69909	5735.68509	2690.2718	3353.27675	3003.64549	1910.51886	3536.27222	3476.08789	4824.54025	4021.46828	2998.96443	3713.70117	3710.13553	3870.77872	2119.14424	3571.5324	2326.17666	3284.1738	4053.66704	4264.69004	1994.59034	2763.01961	6433.48838	3501.15004	5097.53284	3590.65142	5104.86227	3488.95975	4586.92392	3677.54155	3329.81101	6495.24398	2930.52006
