frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	43.93717734650323	44.81602620161203	124.12086548124041	47.046789305822095	36.53942294372078	113.69831175098231	43.143214083721205	83.40796908366377	85.29055497658132	53.711011799117486	60.370355972926305	56.2548300130631	64.22389761377543	133.2336428743525	73.27476650727132	313.02588293433394	82.20322497185477	48.55407880147298	20.347477629037854	54.35063383660958	77.74283453843063	17.478596501123338	45.981211682409466	44.160202892875496	57.980096167307	86.32988648307396	110.7046547631064	170.4850522142682	48.21623458397578	42.041221860761105	479.5469766250389	41.135187457782436	25.28048198345641	496.16822633543217	23.047444834979725	21.551043537962446	39.4959927149596	84.47548868904597	50.35427320846674	13.964177191421859	65.13644871700173	50.0218772696236	39.261445142958785	31.461787652955657	225.71736656290335	41.430831551371966	34.33646940271563	31.79278088981061	24.551831556165222	32.297787526786706	42.276134961718604	29.244105990147613	118.2424229759947	25.703115013673248	41.10721561326779	79.63843902479321	52.03840145606356	10.327457571784178	35.975939186647174	8.727790902719013	44.13298687810925	20.218067635509364	66.57376808150255	58.734597886034	82.83338345636484	34.526877852376096	44.59391070138989	34.721935211078716	26.545334592076067	47.18922612822753	15.058387410344722	12.676092324541036	19.72917829584276	87.64368986194206	63.15772106306283	60.524391466370815	51.417467739352126	56.31064447548828	227.43061239841037	28.862414441901947	27.303372554780704	38.95269196162698	23.3356107345127	30.059559868987453	34.80989301119705	28.89680189332347	88.10958586133549	50.90172966014972	37.7886751146378	37.87572261755797	84.14128200513242	44.20447140540262	43.0848220919119	67.85923563487421	42.87165966344328	40.5347719539789	57.0456213501763	51.43372575347571	47.05147307855333	53.975999245024596	51.13208383562395	39.84222121195674	70.13744400324143	65.11374795134807	13.705873529578911	19.53896938208227	32.355745053056545	79.87493651163297
30	60	3451.2873631514044	3729.1885573644854	3584.7225167410716	3991.9850797430204	2819.0206701584425	4340.866508707585	3995.9955713128234	4021.7849510373985	4851.694122876471	3525.320815079696	3607.6518913951345	2750.3171779835543	3344.619676243459	4282.53679052115	4209.132627740675	7280.2809814873335	3785.8966768336522	2173.941438802083	3802.036922856381	3608.8191390938787	4496.59602415881	3181.3116513206846	4147.482298635625	2974.2279295088124	4070.9240644877473	4044.1183222490554	4522.795221167609	4416.488320820367	3164.895739238517	4592.285135798429	4981.545435399741	3439.5625900094556	4463.568505525589	3704.018301156851	410.59265016575273	1107.4326999769667	4277.842578962053	2812.308409565347	3496.5753210309535	427.0965653523131	4126.999333677072	2546.6331811594114	3983.9657267631146	4820.220898341185	5134.979699385377	3289.5346905830365	3928.8160555910126	1818.4330591934602	3625.671829390992	2650.733690802672	2182.5708064401656	3708.698622898071	2985.0108789222277	1452.8487953702472	2163.627701040859	3705.6622813654403	4224.529492369735	1118.1621930002304	2668.3182754476147	4310.746250589095	3840.2178996153184	2792.3200214859016	3379.128735850833	4147.230668865381	4551.539080279379	3436.025707111802	3694.323090498609	3447.12522736101	2897.7999490501365	4387.422182810354	720.7277761809528	1756.4256356350063	2276.7376762367894	3613.0619864522814	3756.114887472424	2464.2593287363775	3339.463791363612	5589.445001264567	5731.885258177074	3438.686502797001	3999.6496579471677	2418.2163842433984	3734.6039206996593	3706.8025571611906	2140.364603493583	4160.421130227803	2152.5186692174952	2169.62280774828	2312.8226520507633	4728.755922409748	4455.700392791546	1873.9229085421962	3694.0751920587877	4610.081553597706	3866.1091020021768	2947.116641304824	3776.4363576714145	4661.233987438126	4645.687949225756	3619.6936036757584	4122.770281589884	3417.143669159196	3669.9130483631243	4738.877030239782	1591.7497393240021	1557.6089301051259	3102.6527121763697	3858.573599227542
60	90	10963.962845724955	12774.17791668308	10727.473043774802	12555.958396217284	8579.690994555385	12222.828321301866	12828.278740743908	12585.60982053853	14210.15257867353	10364.518924312992	11763.815923327935	8438.650964492603	9021.376336317797	11540.130446710244	14071.108901209678	14939.417397267642	10092.11285196142	9011.981022135416	14072.486240587736	11254.350399445615	13330.954005303154	13614.265652901786	13106.489562458419	9305.86964702075	12979.117692002816	12597.856379940806	12892.70214129837	12327.071412043784	9191.816391929535	11781.5860423143	12902.45368468427	11694.978521011344	12357.161603927612	6322.485990084135	1466.7018656748448	3523.5357895834127	12117.284849981399	7588.963827018515	11182.776205774462	1362.6511615086297	14581.448583169375	8233.357904300106	12979.38022096793	16139.447485579865	8751.621892974632	11677.39559961679	12475.096957994996	6079.022770083618	10855.933355081292	8906.474194638331	6402.048140211814	12066.521923367261	7796.5256906751065	5139.217633686264	6213.0123682512085	11312.777514336436	12465.871618913457	3178.0572415842735	8656.46497975225	13233.927385290344	11545.691020573056	7669.4589856470075	10903.902011801169	13623.578788880912	14205.518656986553	11323.895492435426	12104.741725584927	10552.24923152292	9651.231907074833	13233.63470106984	2328.830057412386	5369.885504522618	8152.940711374533	10863.010326990185	12746.609194097498	7374.196619507178	11013.475503014539	17882.603374222286	9658.596237027166	11934.7513999277	12728.206832413822	7045.977611385736	10249.372005454683	11640.713517943792	6127.172609233646	13598.803275946868	7014.5123171308205	7480.634418163979	7523.573081227925	14120.10994320144	13043.858624987066	6028.762651409001	12371.677873215809	15529.58865027002	12264.19312614447	8771.871066927555	11225.720337731793	14482.23218073825	14948.645864857948	11313.048572825828	12700.466688385603	11142.45006191584	11995.561150324025	14004.422211829384	4418.602708053288	4727.402943778407	10721.002413491804	11288.253000628692
90	120	18296.345203355948	21751.025404054693	21917.03156001984	21206.080275514585	14894.368861567376	20651.033974015754	21580.95940889852	20048.402203568367	21089.59705601476	15831.782846304086	21590.240255414763	14349.489548982565	14302.052472103636	18689.467183474004	23862.160789440524	22997.96093245751	16690.872408942814	13051.113802083333	21540.545893618935	18908.120607686564	23452.53290190182	20661.379389880953	22281.028458228237	15419.577229867491	20641.92271731088	20450.510598240322	20696.961751360843	18309.2534726271	15380.389882854819	17497.897473464087	19630.25167184038	16868.97407788195	23316.144065856934	9013.424524694055	2631.9157483820086	5916.744420376993	20597.45057207961	11466.179027832637	18651.797743230803	2319.953197613485	23382.236220736682	12974.748263350393	21410.565716832916	28258.631129342306	10930.18887167482	19151.11971971094	21805.350551386156	10091.791221787882	18218.8313550608	15203.987578225637	10535.592038841303	20339.268863817728	13028.187372203247	8734.002235155205	10297.833154970276	19134.594471033844	20458.138360824178	6106.284665731088	14277.231149813024	22946.397123999144	20219.312722352985	12929.787026779319	18562.75406242392	22618.511814501253	24408.303442107393	19752.29100288963	20580.591890623797	18563.4245480569	16524.25361314618	22644.391065348336	4420.711105585098	9129.983322870165	15002.85894401706	17799.594360711228	21739.86445115529	11568.724199601716	18943.213666726064	29964.1879998482	12125.90539806049	19125.06809498904	21679.910448211984	11510.39355922335	16813.92617574863	18768.878206506448	9517.916509233934	23016.23376553548	11497.090313453158	12369.26542462659	12616.83214992699	23546.819753249114	21006.858562448262	9951.691796890485	20060.481957214168	24420.64602711295	20155.67065088747	13810.340656639208	19028.231462265	24899.99938340644	23864.32119635678	19178.8749054208	20932.235383303938	18692.08438323651	19862.301921841867	23425.482947210177	8167.516322303778	9330.00637778219	17847.992705024953	18680.385099599964
120	150	25639.191848203678	30209.212585547142	30645.67547123016	29113.78812679681	20297.546718372923	27872.60529054771	29879.448717136387	28095.533229386416	26719.77589014661	23362.142076185533	28560.714093861152	19474.417308105425	19409.854146155125	23493.770495940968	34250.71886970766	30454.644699333046	22811.614217019098	21690.508723958334	30305.162604081004	26385.959540197633	33052.33197105616	30795.338448660714	30400.82041951548	21063.135271564908	29938.926640266673	29969.291494844827	27944.07855881233	26184.057875448198	20992.695294060984	24114.40510292253	23812.40101666359	21312.668543575895	32691.418342590332	10632.52214338396	3293.2801499830475	8139.106634451891	28734.96063504464	16115.982939556727	25922.478008574697	3169.3985087888655	33316.026132035855	18193.44973328293	30004.386679729203	40534.532499098204	14065.170225212754	26709.365626370312	31403.6506023417	13883.697055604016	26228.29446269969	21065.051575002166	13960.232214081245	28395.92795562866	16639.02104277446	11707.544869102821	14924.25435610782	27556.608994671027	28445.94257701527	8440.914121032509	20826.504665856144	33643.769409787004	27748.836213143408	18184.994468972516	26256.361103197924	33558.553015780075	32322.145399021392	27247.76782449333	28250.789047486636	25810.64173369755	23060.960208680015	31177.799953831436	5395.916708111763	12427.551133081728	20662.772819674745	24916.912283668677	29876.40588352989	16267.995537902661	26368.517238719392	41997.44233004641	13526.125455489171	26841.1192986421	30259.701818167236	14964.906957975414	25412.707429826136	26101.480709965886	13215.997054751002	32135.9115310251	15742.21871796967	17307.877544622188	16834.41456131841	32186.592190191514	29653.808038855546	13275.817975393598	27984.726435327677	34884.63159342376	28872.356730720556	18754.02779256279	26360.180803727188	34618.33110131646	35085.316288091075	27281.56703853724	29495.126347759124	25833.64492878304	28919.502331802338	32860.15861594999	11788.773240376197	12283.039220440267	24125.8253193767	25938.771765199206
150	180	28208.83867771966	32536.197683288447	36685.9986359127	31785.67153144892	22105.605025399793	30934.736887989795	33716.62754740513	29876.448441230932	27762.47325468678	23973.409982107736	34084.82405043191	21393.08222887145	20904.643167998318	25161.11943225175	36649.61794732863	23156.171565727196	23351.733751153934	22968.509895833333	33237.16143156353	28919.15866697691	34349.16384610696	35423.34358258929	32799.71122816763	22860.039170672087	31575.05387291105	32487.160288287876	30841.4695053376	27278.121666296203	22435.754336141035	25745.20224328166	25666.266461641433	24955.967384894415	35238.22386550903	9963.640013794799	3657.845705433079	8851.40714116142	31770.761739955356	15979.439403564196	28426.152092742315	3438.8704575510524	37242.51970240013	20403.889649649114	32290.05168304746	42783.039407521646	11793.766968914282	30511.081813138684	34088.510593729494	15007.19365719233	28040.36573965412	23424.851852333533	15190.728901842942	31920.978648963042	17759.936218172243	13245.265372833992	15715.884790910522	30515.95178152456	30952.325345126064	9438.290795627563	23240.543816640293	35267.15767160292	30651.000704062226	19185.26462299735	28692.93426870734	35434.42097324491	34881.945047899564	30419.939819927364	31013.680167938368	29032.989311248577	26744.035712584464	35065.00414352444	6128.457700252533	13667.736033198229	21835.908329110105	27806.720557820325	32423.711639339504	17700.404785429797	28810.27648867928	44428.40995948188	11576.179305383923	29803.528208413365	33619.93460384291	15777.621818617035	27324.87183534626	27592.814128854054	13246.725381010057	34834.425450452414	16938.596967747933	19080.924184947922	19955.18745660119	35766.009207262825	31185.672369360513	15564.047003922975	30223.464524024042	38207.90672201244	31291.457009757116	20207.077012150487	29493.27369474188	37809.05816725487	37044.195339587815	29908.797571236923	32251.66772943714	29372.031344367144	31479.832229875716	35244.93371650799	12706.359701323716	14200.459646985028	26061.28314463759	28159.63086672642
180	240	28044.214695092494	33513.17157059363	35750.30239335317	31564.623164476587	22316.097659571642	29668.33799386826	34400.19551578552	31017.16431605851	26732.363173792157	23622.88294652125	31289.218513798907	21356.97730863525	20681.067633296385	22957.63270204314	37427.555810231854	23859.71213257046	22529.80924306377	22575.9734375	34325.04384251645	28691.219321468492	35585.76919040556	35845.70379464285	33433.485149171705	23065.6877085157	32848.63334551161	32512.513715110934	30146.729907843524	26625.057967000932	22867.48904934079	26329.02120802315	23994.954789627955	23501.5415726578	36746.70023345947	8689.783452387457	3769.9950142217135	8709.707086496812	32965.21127511161	16798.237103737574	28121.20252544838	3390.0064041771457	37165.72227463795	20075.807996019437	32436.70414028543	43093.890340763806	10996.570650570118	30218.556868037227	34528.594977905595	14011.437357102957	25696.611635483725	23604.406363129136	15130.866919896172	30608.866409108916	18121.77521972656	14057.445664785313	16340.622217998432	30579.98076171875	30451.754194562236	9656.530424656296	23545.23583725477	36564.11131840796	30947.893515684053	18212.114342952198	28453.80828083861	34817.99285001622	35070.298746285756	29847.67240734248	31167.889349880832	29053.221184211376	26516.93644352056	34548.244556072554	6556.879274606705	13257.375529073335	23204.137108093797	27570.678877246613	32005.547065751063	17526.191038055847	28449.256177760602	43723.556938766385	10751.92317535973	29705.14518535865	34005.02535427906	14987.94031919244	26180.411935061653	27535.123730663734	13367.363562720282	34077.96753243563	17077.44077300713	19466.02686577076	20018.331045980947	34792.94506670892	31592.048142720407	15745.03061219907	29958.039200443232	37283.339276727704	31080.082473763407	19512.430270344463	29150.76023276838	37172.03828656328	37208.64159549109	30157.95985680212	31880.04626040722	29147.880114973996	31535.091293031666	35412.52345022886	12873.710584488457	15052.84358306212	26998.06419879339	27611.400396800193
240	300	27002.467788529553	32035.229826363025	35114.97445436508	30225.600258630286	21605.4819042136	29771.340166807116	32416.4278890832	30091.769117406286	25295.953880801826	21707.534072982682	31103.084895436357	20369.071013880744	20720.54600991906	22346.575110147165	34623.048022303425	23758.085629908026	21489.892604719593	27570.330859375	32501.941001490544	27435.967990784262	33562.35916648041	28430.220610119046	31579.946448896055	22141.875597090853	31634.73149536935	31818.907461123905	29870.826745473263	25298.113736280753	22875.97920013566	23912.001509709382	24114.27378802391	21488.781880989132	35225.82303619385	8704.26250751202	3618.1281187515265	8221.946926764173	30905.821455729165	16291.123500622356	26776.340765808673	3299.578833067084	34748.09111131566	19945.701396427834	31431.679800094364	39487.2559284364	10314.277627439886	28868.61523204481	32912.4760580196	13005.946662232049	25429.70762640826	22653.208039687222	14969.62793449048	29328.26928484411	17391.14625651894	13992.133364561932	16919.299070417073	29309.483455221645	29285.229670614695	9504.913695288004	23556.505354135945	35301.585362251244	29523.596285652675	17723.506702631123	27570.704507177943	33327.85499684505	33740.627856307605	28761.04199670205	29853.264954277613	28280.10772753583	26218.6178309777	32750.15002584814	7125.047634720802	13496.366398785049	23206.909792530292	26829.974850818136	32099.4279427498	17017.59324667367	28234.882239174505	40728.9786123195	10084.062016365931	28211.388702825137	32688.668697460493	14649.34223414267	25401.38538591548	25634.939392267952	13622.508074991532	32128.6400698496	17351.40622782131	19607.444189006575	18892.59313027215	32862.78965387131	29511.380164010763	16100.35379251903	29205.842979596495	35346.08062085254	30078.723426720826	19692.300915281674	27719.427369087305	35675.46300989813	36055.824348117676	28841.81401900509	30959.21422471297	27991.956369030864	30475.713325526634	33752.35216571855	12782.71561027834	14893.470998841236	25701.376735126476	26353.47191655022
300	360	25544.82814684168	30418.498653897117	30378.23384796627	28909.0334648576	21009.431333541615	29308.271432695172	30307.461967391948	28240.768969074554	24962.381211423082	21993.59867378715	28657.855819677337	19500.70411266077	21374.020235601696	22162.542139549336	34241.10181577621	22465.948295974074	20957.009297289696	29108.638411458334	31098.206587942022	25967.656900272716	31952.768329913037	30945.26560639881	30139.83484840472	21759.07614217939	31050.951384329095	29961.972974694294	28986.790642627482	24951.372503024428	22357.85064599025	22991.126114099312	22364.338802275666	21300.208492583548	33710.17573928833	11141.095610932036	3437.841280756904	7679.215621962275	28566.973110863095	16156.44986777719	25034.08485440464	3225.9682420313443	31855.52046945953	19579.88283511683	28212.32394873203	35759.20820985991	10686.014286536418	27585.57793752542	30543.528875184547	12978.7205217662	23595.445851774857	21561.83406862916	14937.958642162732	27196.614459538036	17683.31824579209	14516.035230009613	16986.84483259004	27500.118248926716	26791.591575364164	9936.54233254756	23110.52861066638	32348.74565162469	27474.683632991564	18091.44737179522	26240.362298981552	31210.225076155388	31438.354551796372	27563.707678329112	27932.159402881498	26381.86100314311	25352.612015005474	30519.399756285253	7727.603050231934	13204.228051411079	23196.120829679527	25504.0212640442	30749.97252355361	17083.501353510153	26114.65993544351	36352.707990916955	11406.235919107636	27010.04071435437	30497.548324400992	14210.445889156681	23502.52838096539	24285.842336920363	13233.95560639078	29701.088444001318	17180.86731813424	19265.2579325987	18660.16598374563	29601.01557751763	28178.940485823674	15659.080205034763	28087.455717010027	32841.57939787178	28302.37205536567	19122.39140889197	26727.915573734514	32450.180627795533	33429.80343725714	27427.356663367456	29230.312460971792	26329.372397665706	28774.11219792827	31131.507555225995	14276.770754072735	15094.562305667598	24866.665106411638	25752.730961148045
360	480	23289.6786749633	27728.19986673268	27819.665085565477	26327.95271404354	19983.41331751437	28336.39125412042	28297.998908330377	27984.925064584975	23355.64066681414	19828.232147003386	26969.095729325458	18538.380902152232	20764.192820847133	22070.00610893524	30501.773523185482	19812.382851159102	19342.572748835246	25024.04453125	29311.77388723273	23604.896011753517	28490.37500533363	30845.707421875	27293.175385602237	20363.282217659613	29669.905034835207	27637.798210912646	26597.013891160874	23368.426155431946	22016.82798801726	22256.26759308021	21551.93444625877	19783.547984102897	30681.12882232666	15274.359368170892	3181.065157725593	6885.535199585265	26153.204410900296	16251.477515658788	22391.125885151152	3116.0723399950894	27033.934210273994	18815.60396553841	25510.83454183625	30492.63170637602	10650.179020993559	25090.63517379264	27475.43647894111	12553.614243979455	22114.826759116448	20219.331382046887	14119.569444393963	24635.63125399936	16938.619116313195	14831.383118982547	15885.148852895569	24935.955397301816	24224.50267053288	10010.547539467634	21642.58036627825	28535.85984384717	24872.081438245208	16544.50506632077	23865.779264963956	27485.280175402477	28668.865593995517	25335.827175761377	25760.95713898473	24558.45643464145	24115.667953937227	27330.433975561948	8784.806063890457	13813.471731901369	22191.99615353954	23770.772017254712	27536.42465333068	16286.80867198442	23906.497066648462	30966.946069680347	10293.295771720006	24129.7219257524	27813.919834508233	13349.15863700551	21787.365140082693	21980.19395615278	13333.019124193494	26731.62303459291	16435.384274768323	18795.09308074811	19048.68650932842	26412.308261373422	25354.094970250415	15199.684004135446	24641.72892680921	28587.801678420703	25469.75641382597	18311.222705867494	24204.84615057253	28505.042542254876	29779.976226237446	24941.033807033917	26349.975141151273	24207.63263301919	26458.27603661875	27782.93023764567	13771.507547934034	14706.601423438657	23365.74875138243	24019.03342366757
