frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	32.10018545769264	16.84369249089649	19.952838793560698	41.999121446918274	34.84873547112127	29.73458098463902	20.005492601983587	34.542053213459646	33.4266196273277	27.561079049745377	15.86350732548607	32.96008156554409	43.863376711472995	89.55337432960248	22.732212164807372	21.574324010888027	19.709179415797895	82.33169937133789	12.894068760649954	33.39414757345077	21.3995203269914	7.01013453155756	28.333948135623306	24.577133671215538	57.17907810261413	29.700668094838285	19.318749170673303	32.01664011722974	27.568475752088442	16.342994561894052	16.03509605571911	41.70145648626964	26.671715701390216	265.65392690312626	13.596130249842794	17.668036637466837	24.81134970815897	47.4814876855805	33.29068545801024	12.951701223161393	23.231488881719738	38.22959649774383	29.39377950328319	27.079285605823333	17.878126469337495	37.23938642975516	29.760842388608804	23.050908099962523	10.256208165741976	30.576142861665907	28.357539908057397	40.77586328882045	27.321039577052833	24.201016239054752	54.93497899238007	16.44619642461397	28.784881072020955	25.475283260876978	29.38790225958325	22.24231972737087	31.50655897183094	32.9330536085236	30.17044422195075	47.12416530589093	28.186764639690637	31.41273440936861	24.50224008860783	29.308416301935257	45.65518854279106	24.878118843328235	21.982826941036507	47.139605661084794	43.80655566016469	53.01163814538764	29.943631788083177	55.590283513577724	18.98338529732292	34.185897710535	73.21385342902259	25.655896973846907	34.6535633655429	36.46914581171271	12.430229808865635	30.77052843966818	57.46731543164129	32.25182799097847	28.814730243839993	33.752670941710754	39.20963214273243	20.114927624948127	36.355952085650706	34.19994135812618	81.53479524054856	42.36987070245342	43.8497325490969	11.94354829135605	35.201768074787964	27.871220104456164	14.804652703292822	26.556018245639514	36.79504715977427	31.606168747446944	24.723336587894067	44.36099201283417	39.67337455903848	16.176914331309547	54.99385646313811	62.47651021470274
30	60	2309.2154395427146	1873.4658663351274	2811.284649188702	2616.9470617433117	3167.988229194334	3026.1312510653697	2910.5915129876907	3483.224320315143	2920.0402964278187	2895.597899971139	2082.093573626048	2886.6316259293376	3294.525152864889	2722.5215506304216	2787.8727222489724	2997.9689297056325	2579.156329570073	1568.4605712890625	2896.295038442143	2346.66953831994	1760.575723977769	3384.2188934326173	2496.5764969438014	3073.1002369477437	3123.464070575662	2795.0646129242596	3255.051787212234	2312.7989703877765	2970.741574672531	2850.782042588691	3858.4101680287145	2592.7330443529054	2686.2855507730437	2800.835807650697	504.12373857116063	523.2593559124568	3191.1262300562207	2754.8904725606008	2789.9703647422616	386.2114172898882	2809.122860467784	3656.9044723533993	3535.905372367017	4171.738032047838	3356.73347777564	2700.677777357567	3203.149028481711	2787.940492898467	3673.8057569224866	3078.888314967758	3427.16885589591	3758.5000155838056	3730.1788148489745	3100.6654480457646	3466.4899547238597	3066.0465688000877	3838.0392667402602	3100.6387013014323	3607.7497738527723	4331.217605440371	3310.951904770913	3137.2514178582555	3249.7429588049436	3499.734010106319	4149.8576670529765	3410.7974419084508	3572.071110554227	2798.0463737896266	3162.095195998581	3160.3756495509965	3323.457383646976	2462.6959444099593	3785.5277684691605	3815.205289229215	3472.166409159448	3936.8421654701233	3336.141067961615	4127.639416713994	3220.679116002898	2843.67711144085	3158.293095667916	2790.0672634548864	3955.8182328912108	3331.6183044400923	3693.101674056813	3674.05214302936	3657.7868199268714	2808.7691375862173	2864.5392555068306	3316.010513141755	3729.8981649097723	3175.5075305948785	3532.456361722275	4212.093965397471	3075.198099293032	3698.4251797370694	3269.632020196939	3631.57245707941	3633.8165104706204	3588.8000200179217	3360.29071854144	2883.3376520963466	3190.000670033094	3046.1362163562135	3868.8778252914603	2329.3679270816447	4846.377571041747	3978.253129782642
60	90	9317.617420562727	7613.93668363764	8954.698553399725	10617.98598580375	13069.637932102942	12457.68138307951	12355.203457575972	14148.954223918525	10088.419736237665	10442.455448950279	9909.451441464042	10331.211787578053	11293.399491163562	9683.545512510738	11606.611454151294	12165.304798237525	10143.112472737414	9394.076985677084	10093.901613329277	9516.01934682193	6283.312450145273	9983.794665527344	10295.470130729653	12905.256972315272	13462.118666102911	11873.912579159914	14208.28384431668	10621.221196289063	11355.508595698255	9961.565188014789	12943.050387198466	9988.499747006685	9847.620696559874	7986.602606081495	1931.2248262501496	1950.5312773199498	13374.071660272792	10248.918843129817	10378.215364094944	1448.963786603213	12327.773042195953	11998.602279965378	13921.705782568502	16479.5020517028	11140.23666645288	11077.40831646717	13053.298054088553	11450.967608464087	13731.29802552622	12811.926559984746	12763.091487593458	15432.76729826228	13592.034905930004	11859.725096315424	9970.59222440107	11904.855086000109	13929.56659140822	12302.356362437178	14030.707137829595	18040.201497733688	12792.861909229516	14586.963947425975	13287.544606440644	14168.716678826984	15196.057440941517	13729.73484313968	13306.27835537304	12123.0615250127	11549.374165718882	12470.874084153498	13775.81722287126	8573.997450848734	14678.004796767184	13721.991978084263	13485.851906573835	13165.89170585979	13159.148326469842	17288.879291431535	9700.406439887152	11609.34370305062	13162.37259813999	11844.10089514632	13365.65587859131	13819.98705780262	13315.355480813208	14993.865050863193	13361.331926573443	11755.794932649995	10106.681153087515	12806.151036746855	14489.656223893306	12105.980818615111	13691.34701830367	18010.445043894975	12398.755905189266	14806.170495322996	13431.97827034559	14224.944539546212	14133.909373021697	14621.142915721342	13790.383351315255	12280.14163692022	12213.835687012872	13063.552605315452	14550.926826467232	8328.710936727131	16507.169386147907	13581.585929545297
90	120	16846.64877357289	12762.565430485509	16832.088019402472	18624.495206860996	23527.01592569702	23842.933208994156	21988.760550550236	25448.115819655362	18362.97165254984	19092.585378185853	16141.350655551236	18312.313844655935	20527.044616374464	16347.152951538039	21657.660403404705	20484.97997658322	18479.00400536303	14094.076985677084	18982.767388015498	17339.710099503445	10614.146035129203	18341.518395996092	18281.93562368426	23390.285180585928	24067.715497817073	21786.567452283856	24721.7653218655	19562.22218017578	19654.8040344289	16757.57147735516	22642.384186921296	18287.379763577814	14584.151701188288	10232.646912817861	3123.274354531874	3396.7585166615686	23297.332381403412	19030.48234637984	17832.498202835242	2428.6746860952153	22403.398219848823	22736.773619954376	25175.690992940737	28998.605699416465	17355.60814249826	20139.567829529064	23561.739777805244	20685.085396513165	23450.19777914974	23229.974721499097	22611.505603910515	26862.50580363358	24549.916926175545	21464.643045962606	19198.601251164706	22504.82191442446	25498.84379228669	22041.590292008197	25912.3515740641	30258.456400310555	22674.904424710938	24532.982578165596	24215.844621238135	25523.13840913353	27056.57441148987	24712.39472087455	24250.558442541038	21578.09646338548	21828.125110011966	22927.174097676678	25012.12723090779	16663.465332594868	28028.484944661457	22944.401737675176	23009.26157302461	22756.35997252031	25455.912173337172	29795.540844795545	17769.423274780376	20786.68671628727	23801.750583600446	21161.393651260958	24849.972363207435	24342.36224898567	24526.884375900838	26498.66906969818	23941.17846083031	21785.104753418993	20104.162454109744	22791.111696501062	24453.247649441222	23235.856688916316	26198.110386464294	32222.32806701031	21933.500349041817	25639.024812803247	23787.345798357914	25138.864910963373	24307.940952678982	26148.52644277027	24747.86220515407	22489.901952890734	22392.660384546558	23058.007728414665	26584.978664246	15291.459297129188	29411.274229509374	22039.358086534594
120	150	24601.614085120545	18928.686767228995	24108.843299278848	27609.63415300022	33666.33070919959	34125.65411083722	31785.114126335335	36765.715748884584	27495.976531822645	28432.357181369916	22873.17316482431	25940.730730482253	28039.958119528805	25289.63120801415	29645.334908191067	32277.436160788297	27080.425039679896	19865.307291666668	24857.44010750192	25101.2505857859	15107.635476439062	23204.058837890625	27609.177001634893	34042.053496384295	35511.48172223372	30338.198552441518	37375.607380872665	27433.150659179686	28175.540509728282	26733.150206719743	35627.46747076023	26560.93149197356	21565.304456079306	11534.881668390013	4322.1293251923535	4775.3307883617545	34790.72037945823	27153.148874495335	25185.07129231734	3415.489997201673	32658.205594631472	32076.409365713578	36769.88886135728	43413.60954590542	24944.720658350758	29784.628098808505	34492.667111944385	30317.708701706477	35423.18581892771	34459.05727252241	32193.764484023293	39118.724927101095	34281.14107035868	31833.93985590892	27108.966067439556	31422.48588716778	36226.11204330376	31951.741728614994	36740.61748350648	45583.83383842274	32739.264939915785	36935.63128663695	35037.744550668715	37419.46585867902	37099.87976434698	36425.02223211361	35547.55270439168	31475.87683098653	31531.31311272055	32927.32573623961	34196.943073698516	24977.87154314159	40652.63306545249	31506.72577682441	33783.14098661485	33217.77685165405	36652.20361045246	43166.11984049897	25240.73532198824	30953.852566878664	34367.34719205368	31535.353182300252	35232.75627347293	35910.881630445125	34648.4059691346	38508.153525291265	35217.66777307462	31852.894714878137	28352.022102071234	32399.527531353437	37083.51954999327	33620.40085335416	37127.5703572018	44333.78568701675	32089.484780231665	37665.4089646445	34630.3567569452	37163.290053826946	34650.86690765999	37894.987922181535	35737.269883417765	31469.512469946774	32476.044577181518	33841.48896208381	36345.2437959374	22240.247763146323	41767.40861556762	31642.93033625019
150	180	26908.307292828	19692.33109578492	22806.623894660028	30004.495609094738	37076.29517266626	37741.80026969138	35943.71277292997	41350.83828390712	30000.522030274617	31830.52345651668	25091.891434752226	27842.25148759602	29731.122725938967	28475.44546649783	31289.265647605615	34126.378224987566	29369.750206290373	24038.0146484375	26607.52297123143	27428.278574607255	16293.228903643538	23573.235131835936	29823.65660907968	37449.57481141719	39102.83957580844	35938.970820048264	41219.401270337155	31202.047325032552	30080.069664056005	26977.05595655595	36348.56272653204	27717.07578254102	22969.157535123424	10639.666168811274	4566.422296542365	5049.051145386782	36091.50978840351	30052.528785162805	26421.563769211945	3567.635298950472	35351.615437838096	33349.87756775516	40493.550031697654	45293.17699434337	25553.409439055402	32804.3474968819	37956.02744743468	33464.265780127396	36988.95191706287	37261.5927786462	34428.36051294476	43823.979195942244	37263.44351078807	35162.627807593526	30876.644595458238	34648.86457746369	39394.270505896595	35738.07556821695	40105.18462071127	48143.981032287884	36323.41869987103	39948.202507956616	38443.414886657934	40561.7819248721	40799.384106284524	39774.74725604584	38189.25198717009	34847.32069593967	34215.8598007059	36552.50448286201	38125.848580187885	27485.99324146607	42744.839550366574	33274.85032182396	37359.76662888601	36325.5295160467	40003.763587639805	45323.77922613505	28385.412498327525	34650.78516059148	37524.00809738601	34454.20580070662	38672.84734130921	39122.98619875301	36988.86433311279	40079.13599022284	36669.61855715787	35200.2954353905	30700.908120195283	36615.56620620472	40058.12661306857	37317.11921448989	41091.57975971061	47840.6951103415	35326.59781713892	40726.81775482474	37323.36044388012	39172.75161719875	37887.595403142266	41422.205198574564	38562.903347221145	35173.26702625675	35507.624472692936	36929.24208982945	40987.16694756978	25777.855017394697	42439.594150487756	33193.20168510063
180	240	26854.051423185527	18692.70475991924	24220.38375686813	30538.500451073025	36758.80463622116	37718.03882211817	36947.17728875273	40941.93352360778	29200.550398962947	29702.31487372924	22866.62525875294	27381.392188577567	28885.96978371968	27183.80480383734	29415.279711311247	38823.80040823939	28691.538319195635	23866.427408854168	22883.91095871222	27403.941256936345	16343.665114490059	23353.957153320312	30139.492514988076	37074.17947283277	39340.89952568068	34804.75319810457	42277.34219360793	30995.70052327474	30527.36005445371	26691.9583427175	36299.64105331689	27997.023522891584	23134.183849789915	12307.014595779718	4308.401023339787	5090.572897184138	37470.54479156072	30198.26854837917	25778.94042194732	3605.9948824182707	36201.93413168953	33246.92614109885	38300.57973115966	44377.20683241886	25138.86587291215	32975.29719974343	37335.596670974955	32857.80449452675	37256.23492949132	36482.16777335526	34469.214976190946	41389.4129509345	36378.0249800484	34767.81553575467	28659.68121169904	35328.006684549524	38400.35498019505	34760.9459862674	39437.521457104434	46398.585358758755	36141.356133637986	38773.37535368359	37570.24953584249	39949.12888266224	40011.9825621249	38596.772533225165	37274.885657444014	34201.15409452257	34048.449487718724	35724.858962343984	36057.69929768692	25954.02184509066	42324.33312392184	33120.47596309022	37693.77864246006	35222.86646686901	38557.68758517812	44422.541175667866	26972.022629204846	33459.31352720021	36775.13923409496	35151.092997531814	36769.482351505416	38394.57870325359	35854.389916682245	40431.48998413163	36673.690862001684	34771.920173281804	30382.080357036604	36669.81740915993	38387.421581992996	36100.27373403316	39141.03819872359	45616.48102609536	34673.96596736731	39373.38710898622	36764.47417426748	38946.96119749483	36672.51074830226	40486.758907052994	37800.00470137544	34481.64108580497	34619.49173333305	36716.81673651374	39191.334357027226	26085.324921201747	43528.218126853004	33196.090120396875
240	300	25782.990306431886	16993.93531545263	23214.299600789836	29070.684894029637	34736.76800120143	35926.78239466675	33955.09261264596	41149.43769799819	30859.125973809405	28544.707282941366	22485.163916048463	26261.423335737956	27105.50097472858	26396.229357952107	28267.53498746142	34540.70770215103	27753.296770597473	21275.808268229168	19939.914314645237	26316.465035087665	15026.77027771849	21257.667407226563	28676.153225190523	34888.83552104948	37200.7955107671	32960.1379582247	40381.08040868865	31005.34537027995	27764.42009104842	26577.753082880943	33808.911629660084	26748.918458598913	21426.77752675289	10805.396142099418	4135.161402150084	4918.642256387823	35670.725401855336	28918.93573923815	24061.03044502591	3625.5515194478917	33879.127175908034	32433.798207542004	36176.934285000105	42014.789312155954	24139.020743179793	31253.086051177866	35572.887364560534	31665.67302006945	33799.93551715981	34469.60664310599	32239.72764182712	38577.231010937285	35141.392250581375	33018.95808990256	29337.446297648487	31734.13208075069	35993.74863752015	33473.52218188021	36850.94704521667	43769.646577622276	33829.49328700372	36708.30201178472	34970.45757412393	37291.39315733562	37172.81306473404	36742.73667013341	35257.28891391273	32354.20300231627	32488.34890013076	34304.2656621439	35294.97091287168	25215.564518504714	39857.80987509952	31418.923684782083	36762.701331768134	32390.07427180897	35626.4188095304	41455.28654947582	25889.98680580031	32399.682779051447	35273.266250698056	33135.025421572405	34920.36056144101	36379.94544213335	34313.76783869924	37155.14296281285	35155.46588542132	33754.475870736554	28825.82692605198	33824.68343468961	36039.85535743794	34087.98033733921	37148.60711549571	41619.936177512885	32151.743620588175	36179.64258784446	34412.5838455949	36458.478631139194	35018.10117043623	37847.1336990383	35434.909203883864	32353.307104743188	32779.806394457635	33930.45124230362	37998.23260411639	25241.20122322783	40191.367399698735	32197.783233470716
300	360	24283.059885645027	16467.067724958502	21403.378240899725	27905.35135531657	32357.384406172067	33818.96119617765	32160.56092314908	36818.7921646145	28526.439080277134	27202.898493431414	21200.13143270322	25556.372178458812	25667.77030149648	24453.785805800162	27015.758054380065	33752.921900903515	26879.771041791533	24347.5009765625	18572.82693231301	24690.133213610778	14377.181028106508	21179.90732421875	27511.533950272267	32812.49013649474	36107.23840551695	31403.904529620562	36959.886992193155	30161.489448242188	26873.300871681473	25932.165347643087	32015.16491532651	25152.69178239716	19657.82466681985	9183.233412798712	4089.622163044033	4856.289689395413	32203.26160035471	27291.709896215656	22292.82488091303	3573.7610964599444	31659.672176874035	29426.324496747373	32432.525224597648	37725.22595092669	22434.14433964852	30000.44811790865	32999.55723562138	29400.801772512597	31262.71015913497	31663.613591441725	29486.11217036307	35109.586852746936	32762.003019750897	31075.58279233399	25959.14063097286	29493.348476044015	32823.58808905768	29776.38894610192	33771.645942415606	38323.846497753955	31567.88159367098	33880.4905992222	32635.850227134288	34255.86306794091	34840.22820898396	34006.761590157344	32374.52326949004	29689.91766173775	31059.262490199657	31319.723487945193	31874.512569765204	25210.10411719351	36379.02029736432	30004.89368683314	33272.632240392915	31758.69731729681	32514.298749547394	37220.87286124534	24638.01453666719	30733.10636155665	32497.045120065446	30837.65031658535	31064.258239392402	33202.01618789883	31168.40209035571	33859.47343286314	32412.201531404084	31098.02299041812	27438.42351202518	31202.94387485753	33217.46009500924	30222.306369429214	32837.641473302705	37280.464686694584	29804.514146816215	34807.20677271243	31681.529749474277	33193.76954749089	32265.562006862914	34775.9775698679	32330.74719996648	29975.05370491347	30549.674739476817	31514.403024083298	34243.01513671875	24443.314122680706	36135.7346305351	29799.885845549532
360	480	22409.04848564737	15031.47108876245	20465.89616243132	25572.707702225307	29030.0697428624	31656.66755745615	28642.336853683635	34128.25846249406	27906.539698858487	26413.563988894257	19014.128543076455	22990.661806033033	23657.28573309431	23378.248988387146	24082.112411687405	30038.202106991877	25152.665620040014	26303.355794270832	17013.118260117826	22713.085132897555	12773.008531305572	18865.169592285158	25173.102322405415	29480.991533491655	33192.350181756105	27567.179836351464	34579.67165443572	27300.788313802084	24817.32142706385	24241.158117570667	29744.065441109284	24299.866114664484	17276.617477186188	9778.97145469516	3834.776481487519	4624.496216854059	29276.99389191543	25357.712026793204	19958.85225074778	3558.5128238593916	29063.832230788736	27077.66482029583	28837.086750045568	32814.403774663995	21001.473959745133	27298.045466871507	29069.87103784902	27402.648374984678	27806.837818212243	28403.021200158233	26465.71907758807	30861.579560409562	28514.981476098343	28585.24631604306	24920.04175737947	26915.74425263743	29307.776861763858	26657.979064630883	30418.718939685787	33565.28371902569	28115.970651443826	29615.454341833916	29081.069665049956	30408.64806242545	30411.039799849295	30178.268883899324	28832.964966157255	26830.88191448538	28071.573587817435	28338.025938360814	28050.60435423583	23114.50191893216	32219.943701482884	27418.792152770668	29864.654810961787	27636.037045565517	28617.13978767702	32469.776151204886	22270.452821914812	28097.759142911764	28919.522576310465	28330.39737669179	28493.03136268975	29746.629287962707	27728.45291508678	30045.470318559815	28692.276261394392	27984.03729926053	25773.31336053527	27745.968916867037	29351.78668822525	26554.258702206844	29334.944084403884	32842.561180734534	26670.996224365572	30089.030659056978	27955.363511861844	29749.340831702215	30105.993828772444	30741.771969191203	28652.695100728262	27228.84480387091	28060.65750977332	28293.70958727257	30659.454765172537	22386.007124646883	32381.54765804323	27554.973610421486
