region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	1.7228106221312867	0.003939298945050696	-4.816282676758227	-3.361562727394226	0.23537368804027264	0.023537368804027264
Amygdala	acq	NA	TRUE	1.9175065133648261	0.007677114166065874	10.966219296909284	12.420939246273285	0.8768911872600437	0.08768911872600436
Caudate	acq	NA	TRUE	1.5846851429908764	0.010673751835569845	2.819321875908543	4.274041825272544	0.4447333070187144	0.04447333070187144
Frontal	acq	NA	TRUE	1.8025421360734624	0.008210416967160038	3.9818629303537745	5.4365828797177755	0.4899744337101123	0.04899744337101123
Hippocampus	acq	NA	TRUE	1.8261268786613993	0.00825545120810761	4.9605345243818615	6.415254473745863	0.5316094907243984	0.053160949072439845
Insula	acq	NA	TRUE	1.9259591476217	0.0036853148815759068	-6.066627121725627	-4.611907172361626	0.21208328316256678	0.02120832831625668
Occipital	acq	NA	TRUE	1.9261004965698054	0.009674265343251033	6.274562001706645	7.7292819510706465	0.5931287368318471	0.059312873683184705
PCC	acq	NA	TRUE	1.7338976100280818	0.006287634617250262	8.616580139016618	10.07130008838062	0.7209571092827886	0.07209571092827885
Parietal	acq	NA	TRUE	1.9695902565502963	0.013515452069971593	5.893209189412694	7.347929138776696	0.5745758225002326	0.057457582250023266
Putamen	acq	NA	TRUE	2.223092243883282	0.005849741473653803	9.72010464182808	11.174824591192081	0.7904006927839338	0.07904006927839338
Temporal	acq	NA	TRUE	1.8086045667400859	0.005353868911726906	1.0026272683358304	2.457347217699832	0.3822533371835819	0.03822533371835819
Thalamus	acq	NA	TRUE	1.5773382325739729	0.004783993192392763	5.760089397195745	7.214809346559747	0.568237095082482	0.0568237095082482
