region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.0023937179142743	0.008607263066112905	36.647745200621934	38.10246514998593	9.034118462396721	0.9034118462396721
Amygdala	acq	NA	TRUE	1.7444576990305367	0.007255221870240151	35.849725815914006	37.304445765278004	8.452875967995618	0.8452875967995619
Caudate	acq	NA	TRUE	1.6436951915250748	0.004132489809487311	23.346702584588655	24.801422533952657	2.9819818568271494	0.29819818568271494
Frontal	acq	NA	TRUE	1.4191105180434809	0.008465741593022864	35.03442459990199	36.48914454926599	7.897647787377012	0.7897647787377011
Hippocampus	acq	NA	TRUE	1.6435549854498477	0.0039544486369649245	21.94411579034371	23.398835739707714	2.653039328589084	0.2653039328589084
Insula	acq	NA	TRUE	1.8778398195875274	0.008111126989337804	35.72302328956661	37.17774323893061	8.364095427730113	0.8364095427730114
Occipital	acq	NA	TRUE	1.598523202413305	0.009535463017113902	36.60385968515241	38.058579634516406	9.00113989042625	0.9001139890426251
PCC	acq	NA	TRUE	1.9345581257370728	0.006136772214577701	28.620088719631006	30.074808668995008	4.627593528345917	0.46275935283459174
Parietal	acq	NA	TRUE	1.2883528635809012	0.010399601428081199	37.84746734658131	39.302187295945316	9.984013817533024	0.9984013817533024
Putamen	acq	NA	TRUE	1.9409955484763013	0.003917628681626482	22.775525571481072	24.230245520845074	2.843370225348587	0.2843370225348587
Temporal	acq	NA	TRUE	1.4586007384982607	0.009351417013614421	36.45140564860807	37.90612559797208	8.887508226569782	0.8887508226569782
Thalamus	acq	NA	TRUE	1.7975447986487094	0.0014066929485190508	3.0159472051484824	4.470667154512483	0.5479115101733221	0.05479115101733221
