region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.2732921759139881	0.27334565809924705	0.0419066853572629	0.04431527277707549	-0.08111326371682595	0.05	1.945268137627918	0.9998043422908897	0.9454637953370284	0.9456488188185413	0.015770481093724878	0.037425929906825306	0.11059516733735322	0.09252956385296701	0.0174672526797024	0.024680755189776738	0.03708589015822578	0.05203739794287278	66.3671393871496	72.84632371717126	12.347601068823533	0.5368522203836319
Amygdala	acq	NA	TRUE	0.1642746046366174	0.16454992116062192	0.053416395978400734	0.07526537423627495	-0.08111326371682595	0.05	1.706846843618283	0.9983268510731416	0.7085199925451416	0.7097074387847278	0.016952371161235616	0.0624519677958796	0.20298363957971516	0.11725925481309887	0.012302555200135458	0.04798681136781078	0.06543213691364985	0.11065196045097654	51.124120738327065	57.60330506834871	7.020999259135055	0.3052608373536981
Caudate	acq	NA	TRUE	0.22601439181075442	0.22580665570757755	0.03403557204025762	0.05494282696087286	-0.08111326371682595	0.05	1.6209624018699285	1.0009199733396958	0.6200424285302326	0.6194725303176665	0.007857490573573706	0.02079376973385964	0.08233064645144567	0.0635542621354567	0.008287899180890906	0.014400188534122999	0.0264741495786818	0.03723377917396219	23.98823546591172	30.467419795933367	2.569914846361165	0.11173542810265935
Frontal	acq	NA	TRUE	0.1727546188160812	0.2449954796019895	0.0341515926294368	0.03474790630260119	-0.08111326371682595	0.05	1.3981669051493377	0.7051339032733661	0.6930330018759715	0.9828388603338744	0.009451088171534014	0.02222467887121352	0.06795198807529293	0.06372410986609653	0.013228124385833444	0.014697250705493868	0.025264016653041947	0.03164478060520061	19.574413615595546	26.05359794561719	2.1823404052193043	0.09488436544431758
Hippocampus	acq	NA	TRUE	0.19070523877201823	0.2177413817823706	0.05566568536526375	0.06642003440532232	-0.08111326371682595	0.05	1.6098574459479233	0.8758336941327276	0.7340237518151956	0.838085765291371	0.012429183137563204	0.037642134442134816	0.11024114269093235	0.07100569571474738	0.009837955373875594	0.027189824438045764	0.03354303850865662	0.057439761537547845	36.368692494668544	42.84787682469019	4.064977509052675	0.17673815256750763
Insula	acq	NA	TRUE	0.2391136136261094	0.27153157295784897	0.056405040350555734	0.053656237262323415	-0.08111326371682595	0.05	1.806335027026417	0.8806107187513993	0.9257243082750175	1.0512298891700795	0.019334411704330395	0.04973031679786065	0.12784711642243	0.09297505559210328	0.01704991184054976	0.03373271955932031	0.038986431943320514	0.0646108796991186	67.54793888087062	74.02712321089226	12.899584652243437	0.5608515066192798
Occipital	acq	NA	TRUE	0.19395349449958293	0.25821210153573637	0.03314614960116408	0.02974427063815998	-0.08111326371682595	0.05	1.588189019899332	0.7511402190138633	0.8370488008854686	1.1143708986644207	0.007760437260881182	0.01741425122619593	0.051013006558858674	0.05253167984689925	0.012487369414360763	0.011284617119405519	0.021808734578812543	0.024933645613950943	14.232800955945342	20.71198528596699	1.790617218797961	0.07785292255643309
PCC	acq	NA	TRUE	0.24227406465481627	0.27606221082108673	0.04641585965679373	0.039716970270966656	-0.08111326371682595	0.05	1.9032356695696797	0.8776067681781762	1.0256289013915034	1.168665669614885	0.012596332955341672	0.029693796568390204	0.07597725647584543	0.06472649536012544	0.014104589216923804	0.019497499540709798	0.0258958049412891	0.03686639538350255	47.432024526353324	53.91120885637497	6.123667907982739	0.2662464307818582
Parietal	acq	NA	TRUE	0.13888192387231918	0.22565737262133184	0.02807869492801417	0.024744441948064008	-0.08111326371682595	0.05	1.313840729287114	0.6154548475815693	0.6983858817055445	1.134747552074458	0.012263395647967985	0.02818286261232694	0.08658041041754341	0.09879594188677432	0.025279281927434723	0.01857302548928517	0.04297915100083624	0.04500977607696489	26.461762038039936	32.94094636806158	2.816471498735709	0.12245528255372648
Putamen	acq	NA	TRUE	0.28965180312210015	0.2516810707189898	0.04612516536668179	0.07060214078193597	-0.08111326371682595	0.05	1.9027436295789804	1.150868447494432	0.7518751820845483	0.6533111440507938	0.009494849399098454	0.026146635575339052	0.09459407130624733	0.06602172139458701	0.008250805191143335	0.01825482971679939	0.030140694219022032	0.045392263153495836	40.84319802772713	47.32238235774877	4.797671218186365	0.20859440079071154
Temporal	acq	NA	TRUE	0.1500210025269259	0.21263569914400487	0.0335312886506203	0.031851328982019755	-0.08111326371682595	0.05	1.4482736525162099	0.7055306476328138	0.7427430048833963	1.0527437856533048	0.010807561537399183	0.026866578448828574	0.07887107187543566	0.0746369973256304	0.016241096425991253	0.01823772517336478	0.029278245201760096	0.03677525023813407	23.956154797485322	30.435339127506968	2.566863156500003	0.11160274593478273
Thalamus	acq	NA	TRUE	0.25042143943400424	0.25261639852902645	0.09997463407322783	0.12255991235469033	-0.08111326371682595	0.05	1.799943891565001	0.9913110981400917	0.8086327934249093	0.8157205088716093	0.010491918639687493	0.03861136083970868	0.10601385304566244	0.05291790119448952	0.005599967322020213	0.0293523262261558	0.03546340284609974	0.0638322424275286	26.330581597187155	32.8097659272088	2.8028207619579053	0.12186177225903937
