frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	7810.65888	20858.30721	25061.86544	27681.03421	31464.30483	23814.74483	34320.99097	28748.44549	26520.66105	19539.03535	23980.07091	24038.83914	26916.82874	18057.22006	28660.66023	27044.9664	27258.14548	12457.94313	7690.17765	19730.67195	25139.3169	28416.0163	32664.09491	24653.45548	33205.35394	28495.81644	23783.05001	25187.67299	28801.40669	26720.62605	26582.05469	13906.18326	6683.25749	12661.43563	13539.87251	14708.48184	13484.72246	12789.34959	13999.06187	28976.81041	26289.42903	26511.23157	28006.30586	25137.99145	27142.08452	25043.70285	26637.63942	24296.27943	24901.25219	27074.83393	27618.7178	27321.59302	27731.65394	22272.65605	24244.55632	28564.84686	28064.73599	26743.14468	28866.91715	24166.17964	27984.00784	26001.71002	26727.06212	28887.05992	27792.63401	25804.10414	22139.15686	26737.7129	26387.04766	27491.17673	25880.26724	29864.05954	27947.46004	28479.83999	25846.01503	24939.02972	28384.46331	24458.87989	27662.8762	25281.86524	26715.21627	24738.8029	26186.20778	27313.05457	28124.33852	27729.76417	26022.25929	23324.16971	24712.29277	26207.73479	27403.82193	25601.55983	29157.75457	22291.94543	27611.72249	24180.71738	26220.98113	28591.28478	27712.00516	25830.14088	22274.00946	25373.71648	25169.25685	26020.05044	25337.98915	28682.99982	25971.07208	24056.10975	18940.91348	22809.08259	28677.03651	25277.55752	23183.51313	22723.43675	23887.85547	17831.86365	24459.26502	24099.94064	23797.69893	25474.4423	25309.95363	24844.91385	20459.9796	24520.06266	27644.23391	25062.05271	24772.15428	24142.04455	19608.72469	22886.2391	23137.02274	21835.15368	24361.27192	23550.74459	21676.89337	23016.29828	23273.47404	29271.55812	28225.09256	28168.44542	25546.63067	23919.19027	18141.05929	22616.60404	27985.64339	26431.30512	23302.19309	23862.47364	24558.5353	17461.13223	25686.55607	23985.02606	24582.27232	24092.75591	24535.20931	24428.67061	20558.94031	22531.37079	28416.20422	24823.03336	25276.34227	23202.33484	19686.48105	22561.85134	22524.95648	22239.19113	24561.79291	23396.08081	22353.58471	24534.93257	21779.96214	30425.33698	25874.27214	25466.41343	24281.794	16683.65559	16490.25623
600	900	7276.08618	17830.02374	22278.144	22756.63193	26696.60506	19521.0689	28437.97858	26320.45391	21757.74629	16249.27517	21502.19093	21137.55697	23594.58129	15250.53566	24481.38197	24129.93102	22891.06236	10060.43047	6902.34836	17443.45522	22406.104	23225.30766	27275.19178	19643.72844	28100.18635	26200.01159	21249.06001	22610.50556	24721.72331	23859.06486	22816.84766	12164.46187	6895.0179	11689.42047	13329.53459	13024.50944	13477.23971	12890.30266	13932.23041	24187.91419	22156.96822	21943.86858	23187.95987	22211.32451	23342.21553	20878.47622	22836.27289	20760.30714	20856.53075	23285.91267	22873.52415	23374.77855	23563.84503	19324.23787	20247.14419	23654.01183	23462.64646	22089.85717	23830.25434	19953.12457	23253.88113	21718.01364	22126.52668	24239.46777	23327.58697	21467.66263	18481.77305	23007.40599	21970.06777	23107.90759	22872.97463	24395.81928	23903.24775	24017.47352	22075.6707	21068.9043	23353.5527	21093.16718	23852.98966	21068.5541	22738.76321	21119.32319	21818.82365	23455.88365	23719.37355	23840.40976	22132.96443	21054.13742	20581.88709	21687.23647	22960.05161	21568.34429	23996.90595	18721.73146	22775.10032	20067.21572	21762.44316	24094.86931	23226.31709	21348.66324	18616.54064	21479.69958	20867.67795	21217.11433	21467.35785	23352.6779	22583.94847	21403.3831	17644.64184	20536.36327	24087.06757	22787.61116	20496.99448	19940.66134	21081.85542	17034.928	21111.70129	21706.0493	20419.91674	22296.43571	22631.04306	21938.50154	18853.2597	22040.8637	23942.34445	22047.86674	21187.24395	20742.87149	18440.14193	20684.6105	20451.07808	19493.72844	21890.31266	21090.07689	19353.51139	20813.68055	20636.84678	24920.58281	25173.78139	23951.04114	22686.31096	21514.62712	17140.07559	20515.97721	23526.42567	23491.89835	20846.82189	20851.35795	21565.89326	15935.39505	22176.90916	21703.0635	20905.59299	21441.20873	21820.47036	22215.43167	18701.23573	20130.09276	24170.6897	21835.77237	21196.82913	20278.24798	17760.08604	20158.95317	19605.92753	20195.62743	21744.29155	20981.76842	19749.44595	21736.72211	19435.42547	25678.29687	22626.1597	22100.7125	22114.24566	15881.14091	15841.52952
900	1200	7002.49945	16608.50791	20925.88026	19276.39401	23592.63252	16789.62496	24797.85881	24266.3154	18929.12398	14469.06415	19735.43895	19412.34611	20887.76401	13801.20035	22041.84529	22830.6622	21517.53532	9625.9249	6818.38664	16990.57945	20927.2011	19601.44863	23967.36084	16701.71801	23967.82722	24279.93253	19029.23815	21154.32404	20759.95406	22077.56902	20501.7197	10975.98538	6072.44775	11110.28851	13638.84938	13251.37041	13622.52757	12833.89776	13856.46993	21873.70431	20072.00891	19292.71334	20135.07741	20312.2212	20941.31531	18379.52144	20753.49421	18298.8585	18486.44901	20815.51827	20186.21149	20946.52292	20685.33352	17207.30339	18103.49051	20754.79133	20818.04309	19301.38613	20892.70085	17521.01121	20474.77817	19253.54678	19342.20642	21659.86663	20650.96572	18947.53381	16173.07271	20391.33308	19024.88209	20127.6097	20672.58065	21186.67239	21311.70099	20900.25826	19724.12967	18522.91166	20406.30189	19405.5933	21379.08611	18377.85097	20473.42819	19032.61994	19336.70399	20531.66416	20850.04758	20920.35108	19721.41636	18727.47974	18425.57971	19533.06907	20364.25379	19350.5699	21353.52621	16503.04926	20051.55191	17777.74077	19037.06829	21079.42673	20419.72079	18833.08505	16136.03425	19108.16722	18496.71895	18071.4023	19737.08618	20569.55609	20310.16878	20274.92518	17107.14589	19616.50985	21501.12408	21673.64455	19227.73246	18657.59106	19739.09852	16253.04209	19270.10295	20547.0809	18461.92313	20879.06955	20765.01048	20086.13381	17974.6149	20643.45208	22362.52199	20460.4326	19591.87812	19086.71272	17512.20152	19549.60863	18908.68034	19056.57091	20564.05677	19856.43217	18062.24404	19710.00438	19126.47942	22531.20233	22773.79533	21874.49748	21156.06898	19769.61746	16645.01164	19348.20077	21043.25612	20917.15147	19349.6267	19207.22062	20104.23538	15657.65926	20449.02263	20149.63152	18697.60322	19866.59479	20170.96401	20431.40615	17796.77163	19217.13723	22214.52677	20357.50124	19411.39638	18423.55096	17275.75717	18767.7919	18363.64867	18941.25842	20367.95179	19843.22046	18276.97872	20101.51718	18449.22532	21598.79019	21239.61656	20749.61394	20629.73976	15960.25132	15711.86632
1200	1500	6738.08575	15587.66362	18945.83371	16215.0667	19577.45971	13990.40141	20836.26561	22183.54274	16120.15638	13499.86849	17913.23471	17024.21251	19384.16753	11895.8086	17948.60474	20099.63885	18007.39583	8076.57783	6335.46176	15328.82335	18625.74307	16352.18546	20407.12826	14081.29878	20551.61474	21291.53394	16947.61675	18052.64916	18243.73714	19910.26752	19579.65118	9926.01506	6340.43636	10713.3868	13405.8302	13048.24451	13198.5296	11898.38664	13852.2292	19107.06752	17097.93864	16802.63307	17591.09704	18146.41293	18638.64684	15887.99951	18395.26959	16419.72836	16204.58721	18371.28957	17965.50662	18210.84133	18087.74581	15747.16911	15769.02234	18062.96986	18074.33128	16920.06309	18951.37647	15365.53413	17615.2212	16787.28344	16753.01306	18923.19249	17834.68886	16434.74767	14189.26816	17942.49291	16667.94725	17311.46086	17984.04985	18575.85058	18843.10361	18212.35178	17227.78155	16055.35585	17676.57257	16864.56588	19130.97534	15923.69974	18029.82164	16969.11545	17120.64169	18231.41167	18537.41643	17944.90187	17166.84637	17027.04216	16496.79159	16876.37281	17511.12431	17075.04332	18841.65354	14259.83089	17896.58558	15472.14951	16844.81853	18419.59532	17812.07213	16320.87079	14066.46468	16638.38302	16132.45285	16074.04177	17642.26426	17764.29367	17680.22776	18699.45758	16310.60836	18229.68481	19263.64907	19726.10121	17489.50171	17041.96264	18294.95358	15467.17951	17470.10778	18994.85108	16813.71803	18703.65475	18826.46543	17802.41195	16890.11	18887.7697	19640.85689	18558.53256	18295.43313	17087.0563	16380.90141	18126.14	17286.87438	17853.52037	18882.78382	18347.31705	16832.14759	18405.08939	17631.97624	19932.78514	20038.40036	19441.29357	19245.99114	18075.09998	15815.31576	17972.67858	18551.64066	18959.22308	17588.26909	17386.85687	18544.78369	14544.00912	18592.24795	18841.01549	16883.82184	17865.74048	18336.90793	18073.80954	16732.25837	17852.54094	19960.29332	18819.88055	17932.87458	16536.0013	16352.37288	17251.06495	17098.74384	17292.89193	18966.8505	18179.29072	16624.50488	18229.92389	16986.35766	19449.18273	19516.69123	18974.28843	18642.8508	15403.69717	15228.90903
1500	1800	6563.57404	14086.56919	16805.88459	13694.40427	16661.1682	12056.86236	18133.13454	18982.96649	14528.81166	11352.50982	15753.9966	15132.57082	16070.03244	10438.76413	16618.98261	18191.18711	17045.15838	7206.021	6227.67378	14670.63306	16677.77808	13945.18108	17170.4145	12377.12305	17468.45213	19240.85462	14611.54255	16254.9051	15357.80862	18195.51319	17744.48749	8154.05539	6381.05013	9126.67434	13498.12258	13424.52194	13699.22245	11984.37402	12665.71168	17226.72887	15411.72194	14769.94569	15300.55692	15738.16382	16744.65882	14118.51419	16801.02495	14831.79328	14473.20997	16710.44465	16064.67198	16203.52659	16195.80099	14211.87903	14291.89387	16187.52222	16574.39562	15520.5497	16950.88003	13641.5739	15660.15582	14757.44125	15088.31536	16502.85301	15966.67999	14520.56818	12641.85655	15858.72563	14954.79236	15961.55231	16064.6768	16302.66252	16897.02529	16697.36399	15423.57116	14131.96576	15852.88164	15179.60433	17173.85456	13927.34051	16253.69995	15196.56345	15170.88843	16500.1983	16519.361	16341.13272	15278.74589	15022.96187	14837.27064	14887.90039	16130.4182	14985.24203	17233.49767	12644.2891	16154.8427	13368.45725	15227.74516	16399.6592	15769.33723	14517.10203	12403.17761	14589.06646	14265.88247	14543.04223	15939.42497	15745.69975	15934.84509	17021.7499	15591.94021	17122.12417	16624.34542	17962.08285	16212.29338	15833.49698	16752.66585	14542.32772	15861.59452	17380.56814	14874.72702	16927.77682	17459.4769	16164.86832	15784.42844	17527.37446	18119.63648	17537.96167	16529.76911	15740.43567	15691.26829	16782.31396	16076.76741	16474.92518	17484.39207	17211.17844	15495.33446	17009.32594	16270.41548	18655.6291	18544.61669	17586.83239	17817.08112	16627.28353	15381.09564	16972.61656	16591.02298	17074.38847	16256.297	16077.69729	16771.86985	13736.61048	16969.50033	17319.40685	15281.9587	16928.14104	16585.11828	15712.03044	16019.02692	16464.99887	17929.05068	17072.1174	16246.29072	15088.60779	15575.7609	16038.87959	15972.02885	16411.65728	17661.04611	17131.31229	15538.56793	16598.90388	15850.33095	17523.1473	17991.48172	16955.28715	17056.97675	14817.48106	14789.39534
1800	2100	6554.43216	12785.19881	15083.85865	11737.37793	14288.72905	10235.72821	16024.59789	18272.00312	12761.70059	9676.69967	14005.20274	13456.83212	14807.90086	8850.80628	13236.10244	16165.55673	14905.03726	6646.95379	6037.93942	13806.06538	15107.51984	11778.27814	14650.52368	10390.35383	15560.11952	16564.06665	13695.94699	14239.08616	13708.48305	16418.70096	15023.9086	7739.60098	6392.84245	8364.50042	12869.97187	12789.90831	13435.61939	12183.60365	12193.52874	15124.46503	13959.60527	13090.35644	14215.19776	14252.22233	15328.45346	12923.85396	15366.144	13350.49469	13187.45738	15379.90317	14883.91404	14083.69584	14624.39163	13260.60297	12922.59729	14781.92997	14968.85166	14037.68768	15797.64328	12468.56886	13886.98708	13276.63758	13553.25412	14609.92729	14242.76526	13028.5055	11509.3785	14071.68722	13480.33675	14400.68437	14519.1609	14971.9064	15494.44321	15075.06279	13707.40234	12213.43695	14273.16848	13855.67269	15943.05684	12627.56367	14958.78658	13927.17478	13968.69871	15138.80063	15156.95489	14337.90048	13721.55584	13866.92767	13543.64027	13775.37128	15084.27984	13715.46796	15514.78475	11360.63138	14002.37717	12162.54055	13750.83718	14674.70565	14172.81345	12771.48174	11376.03185	13167.13553	12952.18495	13555.01927	13627.47863	13027.37743	14598.15989	15530.51476	14913.51711	16028.75496	15521.96603	16501.3456	15157.6128	14868.62748	15549.78926	13745.26074	14676.26441	16241.80131	14141.90584	15269.16555	15768.83652	14120.46485	15011.15942	16746.25317	16096.77233	15847.48323	15584.16722	14720.24077	15271.51459	15762.30257	14971.73514	14910.30379	16279.44019	16098.85982	14558.31216	15638.7905	15517.34556	17080.18561	16569.53386	16181.51438	16416.74493	15444.24911	14679.02346	15556.03097	15133.7886	15034.87429	15285.57721	14918.51087	15351.30295	12971.23427	15656.98172	16034.6927	14173.38268	15389.19261	15260.26844	14234.02993	15258.3621	15506.17337	17174.82386	16116.86825	15207.83248	13563.23005	15168.42446	14993.81098	14909.95978	15026.43336	16239.61007	16000.05736	14702.83593	15070.9905	14753.86068	16131.8742	15501.64177	14646.08705	15874.07768	14178.26231	14102.53309
2100	2400	6175.13741	11115.88305	13534.54658	10417.51604	12672.55215	8862.85454	14302.74845	16645.98228	11001.41859	9226.12304	12670.21784	12236.03963	13249.82125	8757.79933	12534.85411	14416.6473	13835.27271	5938.26086	5994.75294	12548.59038	13571.09053	10495.61844	12540.87073	9360.05343	13809.93048	15319.29729	12232.00099	12601.23712	11932.01351	14284.46055	14203.32695	6873.31053	6458.13623	7159.01412	12172.863	12807.44959	13058.46991	12355.13975	11810.60219	14330.25375	12376.6539	11535.78004	12844.36002	12900.5546	14280.90724	11831.26541	14461.92773	12353.4394	12297.86232	14280.01156	13964.88324	13167.59003	13266.39719	12047.47964	11852.40724	13687.85227	14461.64861	12968.59343	14352.81661	11263.60113	12753.93531	12008.53267	12603.61974	13669.41917	13174.22488	11817.71732	10462.25171	12984.65545	12301.79241	13104.23002	13491.45573	14179.10241	14065.96602	13735.68063	12720.3767	11408.72192	13340.90049	12501.77219	14669.17538	11617.13166	13790.92643	12778.3536	12823.59647	14002.02725	14065.92955	13192.71061	12714.67213	12312.37788	12736.24242	12639.51466	13896.81739	12560.1338	14989.17404	10483.2521	13455.13799	11038.10303	12856.70695	13415.30404	13073.61461	11638.54878	10258.29464	11783.93878	12054.62707	11780.23657	12306.72517	12966.52367	13354.2617	14760.49447	13614.53431	15136.90784	14151.44617	14527.25464	14166.20122	13861.80507	14802.39873	13165.74449	13814.26823	15171.40896	13233.42928	14162.00364	14988.26033	12499.98949	14252.03062	15681.74282	15240.94979	14939.4458	14118.60891	13684.35699	14068.79058	14739.64621	14203.40141	14113.01681	15289.55038	15199.45085	13675.74499	14831.89003	14349.96517	15902.05849	15472.83885	15663.86504	15278.63551	14151.79662	14151.21372	14683.90622	14445.22522	13727.99938	14179.90121	13852.31892	14538.26464	12476.78638	14698.39362	15150.72019	12953.95883	14525.72192	14289.18356	12687.35061	14456.22848	14595.64993	15665.25226	14288.04479	14779.23166	12977.17188	14438.45595	14017.91214	14442.26915	14476.37171	15392.73428	14961.75873	13610.57891	13701.57454	14179.39408	13786.39285	14130.16613	13963.82503	14775.12736	13642.51635	13568.50249
2400	2700	6059.76387	10731.78628	12556.42469	9307.84447	11448.1082	8009.9783	13483.36781	14323.48184	9072.06305	8865.78691	11653.8522	11052.68669	11661.04439	7220.0142	11029.08019	12763.91516	12178.76539	5388.79066	5822.14469	11933.57779	12197.49208	9394.33564	11223.4431	8402.41393	12725.57319	14302.9192	11004.47157	11945.03342	10151.03062	13482.59695	12212.65124	5921.42178	6708.48942	6612.7358	12519.39112	12013.93946	12712.61629	12195.30411	11864.03258	13335.89245	11483.27513	11253.18305	12071.19183	12213.19303	13168.78487	10822.50639	13277.44381	11487.13138	11380.44559	13171.70378	12870.62383	12659.79608	12512.76904	11375.03559	11183.49718	12729.27671	13409.17713	11984.09569	13533.25686	10614.70451	11652.15463	11329.20662	11461.73062	12295.17598	12206.95456	11051.43753	10038.68732	12070.72543	11538.53695	11929.09558	12335.33505	12435.263	13200.02	12769.85723	11687.88448	10628.71057	12181.45145	11573.97095	13532.6061	10802.00061	12659.05867	12314.06121	11981.35482	13112.41106	13064.14026	12454.82853	11649.28294	11491.93099	11924.95325	11535.12084	12806.50176	11819.10146	14234.20969	9818.33649	12115.62439	10173.84694	11869.54791	12409.05105	12086.59391	10983.60387	9463.16722	10934.08566	10943.35718	11610.00856	11272.17492	11603.34155	12338.49015	13690.8509	13342.37379	14319.86425	13374.46402	13780.86539	13312.34444	12708.7409	13789.68638	12395.68966	12670.56369	14494.72659	12138.88893	13341.41636	13713.72028	11782.33302	13367.56971	14555.73106	15172.56171	14492.46909	13719.92226	12759.28071	13224.88069	13915.23315	13170.00585	13745.22488	14387.10118	14201.35346	12830.59103	13854.76829	13474.9865	14456.41812	13319.993	13747.12023	14555.41038	13552.18693	13546.67878	13733.21909	13230.87287	12301.246	13426.36299	13146.74397	13405.71311	12429.1799	13584.54765	14010.1572	12016.27379	13435.32378	13413.63029	11537.47825	13747.79133	13797.55045	14732.52242	14126.52213	13498.59967	12096.44926	13313.96854	13398.8015	13239.09548	13250.02515	14470.39874	14240.46415	12622.1311	13005.32781	13023.62782	13943.8992	12950.36619	13379.45117	13967.31084	13057.0182	12990.98404
2700	3000	5915.57062	10607.40754	11623.11436	8565.31687	10297.50015	7901.15018	12178.73707	13372.12177	8294.30352	8279.43259	10279.67208	10352.48974	11054.34976	6619.10302	9119.18465	11870.61325	12343.07189	5373.72554	5645.87523	11181.66143	11376.92599	8575.0217	10209.97006	7684.19606	11932.69392	12932.49281	10464.71505	9881.67572	9326.78619	11620.23598	11672.09338	5579.92729	5676.03385	5621.88908	11768.52846	11091.79301	12370.8008	11336.2196	11356.90112	11949.04249	10809.4235	10188.26413	11020.98729	11497.05958	12716.31089	10306.93646	12536.92544	11047.7354	10975.54561	12397.21191	12275.4763	11747.07127	11705.65701	11293.04303	10521.23558	11534.92405	11894.6462	11267.48925	12799.27933	9813.04636	10933.16484	10462.39737	11057.58249	12187.2768	11429.68359	10388.59935	9180.98227	11528.25319	10720.2286	11647.18332	10662.16413	11988.46695	12306.11442	11639.1474	10894.78141	10138.93725	11414.56862	10364.57064	12776.66552	10007.40513	12061.69184	11139.36609	11264.66423	12300.65776	12543.67792	11519.45867	10848.65036	10870.20577	11090.36108	11044.04442	11938.53013	11294.36706	12994.53922	9008.37388	11133.56872	9354.28126	10889.66255	11626.89798	11344.01814	10159.43589	9019.2683	10286.80511	10333.71398	9996.12297	10778.06621	11473.68919	11441.5797	13157.86106	12683.39956	13274.29321	12117.52986	12234.79782	12748.46839	12400.39372	13349.21694	11738.88303	12186.46128	13453.02836	11538.5716	12728.39514	13119.70968	11285.76079	13044.98109	13215.45721	13954.96212	13536.48025	12907.35866	11922.5567	12575.63115	13213.68732	12271.22131	13241.70904	13545.481	13417.93395	11993.07543	13250.80605	12719.80627	14217.10901	12494.90847	13249.12749	13499.70822	12570.11813	12554.05978	13413.14792	12070.36989	11824.67306	12465.8032	12096.12533	12971.6463	11265.89967	12906.9641	13530.85983	11522.18811	12536.22748	12545.20567	11041.1137	12903.27265	13124.37903	13375.78971	13621.59322	12936.04534	11123.75889	12482.71543	12297.53851	12542.06133	12257.28671	13477.16795	13263.59345	11965.65462	12117.06081	12374.8265	10995.50316	12832.16714	12870.66798	13058.82132	12394.34274	12314.60506
3000	3300	5514.01214	10794.96508	10812.33355	7865.97695	9219.12714	7138.9758	11336.71397	12568.47537	7756.43146	7657.61467	9748.36628	10086.88491	10454.89155	7387.41282	9082.18541	11088.00708	11200.43831	5421.57285	5454.67511	10156.51978	10686.75287	7981.43762	9515.63047	7551.19118	10557.59089	11437.31862	9993.17	10007.00972	8716.63411	10806.30192	12231.78926	5660.65096	5578.89453	5801.59061	10759.3579	10367.94696	10806.77668	10357.27646	10552.51778	12100.32652	10386.0928	10357.2957	10728.24593	10307.87626	11768.6423	9880.04209	11875.29806	10738.63218	10360.58336	11625.96784	11755.78294	10434.62448	11366.03794	9676.56241	9795.09514	11070.15053	11204.75846	10394.34317	12518.5714	9490.41719	10356.89123	10033.19527	10378.54195	10714.26979	11023.1253	9812.82279	8662.95773	10854.72439	10330.0484	10542.74147	11011.15958	11049.70806	11328.73729	11127.81595	10513.00431	9855.23326	10559.53111	10014.55322	11868.3585	9451.03562	11052.99336	11008.40821	10652.36224	11651.71757	11595.40089	11081.4405	10338.06817	10213.92018	10764.17882	10360.44861	10748.46176	10466.34345	12152.53185	8641.16944	10962.44208	8948.97058	10544.27585	10593.94105	10640.07699	9722.30545	8299.59681	9735.84649	9716.2156	9696.07001	10731.46546	10304.60188	10686.73179	12224.27276	11993.66895	13089.96697	11803.41087	11601.30558	11978.01149	11494.71565	12546.93679	11010.51609	11324.59335	12727.64564	11118.50026	11462.5855	12622.18511	9979.27043	12087.50048	12581.00056	12983.17995	11997.56322	12524.17941	11162.75594	11848.62269	12363.6084	11505.08706	12271.13948	13003.35282	12600.63171	11362.32783	12457.7182	12160.48223	12278.44298	13251.45532	12531.51103	12779.29486	11902.45075	11477.59787	12612.43814	10657.14651	11538.65623	12068.42091	11379.21413	12324.05518	11090.01606	12284.59582	12955.69568	10692.64653	12592.86315	11985.90369	10686.55822	12249.13825	12160.7456	12865.60799	12613.412	12273.76288	10882.43399	12069.34474	11581.37599	11767.35697	11670.15627	12924.71897	12181.84491	10938.0143	11649.28491	11953.03553	12145.00289	12082.37373	11843.77376	12340.66968	11735.32675	11864.48222
