frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	1.38291	2.41421	4.06905	4.53137	0.98827	1.52547	8.41596	3.14979	5.66154	4.89633	3.40097	4.87456	4.56512	2.37103	3.57526	3.06471	4.18373	3.39614	4.42012	0.72087	0.58272	2.85071	1.21478	1.8475	1.15196	1.08307	0.54426	0.34701
30	60	105.06429	245.77387	324.88571	258.03583	332.71026	130.72259	424.56427	150.35374	284.71716	183.46308	355.59862	220.63143	411.01078	164.03128	346.66874	163.56209	362.77851	170.54447	369.74074	165.87606	257.75417	392.52838	489.10092	301.02294	313.02541	367.13724	629.01852	143.95448
60	90	6472.43958	4457.52311	5750.78689	6395.76188	5456.3047	6225.96091	6893.76184	5339.30406	5549.93794	5248.23481	4232.59057	5839.55098	5319.762	5910.43582	5637.09652	5744.9108	5674.74687	5640.94359	5547.66992	4384.26912	5230.70192	4384.0077	4638.2191	4088.16968	4662.4725	5312.75175	6616.12759	5166.50691
90	120	14543.5147	12136.51451	15481.20374	15298.1972	14094.6681	14771.68504	15515.70348	12492.83655	14563.65117	13481.13183	13130.01641	15169.62508	14198.17507	14374.04882	15183.36114	14354.10915	15273.05213	13824.13655	14718.22274	13072.76317	14112.47929	12783.90103	12404.94857	12446.2435	13965.06891	13753.81412	14477.00806	14470.53443
120	150	22476.33785	19899.75651	26276.09307	24773.77089	21730.50464	25188.99032	25098.39229	22201.67938	23728.94515	22298.56593	21712.74075	22109.666	24640.63125	23795.68141	25582.46436	23496.60781	25291.31334	23489.76388	24614.59305	20438.78642	23914.37107	20504.60946	20029.69255	20701.27023	23640.46281	22259.47754	25371.92999	22509.82189
150	180	26394.46213	23508.0768	30241.00356	29871.9444	28149.25339	29436.06407	29440.22128	27580.76985	30364.77644	26624.09311	25911.0316	29191.97013	27836.23717	29161.64058	30481.12539	28309.01659	30184.41178	28554.8672	29486.96004	26224.21139	28283.20173	25448.10627	24126.90007	24130.7098	25702.07789	25311.58666	30909.32828	26447.76336
180	240	27748.53326	25840.8143	31178.28521	31501.40228	29886.57669	32159.59082	31462.41431	30581.02745	30956.49063	29164.69331	27702.29863	30239.59958	29598.08159	32614.79293	31982.59574	31519.80189	31665.39212	31288.58956	31054.87392	28772.31998	30129.9129	28431.29688	27968.99984	28497.82227	29745.05236	26733.50047	30922.47606	27276.42737
240	300	27072.37865	25278.06178	31720.15911	30937.05002	28477.54399	31869.3539	29913.67717	31347.04365	31890.94415	28940.89536	28041.97392	28727.61934	29468.6012	31684.95799	32029.57507	30715.44165	31724.1506	31203.86028	30963.23501	30069.48953	30566.94956	28782.02168	27074.1123	27859.88961	29776.80718	26502.8155	29257.23931	28174.92584
300	360	26052.09738	24747.22297	31809.72108	30218.86477	29206.66702	31578.75241	29217.5583	32354.31337	30699.49751	29603.45986	27360.94685	27933.59207	29408.74795	32499.16205	31916.90473	31213.53793	31387.25806	31922.12874	30436.59034	30733.5959	31715.96427	28755.58544	27546.9043	26874.70543	29203.26613	25231.78432	28574.55539	29460.1939
360	480	25000.06737	23850.15003	29377.24805	28746.82991	26014.01462	30081.19361	27422.02138	30231.55097	29134.18862	27789.63661	25873.388	25471.89405	26453.80599	29334.28115	29113.67649	28725.41092	28815.84309	29728.99469	28273.1571	29123.88584	29498.20921	27250.13086	25911.16732	26237.19816	28652.58988	25495.95372	27652.1397	27031.49777
