frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	0.48075	0.775	3.01107	5.74622	0.74469	1.10117	13.79363	0.49468	6.74847	0.63725	0.71452	10.33009	3.79074	2.51966	4.48528	2.11442	5.41245	1.5726	5.28313	0.72754	0.8124	5.37068	1.58296	2.22236	1.75631	0.87141	0.72331	0.25973
30	60	109.9598	306.27437	265.07987	282.499	286.30625	118.75523	298.12371	118.54329	353.50692	222.8082	532.13756	313.25578	478.14502	256.59461	444.80398	230.4831	449.57709	195.83787	433.39282	102.61682	187.70646	195.10968	320.43985	237.70862	262.94595	404.92691	429.51893	158.90308
60	90	7645.42184	4254.22554	5833.06504	6739.08192	5864.40389	6764.77411	6996.44755	5227.37936	5944.49071	5225.50764	3977.07332	5915.63083	5497.22464	6436.51155	5866.88875	6125.53229	5846.15984	5574.43911	5737.36996	3952.80627	4897.45241	4870.56593	4972.14715	3907.55816	4121.41882	3947.91248	5505.3737	5253.09511
90	120	13309.81534	12626.19052	14176.86326	14485.67907	13915.51112	13686.58477	15822.71186	11276.26889	14018.60741	12832.41921	12866.17827	14203.46755	13679.89082	13226.76831	14457.22849	13377.71194	14619.7033	13068.08501	14391.66505	13190.03688	13356.9816	12882.60979	12033.73382	12300.91372	13681.8622	13558.80362	15792.50284	12697.62538
120	150	23571.46206	20721.72267	25182.47635	24921.6771	21035.36979	26305.54829	25088.66962	22152.85253	23174.94415	21989.86778	21975.76571	21619.59516	23903.60061	25480.22097	24634.89701	24548.99393	24487.38086	23530.08451	24359.64011	20686.46065	23496.34653	20351.91337	18943.51758	20055.86236	22657.4149	21618.75018	23588.90793	23247.88552
150	180	29116.27535	22467.45626	29829.31919	30800.93937	27729.01159	31622.90757	29333.87707	27621.36586	30270.03857	26358.08625	25804.34722	29771.27085	27753.91541	31180.78549	30303.18005	29461.85896	30155.16562	28964.78516	29466.42729	25243.23152	27921.00899	26866.13069	25304.28069	24315.28412	25025.99685	24735.94805	30571.10102	26374.56214
180	240	30014.42531	25957.04353	30225.9412	31442.15822	30279.77899	34305.3582	30664.57086	31172.50059	30224.10382	28732.01821	26677.75832	29393.23994	29091.58573	32502.59654	31041.93912	31019.66762	30819.04824	31441.45994	30382.61982	29434.35887	31564.75186	29730.1408	28887.61775	29095.71726	30816.54942	28389.93851	33271.0893	30321.75768
240	300	27797.58483	23710.54131	29943.30919	30436.20636	27862.80513	31863.27595	29748.21241	31223.53954	31489.91971	28328.19942	27257.01467	27883.97409	28863.64291	31030.43639	31427.5304	29725.74196	31230.85617	30744.85752	30630.08671	30904.51159	31378.24426	30448.77561	27400.36523	28142.02935	30243.77439	26612.57053	28617.47579	29271.97075
300	360	27114.11876	26680.59804	30039.47383	30262.34434	28057.67438	33077.23686	30515.50815	32921.84541	28750.87443	29587.72927	26252.0608	28514.44797	28505.34498	32300.34228	30341.11623	31121.38842	30256.05512	32478.63525	29595.98428	30428.89467	33200.76836	29159.10725	28125.34961	27975.85122	31120.14984	27931.07707	30299.34007	31842.79616
360	480	25444.72189	24300.52089	27639.17826	28529.31923	25323.26962	30184.43902	27646.05037	29779.59054	28326.07382	27818.9341	24380.66145	25784.64923	25811.20373	29023.46273	28311.17592	28415.92308	28004.56832	29560.1264	27615.22316	28354.69076	30611.03713	28125.47387	26083.39062	26144.32904	29049.85289	26637.80975	28692.09693	28239.4976
480	600	24017.50998	21592.49313	25735.66263	25680.66542	24694.91268	28195.59918	24996.68538	28229.17909	26090.54135	25077.1008	22888.0458	23038.66897	23620.87596	27345.25096	25292.4254	26016.98947	25210.20434	27231.57595	25019.47738	28007.49381	28508.41061	24942.51467	24946.87695	26032.36437	26124.15323	23130.01578	26237.24014	27754.3141
600	900	20471.03575	20092.60769	23215.66365	22075.08847	20699.44196	23602.24923	21843.70948	24058.64746	23364.15431	21889.65246	19003.657	19684.83321	20697.711	22480.31181	22739.62892	22045.01104	22609.73433	23082.99376	21923.73137	25117.88657	24897.46626	21330.27174	22487.33761	22349.41515	23334.08246	20987.65116	23557.8383	23276.67261
900	1200	16842.88192	17719.13258	18494.90453	17858.49017	17159.21269	18906.43628	17769.19122	20196.21646	18408.03208	18402.7989	16787.47183	16007.29177	17538.20642	17884.53779	18146.47522	17870.31562	18141.87858	18791.14746	18069.95376	22339.93336	21848.97267	19866.64256	19047.69224	19854.19798	21161.34083	18437.47206	19778.11074	20365.16251
1200	1500	14447.32333	14432.07386	16421.61978	15406.13116	14993.52421	16396.29912	15241.03789	17011.1881	16047.2053	15641.69744	14662.54576	14169.3296	15329.07884	15330.30558	15864.41065	15211.62404	15755.46907	16196.94138	15515.13473	19347.66146	18552.95739	16989.06402	17150.95396	17256.14493	17329.24866	15110.39326	15810.81243	17656.4033
