frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	24953.00182	27963.34306	25983.94419	25223.10952	32596.8112	28244.97035	32991.11163	32300.34907	27828.13838	26998.96624	18781.12048	27207.93659	27923.81276	36488.12188	27052.36196	21226.40238	29525.94324	25998.55639	25006.14628	27954.1147	26684.06252	25259.6675	31250.58072	29044.40592	30455.64914	30110.08114	27415.4963	28390.61851	26622.10805	21472.16107	28038.56141	23049.48118	27193.14779	20459.38152	21018.47743	24853.5263	15215.76164	16356.02232	30362.04988	26349.69186	29036.99473	24528.27133	27833.52236	14377.07638	25262.77377	23924.88123	14492.18874	21403.45117	24187.53137	13723.60989	27171.33173	17588.49391	18585.96413	18842.99349	26764.13616	22482.09131	13597.6695	22424.1747	30373.23572	20685.14351	25976.83722	23016.04541	25821.89169	33671.624	18324.51541	24234.23831	23790.51808	21394.90495	19947.7984	3531.47513	18875.08382	30624.32547	27120.78657	30149.63676	25879.96931	21386.40986	28278.81433	9019.53116	24108.7924	19704.83705	13293.63475	22101.51451	23057.19286	12713.08035	24669.94616	15547.32484	15986.01826	21901.12112	25935.45544	24109.90571	17126.52156	21739.00397	31041.00799	19026.4544	24032.84656	21943.20591	25576.58996	31187.94586	17031.3957	22089.9057	22975.19392	20726.12333	18716.29104	5422.50931	22136.6108	30574.0498	28699.51275	27150.55792	21866.77416	26596.28178	28977.69145	21726.8904	27740.38105	26203.58672	21208.82363	20814.63309	26954.95349	20462.42492	26268.00532	22486.29582	23231.28646	23800.41046	23990.17879	26412.47721	15755.88332	26720.08341	26419.50543	24837.77203	19792.06926	25043.38122	21559.08984	30085.26436	25546.54847	25563.80718	24425.68967	24910.50144	24430.21698	2586.35261	22386.4111	26460.95665	27081.68419	25872.34894	21011.03185	26008.28523	28622.18617	17315.10427	26622.51199	27022.81364	20469.20471	20977.81702	28530.39678	18671.52751	24915.22225	19118.17942	23033.69749	26111.61685	20774.88484	26660.17733	20314.86277	26682.45894	26127.82303	24032.5356	19083.99206	24105.79511	20130.47292	26938.15068	25240.7589	24830.65298	23533.077	24336.17411	25153.76203	5202.1635	24841.38148	28459.83952	27901.17724	21553.76143	21832.94678
600	900	20734.48383	24889.15455	22228.33332	20508.41307	28453.38035	23375.06217	27333.10017	26928.98933	23850.48597	23088.19875	17332.46032	23409.17001	24432.43254	29995.77016	22612.24504	18417.72958	27243.67153	22460.88247	21209.94703	24532.93497	22501.53212	20499.89727	27363.97158	24455.70556	25446.7335	26066.2439	23831.8856	25187.46341	21543.29566	18879.93074	23537.20269	20614.45942	22872.85872	16978.08998	17582.11778	21103.8828	13425.68101	15394.87261	24232.42058	21704.17317	23944.98192	20165.02033	22375.36357	13250.50545	20324.88204	19743.22655	12355.39175	19030.82988	19482.4074	12294.39662	21991.22872	14161.34009	15795.91655	16090.53015	22012.97808	18511.92664	11685.62361	18661.2682	24807.03772	17059.95174	22203.83576	18986.63866	21478.04886	26620.43307	15419.58144	19914.6347	19425.36768	18025.13676	16498.25159	3979.53451	16160.30892	25487.93531	23126.05931	24538.10328	22695.25124	17232.83643	23215.71801	8374.37139	19691.58245	15789.50665	11229.69133	19326.334	18553.42157	11266.3804	20298.302	12892.52545	13506.62338	18511.09716	22042.02174	19553.39467	14868.21887	18623.04242	25199.10865	15409.84724	21025.05981	17753.35522	21385.17436	25768.47268	14184.55139	18246.13313	18760.4773	17631.18989	15245.09013	6059.21368	19554.92959	25650.10901	24236.63334	23255.34516	19354.36584	22580.698	23516.59896	19574.60518	23251.03796	22354.97224	18330.24889	18451.35126	22451.21015	17565.43056	21909.3099	18260.19117	19902.92831	20090.205	20999.45834	22226.24689	13970.4164	22122.40421	22266.08678	20725.57256	18227.17466	21385.66382	19075.6309	25389.07327	21545.61696	22068.27629	20903.97718	21168.75738	21038.32742	3087.21788	19659.19669	22862.32249	23614.27249	22039.57776	18936.96749	22286.15893	24119.30868	16035.72254	22337.64236	21815.96701	17023.36089	18458.48086	23381.35204	16034.88157	21086.52934	15716.72121	18947.4185	22021.79925	18774.24527	21969.07287	16984.18527	21923.90413	22163.88173	19606.21391	17136.79806	20737.36838	18078.60952	22970.44413	21135.87027	21756.72714	20517.33831	20384.8551	20609.74571	5636.89548	22064.74291	24214.83809	23527.50778	19439.29312	19967.59075
900	1200	17313.26784	20725.36028	18879.48611	16775.47468	24455.96186	19479.18837	22919.7728	22703.33552	19886.60939	19583.00911	15973.02847	19928.47542	21339.25258	23617.67291	19695.61396	15787.87099	24240.3881	19542.67346	18305.48005	20496.42958	19052.7392	16626.49702	23959.79151	20828.44364	21531.2749	21451.38002	19987.34548	21859.83004	18685.26713	16424.43971	20800.76584	17517.52115	20134.85547	15376.8339	14339.22385	17503.21725	10607.85684	14282.0253	20114.0662	17649.49507	20393.19616	16998.24844	18741.88332	12413.42116	16555.82486	16731.5885	10707.85531	17032.48703	16582.1132	11024.05295	18281.42655	12374.9563	13831.3762	13320.30186	18465.18754	15783.22801	10972.60684	16325.23703	21027.94224	14328.10078	19403.21701	15838.27136	18060.47493	21979.46579	12974.45621	16653.01897	16407.35601	15479.30383	13961.09949	4067.83652	15465.66657	21113.95553	19499.3	20510.6685	19571.03218	14345.2298	19641.73255	8113.30944	15951.5826	13225.13421	9893.80241	17171.16681	15713.24897	10328.39846	16643.36829	11245.4051	11875.86654	15353.94039	18634.42431	16209.89026	13493.40971	16093.95371	20997.057	12913.84536	18657.0859	14809.95606	18568.44883	21873.52537	12078.38972	15453.62223	15891.46168	15071.22479	12856.73368	6263.80683	17592.04983	21616.6931	20435.6652	19904.60047	17628.62184	19903.93776	19921.17445	17234.25576	19691.16825	19517.02962	15417.77928	15995.508	19417.43743	15490.53728	18983.1168	15780.58596	17313.45365	17194.56826	18444.49329	19215.88114	12890.31835	19254.68328	19462.43901	17678.41836	16216.36633	18613.74462	17077.46181	21250.28035	18679.3712	19400.12543	18455.26765	18265.22189	18303.04616	2974.80656	18122.63719	20613.07636	20229.65172	19602.45263	17073.13477	19223.12506	20383.45401	13952.8806	18810.59653	18769.52697	14640.48603	16138.79514	20367.95894	14227.25384	17922.08022	13745.00733	16337.24439	18733.05388	17185.53697	18717.46668	15022.12949	18837.68374	19303.4977	16470.83254	16042.7014	18226.0589	16416.88577	20500.65075	17966.93319	19198.5052	18059.34169	17470.95773	17609.43022	5406.7762	19159.18223	21390.80171	20419.70825	17985.90367	18091.10233
1200	1500	15815.52331	18934.30728	17201.49357	14647.92295	21575.24934	17525.67088	20659.27859	19806.41924	17454.50396	17102.84594	15042.81452	17734.57686	20066.82368	20465.12175	17299.06122	14921.80354	25166.94198	17739.18549	16139.29607	18690.32368	17417.16839	14492.00467	21805.66728	18546.8734	19484.45413	19833.32715	18398.48089	19406.50624	16799.4109	15328.60255	21046.26866	16329.85228	17483.10742	14354.42988	12942.91009	15161.56278	9494.29496	13205.05679	18919.98619	15993.73961	18279.59103	15650.58347	16992.79589	11465.85987	14915.75957	15179.07363	9976.48255	15547.70134	15399.26846	10605.55959	16762.4814	11396.38862	12767.42456	11931.8138	16484.3499	14149.04789	10738.71402	14820.79603	19574.17287	12996.80731	18179.36982	14480.80602	16671.81016	19279.74054	12198.20608	15125.39696	14964.73657	14313.37236	12604.31028	4327.58941	15072.81762	19049.99142	17424.54109	18628.83205	18153.96424	13434.4717	18149.60641	8003.31521	14208.85381	12121.28728	9472.74438	16072.51174	14430.51137	10032.56046	15353.55966	10658.37211	11161.88893	13558.59824	17179.96026	14776.2108	12648.43395	14785.81202	19589.33549	11811.83483	17768.68356	13491.84115	17202.66218	19748.02993	11275.86982	14256.29432	14733.53527	13971.80758	11750.62519	6617.62028	16247.22169	19648.88739	18234.08955	18539.77828	16570.71127	18812.42106	18145.03864	16058.88096	18430.77085	17986.10106	14357.599	14636.22596	18214.7378	14618.84705	17857.05393	14669.10148	16145.20912	15629.48492	17126.76132	17814.93566	12889.29537	17704.70711	18315.17283	16195.86845	15507.75496	17521.94129	16198.74114	19874.67777	17505.65273	18260.70061	17384.1234	17171.10955	16983.70591	3079.67526	18002.15123	19218.49158	18874.0065	18425.89118	16508.86642	18083.10675	18934.56763	12856.89685	17304.58524	17241.55496	13709.24448	14893.17911	18709.06418	13548.53832	16924.84662	12740.44664	14902.44473	16921.94643	16465.41821	17041.56519	14253.87266	17349.77766	18241.84623	15097.14317	14893.33694	16916.65222	15675.21924	18842.07507	16743.21879	18121.06879	16954.41946	15937.9688	16210.77219	5606.62324	17929.57284	18909.40214	18707.02588	17230.84836	17357.43617
1500	1800	14535.73323	17058.81875	15899.27483	13346.269	19861.00311	16214.548	18740.05908	18358.91671	16038.36638	15522.43837	14162.48479	16320.04317	18031.30078	18069.91218	15634.46997	14012.70057	19816.08272	16206.10686	15303.68176	18140.72694	15866.02978	12955.59682	19578.68093	17337.71255	17563.11939	17510.92417	16975.89926	18291.70964	16201.8726	13685.10929	18618.1326	15472.92525	17890.63151	13041.11467	11686.37485	14123.44206	9711.53385	13434.66252	17832.10011	14622.38676	16906.30324	14598.33257	15675.31515	11292.53867	13797.61072	14204.19312	9359.84686	14901.397	14312.76216	10421.95102	15475.21648	10929.90742	12272.90025	11472.7574	15123.7708	13392.10102	10566.62142	14124.19435	18375.00645	11944.96833	17181.09177	13396.11543	15649.046	17889.78785	11409.67654	14106.58655	14123.66651	13401.60565	11977.66556	4715.62976	14384.41175	18242.59275	16442.69144	17546.80294	17273.59711	12347.87449	16863.91034	7657.33238	13109.91328	11562.6217	9032.67498	15328.71845	13398.86292	9745.04492	14306.6426	9956.55771	10587.44135	12775.67551	15627.86986	13622.18782	12222.17417	14089.76696	18497.56579	10936.0353	16548.32551	12707.3814	16290.45004	18485.53328	10766.0743	13282.199	13952.98346	13132.98028	11140.75411	6911.56814	15919.0415	18246.74564	17065.92734	17281.61512	15726.75548	17977.41568	16781.13549	14986.76696	17077.41939	16979.73633	13188.79346	13915.2092	16902.31786	14376.38148	16649.6755	14092.66644	15079.25029	14714.64595	16566.73082	16925.39783	12366.9331	16794.60089	17194.36316	14853.30081	15006.20989	16564.59564	15557.11967	18528.5751	16485.3394	17116.24081	16528.91346	15865.97266	16260.47057	3272.22349	16649.99049	18786.11941	17374.10825	17448.18522	16041.7651	16749.73814	17738.43027	12406.98367	15939.44906	16335.16775	12670.49071	14051.17439	17354.95061	12970.74139	16062.02185	12144.856	14228.56688	15774.80867	15739.84164	15959.70238	13285.07755	16060.00937	17301.90981	13844.55071	14492.82655	16260.98383	15156.36279	18471.31675	15883.99232	17193.11964	16233.1504	15072.87254	15165.66747	5618.26751	17356.49325	18227.42359	17565.66874	16598.08804	16611.41997
1800	2100	12998.50532	15984.77334	14537.61704	11900.35981	17398.00807	14871.43638	17144.22431	16367.74199	13426.53858	13918.80135	13458.14844	15011.65684	15690.08491	15456.20869	15055.20746	13084.34673	18492.15418	15185.32262	13757.22427	16024.90705	14556.93232	11706.66725	17621.92609	15781.54361	16392.50377	15829.90562	15453.42891	16901.9223	14201.256	12654.93448	16665.04829	14079.0818	17231.67773	11311.0307	11205.23352	12283.37662	8761.61178	13721.40561	15814.81772	13453.43774	15911.06474	13427.31899	14644.09219	10983.31311	12534.38357	13563.0022	8906.08609	14253.51949	13527.96026	10162.17721	14503.96465	9984.07281	11537.85262	10537.94929	14297.49416	12396.26558	10088.57557	13165.35413	16899.18706	11493.7143	16515.8034	12596.67124	14654.7596	16665.06437	10853.53902	13048.97727	13119.84889	12465.67997	11161.32531	4879.14904	13976.08738	16453.3837	15239.95929	16550.73971	15997.11384	11248.53836	15759.2643	7622.17424	12080.53902	10665.23034	8471.12879	14259.84036	12496.31185	9493.61105	13222.40741	9406.96676	10170.13254	11647.99007	15010.57109	12701.07613	12045.68296	12916.29642	17305.82735	10371.69242	16205.38281	11463.75307	15189.87143	17420.42484	10064.44884	12258.64366	12835.41195	12473.7214	10644.36784	7113.01938	14792.53247	17600.32385	15868.48377	16042.75905	15404.98108	17162.47523	15706.7613	14453.95342	15828.81626	15972.33098	12792.33155	13190.01964	16095.82309	13599.59341	15728.36125	12943.74349	14433.10332	13842.6551	15970.86434	15953.88373	11684.69241	15976.50346	16414.44433	14256.20786	14173.42612	15797.17911	14962.91308	17492.10312	15515.43512	16326.39451	15597.30203	15225.07202	15151.15146	3273.32367	15536.15326	16952.41963	16442.3915	16900.62162	15062.27761	15837.25152	16752.95725	12377.83048	15427.91311	15000.64709	11878.48354	12922.05982	16466.15767	12051.32235	15075.37028	11439.32051	13218.25256	14556.09041	15340.06041	15091.89436	12783.57785	14991.74836	16441.54792	12925.23357	14380.34833	15109.45387	14669.77088	17252.12528	14781.63256	16144.77809	15478.98036	13859.23751	14459.92737	5743.62386	15633.23296	17065.57834	16348.64424	15824.97033	15730.51247
2100	2400	12017.15958	14947.78534	13407.65066	10860.0454	15824.75222	13545.846	15934.96507	14749.04872	11867.06852	12334.23406	12667.62807	13707.86721	14456.6208	13475.08489	14505.04281	12093.55069	16711.35955	14207.37116	12798.51772	14900.31511	13387.08754	10536.00248	15989.00206	14671.17973	15150.66455	14332.62768	14353.65453	15101.10279	12878.83097	11667.39124	15212.47928	13825.59258	13562.77702	10600.55589	10318.07446	11120.47947	8139.4623	13125.85142	14672.52071	12670.7639	14963.24122	12597.3219	13826.17207	10222.29196	11678.30416	12697.67746	8449.00875	13262.91704	12678.05866	9729.75494	13371.53558	9442.89786	10936.02277	9704.9897	13232.98398	11850.11058	9709.13847	12509.24613	16037.56705	10701.62448	15464.02727	11813.31587	13823.41014	15528.1123	10258.96567	12097.52545	12379.80261	11538.39061	10462.71495	4708.38214	12905.97936	16002.38036	14208.70551	15239.77164	15394.08123	10444.0919	14899.15831	7552.73137	11179.96647	10028.30179	8089.87665	13656.95951	11615.14494	9144.83306	12526.54995	8874.51923	9768.79313	10932.07291	14402.61978	11927.83527	11350.85117	12167.13131	16705.18479	9760.29392	15281.67544	10725.74273	14362.17157	16075.04582	9741.95625	11547.82459	12146.99727	11595.5907	9864.63461	7227.36595	14123.59163	16313.90992	14717.59235	15200.33927	14555.69637	16210.68229	14835.2047	12860.01314	14875.59129	15029.95939	11896.00591	12331.10704	15119.72391	13111.6188	14826.98751	12340.97216	13822.07977	12687.11233	14680.09765	14992.71874	11605.2437	14976.04405	15546.35457	13389.36624	14064.52323	14869.80383	14339.77239	16232.43334	14787.58249	15437.0899	14832.87886	14117.80407	14177.4722	3061.64025	14458.2973	16282.70936	15374.11855	15392.60729	14617.49465	15014.34139	15675.28442	11738.01821	14283.66715	14164.01045	11105.58128	12108.88115	15203.21815	11501.29713	14332.94912	10797.10636	12156.21898	13685.41315	14920.90667	14339.80631	12154.52548	14131.53743	15673.09249	12331.09311	13328.47646	14066.19364	14087.67986	16107.57626	14094.03128	15374.8915	14724.37753	12786.00545	13344.93768	5619.68358	14872.76132	15883.94288	15448.17976	15145.09651	15213.52661
2400	2700	11511.01349	13841.58659	12090.49763	9873.07309	14717.15112	12791.52233	14778.21367	12839.07045	11463.00253	11411.87156	11867.70022	12855.86229	14164.23526	12613.88117	12914.2448	11172.96229	16339.19319	13496.92788	11886.98415	14276.28157	12200.74444	9676.96316	14679.32466	13402.71614	13997.77042	13621.14984	13532.56071	13983.764	13545.35603	10851.89602	14099.5931	12440.67445	14424.72591	9442.94314	9482.68855	10762.4969	8663.46007	12421.22916	14258.12901	11800.73548	14494.4158	11662.62994	13202.03026	10057.92052	10979.07282	11850.9726	7957.33844	12680.25638	11988.31472	9508.55463	12952.49938	8813.37399	10430.07968	9547.83929	12775.21687	10949.01397	9530.43867	11753.79413	15262.9245	10095.20471	14466.41941	10867.34453	13039.47203	14517.94854	9674.02147	11458.10632	11797.5692	11131.22695	9839.11883	4974.74607	12777.33083	14509.16148	13399.87905	14377.70869	14609.89261	9795.89433	14006.8172	7659.15107	10423.30573	9530.60145	7719.42479	13099.38862	11099.38497	8902.83568	11449.0987	8574.88417	9545.76413	10421.39513	13611.47931	11029.95593	10753.96846	11540.56032	14931.30965	9317.26702	14471.9602	10180.76338	13803.28059	15210.50634	9314.09103	10744.33047	11404.78183	10991.4212	9485.4267	7646.7612	13926.43256	15783.23685	13675.08251	14320.3809	13785.25173	15107.11438	14224.57548	13099.34552	14043.11849	14197.56298	11147.97272	11723.58091	14296.55492	12434.88164	14076.41207	11445.30751	12935.77109	11994.77783	14394.29679	14115.91516	10945.58473	13883.66652	14908.48562	12786.84117	13241.18087	14015.11838	13678.44867	15402.45084	13961.45113	14546.3899	14167.19354	13551.37732	13632.14249	3207.0461	14617.38492	15452.39037	14399.34331	14703.03533	14082.95685	13905.615	14646.51424	11036.02954	13649.86799	13289.18991	10614.27013	11760.458	14542.65303	11173.60146	13444.96274	10394.37753	11803.10152	12926.82077	14510.59187	13159.67704	11290.15613	13115.57202	14781.43827	11600.67848	13003.59448	13399.71301	13764.98542	15674.27144	13174.99941	14569.54826	13682.32589	12065.31122	12831.34028	6073.6789	14456.08733	15273.25171	14408.37245	14586.05621	14376.01855
2700	3000	10781.14978	12886.97782	11359.83507	9146.09725	13520.4552	11921.49799	13488.85164	11718.10416	9972.48017	10414.11073	11321.04083	11864.71703	12765.26523	11821.58427	11953.22497	9888.26446	14790.69686	12771.08575	10740.71126	13233.90124	11549.85267	8939.57147	13263.11102	13067.93573	12992.14132	11961.89655	12077.28808	12647.99074	11612.2053	10030.31847	14564.84722	11130.52481	12752.60449	7967.4239	9410.66723	9719.00431	7114.99035	10812.95907	12890.98074	11611.03872	13653.66858	11023.45501	12492.47368	10012.77746	10256.80706	11523.78682	7695.36627	12305.66621	11442.09464	9354.93309	12218.89179	8343.964	10129.48036	8770.64553	11744.70161	10280.14527	9450.10759	11334.05497	14554.60055	9386.6662	13580.42793	10387.09305	12626.05722	13358.36161	9209.32329	10769.64659	11402.44249	10552.88349	9676.52214	4902.18631	12088.71603	14648.16272	12766.97625	13372.85025	13895.3499	9305.34676	13327.19149	7743.78654	10023.21453	9081.44871	7364.20556	12644.61212	10593.88045	8727.57473	11039.90223	8274.71964	9168.3409	9582.64914	12888.93614	10498.1379	10569.71333	10902.01346	14454.46734	8954.62272	14192.58705	9709.83924	13161.0967	14464.60823	8985.61796	10213.24463	10946.92695	10704.34567	9052.10201	7576.215	13360.18811	13933.95728	12650.27827	14033.36846	13317.24934	14253.6925	13264.65539	12165.04466	13166.16572	13822.71904	10594.78369	11373.71029	13770.01152	12109.25518	13391.12432	11247.54391	12280.02224	11250.00602	13260.28097	13180.08866	10280.18067	13582.76946	13935.83027	11845.70529	12310.53385	13398.13408	13038.19832	14217.44596	13225.15744	14013.90156	13576.33631	12866.19654	13024.07094	3220.455	13330.78881	15123.20697	13791.65393	14120.59478	13378.0231	13472.42919	13923.92167	10911.75804	13003.64808	12753.15919	10100.67555	11125.54001	13784.08184	10946.87297	13125.09554	10114.83594	11133.89771	12355.71932	13619.26737	12864.51645	10968.96028	12535.14928	14133.07551	11022.28361	12746.76942	12788.24383	13119.45306	14684.90734	12726.61257	13943.52036	13153.39087	11675.59186	11933.19631	6111.96507	13793.44999	14371.1858	13487.81556	13724.51699	13726.46955
3000	3300	10060.77968	11695.05116	10708.08883	8490.87231	12219.67825	11703.8191	12402.68163	10832.76012	9258.52199	9126.24581	10597.93078	11176.07729	11854.9707	9560.32664	11370.67573	9372.86128	14963.89539	11797.36179	9996.55538	12585.86949	10774.59364	8207.38155	11805.47445	11913.15259	12706.98408	11291.66711	12022.5353	11613.24074	10360.83399	9311.9501	13395.47472	10820.21639	11469.92155	8455.86027	8812.04525	8831.33507	6891.07383	11298.25272	12945.89938	11282.31964	12295.772	10160.79482	11672.94946	9095.80884	9613.38603	11021.01157	7187.03488	11468.24243	10918.49872	9075.21992	11616.39119	8182.96923	9494.32179	7882.93661	11068.91023	9877.29202	9170.83596	10805.68486	13744.23444	9224.71099	13445.83118	9796.0359	11621.424	12886.1476	9002.83062	10138.95865	10586.3579	10200.37011	9139.64888	4768.58799	11778.28938	12851.45066	11746.76075	12540.34811	13208.47159	8858.66506	12680.46358	6834.38691	9432.57474	8747.98497	7316.36887	11275.85506	10088.11619	8577.19081	10548.7036	7767.78765	8746.73655	9139.43515	12290.97143	9994.03627	10105.30168	10369.25511	14004.88961	8709.74396	13178.90615	9331.34999	12216.64829	13446.33731	8736.1328	9739.11337	10587.54871	9991.1528	8702.18228	7724.4819	13125.23777	13930.89741	12361.25556	13183.67044	12834.99603	13849.10809	12851.64105	11139.47865	12515.73839	13054.22775	9920.21172	10245.31183	12942.66651	11994.32866	12644.87694	10704.94993	11880.06948	10266.13507	12976.1778	12297.7819	10722.44886	12744.94926	13475.0543	11775.40489	12031.66809	12721.18066	12356.61954	13700.30378	12598.26632	13010.1226	12734.7116	12086.98948	12323.8055	3166.09866	12868.11484	13475.82617	12770.95825	13502.17363	12681.71121	12729.6732	13536.62996	10230.06346	12530.52581	11910.40762	9526.95466	9947.13332	13287.06385	10579.3724	12262.4827	9651.94331	10529.19382	12091.98048	13301.33572	12125.94061	10619.8615	11820.3829	13745.68874	10567.17327	11428.69545	12492.02511	12269.44104	13994.53607	12187.09446	13154.21497	12735.67405	10944.35825	11460.3245	6355.45801	13125.30959	14017.15162	13351.53251	13242.08753	12989.85384
