region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.25677731431501405	0.2812710682691872	0.06989223528474692	0.08207924097250474	-0.11179716450051452	0.05	1.6902865672322633	0.9129176203407751	0.7773689468914884	0.8515214621460708	0.03323209525600436	0.09583096573555858	0.2729770567919199	0.17314137324482234	0.025418748794730786	0.06748134831909403	0.08543105602024602	0.14426911836528875	65.77626901873901	72.25545334876065	12.112006688176876	0.5266089864424729
Amygdala	acq	NA	TRUE	0.1801347965630053	0.29523073023052004	0.2029019573788453	0.10637902884838558	-0.11179716450051452	0.05	1.7739168254348148	0.6101492091367103	1.1637676162981045	1.9073492169967725	0.04075742578075526	0.15933195454723378	0.23283778262970084	0.08501686940864706	0.01548736703118773	0.12220124306757277	0.06383771429436576	0.18316011949380145	40.782358800347865	47.26154313036951	4.799428606091013	0.20867080896047882
Caudate	acq	NA	TRUE	0.23311046246837605	0.24379763837557686	0.025559574587587654	0.022977995116353733	-0.11179716450051452	0.05	2.019752554308617	0.9561637431010019	1.0635888112076155	1.1123500748503763	0.015705285094527552	0.034503597091514036	0.11494800095168659	0.14220744514411274	0.03796222322107611	0.022304727601280043	0.06604788866580907	0.06617123646558405	37.38909096922251	43.86827529924415	4.232616179771173	0.1840267904248336
Frontal	acq	NA	TRUE	0.2734657040253249	0.2597960628829942	0.027156379685167563	0.035079059126159925	-0.11179716450051452	0.05	1.8674979020828828	1.0526168140911631	0.8148810879917198	0.7741478922653291	0.021007050405760876	0.04723890884270422	0.1816720801840643	0.18069963231591513	0.03423047827374514	0.03070141137429026	0.07448664793154877	0.08508507473054	57.93726575292776	64.41645008294941	9.059951751506237	0.39391094571766244
Hippocampus	acq	NA	TRUE	0.18874783879167367	0.2424215165681715	0.061899999285144086	0.04150948809086965	-0.11179716450051452	0.05	1.9396520574536167	0.7785935896436642	1.1610584678099525	1.4912253109370313	0.024097403618340757	0.06456980776260958	0.13508334379965845	0.10095565272468343	0.023805774113529427	0.044561133083663176	0.04120493635765074	0.07203080571234857	42.34925881778206	48.828443147803704	5.086196005040874	0.22113895674090756
Insula	acq	NA	TRUE	0.24806396742490686	0.2740841619773818	0.07407022342411136	0.07668090293774199	-0.11179716450051452	0.05	1.7793160344222274	0.9050649466034372	0.8742510878187904	0.9659539805399753	0.030848752978764632	0.08974480884029526	0.23274881805016123	0.14538590853840525	0.023095533363676785	0.0634109181850174	0.07112161918005207	0.12646624676812207	60.92970007524148	67.40888440526312	10.121832205296629	0.4400796610998534
Occipital	acq	NA	TRUE	0.2749521287706068	0.2658479272429034	0.03341234191996383	0.044281699813344205	-0.11179716450051452	0.05	1.8146264586654064	1.0342458999854642	0.7803805586799423	0.7545406355402619	0.018694332394683707	0.04399330061644056	0.16036342168773468	0.14099840055397309	0.02433056904916086	0.02901115817005174	0.057787267590872375	0.07349130629173595	49.21355543271595	55.692739762737595	6.55850979904095	0.28515259995830217
PCC	acq	NA	TRUE	0.27393287011432454	0.264724410991869	0.043859157027254285	0.06155623883388763	-0.11179716450051452	0.05	1.772075107744431	1.0347850773865293	0.7372900303579017	0.7125054723634148	0.022490887690354563	0.058372302957520654	0.20502417154819141	0.15403644489187415	0.022742118071906924	0.039838587652577945	0.06707812907891296	0.09690813241776404	55.6232816600016	62.10246599002325	8.315827944166596	0.3615577367028955
Parietal	acq	NA	TRUE	0.253100630039373	0.24047886280762296	0.020072109882348657	0.024909531592171408	-0.11179716450051452	0.05	1.9005795650487824	1.0524859735462369	0.8480935915025454	0.8058003743698231	0.017468156093279803	0.038064021993962624	0.16171859327724647	0.19716158456445482	0.04312286156516159	0.024605422442261903	0.08831370458844003	0.08896854841441998	48.54681843757874	55.02600276760039	6.398537506142698	0.27819728287576945
Putamen	acq	NA	TRUE	0.27790985943080926	0.2120060632030226	0.03438801564023273	0.06065865947699886	-0.11179716450051452	0.05	2.053996946912907	1.3108580727933024	0.7431388741196046	0.5669102472215416	0.01861396761942886	0.05253254853443894	0.22211070267831234	0.16496604679259605	0.019856280915544602	0.03725213040139567	0.07252114438404254	0.1018279431370986	54.16568421865661	60.644868548678254	7.8787998551678555	0.34255651544208066
Temporal	acq	NA	TRUE	0.2346114782007126	0.236957289655941	0.0478632178888055	0.06515863005908569	-0.11179716450051452	0.05	1.7173928134255132	0.9901002773173406	0.7272925361081725	0.7345645211601787	0.020217878166407206	0.057078370116482716	0.19127653048734242	0.13416805391156078	0.018880968198740335	0.04024394826266162	0.06074192599931228	0.09361648419620842	43.94370905259863	50.42289338262027	5.3956005945764804	0.2345913301989774
Thalamus	acq	NA	TRUE	0.25372310108277407	0.24790496778732118	0.08879603950903574	0.11462733636762826	-0.11179716450051452	0.05	1.8162993927041644	1.023469208170303	0.7928301845338617	0.7746497678725831	0.029470589966453017	0.1053183863562409	0.3071836769807972	0.16301906182168202	0.01813340816650868	0.0794254594720578	0.10187300565877332	0.1775742960305288	56.374837289584406	62.85402161960605	8.5505539791721	0.3717632164857435
