pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-01_ses-blocked	0	30	30	15	0.4348594741047721	0.5925487007132907
sub-01_ses-blocked	30	60	30	45	6.067450718746849	0.7836404522718812
sub-01_ses-blocked	60	90	30	75	12.881078227233584	0.9000544399863637
sub-01_ses-blocked	90	120	30	105	19.70301631834807	0.9856419291402047
sub-01_ses-blocked	120	150	30	135	24.600386965521626	1.0357004337308842
sub-01_ses-blocked	150	180	30	165	25.879929477294112	1.0444361591324023
sub-01_ses-blocked	180	240	60	210	26.021911125470325	1.2535448501329025
sub-01_ses-blocked	240	300	60	270	24.37031706744901	1.2180170497079494
sub-01_ses-blocked	300	360	60	330	22.337245337214743	1.1771200808530853
sub-01_ses-blocked	360	480	120	420	19.717160061027904	1.3706463269754021
sub-01_ses-blocked	480	600	120	540	16.83403931985266	1.2799394166433675
sub-01_ses-blocked	600	900	300	750	13.768335569985874	1.5437994866287925
sub-01_ses-blocked	900	1200	300	1050	11.417134383089968	1.376676810749532
sub-01_ses-blocked	1200	1500	300	1350	9.77539157215622	1.2484203527438114
sub-01_ses-blocked	1500	1800	300	1650	8.519661545718103	1.1449144659288863
sub-01_ses-blocked	1800	2100	300	1950	7.825584879647565	1.0703685735822968
sub-01_ses-blocked	2100	2400	300	2250	7.163300555028881	1.003909844617362
sub-01_ses-blocked	2400	2700	300	2550	6.637666834056893	0.9480993408725399
sub-01_ses-blocked	2700	3000	300	2850	6.266009411029921	0.9022699168560026
sub-01_ses-blocked	3000	3300	300	3150	6.016433193809748	0.864262089523547
sub-01_ses-blocked	3300	3600	300	3450	5.681869912322614	0.8275092606080057
sub-01_ses-blocked	3600	3900	300	3750	5.438569059644777	0.7965424859462845
sub-01_ses-blocked	3900	4200	300	4050	5.1658594618664235	0.7677671563331282
sub-01_ses-blocked	4200	4500	300	4350	5.04771112148793	0.7451443468416682
sub-01_ses-blocked	4500	4800	300	4650	4.954669402642321	0.725062799024284
sub-01_ses-blocked	4800	5100	300	4950	4.811953846767965	0.7058078652905987
sub-01_ses-blocked	5100	5400	300	5250	4.660883520389918	0.6881553651655279
