global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
11.972571410586816	n/a	143.3424661816008	n/a	12.094437761734556	n/a	n/a	146.27542477247076	16.208893810034247	n/a	n/a	262.72823854496653	13.230587730176008	n/a	n/a	n/a	n/a	0.7018864516412577	n/a	n/a	0.4926445909975556	20.91322823233804	n/a	n/a	437.3631150978608	-4.414780505087961	n/a	19.490286908104714	n/a	-0.2566469097560149	n/a	0.065867636287312	n/a	0.0220400752088509	n/a	0.0004857649152118	n/a	-0.0561244346992084	n/a	n/a	0.0031499521703057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1370.2268350879965	1358.2542636774097	1877521.5795952675	1844854.6447978625	2098.029433793148	2085.934996031413	4351124.807668573	4401727.505062398	2593.7122671783286	2577.5033733682944	6643523.639724937	6727343.324911346	2054.4688987392938	0.472824	266.359955	0.0	2.4402067403551744e-14	0.7018864516412577	0.0	0.0	0.4926445909975556	20.91322823233804	0.0	0.0	437.3631150978608	-4.414780505087961	0.0	19.490286908104714	0.0	-0.2566469097560149	0.0	0.065867636287312	0.0	0.0220400752088509	0.0	0.0004857649152118	0.0	-0.0561244346992084	0.0	0.0	0.0031499521703057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6912.632094401865	5542.405259313869	47784482.47255472	30718256.05847003	10978.211271838349	8880.1818380452	78857629.47674784	120521122.72911856	13858.325093199715	11264.612826021386	126891502.12016553	192053174.3888089	10844.038005770666	1.762396	992.825562	0.0	2.4402067403551744e-14	0.7018864516412577	0.0	0.0	0.4926445909975556	20.91322823233804	0.0	0.0	437.3631150978608	-4.414780505087961	0.0	19.490286908104714	0.0	-0.2566469097560149	0.0	0.065867636287312	0.0	0.0220400752088509	0.0	0.0004857649152118	0.0	-0.0561244346992084	0.0	0.0	0.0031499521703057	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12565.29881760726	5652.666723205394	157886734.3757624	31952641.08363361	20305.76630712644	9327.555035288093	87003282.93632822	412324145.31963134	25971.83189380787	12113.506800608156	146737047.00838003	674536051.9202157	20021.218406581167	1.886007	1062.460327	0.0	2.4402067403551744e-14	0.7018864516412577	0.0	0.0	0.4926445909975556	20.91322823233804	0.0	0.0	437.3631150978608	-4.414780505087961	0.0	19.490286908104714	0.0	-0.2566469097560149	0.0	0.065867636287312	0.0	0.0220400752088509	0.0	0.0004857649152118	0.0	-0.0561244346992084	0.0	0.0	0.0031499521703057	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18241.36198038679	5676.063162779532	332747286.8995007	32217693.027862784	30104.982750039573	9799.216442913134	96024642.89505912	906309986.3801802	38246.0143407428	12274.182446934929	150655554.74064547	1462757612.9523036	29784.35808701695	1.994787	1123.740112	0.0	2.4402067403551744e-14	0.7018864516412577	0.0	0.0	0.4926445909975556	20.91322823233804	0.0	0.0	437.3631150978608	-4.414780505087961	0.0	19.490286908104714	0.0	-0.2566469097560149	0.0	0.065867636287312	0.0	0.0220400752088509	0.0	0.0004857649152118	0.0	-0.0561244346992084	0.0	0.0	0.0031499521703057	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20807.21758491012	2565.855604523327	432940303.62579286	6583614.983263769	34935.15635202259	4830.173601983017	23330577.025293592	1220465149.3402643	44251.15577967407	6005.14143893127	36061723.70156953	1958164787.8369813	34672.23459558859	1.311588	738.8681639999999	4.1616291873743	0.8855245715705609	1.2401826414723018	0.5382961898310441	0.2897627879866195	1.538052984209216	23.09852749837961	2.1852992660415715	4.775532882161832	533.541972593399	-4.060970132029112	0.3538103730588489	16.491478413232546	0.1251817800840418	-0.2701885510412282	-0.0135416412852132	0.0730018531137583	0.0001833760486973	0.0295996973987604	0.0075596221899095	0.0008761420860981	5.71478876541721e-05	-0.0555412310054745	0.0005832036937339	3.401265483848659e-07	0.0030848283416034	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21501.5743829612	694.3567980510816	462317700.9460133	482131.3629997505	36127.520455164966	1192.3641031423758	1421732.1544625224	1305197734.238363	45604.55352363385	1353.3977439597802	1831685.4533554227	2079775302.0899844	35945.29588344773	0.927736	522.629578	1.5289202246553255	0.4889857353831834	1.753642010507889	0.5134593690355871	0.2636405236504232	3.075260301018151	23.059365232757813	-0.0391622656217975	0.0015336830486322	531.7343249377197	-3.7808733107493	0.280096821279812	14.295002991936377	0.0784542292910549	-0.2678308137513315	0.0023577372898966	0.0717333447947004	5.558925128169382e-06	0.0337870301579492	0.0041873327591887	0.0011415634068941	1.7533755636175664e-05	-0.0481622656801974	0.007378965325277	5.444912927164175e-05	0.0023196038354499	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21222.18671991855	-279.38766304264936	450381209.1750873	78057.46626043298	35633.01131831817	-494.5091368467984	244539.28642496557	1269711495.6113906	45598.2967832858	-6.256740348049789	39.146799782914194	2079204669.536612	35571.64889243714	0.8045099999999998	453.211609	3.778870904817388	0.8563468414316171	0.8790112590632475	-0.8746307514446414	0.7649789513726181	0.7726607935599556	21.327998915171605	-1.7313663175862075	2.9976293256720243	454.8835377255612	-3.9484540797656393	-0.1675807690163391	15.590289620017922	0.0280833141441076	-0.2591284963079043	0.0087023174434271	0.0671475775987955	7.573032888617729e-05	0.0224087929146363	-0.0113782372433128	0.000502153999891	0.0001294642827651	-0.0481875723288613	-2.5306648663896147e-05	6.404264665978767e-10	0.0023220421269492	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20340.72308960281	-881.4636303157422	413745015.8079009	776978.1315694074	34164.724871885446	-1468.2864464327213	2155865.0887780283	1167228425.571628	43628.6234230324	-1969.6733602534005	3879613.1460919217	1903456781.7887712	34244.52652451045	0.839287	472.802917	1.6264859621488843	0.5884716118808427	0.9886567182744272	0.1096454592111797	0.0120221267256304	0.9774421065891602	20.308034441748788	-1.0199644734228173	1.040327527044685	412.416262887255	-3.967646636921828	-0.0191925571561886	15.742219835477092	0.0003683542501935	-0.2503501687412191	0.0087783275666851	0.0626752069887568	7.705903486802484e-05	0.022250611731744	-0.0001581811828923	0.0004950897224368	2.5021286621207986e-08	-0.0475704116312648	0.0006171606975964	3.8088732665779843e-07	0.0022629440627679	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18965.00351823177	-1375.719571371039	359671358.4465434	1892604.339053315	31386.286964719275	-2778.4379071661715	7719717.203977935	985099009.431707	40862.82958932705	-2765.793833705349	7649615.530562533	1669770842.0463822	31634.06636387954	1.087314	612.526062	8.097754017854406	2.4769123569707467	0.7303285908726878	-0.2583281274017395	0.0667334214068893	0.5333798506460857	15.557012425037811	-4.7510220167109765	22.572210203272437	242.02063559278085	-4.428646253420212	-0.4609996164983836	19.61290763793288	0.2125206464116567	-0.2100039929470447	0.0403461757941744	0.0441016770537023	0.0016278139012144	0.0141452889391753	-0.0081053227925686	0.0002000891991727	6.569625757173364e-05	-0.0434738250731418	0.0040965865581229	1.6782021428194034e-05	0.0018899734664901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
