pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-08_ses-blocked	0	30	30	15	0.00716457778168109	0.517020380840003
sub-08_ses-blocked	30	60	30	45	2.3048572500243725	0.6652935347495244
sub-08_ses-blocked	60	90	30	75	11.153692959212725	0.8508706941525709
sub-08_ses-blocked	90	120	30	105	20.52246549391692	0.9690904716301877
sub-08_ses-blocked	120	150	30	135	28.49512197869838	1.046694140372528
sub-08_ses-blocked	150	180	30	165	31.103866752498135	1.0660458435783604
sub-08_ses-blocked	180	240	60	210	30.71552859311953	1.2822663090647441
sub-08_ses-blocked	240	300	60	270	29.18559044581808	1.2500308529153605
sub-08_ses-blocked	300	360	60	330	27.046383146043596	1.2102961795418095
sub-08_ses-blocked	360	480	120	420	24.23887402393847	1.4245877169086592
sub-08_ses-blocked	480	600	120	540	20.486883979541563	1.3225363295619676
sub-08_ses-blocked	600	900	300	750	16.12798735269503	1.5852190045569696
sub-08_ses-blocked	900	1200	300	1050	12.624939591381338	1.3834975959329407
sub-08_ses-blocked	1200	1500	300	1350	10.9023840519298	1.2553533156369716
sub-08_ses-blocked	1500	1800	300	1650	9.833911354630596	1.1600085362445116
sub-08_ses-blocked	1800	2100	300	1950	8.977558251018753	1.0802629448579069
sub-08_ses-blocked	2100	2400	300	2250	8.293904532630568	1.0132703956039673
sub-08_ses-blocked	2400	2700	300	2550	7.676328140776723	0.954530626696977
sub-08_ses-blocked	2700	3000	300	2850	7.225385110380366	0.9059570366267996
sub-08_ses-blocked	3000	3300	300	3150	6.810760505468265	0.8629255237505596
sub-08_ses-blocked	3300	3600	300	3450	6.4102593510448385	0.8243108946813095
sub-08_ses-blocked	3600	3900	300	3750	6.110699591916859	0.7917006403820127
sub-08_ses-blocked	3900	4200	300	4050	5.864257967694049	0.7633066937777103
sub-08_ses-blocked	4200	4500	300	4350	5.610281806489409	0.7373997311994362
sub-08_ses-blocked	4500	4800	300	4650	5.342966288047603	0.7136561119520123
sub-08_ses-blocked	4800	5100	300	4950	5.052947474838376	0.6917294930792558
sub-08_ses-blocked	5100	5400	300	5250	4.778451703427576	0.6721390017049437
