region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.21540278886104203	0.21724511403759203	0.03225043666084082	0.04560842998663946	-0.20213934301293543	0.05	1.6926386731748038	0.9915196013281513	0.7011190718466525	0.7071156948460684	0.01370892918254405	0.036217194942663344	0.1410557388160143	0.12023436336583236	0.019499667707487695	0.025399274416458652	0.04931772193973136	0.06436217383015998	43.18273092088414	49.661915250905786	5.206474879784164	0.22636847303409408
Amygdala	acq	NA	TRUE	0.14626308470255733	0.14073136719957025	0.04276768679323046	0.05132028073068936	-0.20213934301293543	0.05	1.9054119531914393	1.0393069264732047	0.8661050267182347	0.8333486525075753	0.01554816671800512	0.056161758017219565	0.17675883746547402	0.11918602916241937	0.017224739956820976	0.04337095561566815	0.052408319940510456	0.08931475651559946	37.16893048464125	43.648114814662904	4.166888818696091	0.18116907907374308
Caudate	acq	NA	TRUE	0.1954870137565807	0.19186612767744973	0.008846552856292515	0.010388265491466063	-0.20213934301293543	0.05	1.886534061397675	1.0188719401541169	0.8676621212435581	0.8515909478401316	0.00822674641420298	0.017918630797549767	0.12417857973144625	0.3032025663857424	0.09591636552390473	0.01196990731892689	0.20147674346074826	0.19604895239447825	21.34607859823054	27.825262928252187	2.319004779658709	0.10082629476776997
Frontal	acq	NA	TRUE	0.22507086383853592	0.21369416032059937	0.018846498777111344	0.025763814264432378	-0.20213934301293543	0.05	1.8236930152665016	1.0532382518121617	0.7704547634543398	0.7315104271314915	0.00697262113715468	0.016217189017098406	0.07591771664532593	0.09121830434542355	0.018778989714634806	0.01095829640059297	0.0405370482101402	0.04103898517700776	13.679413859428745	20.15859818945039	1.7457557797196661	0.07590242520520288
Hippocampus	acq	NA	TRUE	0.16881142370391186	0.21068553792352912	0.047773456825906294	0.037942025745602084	-0.20213934301293543	0.05	1.8101137498810467	0.801248274407824	1.0088654754732225	1.2591171896361855	0.014257256512827249	0.03932566469236938	0.09942354652831364	0.08239807601285296	0.018879102950082563	0.02789085155384161	0.033367962142187235	0.049662595117008934	31.951916836062736	38.43110116608438	3.4347596178591906	0.14933737468953004
Insula	acq	NA	TRUE	0.2084322792078238	0.20406966899819634	0.04188616194636777	0.04998149019830407	-0.20213934301293543	0.05	1.8773270347304938	1.021378043248877	0.8559489914816168	0.8380334755963121	0.01739202061490793	0.050057140857504026	0.16305872346051767	0.1252686356101819	0.020998076841658452	0.03605150454334713	0.052405476913835805	0.07823676570670868	54.151677230503026	60.63086156052467	7.815901332865629	0.33982179708111426
Occipital	acq	NA	TRUE	0.2221474624604714	0.2075020490430872	0.01981097337042376	0.02375812425248676	-0.20213934301293543	0.05	1.963294197262875	1.0705796086589157	0.8927145886039595	0.8338610051822651	0.006427755033163076	0.015086699040565643	0.06500440446419092	0.08092221073000264	0.018449161084010516	0.010233677604310886	0.0369310835147178	0.03686165283144539	9.521680299148802	16.000864629170447	1.496602354078073	0.06506966756861188
PCC	acq	NA	TRUE	0.22736613643234987	0.2033486624340085	0.023289749524438772	0.04416085305281399	-0.20213934301293543	0.05	1.7077836119520378	1.1181098203984283	0.5896737915536095	0.5273845026631504	0.012937901530253674	0.03392799786508541	0.1714501915936753	0.15306618331648725	0.02072981397769158	0.02384116031291271	0.06197477347323409	0.07491167677756132	46.094358366227354	52.573542696249	5.799322345407203	0.2521444498003132
Parietal	acq	NA	TRUE	0.21673575818360813	0.20964174248563486	0.016161897837786883	0.015215240317849241	-0.20213934301293543	0.05	2.1320005986774095	1.033838755649817	1.0981618430275928	1.0622177172467728	0.005266005488266206	0.011686608683832023	0.052069922587491234	0.08997742443841242	0.02791094031834906	0.007789369170045787	0.05103601886534326	0.04868552853691017	-1.3829961206299721	5.0961882093916735	0.9993207679599615	0.04344872904173746
Putamen	acq	NA	TRUE	0.2477394095206592	0.1744812276763539	0.020286242577490392	0.03575894919418994	-0.20213934301293543	0.05	2.225358583769748	1.419862828912416	0.805495754857332	0.5673053329203105	0.009018718010998935	0.02429526144721613	0.1205808847390806	0.11548605143256353	0.017124051383563453	0.01731429900118647	0.045062920769749076	0.052356374153431494	36.7835517280775	43.26273605809914	4.107836058576118	0.17860156776417904
Temporal	acq	NA	TRUE	0.1928416146244941	0.1739708480163556	0.023136232375838582	0.036947328535340745	-0.20213934301293543	0.05	1.8025897613574013	1.1084708548777344	0.6941189064796669	0.6261949995575021	0.007684001884420801	0.021117868293915956	0.09487042344716576	0.08774074479549306	0.013608957106217092	0.015128563215124534	0.03420939499531188	0.04141664450432287	14.098622791606207	20.577807121627853	1.7730723454273614	0.07709010197510267
Thalamus	acq	NA	TRUE	0.2090868660246805	0.16595055954183643	0.008879365474412195	0.03551190542193324	-0.20213934301293543	0.05	1.5749676415780673	1.2599346853782034	0.3150329561998641	0.2500391169922419	0.009664863988478765	0.025223666776195728	0.26584970227997623	0.2732076036570215	0.02241808320020794	0.017906774860468353	0.10548457065876751	0.11122711150394363	34.44924924161792	40.92843357163956	3.767609576545394	0.1638091120237128
