index	name	volume-mm3
4	Left-Lateral-Ventricle	5996.0
5	Left-Inf-Lat-Vent	424.0
7	Left-Cerebellum-White-Matter	11337.0
8	Left-Cerebellum-Cortex	34922.0
10	Left-Thalamus	6460.0
11	Left-Caudate	3309.0
12	Left-Putamen	4908.0
13	Left-Pallidum	2231.0
14	3rd-Ventricle	786.0
15	4th-Ventricle	1084.0
16	Brain-Stem	17159.0
17	Left-Hippocampus	2985.0
18	Left-Amygdala	1054.0
24	CSF	617.0
26	Left-Accumbens-area	691.0
28	Left-VentralDC	3979.0
30	Left-vessel	2.0
31	Left-choroid-plexus	419.0
43	Right-Lateral-Ventricle	5234.0
44	Right-Inf-Lat-Vent	182.0
46	Right-Cerebellum-White-Matter	11091.0
47	Right-Cerebellum-Cortex	35075.0
49	Right-Thalamus	6152.0
50	Right-Caudate	3560.0
51	Right-Putamen	3873.0
52	Right-Pallidum	1618.0
53	Right-Hippocampus	2519.0
54	Right-Amygdala	520.0
58	Right-Accumbens-area	334.0
60	Right-VentralDC	4130.0
62	Right-vessel	19.0
63	Right-choroid-plexus	540.0
85	Optic-Chiasm	66.0
251	CC_Posterior	1092.0
252	CC_Mid_Posterior	743.0
253	CC_Central	666.0
254	CC_Mid_Anterior	645.0
255	CC_Anterior	1182.0
1001	ctx-lh-bankssts	2191.0
1002	ctx-lh-caudalanteriorcingulate	1008.0
1003	ctx-lh-caudalmiddlefrontal	5088.0
1005	ctx-lh-cuneus	3799.0
1006	ctx-lh-entorhinal	1230.0
1007	ctx-lh-fusiform	7119.0
1008	ctx-lh-inferiorparietal	12288.0
1009	ctx-lh-inferiortemporal	7030.0
1010	ctx-lh-isthmuscingulate	2288.0
1011	ctx-lh-lateraloccipital	11182.0
1012	ctx-lh-lateralorbitofrontal	6059.0
1013	ctx-lh-lingual	6090.0
1014	ctx-lh-medialorbitofrontal	3812.0
1015	ctx-lh-middletemporal	11707.0
1016	ctx-lh-parahippocampal	2322.0
1017	ctx-lh-paracentral	2931.0
1018	ctx-lh-parsopercularis	4099.0
1019	ctx-lh-parsorbitalis	2989.0
1020	ctx-lh-parstriangularis	4172.0
1021	ctx-lh-pericalcarine	1815.0
1022	ctx-lh-postcentral	8686.0
1023	ctx-lh-posteriorcingulate	2350.0
1024	ctx-lh-precentral	13171.0
1025	ctx-lh-precuneus	7302.0
1026	ctx-lh-rostralanteriorcingulate	1354.0
1027	ctx-lh-rostralmiddlefrontal	17212.0
1028	ctx-lh-superiorfrontal	19567.0
1029	ctx-lh-superiorparietal	11934.0
1030	ctx-lh-superiortemporal	10997.0
1031	ctx-lh-supramarginal	9793.0
1032	ctx-lh-frontalpole	1037.0
1033	ctx-lh-temporalpole	1742.0
1034	ctx-lh-transversetemporal	936.0
1035	ctx-lh-insula	5192.0
2001	ctx-rh-bankssts	1700.0
2002	ctx-rh-caudalanteriorcingulate	1634.0
2003	ctx-rh-caudalmiddlefrontal	5542.0
2005	ctx-rh-cuneus	3248.0
2006	ctx-rh-entorhinal	2122.0
2007	ctx-rh-fusiform	6893.0
2008	ctx-rh-inferiorparietal	14050.0
2009	ctx-rh-inferiortemporal	5977.0
2010	ctx-rh-isthmuscingulate	2399.0
2011	ctx-rh-lateraloccipital	10157.0
2012	ctx-rh-lateralorbitofrontal	5636.0
2013	ctx-rh-lingual	6038.0
2014	ctx-rh-medialorbitofrontal	4548.0
