frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	156.13913	57.19209	46.60846	63.94403	21.5206	257.53179	122.61226	81.46954	121.47038	54.29127	30.72447	172.98185	34.85377	218.72606	49.64844	227.48535	52.79464	96.90084	61.47306	78.94882	81.88352	36.28253	13.16861	16.35818	71.28775	89.75697	493.08568	16.20723
30	60	2454.04217	4655.25697	4408.1266	3459.03872	3259.01114	3462.13398	4145.60514	3025.97445	3936.07864	3152.15788	2613.32289	5338.562	3721.36844	4923.00592	4180.04386	4608.8469	4080.55233	3642.96943	3823.60134	2293.43316	2101.37912	3780.11973	4263.71463	3443.75593	2796.32652	3286.27445	4631.90009	1843.56446
60	90	14248.65694	14680.55283	14106.07667	12350.14265	12979.6811	14303.31192	13564.36426	11627.98685	11428.41597	11620.38412	10325.11731	12756.31345	12511.74176	11393.9919	13140.20163	12076.15372	12878.44329	12364.93168	12308.81348	10441.75908	12863.33364	12552.16597	10500.3201	12337.22296	14649.17325	15248.07218	16864.08772	10569.38625
90	120	29359.68255	23352.67694	25037.76177	24934.59543	21202.28421	26575.85097	23209.90765	24321.7243	26271.29811	22517.23225	24725.40499	24155.57094	24538.8949	24738.71289	25769.135	24546.27704	25608.11204	23891.87337	25050.77168	18316.15717	22828.42799	22949.3715	19757.44358	22768.65625	24193.03448	23096.62506	24303.67909	24078.41016
120	150	32075.80456	26571.04193	33670.04701	32524.61074	33500.2132	35578.45276	33663.52307	31863.05033	31077.91983	30543.63281	30035.00039	36218.13239	33216.10526	36860.18274	33077.77279	35952.19763	32910.70113	33443.23904	32798.65049	31081.31244	33273.98418	24306.38924	25258.48655	27206.02103	31440.9658	32942.66672	37369.32167	31817.80388
150	180	37497.98646	28506.57806	39571.68068	35923.48672	38285.41108	35147.30837	36088.42002	34912.1419	36537.96043	33571.51868	33503.43026	35853.49438	37977.0098	33890.30144	39418.79753	31989.80431	38850.65102	34438.84823	37097.36942	36338.1833	41430.15667	36544.35848	28794.41016	32872.64724	37422.55987	32164.749	34275.33713	42862.85857
180	240	35234.20365	29319.83063	38816.99076	37506.46914	37633.16652	35752.54215	34242.80331	36635.27926	35575.93986	36607.84065	33503.72992	34950.34796	36307.32895	39142.13887	37529.6972	37750.46274	37034.80516	38589.19929	35499.92262	35282.18732	39251.19088	32911.7334	33620.1263	33741.39904	34559.86881	31047.5005	34539.54186	37939.50101
240	300	33963.37986	28559.09277	37759.49315	37838.30506	34998.28488	37211.64285	34902.92782	37043.43483	36362.94628	35122.02895	34813.0188	38065.65574	36936.92221	41547.25573	38478.39777	38822.33622	38331.41426	38345.91129	37032.02277	33402.35093	36256.48602	30976.6779	29821.11632	33122.2207	34418.29712	32445.54185	37810.35088	37663.13692
300	360	34951.88147	27165.37726	39047.26513	36650.62252	33865.78179	36239.25561	33665.23281	33891.63577	35938.85217	33961.31977	35165.6277	34182.55712	37441.43417	36438.75086	38621.5168	35491.5994	38123.20727	35512.05095	36324.83253	35839.92843	34641.03934	32471.05534	32723.26128	30563.95583	32431.04406	27958.97778	34834.33925	32915.20333
360	480	30266.48702	23817.211	32072.65254	33151.08893	31349.77536	31384.89433	29585.34338	33227.83604	33090.90993	31701.07734	30475.8613	27863.83413	31300.57349	31779.75788	33312.44739	30902.88025	33016.80822	32951.36793	31712.32045	30075.86489	33637.11534	27879.69613	29315.71701	29276.39303	30516.31082	27367.81318	30491.38884	34790.84213
480	600	26619.31758	23414.04987	28028.03692	28989.20961	26420.69411	27467.44731	26722.35989	28600.28666	28754.14125	28880.87333	26844.69244	26558.60775	27124.95111	28215.55425	28475.97293	27431.59766	28405.90805	29256.70514	27590.55124	29261.56233	30819.26978	24924.50968	25479.70443	27005.63867	28483.86216	26540.63793	28564.86413	31344.96242
600	900	21801.10551	18417.1795	23417.24491	23955.3345	22373.87848	23715.79683	22130.42475	24134.33968	23140.50447	23156.87024	21663.04466	20921.50931	22271.60028	23749.32558	23401.45548	22999.9829	23289.15844	24119.02542	22460.67872	24057.83615	25752.32596	22016.4952	23207.65668	22860.657	23676.99349	21322.68059	24570.40871	25507.24205
900	1200	17674.525	15838.5484	18271.70948	18490.93061	17497.51777	18804.38461	18018.39932	19208.8852	18812.63988	17839.18146	17626.54999	16877.05966	17773.81671	18095.24188	18202.64989	17858.43466	18197.68115	18340.05827	17974.64761	20198.83957	19334.08639	18024.30794	19839.94661	19662.77599	18459.78112	16850.28873	19409.25645	19212.17605
1200	1500	15108.2822	13959.32632	15193.705	15057.9453	14566.02736	15335.46724	14174.91578	15642.23679	14970.38333	14793.88243	14536.40102	13608.02242	14864.99936	14941.26212	14632.34986	14729.5652	14656.21021	15262.5643	14462.72738	15990.26991	15111.26863	15822.78296	19242.85384	17422.56242	14706.77445	13581.58341	16480.18954	15160.13598
1500	1800	13573.0964	11665.8154	13768.06524	12902.62052	12053.86129	13827.86973	12915.9304	14321.33396	13443.6031	12378.41024	12467.24293	11290.03098	13100.75768	11826.59126	13159.21325	11824.78605	13088.19763	12682.34264	12838.7127	14487.82804	12946.17924	13224.1204	16509.55013	15667.0634	12913.53702	12037.62285	13224.36332	12739.84385
1800	2100	10031.00638	9867.75352	11917.68936	11252.47867	11419.67009	10978.63696	10684.62176	12122.83343	11821.47852	10469.96605	11958.85068	9563.66946	11980.94562	9920.2651	11498.16377	9856.00055	11501.77959	10799.11216	11528.57848	12853.31763	10954.48947	11051.01042	11729.10493	12499.44434	10844.25415	10237.41983	12394.65629	10160.41467
2100	2400	9505.96993	10703.60547	10589.67247	9687.06773	10380.8423	9539.28411	10170.80917	9574.0618	10454.74158	9375.14125	10886.86963	8395.6188	10392.26117	8365.42292	10253.01915	8801.18368	10295.72297	9073.5631	10370.25099	10293.8682	9225.74501	12845.67965	13449.31695	13778.91384	10308.16856	9495.7908	11159.27229	8223.7611
2400	2700	7489.81291	8496.59225	9914.48641	8767.05971	8918.65511	7696.53597	8590.93111	9470.45571	10023.88531	8643.18778	10145.9668	8691.91791	10028.64899	8381.31573	9579.49968	8283.63909	9576.48364	8448.44035	9603.13748	8875.01274	8255.25488	10151.84229	10807.75445	9468.92428	8142.05649	7704.25669	8611.41646	7753.8013
2700	3000	7289.32863	7792.91545	9371.98588	7781.96082	8574.92749	7821.85064	8552.44994	8285.00129	8956.81847	7565.56076	8853.9352	8257.30874	9303.3575	7566.38655	8688.36736	7969.15616	8649.03117	7475.70611	8803.62067	9095.52765	7069.35986	8092.52266	8602.49311	8007.62797	6963.02169	6443.94121	6800.60473	6991.83016
3000	3300	7102.10774	7969.78394	8121.32387	6689.21091	7261.9295	7243.78422	6919.40213	7770.44872	7770.17432	6595.02235	7794.35338	6835.71252	7982.15242	6360.01913	7513.59148	6558.15967	7490.58266	6359.31076	7503.23791	7560.80662	6862.25543	8372.92619	9138.21745	8432.47145	7142.57129	7394.70056	6790.80679	7326.39859
3300	3600	5895.43953	5923.30348	7961.58959	6986.7718	6914.74163	6652.29198	6128.0826	7470.97611	7926.70137	6879.94259	7911.92226	5832.30511	7967.28068	6498.10392	7518.21667	6789.06477	7423.11724	6902.68351	7348.96049	7627.9244	5840.72626	5343.17505	6790.10813	7175.45759	5524.40676	5681.80996	7171.21298	5839.9786
3600	3900	6511.86216	5129.98183	7518.55859	5660.10938	6178.71407	6361.23648	6503.62618	6711.36946	6639.38686	5372.0504	6402.94969	5819.42516	7068.48643	5315.78828	6468.55783	5458.90535	6319.72137	5499.85598	6364.74213	6287.94967	6378.15742	6186.85488	5745.44699	6019.06896	5669.53318	5205.61636	6387.67765	6977.40588
3900	4200	5194.32393	7564.43156	6655.08936	5766.06373	5415.7887	5660.08574	5875.66663	7131.60813	6991.81914	4974.04569	7878.17829	5012.63421	6935.65764	5350.66124	6595.84726	5676.27337	6573.05809	5113.20395	6843.63987	6272.98592	3935.32547	6490.14974	8269.87169	8275.92762	5506.86427	5819.5383	5972.11519	3948.01259
4200	4500	5188.20057	4289.8871	6757.50367	5316.25807	4980.24858	5578.20884	5697.4132	5614.83575	6525.30895	4596.41322	6565.07258	5640.28269	7077.21618	4958.99285	6532.97534	5047.69323	6411.31368	4746.34948	6452.16125	6202.38973	4667.31786	4414.24546	4775.81	4202.44454	4043.38812	4744.86618	5964.85995	4997.13042
