pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-03_ses-baseline	0	30	30	15	0.03481896738125213	0.47139244203179326
sub-03_ses-baseline	30	60	30	45	4.4092420757836885	0.6481203935182199
sub-03_ses-baseline	60	90	30	75	16.54896767629393	0.826899226295549
sub-03_ses-baseline	90	120	30	105	29.934304189554425	0.9512824468262585
sub-03_ses-baseline	120	150	30	135	41.77411307042899	1.0364837017237585
sub-03_ses-baseline	150	180	30	165	46.50355083240629	1.063374540403685
sub-03_ses-baseline	180	240	60	210	47.0190124758618	1.30959517326973
sub-03_ses-baseline	240	300	60	270	45.31665487027881	1.2798139384619647
sub-03_ses-baseline	300	360	60	330	42.61162971094083	1.2412977867144468
sub-03_ses-baseline	360	480	120	420	38.10196160593794	1.4804277627039046
sub-03_ses-baseline	480	600	120	540	32.61104406780751	1.371868414758577
sub-03_ses-baseline	600	900	300	750	25.50661554341768	1.664015051897485
sub-03_ses-baseline	900	1200	300	1050	19.254597327238937	1.4196953541533373
sub-03_ses-baseline	1200	1500	300	1350	16.186417435808075	1.2673114627030944
sub-03_ses-baseline	1500	1800	300	1650	14.588584218413397	1.1632457376210235
sub-03_ses-baseline	1800	2100	300	1950	13.5555281480432	1.0819961970335654
sub-03_ses-baseline	2100	2400	300	2250	12.704625470339954	1.0124551735239797
sub-03_ses-baseline	2400	2700	300	2550	11.956655029940157	0.9516462991438596
sub-03_ses-baseline	2700	3000	300	2850	11.23377015851352	0.8970851257122836
sub-03_ses-baseline	3000	3300	300	3150	10.574728072194068	0.848882071180958
sub-03_ses-baseline	3300	3600	300	3450	10.030682549299042	0.8072697147991251
sub-03_ses-baseline	3600	3900	300	3750	9.517479693081883	0.7700897505932219
sub-03_ses-baseline	3900	4200	300	4050	9.124668456354634	0.7382930223992158
sub-03_ses-baseline	4200	4500	300	4350	8.665810069556201	0.7084897629337963
sub-03_ses-baseline	4500	4800	300	4650	8.388627889458032	0.6839954600230546
sub-03_ses-baseline	4800	5100	300	4950	8.210901438898821	0.6630148963834023
sub-03_ses-baseline	5100	5400	300	5250	7.869506135485713	0.641959093190713
