index	name	volume-mm3
4	Left-Lateral-Ventricle	8926.0
5	Left-Inf-Lat-Vent	334.0
7	Left-Cerebellum-White-Matter	12440.0
8	Left-Cerebellum-Cortex	50448.0
10	Left-Thalamus	6985.0
11	Left-Caudate	3429.0
12	Left-Putamen	2745.0
13	Left-Pallidum	2175.0
14	3rd-Ventricle	1031.0
15	4th-Ventricle	1427.0
16	Brain-Stem	16466.0
17	Left-Hippocampus	1226.0
18	Left-Amygdala	333.0
24	CSF	1015.0
26	Left-Accumbens-area	397.0
28	Left-VentralDC	3663.0
31	Left-choroid-plexus	262.0
43	Right-Lateral-Ventricle	7417.0
44	Right-Inf-Lat-Vent	575.0
46	Right-Cerebellum-White-Matter	12301.0
47	Right-Cerebellum-Cortex	48847.0
49	Right-Thalamus	7688.0
50	Right-Caudate	3637.0
51	Right-Putamen	3186.0
52	Right-Pallidum	1651.0
53	Right-Hippocampus	2147.0
54	Right-Amygdala	452.0
58	Right-Accumbens-area	311.0
60	Right-VentralDC	4242.0
63	Right-choroid-plexus	269.0
80	non-WM-hypointensities	1.0
85	Optic-Chiasm	61.0
251	CC_Posterior	987.0
252	CC_Mid_Posterior	762.0
253	CC_Central	823.0
254	CC_Mid_Anterior	661.0
255	CC_Anterior	1169.0
1001	ctx-lh-bankssts	2465.0
1002	ctx-lh-caudalanteriorcingulate	2021.0
1003	ctx-lh-caudalmiddlefrontal	7680.0
1005	ctx-lh-cuneus	5132.0
1006	ctx-lh-entorhinal	490.0
1007	ctx-lh-fusiform	6955.0
1008	ctx-lh-inferiorparietal	15335.0
1009	ctx-lh-inferiortemporal	4908.0
1010	ctx-lh-isthmuscingulate	3498.0
1011	ctx-lh-lateraloccipital	13760.0
1012	ctx-lh-lateralorbitofrontal	7305.0
1013	ctx-lh-lingual	10307.0
1014	ctx-lh-medialorbitofrontal	4401.0
1015	ctx-lh-middletemporal	7842.0
1016	ctx-lh-parahippocampal	2817.0
1017	ctx-lh-paracentral	4272.0
1018	ctx-lh-parsopercularis	5224.0
1019	ctx-lh-parsorbitalis	2854.0
1020	ctx-lh-parstriangularis	5362.0
1021	ctx-lh-pericalcarine	4070.0
1022	ctx-lh-postcentral	10080.0
1023	ctx-lh-posteriorcingulate	3582.0
1024	ctx-lh-precentral	14823.0
1025	ctx-lh-precuneus	10919.0
1026	ctx-lh-rostralanteriorcingulate	2451.0
1027	ctx-lh-rostralmiddlefrontal	23447.0
1028	ctx-lh-superiorfrontal	27271.0
1029	ctx-lh-superiorparietal	13758.0
1030	ctx-lh-superiortemporal	11950.0
1031	ctx-lh-supramarginal	12816.0
1032	ctx-lh-frontalpole	932.0
1033	ctx-lh-temporalpole	2370.0
1034	ctx-lh-transversetemporal	1378.0
1035	ctx-lh-insula	7529.0
2001	ctx-rh-bankssts	2711.0
2002	ctx-rh-caudalanteriorcingulate	2004.0
2003	ctx-rh-caudalmiddlefrontal	7306.0
2005	ctx-rh-cuneus	4177.0
2006	ctx-rh-entorhinal	703.0
2007	ctx-rh-fusiform	8023.0
2008	ctx-rh-inferiorparietal	19619.0
2009	ctx-rh-inferiortemporal	7028.0
2010	ctx-rh-isthmuscingulate	3189.0
2011	ctx-rh-lateraloccipital	15557.0
2012	ctx-rh-lateralorbitofrontal	5963.0
2013	ctx-rh-lingual	9834.0
2014	ctx-rh-medialorbitofrontal	3591.0
2015	ctx-rh-middletemporal	9772.0
2016	ctx-rh-parahippocampal	2402.0
2017	ctx-rh-paracentral	4539.0
2018	ctx-rh-parsopercularis	4703.0
2019	ctx-rh-parsorbitalis	2804.0
2020	ctx-rh-parstriangularis	5699.0
2021	ctx-rh-pericalcarine	3813.0
2022	ctx-rh-postcentral	11018.0
2023	ctx-rh-posteriorcingulate	2835.0
2024	ctx-rh-precentral	17803.0
2025	ctx-rh-precuneus	12122.0
2026	ctx-rh-rostralanteriorcingulate	1747.0
2027	ctx-rh-rostralmiddlefrontal	21951.0
2028	ctx-rh-superiorfrontal	27724.0
2029	ctx-rh-superiorparietal	12212.0
2030	ctx-rh-superiortemporal	11268.0
2031	ctx-rh-supramarginal	10055.0
2032	ctx-rh-frontalpole	1233.0
2033	ctx-rh-temporalpole	1334.0
2034	ctx-rh-transversetemporal	965.0
2035	ctx-rh-insula	7230.0
3001	wm-lh-bankssts	3176.0
3002	wm-lh-caudalanteriorcingulate	3394.0
3003	wm-lh-caudalmiddlefrontal	8732.0
3005	wm-lh-cuneus	3028.0
3006	wm-lh-entorhinal	676.0
3007	wm-lh-fusiform	5778.0
3008	wm-lh-inferiorparietal	11694.0
3009	wm-lh-inferiortemporal	3894.0
3010	wm-lh-isthmuscingulate	4082.0
3011	wm-lh-lateraloccipital	10224.0
3012	wm-lh-lateralorbitofrontal	7673.0
3013	wm-lh-lingual	7130.0
3014	wm-lh-medialorbitofrontal	3898.0
3015	wm-lh-middletemporal	4175.0
3016	wm-lh-parahippocampal	2639.0
3017	wm-lh-paracentral	4324.0
3018	wm-lh-parsopercularis	4467.0
3019	wm-lh-parsorbitalis	1300.0
3020	wm-lh-parstriangularis	4186.0
3021	wm-lh-pericalcarine	5676.0
3022	wm-lh-postcentral	7479.0
3023	wm-lh-posteriorcingulate	5162.0
3024	wm-lh-precentral	14816.0
3025	wm-lh-precuneus	10577.0
3026	wm-lh-rostralanteriorcingulate	3199.0
3027	wm-lh-rostralmiddlefrontal	18276.0
3028	wm-lh-superiorfrontal	23385.0
3029	wm-lh-superiorparietal	12455.0
3030	wm-lh-superiortemporal	8286.0
3031	wm-lh-supramarginal	10481.0
3032	wm-lh-frontalpole	383.0
3033	wm-lh-temporalpole	729.0
3034	wm-lh-transversetemporal	870.0
3035	wm-lh-insula	11748.0
4001	wm-rh-bankssts	2820.0
4002	wm-rh-caudalanteriorcingulate	3592.0
4003	wm-rh-caudalmiddlefrontal	8024.0
4005	wm-rh-cuneus	3114.0
4006	wm-rh-entorhinal	996.0
4007	wm-rh-fusiform	6238.0
4008	wm-rh-inferiorparietal	14028.0
4009	wm-rh-inferiortemporal	5192.0
4010	wm-rh-isthmuscingulate	3680.0
4011	wm-rh-lateraloccipital	11058.0
4012	wm-rh-lateralorbitofrontal	7507.0
4013	wm-rh-lingual	7506.0
4014	wm-rh-medialorbitofrontal	3923.0
4015	wm-rh-middletemporal	6416.0
4016	wm-rh-parahippocampal	1963.0
4017	wm-rh-paracentral	4850.0
4018	wm-rh-parsopercularis	3935.0
4019	wm-rh-parsorbitalis	1586.0
4020	wm-rh-parstriangularis	4221.0
4021	wm-rh-pericalcarine	5106.0
4022	wm-rh-postcentral	8327.0
4023	wm-rh-posteriorcingulate	4419.0
4024	wm-rh-precentral	16905.0
4025	wm-rh-precuneus	11986.0
4026	wm-rh-rostralanteriorcingulate	2288.0
4027	wm-rh-rostralmiddlefrontal	18359.0
4028	wm-rh-superiorfrontal	23420.0
4029	wm-rh-superiorparietal	10900.0
4030	wm-rh-superiortemporal	7747.0
4031	wm-rh-supramarginal	8566.0
4032	wm-rh-frontalpole	440.0
4033	wm-rh-temporalpole	638.0
4034	wm-rh-transversetemporal	633.0
4035	wm-rh-insula	11104.0
5001	Left-UnsegmentedWhiteMatter	31654.0
5002	Right-UnsegmentedWhiteMatter	31973.0
