frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	322.62501	445.50215	483.1056	557.84007	687.37351	509.41956	696.11824	506.27801	532.74338	468.38516	529.86605	778.27641	494.34872	454.87662	772.9387	655.07337	291.21665	484.47001	350.14778	494.09075	512.01613	577.67618	635.08172	593.72774	643.68472	405.7149	801.69576	574.77625	479.17479	663.64877	739.98173	465.47433	1560.47515	291.30533	463.2205	315.54313	306.92146	384.69943	717.83679	685.55308	729.88737	716.21034	789.25141	671.23896	531.16179	581.2622	778.99184	551.27615	640.75711	729.93619	576.39643	650.60161	564.99701	610.0336	710.24001	632.6105	733.572	769.84121	675.38905	662.51885	732.2311	694.07433	830.45158	637.81523	649.84063	648.62722	645.42674	672.75004	671.00917	598.04016	936.37213	787.57205	552.18503	868.33257	584.2505	684.81286	832.47207	565.89293	616.17628	583.76962	741.81015	576.49582	593.35277	825.32199	672.93347	579.23369	650.60515	784.98021	670.00774	636.50881	705.10483	881.93964	667.69854	785.87878	652.17777	689.51922	803.53291	651.45418	667.86201	656.94348	677.23567	660.10856	432.84607	503.4976	883.94152	849.37969	528.8905	364.70348	574.66772	530.36748	598.86076	521.17492	436.70806	514.13007	372.40858	465.52991	552.26004	621.49892	445.18073	434.94709	657.64576	389.51156	520.95559	684.69947	464.81768	566.54323	505.26982	366.68306	473.60209	450.95299	392.65521	463.33929	485.33451	506.27055	492.27536	438.578	646.26991	641.36802	642.38147	498.99715	335.77327	424.91211	429.37781	507.25484	417.52893	390.90091	542.45057	478.90756	438.36487	528.3744	412.27343	683.23895	446.48844	450.60275	595.5092	507.97902	396.22039	564.90491	507.58238	567.54734	559.71475	429.70156	433.32997	459.43235	586.39807	465.63553	460.65179	488.39923	444.0244	399.64054	397.27819	411.52162	544.58217	487.73207	296.40789	277.91146
30	60	2426.06085	3176.97254	3764.18754	5242.34368	5073.62231	4122.07536	5699.5217	4095.13122	4175.81654	4437.96337	3767.54812	4544.18916	3240.39208	4366.21454	4970.00215	4010.08877	3087.40353	3811.23546	2498.44755	2562.68545	3871.82614	5073.9089	4864.60055	4415.8454	5404.95102	4104.7754	3984.73459	3630.21963	4858.93389	4312.83673	2409.68685	3751.94633	3753.97716	2376.19684	2347.33103	2401.67871	2479.26549	2389.45761	5252.79089	5449.31554	5592.34075	5900.00175	4383.17142	4918.41603	4544.34334	4553.36877	5680.44167	4793.52552	4928.349	5475.994	3796.71714	4532.32927	5193.2275	5020.78747	5325.7601	4950.89785	5540.43086	6344.95077	4578.07335	5473.47046	5052.92998	5881.951	5651.95053	5071.44982	5166.02921	4803.50939	4541.38566	5178.11582	3783.50685	3870.37236	6033.55963	5307.65605	4730.30015	5609.9496	5181.43957	6112.73752	4130.86459	4748.63728	4866.39223	4380.94033	5127.33084	5051.72162	4472.04219	5560.1717	4055.17662	4306.27618	4193.93306	5036.38414	5481.98674	5187.23425	5063.22955	6968.3133	4821.16653	5699.20314	4787.06743	5539.59667	5707.17579	5090.13435	5205.92473	4999.54912	4537.0596	5199.69003	3810.74739	3888.78589	6519.05559	5191.27599	3443.14278	2782.25395	3630.14599	4489.16613	4399.14591	3688.98419	3632.49431	3793.84155	3124.91778	3797.2387	3705.48609	4228.61014	3327.83331	3575.45279	4724.77009	3194.46213	3800.57138	5048.52918	3843.08933	4675.47805	4164.76403	2944.363	3205.60513	4001.4961	3262.24026	3585.80401	3736.37863	3798.38361	3349.12869	3669.00597	3440.97128	3773.7807	5056.264	3691.23585	3016.20467	2949.22897	3624.62971	4838.17889	4401.54634	3534.20759	3817.26273	3593.59223	2992.24127	4110.13972	3556.63585	4485.42523	3150.64864	3322.39752	3950.25237	3273.21677	3558.75024	4833.03529	3828.94853	4955.14153	4316.7727	2984.04413	3447.38083	3771.20764	3532.29067	3501.33329	3714.57117	4009.06616	3750.15873	3303.68692	3915.92046	3683.02577	4456.25347	3628.0691	2208.6084	2026.96997
60	90	4789.39644	7318.70331	7643.84766	10722.34504	10998.14152	9239.42461	11760.87714	8720.64654	7834.36014	8777.08385	7399.16435	9083.08781	7062.92768	8283.85439	9970.31321	8120.75994	7084.55576	7589.29879	4753.33257	6437.69949	8143.40912	10529.77599	10488.07145	8669.99968	10402.66324	7585.17464	8608.08633	7509.8708	9927.43372	7630.9433	7822.67469	7541.0785	5277.95049	4424.346	4859.4754	4918.73596	3144.03741	4658.63683	11073.27607	9752.53381	11292.11739	12698.5149	9381.9996	9804.3683	9568.6602	8910.35094	10828.76667	9676.42083	10118.06092	11301.24156	7724.41131	9419.55724	9829.48093	10386.39431	11090.86042	9869.7765	11125.64484	12227.79211	10006.31311	11989.63013	10879.24519	12194.68129	10963.14515	10805.85492	10930.77703	10028.59097	9128.51512	10302.45272	8042.86534	7942.12729	13452.66859	9621.28686	9705.38246	12282.35643	11177.158	13030.72379	7832.1954	9983.89474	10030.47401	9573.95796	11226.73648	10150.85809	8897.27387	11517.04281	8108.87423	9092.83161	8021.18786	10531.40752	10564.43414	10057.14389	10691.48827	14064.27453	9828.90826	11006.62391	10228.57114	11868.65018	11467.73616	10603.33256	11136.62059	10191.63087	9139.94397	10704.14233	8316.07526	8342.06747	12437.3146	9855.61697	7471.42737	5320.33375	7607.25406	9846.26512	8446.01373	7774.12829	7660.38035	7736.52318	6065.76703	8006.13086	7705.78612	9015.81836	6895.08468	7370.46749	8493.58005	6968.71203	8517.87506	10187.72925	7845.9613	8878.20996	8928.09428	5901.13723	7756.10552	8438.79552	6491.94443	7987.49735	8046.73746	8104.29981	7237.92429	7866.37268	7665.58479	7518.11717	10890.24152	7050.54959	6868.92952	6444.48019	7412.97476	10241.89658	9014.92528	7202.57129	8172.90961	7713.71873	7061.5643	8072.83385	6869.84021	9296.76921	6812.5748	7175.04743	7963.34502	7387.65951	6906.48725	8523.8062	7825.8729	9888.10242	8426.36466	6512.93725	6950.82545	7893.14406	7140.93996	7380.04462	7915.82739	7973.31738	7352.40746	7419.22588	8406.93097	8145.34347	8595.56748	7296.64442	4641.22278	4424.86327
90	120	6703.86782	9951.19033	12628.95743	16286.72691	16890.67919	13743.32806	17166.31134	12103.02946	10896.32644	12839.44335	10914.77677	13778.72238	11779.7684	13252.48653	16461.55969	12241.02035	13143.32324	9128.41378	7714.45514	9323.57475	12455.46074	16344.12219	16227.33328	13775.77277	17282.03864	12822.14356	12531.88244	11067.48764	14979.00981	11938.59518	10155.87553	9788.77371	7239.93585	7112.51962	7792.65863	7148.27499	5838.08987	5955.75995	16126.71831	15366.43537	17776.91814	19924.84532	13913.12432	15396.06303	14967.48552	14680.73035	16244.21879	15227.7297	15114.65423	17081.46325	12230.60869	14827.13187	14888.43278	14955.00462	16651.40243	15433.46212	16814.2899	19241.40186	15462.93252	17446.15924	16408.68252	17584.7534	16234.45663	16425.28083	16330.88978	15479.66557	14155.85718	15675.17248	11964.25783	12099.86517	20243.22535	15474.92295	15743.83097	16795.46512	17014.96734	19852.24631	11359.01427	15185.47876	15778.4574	15115.31477	17096.00781	15698.30771	13566.05109	16922.18782	12848.05955	14822.64419	13540.69356	16234.5547	16066.28653	16058.47651	16393.94807	20894.24964	15414.50943	17411.68013	15607.24767	18269.61815	17223.10389	16487.38681	16528.71655	15624.51983	14024.81813	16359.89811	12927.65693	12289.70244	17799.19225	14156.53797	11691.47502	8554.81749	12312.61996	15496.30428	13872.94243	12101.39588	11960.42958	12219.81915	9137.87448	12579.2601	11785.62379	13715.2627	10839.90403	11449.53208	14045.1843	11064.07773	12900.37936	15150.88048	12675.01005	14082.66145	13964.195	9049.44015	11878.74202	12286.89959	9896.94797	12207.0784	12027.26468	12420.46026	11347.71854	12154.17328	11899.71816	12546.61255	16135.67606	11603.25392	10319.09744	9378.39839	11830.90763	15425.53397	12272.55386	11413.12797	13038.87764	12075.15836	10845.2777	13066.00245	10193.295	14343.04498	9915.81028	10853.63094	13043.45546	11125.31488	10547.8535	14326.31369	12014.3128	14625.31337	13381.84849	10197.37921	10857.53686	12408.53896	11004.85749	11605.00852	12190.98121	12795.06495	11408.13927	11204.35966	13278.0105	11997.37503	12615.04139	10966.3576	6951.11106	6751.07623
120	150	8216.14699	10858.32465	14896.49098	19140.80143	19032.51821	17204.3892	20830.88284	14687.98954	13949.42713	14256.09929	13014.29153	15627.05761	12519.0662	14738.05031	17487.6046	13556.76164	12897.67499	10214.64827	8029.32939	11537.91823	14619.90088	18891.2143	18926.6236	16064.19732	21608.88788	14883.19086	14935.23784	12286.73343	14793.22627	13601.01866	14071.93155	11973.48259	9226.4589	8351.94406	8932.57207	7395.01715	5798.66091	7157.64083	19725.78853	17753.03384	20282.92009	23353.03207	15118.59488	18353.51675	18212.02508	17437.89847	19499.07078	18012.80924	17775.63403	19834.89601	14251.77813	18065.78844	17419.12412	19191.38604	19792.26833	18802.98452	20599.26579	23923.00695	18794.8944	20374.08176	19313.7527	21431.01903	19388.12855	19523.5024	19767.07027	18281.31307	16612.25697	18247.09408	13216.1575	13643.84948	20982.24582	16793.47514	19322.04575	19302.09609	20801.3195	22953.53646	12449.78259	18254.90197	18652.31108	18178.06449	18941.93394	18577.81739	15680.20664	20447.16601	14398.3771	16671.87228	15232.87108	18900.20754	19045.62438	18548.14382	18808.39097	24764.12769	18367.65723	20250.24636	18554.90749	21288.38329	19989.43291	19421.46578	19681.13179	18781.64805	16409.22661	19233.73915	14688.01222	13694.90261	20424.87676	16132.02799	13747.47684	9603.41904	14051.35634	18452.71192	15728.27597	14179.64665	14603.64728	14430.51131	11624.86311	14991.68447	13618.76754	16385.72546	12747.37985	14092.33735	17405.58208	13058.54466	14242.86696	18531.00188	15314.21663	17153.17668	16941.6403	11343.47624	13660.74709	14754.7606	11870.79824	14468.01624	14418.67139	15060.78967	13466.09013	13926.14472	12997.25398	14428.71503	17893.53936	13181.64623	12663.18512	10455.83237	14685.54037	18560.71718	16623.87125	13859.32421	15475.27288	14954.4683	11532.76112	15403.63884	12736.70566	16945.02511	11495.13465	12821.99322	14819.97967	13241.83163	13416.91013	17337.54915	14743.53404	18186.16748	16017.56242	11695.95978	13060.26125	14239.87167	12224.67019	13675.15287	14430.81774	15175.84193	13748.38974	13522.25473	14418.56996	14506.22687	13329.18777	13011.11004	7959.89662	8054.27794
150	180	7691.56651	11922.76218	14662.79145	18855.71581	19601.98039	17036.43881	21299.95883	14650.53863	13704.4292	12081.79927	12576.09293	14935.36929	13079.02462	13555.30233	18917.86594	13860.7896	16501.98517	10898.42897	8172.67236	11887.9696	14205.6158	18720.47714	18569.56913	16202.04016	20434.88784	14206.99397	14119.63341	12407.61968	16758.36962	13534.08093	10979.46737	12049.84606	8966.66848	7546.23178	9113.10995	6915.69158	6665.46441	6877.92755	19672.04116	18644.97636	20551.8316	22425.2509	13991.06303	17733.66815	17764.0298	17466.77701	19011.3739	17829.33738	17565.43789	19097.27758	13778.67765	17931.62064	17928.10186	18883.33893	19686.84177	19039.51843	20182.16687	23215.10378	18168.64822	19763.12512	18872.2277	21623.93316	17778.34684	19680.1208	19480.45548	18287.31253	16965.706	18222.88026	13634.41012	13816.19357	21569.31613	17576.97007	18462.45827	19124.08516	20191.04105	22441.30566	12536.48121	17619.22231	18987.14475	17679.45253	18999.18052	18523.10529	15739.74064	19512.99121	14741.92349	17031.47496	15470.35214	18231.67435	18712.14293	18530.87386	18629.88258	23812.22736	18060.80009	21067.12868	18223.46306	21315.49833	19111.95756	19199.30146	19659.92208	19090.48039	16163.89063	19131.5297	15968.72538	13635.74758	20639.8744	16646.24808	13746.04261	9684.55973	14188.3006	17998.79304	15800.94055	14067.10172	14568.54495	14973.24604	10694.42441	14882.21524	13882.30707	15774.46405	12485.79278	13950.32194	16892.32296	13267.24748	15021.57239	19925.24643	15394.63398	17482.09012	16990.18287	11375.49115	13662.79107	14998.64294	11372.32145	14617.20184	14418.32557	15101.54172	13735.00997	14057.04963	12773.17669	15663.79651	19024.4271	13650.59088	12487.16023	10026.20674	13987.79285	18060.25578	16363.77287	13548.44898	15336.80078	14879.03342	11589.41816	15186.74349	13347.97474	16987.3608	12288.14287	13175.08997	15060.5417	13175.75953	13147.78006	18060.39782	14260.57165	18022.73957	15770.80419	11364.22974	13215.41638	15137.13835	12403.87253	13779.61089	14515.32984	15392.99683	13659.97871	13605.7559	15687.24936	14496.9156	13290.19338	13082.81436	8289.26341	8287.74924
180	240	7468.43541	12197.22514	14007.44122	18272.34656	19355.56992	15964.97891	19552.69329	14757.48118	13522.78973	13491.45076	12855.71361	14458.30765	13236.47192	13296.67079	18371.99854	13357.6581	13306.91016	10185.639	7455.22182	11128.62763	14103.64435	18157.13786	18496.45431	15203.67775	19628.05811	14228.70232	13498.59741	13192.99817	16326.87267	13954.70458	12376.91286	9769.37982	6167.28524	7566.09217	8967.1503	7865.37684	5994.41799	6525.46002	17997.93642	17339.09776	19962.00643	21178.01328	14774.92699	17453.66984	17894.25	16874.62893	17827.09518	17119.54511	16831.23764	18496.92526	13318.65753	17653.73324	16808.5232	18570.8017	18787.03571	17994.0475	18930.27851	22484.23979	17428.5772	19269.79971	18580.90956	20472.86058	18264.67919	18996.31949	19075.98136	17718.76468	16323.19278	17594.4628	13065.48787	13796.98409	21130.01239	16540.79981	18084.61701	18253.4016	19613.20146	21451.98164	12645.52391	17394.47467	17995.12631	17638.31348	18390.13159	18128.5732	15014.34274	18667.03373	13779.33482	16652.10125	14511.06485	18408.6092	18375.90961	17614.65985	18483.55105	22415.12457	17482.38095	19599.30988	18042.56854	20317.93544	18440.47441	18614.8085	18768.69816	18052.66467	15680.96355	18291.03076	14504.31507	13156.88543	19187.81617	15689.06924	12972.75813	9663.15933	14202.84101	17367.41267	15524.77264	13944.10712	14560.78166	14424.27046	10757.07769	14537.63026	13546.91342	15646.20979	12508.75028	13583.73244	15662.71113	13335.47686	14562.87428	18997.93339	14761.37247	16419.77983	16026.57728	10812.8622	13807.30648	14450.36826	11623.41097	14222.16234	14515.06011	14745.46074	13266.02529	14128.83353	12340.18033	16231.22148	18526.29132	12777.27211	12787.52674	10298.91509	13917.43658	17596.74139	15671.2164	13370.70892	14839.34978	14534.30214	11199.76544	15072.17056	12839.97099	15849.48455	11404.17109	13014.5169	14197.37859	13353.7832	13218.79966	16917.43982	14326.70586	16613.51201	15883.75736	12002.51636	13229.15603	14204.94822	11874.29373	13710.67834	14090.37725	15098.61189	13289.23268	13421.23242	14245.98293	14172.15691	13025.99509	12742.17187	8243.14776	7910.21024
240	300	7046.58848	11461.06077	13547.39019	17253.76825	18158.18322	15339.81002	20113.88678	14676.27596	12786.60185	11913.40863	12421.12925	13820.30707	12837.87779	11320.8581	15475.44231	13070.66032	12744.4989	9315.10695	7282.27393	10187.03655	12992.65259	17245.95361	16750.67419	14954.14861	18960.76766	14013.72264	13355.02823	12202.4027	15822.38182	13804.03772	12455.70614	8815.48471	5965.40832	7521.82853	8184.4096	7476.84679	6292.69809	6239.4529	17421.93492	16627.33326	18710.5355	20447.08046	14837.93508	17018.67821	16489.91797	16493.97829	17249.74781	16060.08295	15738.63961	17465.03394	12550.86396	16992.23303	16047.19229	17225.51172	17783.4908	16881.61759	17997.92384	20584.97309	16526.22966	18395.23812	17754.347	19154.55447	16906.36471	17727.41243	17992.70686	16968.44484	15399.88467	16849.18838	11953.43063	13527.18188	19065.26952	15662.97515	17092.22081	16903.43404	17855.47957	19892.34185	11977.61386	16929.6835	17286.95536	17147.8105	17401.44705	16719.40616	14094.76309	17816.43346	13517.77659	15999.20324	13997.16245	17168.97317	16574.38358	16270.88257	17666.32506	20261.46501	16150.83782	18402.81659	16745.05966	19326.98893	17561.22993	17142.19492	17652.72058	17046.3694	14933.87864	17145.77224	13503.08188	12972.47915	17629.12084	15106.8942	12921.58931	9890.12122	13663.27203	16530.13069	16273.39909	13599.1375	13547.31858	13811.35121	10408.27701	13520.28908	13202.14721	14949.90142	12178.45665	13239.79422	15701.15687	12759.28078	13817.599	17674.02972	14064.15313	15432.6176	15202.29537	10775.74749	13239.42072	13788.35262	10709.2134	13701.78119	13981.42681	14342.69578	12929.67209	13705.28389	11572.3106	14521.04487	17076.65415	12951.21279	12313.80429	10173.96867	13472.72407	16598.46159	15513.05902	12499.88232	14727.21123	14363.39795	10977.86547	14140.16163	12272.56638	15215.76278	11942.57743	12668.60403	13748.48606	12727.09595	12017.66449	16283.27252	14448.43083	15620.68387	14550.2603	11190.23062	12690.46137	13794.401	11932.11912	12910.57929	13477.72295	14296.89592	12889.3049	12486.15392	14132.18329	13871.47901	13158.85311	12541.80368	8177.40166	7878.04435
300	360	7021.50999	10973.81641	12896.27072	15891.43819	17015.57132	14002.74352	18889.03053	14522.69485	12162.36208	11245.8888	11629.57067	13365.43484	13020.9391	10858.9521	17137.5226	12516.65239	12463.66846	8092.84306	6884.45105	10603.24923	13044.63931	15912.78072	16656.39672	14332.5415	18132.50364	13349.99949	12874.14505	12006.11195	14244.82281	12883.82689	14776.5411	7639.22795	6313.42817	7803.23022	8392.64633	7244.13376	6201.57163	6249.81322	16589.44575	15760.58455	16970.95078	18592.54378	14383.43214	16146.05046	15543.39063	16080.60536	16356.52424	15115.58758	15085.10602	16036.06533	11523.09128	16294.73107	15850.20406	16020.52877	16355.771	15795.08131	16460.93775	17894.45901	15390.87201	16376.94779	16261.3432	17635.46454	15374.62664	16663.07228	16958.56063	16006.19786	14693.76498	15833.2749	11055.08568	13008.83784	17663.91577	15181.41041	15379.7451	16322.91852	16633.28378	18364.74947	11861.02987	16277.93761	16022.3354	16179.31429	16557.68523	15712.5549	13808.88433	16965.16554	12296.91089	15339.90218	13790.84096	15904.42924	15299.40857	15571.86872	16377.27411	18105.53993	15133.69732	16613.17279	15938.39474	17684.27953	16756.10158	16061.98613	16510.06903	15800.76416	14276.85195	15766.82138	12400.43588	12255.39215	15795.93738	14471.56191	12691.25302	9950.76126	12701.57334	15056.87834	16599.41993	12866.46382	13224.99256	13438.33241	10666.67944	12900.88084	12590.70736	13825.74614	11322.58755	13031.35136	16002.57568	12159.28982	12793.6151	17196.13135	13155.67446	13598.21858	14415.86338	10174.43155	12536.90023	12879.81053	10616.50065	13160.93815	13578.206	13652.23234	12708.00114	13095.72656	10415.00818	14985.25901	16198.78824	12381.46335	11617.44642	9783.80041	12746.11495	15176.74294	15367.6995	12917.00022	13736.73193	13660.95973	10733.82642	13463.22455	11702.95936	14369.6933	10863.17921	12383.98274	13490.79782	12404.65903	11686.65309	15087.97197	13351.82478	13864.96805	14022.04417	10497.9379	12245.52633	12745.1846	11553.80761	12568.87149	13247.49842	13440.46594	12767.52932	12039.55761	13466.711	13013.77467	12169.53578	12347.21643	8243.08674	7792.97162
360	480	6361.56854	9435.52127	12090.49627	14294.94707	15935.02218	12699.66854	16922.118	13878.62799	11464.564	10146.26739	11003.8482	12711.93175	12356.91785	10229.12873	14245.27517	12356.61969	12645.86572	7317.94945	6573.93171	10169.33626	11690.88666	14344.40028	15857.42239	12557.26222	16547.66713	13456.61996	11655.50974	11262.02191	14348.52498	11867.49867	12361.55393	7746.4266	5902.80618	7358.00735	7474.63178	7018.68218	6125.13481	6875.81023	14692.80485	13752.39004	14894.93634	16592.64199	13508.0704	14989.77963	13797.36569	14745.42263	14396.33064	13488.31449	13485.96892	14700.42167	10400.95063	14780.07573	14917.61608	14359.67954	14592.11896	13798.40173	14988.58419	16134.38022	13681.56678	15467.24842	14703.61767	15936.20522	14211.18171	14952.69327	14846.56421	14043.06675	13554.7384	14190.71761	10039.06136	12290.8297	16173.88131	13847.44805	14539.91099	14754.98186	14722.52013	16266.84311	10853.27732	15016.87629	14540.7964	14773.99312	14827.47489	14328.23901	12149.34711	14876.63536	11136.25822	13912.3377	12473.56051	14494.04637	14065.7791	14183.62103	14526.37204	16743.39178	13554.59665	15432.63307	14180.82535	15848.16086	14915.3829	14442.43153	14730.23185	14190.28273	12860.81424	14406.18905	11486.60921	11507.81649	14233.64457	13041.71292	11259.70862	9167.22588	11989.40625	13846.7774	15063.22364	12523.82868	12163.97297	12775.79154	9225.6564	11895.44786	11721.57271	12589.57061	10405.84328	12121.63649	14978.05232	11225.34692	12145.47188	15006.07677	12718.54577	12399.54517	13236.44474	9803.48328	12005.04965	12042.06991	10315.17526	12273.43417	12581.34103	12811.87164	11842.03076	11896.97759	9904.87578	13943.65576	14669.40904	11550.15118	10875.26675	10094.32612	11760.96881	13728.23488	14200.31963	11650.13669	12805.6008	12590.38364	10036.90997	12325.07168	11052.04089	13019.17393	10112.25538	11533.61043	11903.97038	11560.02246	11183.38701	13953.50756	12232.39012	12938.80754	12807.92531	9956.61571	11503.93518	12163.86252	10962.7251	11675.26127	12237.52632	12668.68103	11641.14535	11470.27829	12358.50463	11895.4499	11392.0752	11378.77076	7944.80565	7766.42963
