frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	591.04333	548.28701	980.66858	810.37181	677.53679	605.61598	861.11959	615.67711	684.44179	853.81959	823.19178	664.51188	1096.96928	964.49792	867.80406	1006.08988	868.32396	811.37567	873.5778	426.11632	545.17838	429.41215	632.25223	493.37069	525.85602	621.33769	1114.474	321.78767
30	60	5170.92152	4260.98502	4810.59293	4984.28655	4245.0151	5140.03686	4410.40625	4284.38249	5323.46235	4555.61617	4538.96513	5452.80321	4102.81524	5079.02738	4886.15149	4914.83635	4927.58901	4679.86115	4796.88924	2831.69459	3777.82863	3329.98643	3052.68311	2693.94893	3462.45592	3329.59908	5441.30818	3521.33717
60	90	9767.197	7669.31221	10059.65085	9942.48485	9039.50647	11343.24823	9055.14086	10239.5391	8800.69503	9256.815	7591.04759	8864.8102	8531.32034	9414.57081	9198.45166	9482.72122	9158.62315	10505.90998	8745.24397	6572.86828	7304.39586	8623.16106	7728.11523	7586.87996	7536.4541	7436.13027	7507.55759	9554.10422
90	120	13238.2936	12923.2369	15747.60523	15217.97363	12365.76422	17183.34299	12738.1089	15145.75905	12711.36992	13882.92852	13079.34391	14706.20567	14674.31096	15463.10529	15583.19416	15244.71027	15272.56963	15242.68731	14015.99855	11555.70944	12544.00299	9212.50483	9577.24072	8671.07076	11946.20199	13435.73025	12351.04048	13339.05588
120	150	12279.43603	12290.85875	15180.0297	17141.70233	14258.27982	17851.38141	15318.18695	20704.28602	15371.01193	15438.6729	15149.63222	15745.20356	14731.88003	20582.48497	16347.03699	19748.58828	15956.83374	18288.90062	15809.64501	11336.9993	13804.74822	14763.38232	14648.78076	15997.58286	15369.61218	11928.87049	9814.26692	13324.57159
150	180	12839.95679	10263.16115	17088.43004	16696.1981	12897.01937	18181.31733	14664.19213	18700.96531	17014.30566	14338.67589	14826.41546	15190.29136	14848.3311	17558.58967	17356.16878	16351.6729	17093.7839	16840.41119	16137.38061	14318.9957	13562.83165	12602.31372	12326.97217	11912.90054	12202.10125	10657.90424	13240.59649	14508.07324
180	240	15890.50593	12388.52086	15360.18398	15055.90034	14951.39917	17587.99335	12362.16727	16929.48454	15036.60842	14918.50895	15007.01605	12914.12616	13552.68904	15437.426	15228.7299	15526.18838	15214.39621	16133.36413	14601.38704	13508.1921	14012.65264	12167.08669	10663.76904	10564.79252	13569.77155	12680.26507	12669.74502	14156.41086
240	300	14814.68892	11018.16244	13069.85953	15204.5582	13226.63156	18236.21973	12500.62393	17347.35477	13902.32554	14867.1127	13289.6037	13615.90118	12258.12068	15531.14081	13793.75382	14942.45079	13430.68589	16419.87114	13158.72543	13736.51274	13744.83611	11904.10867	10683.52295	10796.24557	12340.20686	10825.07937	13452.28664	14091.07777
300	360	12787.64565	10348.39068	12937.73621	14416.69149	12497.95764	17738.52541	12280.73814	19393.70997	14885.9163	14444.78399	12943.48877	10666.60486	11466.99011	14066.06963	13412.14237	14799.64151	13561.82182	16526.19767	13240.31956	13542.64026	14172.50271	12182.30063	10341.7417	10707.02148	13058.7496	10742.33755	14357.34296	13507.92404
360	480	12309.44021	8754.55263	12618.77339	14478.79609	10313.01637	16394.39234	12125.70186	17025.14202	14381.57073	13607.01277	12905.07378	11945.65656	10678.899	14830.59949	13315.13027	14613.32254	13432.77132	15154.18912	13096.18958	13336.54842	13026.87414	11233.35455	9123.01855	9927.49917	11862.41903	9972.77309	12037.99105	12601.64914
480	600	11199.30135	8198.28636	11310.2644	12684.79953	9543.44123	14282.01664	10421.72526	16071.33254	12881.28971	12078.36607	11542.27385	10119.85597	10237.26259	13901.20682	11792.3773	13674.93268	11857.77383	13840.88854	11637.20807	12190.79199	11651.89117	9797.23063	9067.79102	9370.02423	9967.66182	8810.32102	11059.2861	11781.98152
600	900	9842.19136	7792.57542	9785.16029	11061.28011	8558.91281	13480.68552	8859.00808	13969.3941	10622.25771	10476.8036	9743.48974	8894.29312	9188.00116	11414.60839	10149.15383	11370.89396	10099.4238	12096.00691	9820.93536	10722.81039	10953.43635	10066.64038	9369.44971	9724.78884	10023.57602	8472.43543	10477.7703	11132.61339
900	1200	8042.42969	7367.15608	8423.401	9000.61872	7353.97902	11365.59266	7865.97093	12031.6085	8847.09311	8479.99409	8276.64489	7569.35848	7608.96484	8741.95002	8274.96634	8889.79695	8395.0249	9724.93814	8283.11645	9268.34404	8632.06501	8757.95621	8191.72266	8504.45587	8377.53703	7466.94142	8216.04598	8324.41174
1200	1500	8204.79435	5648.9887	7862.89025	7927.40546	6987.96151	10310.53946	7034.94603	10406.06764	7776.04625	7641.87952	7399.76235	6614.15816	6930.0692	7382.10019	7452.86056	7604.34097	7682.33225	8693.86769	7443.08341	8468.49493	7776.28669	9052.02031	8149.36426	8712.01698	7673.91496	6142.9877	7463.0206	7798.42332
1500	1800	6949.93631	6100.36023	6659.36074	6908.12215	6042.78326	8670.40464	6288.45757	9505.11367	7092.9413	6506.08136	6355.71378	5783.96685	6036.89818	6545.35047	6332.02058	6711.22271	6461.25397	7572.91708	6343.97376	7253.33645	6104.14858	7337.13755	7099.39624	7550.60701	6249.10179	5855.85222	6974.1589	6165.27256
1800	2100	6105.19579	5934.03683	6190.95209	6015.27743	5871.23537	7170.79018	5609.18684	7698.73387	6779.96728	5993.35407	6363.50288	5583.94871	6025.86154	5379.34951	6049.63794	5622.2152	6202.30652	6293.34171	6123.10442	7285.29873	6253.4358	6533.35786	6512.48364	6717.96732	6259.12418	5516.54246	5081.88	6753.4146
2100	2400	5854.65096	5123.84654	6098.92635	5801.9241	5363.03794	7516.8059	4904.77087	8126.28522	6443.05745	5557.08479	6072.06687	4981.75912	6225.1557	5569.10808	5880.89535	5764.50486	5941.55981	6275.83293	5800.28008	6273.9862	5263.71881	6130.34156	5911.31079	5913.54793	5299.98302	4710.17463	4692.52243	5552.15334
2400	2700	5690.97583	5161.34951	6016.01895	5591.34294	4915.32173	6885.51305	4760.95338	7372.97154	6217.45973	4976.72326	6902.38684	4765.2582	6481.87611	5093.12468	6125.66445	5317.67709	6234.36074	5555.1317	6129.47964	5155.61389	4220.83029	5785.2696	6034.6167	6124.05183	4833.94454	4382.45578	4764.33965	4222.90502
2700	3000	3942.40306	4494.81118	5127.63461	5054.86973	4446.22884	5949.2689	4494.18145	7262.80796	4987.03401	4881.44835	5676.66516	4619.46596	5279.82235	5283.46044	4914.43165	5493.64653	4926.64909	5448.64308	4961.49079	5047.21936	4322.67484	5959.40689	5141.05957	5199.2287	4531.80549	3852.70425	4142.57749	4260.18057
3000	3300	4799.13368	4044.78102	3841.93888	4742.61669	4153.15588	6371.85466	4012.59807	6794.66457	5059.75253	4520.4235	5729.71703	3577.19755	4516.06824	4154.6818	4078.62184	4399.94722	4149.78712	5096.82602	4460.04636	4769.45022	4254.47235	4444.61105	4839.14453	5026.87207	4288.51983	3988.48462	3971.58558	4743.16053
3300	3600	3923.50764	4697.79908	4374.49733	4492.32612	3833.25323	4759.54907	4166.95063	6328.17043	4785.06176	4085.10859	4528.15148	4479.82675	3867.18996	4666.22474	3981.3791	4562.11521	4098.35445	4609.92742	4106.75902	4817.02678	3987.11577	4304.06089	4289.3114	4380.0518	4050.74164	3693.86397	4057.51881	3149.73748
3600	3900	4088.63566	4448.10006	4355.58722	4325.04301	3822.33707	4898.85325	3227.22691	5760.86874	4247.76427	4215.03833	4546.17167	4051.2058	4443.05451	3556.03856	4345.16188	3962.04297	4262.1184	4306.23802	4044.46654	4583.42289	3919.09293	4506.79494	3882.95117	3837.68934	4135.64309	3855.43387	3894.76785	3926.9196
3900	4200	3855.33119	4017.96409	3681.12322	3920.37222	3824.03111	5209.2859	3169.7737	5707.17446	4220.50475	4246.41557	4689.77896	4061.04311	4186.98648	4010.30624	3871.10112	4283.61153	3902.7684	4353.23165	4019.9638	3899.37763	3787.75897	4282.85886	4642.8562	4617.49713	4148.66959	3326.5848	3334.95194	3032.4956
4200	4500	4195.57602	3758.62646	4039.46417	4026.91553	4200.52357	6171.04872	3125.44959	7413.24622	4135.20462	3785.09487	4119.03739	3307.84319	3787.87135	3468.41577	3632.39343	3918.9163	3790.70115	4705.27275	3670.50984	4387.3163	2617.51663	5005.72543	4277.19666	4105.67858	2995.19329	2727.0331	3123.6162	3276.12881
4500	4800	3136.86174	4071.43676	3674.90737	3763.30328	3398.67256	3908.27309	3379.15814	5595.03172	4370.50264	3865.77188	3757.55909	4547.0934	3751.6675	4615.97062	3420.2525	4687.83368	3520.89602	4314.83599	3530.88321	3907.78703	3556.1505	4837.6087	4222.71594	4479.82039	4019.23876	3080.81137	3751.00846	3359.82089
4800	5100	2896.41607	3754.35935	3753.21072	3203.87175	3417.41154	3050.11716	4667.30352	4739.41589	4315.89785	3277.4134	3496.15894	2490.12661	3472.25357	2379.99235	3211.36899	2755.78864	3487.47714	3101.43228	3682.70321	3767.0623	3306.154	2827.86859	4315.45691	4060.06554	3147.76673	3960.68287	3858.26614	2957.3206
5100	5400	4261.00104	4156.42016	3389.70955	4589.47105	2622.70953	4878.54866	3036.45536	3718.47872	4049.63057	3755.60297	4631.46489	3640.11653	3141.3512	4113.28036	3365.66212	4290.08008	3532.57858	3835.21907	3567.03244	3139.28301	2071.51813	3619.67506	4349.60791	4054.83152	2755.50784	3157.14876	2019.98869	2284.12043
