frame_start	frame_end	Left-Cerebral-White-Matter	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	219.09814453125	425.19854736328125	602.0916748046875	880.1419677734375	820.781982421875	990.953369140625	338.0338134765625	580.7015991210938	1099.1328125	418.11334228515625	186.20262145996094	1974.810302734375	740.989013671875	1290.288818359375	207.064697265625	420.15869140625	619.9478149414062	803.0962524414062	1043.506103515625	868.8369140625	213.30897521972656	1145.288818359375	789.787109375	596.6652221679688	759.421142578125	1420.837646484375	173.45755004882812	216.99293518066406	608.67919921875	513.108642578125	631.8060302734375	385.7308044433594	1181.934814453125	751.5595703125	1235.5074462890625	1201.84375	1375.140380859375	982.240478515625	730.8820190429688	827.124267578125	1313.0115966796875	831.1668090820312	1050.057373046875	1203.7637939453125	685.7028198242188	944.4773559570312	506.25732421875	780.6981201171875	1122.6326904296875	1155.587158203125	1345.1243896484375	1912.5347900390625	1023.5026245117188	903.1885375976562	1146.3211669921875	888.933349609375	1494.6514892578125	1062.658447265625	950.7295532226562	947.9759521484375	955.8909912109375	1021.9396362304688	1268.8299560546875	926.2131958007812	1965.9185791015625	1279.9854736328125	681.728515625	1571.0367431640625	772.4308471679688	996.87548828125	1446.2257080078125	628.874755859375	857.2464599609375	819.498291015625	1183.5045166015625	875.486083984375	903.498046875	1518.845703125	903.4910278320312	772.463623046875	834.6835327148438	1338.02783203125	854.9468994140625	887.0252075195312	1200.81201171875	2160.5048828125	1000.002685546875	1251.1610107421875	919.7825927734375	990.7315063476562	1279.0390625	1021.3427734375	958.8463745117188	960.486328125	954.7994384765625	984.0140991210938	449.25762939453125	728.3655395507812	1776.3017578125	1497.0921630859375
30	60	1501.535888671875	2607.353271484375	6013.05615234375	6681.626953125	7609.5205078125	8524.17578125	3246.91357421875	3653.314208984375	6310.30126953125	2712.532470703125	1494.0953369140625	8498.9189453125	4616.09716796875	11506.86328125	1460.8341064453125	2882.843505859375	5757.228515625	6203.22607421875	7661.50439453125	8058.32958984375	3370.484375	5236.1337890625	4172.107421875	8227.4912109375	5303.89794921875	14786.7451171875	1185.58251953125	1665.1292724609375	6761.888671875	4068.158935546875	2527.59912109375	3040.47314453125	8526.78515625	8994.580078125	10413.9130859375	9604.3291015625	7079.09765625	6857.16162109375	7133.83544921875	6872.08642578125	9631.900390625	8396.5361328125	8549.2216796875	8837.279296875	4829.34375	6793.7529296875	7238.29150390625	8570.3037109375	9244.759765625	9170.716796875	10787.7197265625	17899.947265625	8082.71923828125	8734.6103515625	8642.4775390625	9604.8642578125	10125.076171875	9456.3134765625	8954.056640625	8349.4951171875	6797.126953125	8686.67578125	5627.13525390625	5771.60791015625	13101.2783203125	8225.4462890625	8468.662109375	9244.275390625	9058.220703125	11777.126953125	5609.97021484375	6475.41845703125	7983.47265625	6367.21240234375	7624.60546875	9424.546875	7225.0966796875	9771.0986328125	5246.2734375	6309.48486328125	4942.01611328125	9215.064453125	9858.443359375	9512.591796875	8606.9248046875	17350.55859375	8590.3662109375	9021.3984375	7977.92041015625	8739.7685546875	9770.736328125	9090.34375	9071.0849609375	8993.34375	6593.5341796875	9120.7568359375	6883.59326171875	5584.20703125	16296.392578125	8320.28515625
60	90	3355.7333984375	5358.34130859375	12352.8056640625	14762.603515625	16934.748046875	17464.060546875	7542.033203125	7054.5068359375	12127.2021484375	7163.78173828125	1696.781982421875	16530.400390625	9391.4365234375	24100.693359375	3016.25927734375	6043.86181640625	11921.9541015625	13804.9501953125	14913.7431640625	15397.67578125	5884.3857421875	12326.4482421875	8789.150390625	16300.5546875	8609.3056640625	31180.59375	2200.423828125	3198.31982421875	16747.28515625	8250.9326171875	3611.01025390625	6117.80712890625	18390.1875	13540.4033203125	21069.60546875	22741.734375	16688.67578125	13355.6083984375	15652.888671875	13463.3876953125	16716.1015625	17266.23828125	18098.220703125	19135.037109375	9313.7314453125	14422.8974609375	13199.2578125	18175.69921875	20743.93359375	18206.755859375	21675.322265625	31525.419921875	18717.66796875	19737.2109375	19451.75390625	20373.703125	18816.720703125	21194.92578125	19725.587890625	18305.970703125	14126.1298828125	17894.642578125	14017.150390625	11858.5673828125	30479.439453125	13166.5986328125	17118.244140625	22362.765625	20708.638671875	24627.78515625	10514.298828125	13680.505859375	17464.783203125	14817.9306640625	20029.494140625	19188.298828125	14317.44921875	20378.80078125	11618.9248046875	14192.5	8923.376953125	19873.22265625	19019.927734375	17783.81640625	19854.994140625	36343.203125	18568.810546875	17181.865234375	17997.3984375	19572.27734375	19594.654296875	19995.279296875	20476.400390625	19413.703125	13596.2666015625	19511.896484375	16699.326171875	12613.7587890625	29341.501953125	15254.1884765625
90	120	5158.63818359375	9880.1728515625	18669.52734375	22822.341796875	24939.572265625	25558.49609375	9254.8935546875	10142.6318359375	18415.607421875	12960.9384765625	3300.9775390625	29848.08203125	14279.92578125	15466.1171875	4673.1044921875	9397.9609375	18646.59765625	21469.525390625	24062.787109375	26484.595703125	9720.6640625	17441.05078125	13421.923828125	22275.86328125	13762.1484375	28442.845703125	3418.225830078125	4890.16015625	21269.181640625	12236.21484375	4139.787109375	9290.3359375	27279.119140625	23517.724609375	34713.86328125	37377.765625	23827.361328125	21199.40625	25148.732421875	23063.779296875	26720.064453125	27804.904296875	26615.916015625	29164.228515625	17700.443359375	22813.576171875	20848.818359375	26802.078125	29680.34375	28918.8515625	33201.33203125	50942.31640625	30026.12109375	27545.357421875	29767.783203125	28169.44921875	26182.11328125	32581.6015625	30059.708984375	29387.224609375	21612.50390625	27370.283203125	19926.98046875	18449.927734375	46701.25390625	23524.111328125	27395.08984375	29579.580078125	32185.875	37183.05078125	14729.900390625	20493.056640625	28324.51171875	23682.666015625	30146.630859375	30713.890625	21835.54296875	29627.35546875	18689.966796875	23746.49609375	19463.072265625	31870.69140625	30273.35546875	30349.279296875	31018.8359375	52489.31640625	31253.513671875	28151.513671875	28072.51171875	31955.796875	30949.734375	32024.74609375	30723.015625	30604.6875	21631.78515625	30121.755859375	25952.923828125	17902.34375	40649.32421875	20229.865234375
120	150	5833.2822265625	11696.3525390625	21962.490234375	25580.0078125	32492.919921875	31466.947265625	11864.4345703125	11557.9375	21667.091796875	12200.6650390625	2733.82470703125	25044.630859375	15757.2060546875	20888.171875	5535.1455078125	11172.23828125	21404.490234375	25130.962890625	28166.96875	34097.359375	10215.912109375	20775.92578125	15347.1689453125	15418.296875	16028.947265625	41976.5234375	3641.4716796875	5462.744140625	28210.9375	15353.4697265625	2810.4140625	10636.6015625	32991.921875	28061.751953125	39974.3828125	43341.4375	24558.564453125	25957.15234375	31707.9140625	27946.61328125	34308.7109375	33859.75	31908.693359375	33696.19140625	20775.66796875	29090.21484375	25703.501953125	36908.65625	37316.3828125	37270.734375	41888.453125	65720.3125	39230.2578125	32133.205078125	35762.84375	35947.57421875	35286.53125	39632.07421875	37762.23046875	36499.265625	26461.5859375	32157.138671875	21117.880859375	21206.115234375	44333.421875	24075.005859375	35379.8046875	33236.7265625	41663.69140625	43484.171875	13898.662109375	25587.408203125	34538.0078125	29356.041015625	31547.80859375	37413.2265625	26176.029296875	37014.11328125	21704.912109375	26938.30078125	20265.59765625	38150.84765625	36950.3828125	35607.40625	35912.8359375	64697.2578125	39099.1796875	33964.3671875	34520.7734375	36856.75390625	34637.42578125	38779.6484375	37883.35546875	38412.765625	26341.150390625	36205.3203125	29509.513671875	19881.158203125	44277.84375	22727.28515625
150	180	6228.26123046875	11527.7392578125	21693.841796875	26749.80078125	32311.67578125	32228.849609375	10683.4833984375	10158.599609375	19622.462890625	14093.798828125	1243.737548828125	31411.25390625	16357.4765625	23862.7734375	5809.8212890625	10790.5791015625	21275.943359375	24512.849609375	29284.728515625	31385.646484375	9558.712890625	19594.265625	14761.2529296875	23131.568359375	16348.26171875	44718.296875	3182.14111328125	5566.28955078125	27441.912109375	15246.19921875	2114.268310546875	10714.947265625	32737.232421875	31439.267578125	40669.2890625	39505.5859375	22280.951171875	24617.9140625	30719.91796875	28381.63671875	31588.822265625	33528.078125	31194.34765625	31940.30078125	19413.17578125	28379.67578125	27732.89453125	36226.1875	36871.53125	37695.76953125	40909.12109375	64903.37890625	38063.95703125	30667.279296875	34251.9140625	36782.66015625	29489.01171875	40070.859375	37014.81640625	36783.953125	27143.052734375	32242.736328125	21353.0546875	21946.552734375	46334.796875	26055.794921875	32053.080078125	32271.322265625	39690.1328125	42811.7265625	15868.865234375	24172.7890625	35471.32421875	28679.921875	32120.0078125	37061.66015625	26021.01171875	34214.67578125	22824.62890625	27924.19921875	21978.28515625	36175.3828125	36212.84375	35565.984375	36342.6328125	60343.29296875	38756.15234375	35688.91015625	34042.23828125	37972.70703125	33764.78515625	38486.75	38214.44921875	39424.88671875	25845.521484375	35892.0703125	35319.40625	19746.517578125	45296.09375	24372.6640625
180	240	6320.87646484375	10831.9248046875	20965.0078125	26120.564453125	29734.4921875	28772.53125	12505.1181640625	11441.69140625	19149.234375	15186.4189453125	1307.37451171875	29577.484375	15383.7255859375	22456.33984375	5864.93798828125	11027.7880859375	20546.8359375	24576.83984375	26943.453125	30050.037109375	10497.24609375	18159.421875	17311.60546875	23306.96484375	17263.66796875	26186.455078125	2864.83349609375	5608.83203125	26880.6328125	15646.990234375	1464.0400390625	10448.390625	28031.78515625	28207.533203125	39521.91796875	37465.09375	24630.646484375	24440.0390625	31470.107421875	27093.416015625	29916.521484375	31789.23828125	29639.287109375	30966.77734375	19706.669921875	28210.083984375	24298.060546875	36385.32421875	34855.79296875	36016.0859375	37486.59765625	61548.22265625	35426.5625	29071.353515625	34550.87890625	34585.87109375	32286.259765625	38452.91796875	36564.66796875	35792.203125	26070.681640625	31137.099609375	21085.76171875	21950.431640625	46985.66015625	24161.375	31928.55859375	31530.421875	38879.56640625	41449.7265625	15484.2451171875	24234.3984375	33731.265625	28427.484375	31653.1484375	36593.8046875	24743.994140625	33021.23828125	20192.146484375	27451.37890625	19850.46875	37102.81640625	35475.09375	33664.359375	35936.32421875	55498.2265625	37918.4453125	33431.4921875	34322.81640625	35475.484375	31618.322265625	37546.546875	36391.87890625	37558.62890625	25005.458984375	34380.62109375	30850.53515625	18722.04296875	40757.171875	22868.5703125
240	300	6474.6787109375	10709.0927734375	19798.40234375	24461.525390625	28524.443359375	29890.51953125	12136.390625	11163.7353515625	17611.185546875	15580.7177734375	651.0816040039062	20966.353515625	15381.7333984375	20236.37109375	6049.8115234375	9694.8583984375	19673.705078125	21859.94921875	26430.78125	28675.89453125	10418.1455078125	17838.2265625	15732.4541015625	24634.587890625	17298.875	24689.861328125	2507.459228515625	5742.5615234375	23026.8828125	15057.0556640625	892.8790893554688	10223.498046875	27691.84375	28393.15234375	37074.46484375	37296.97265625	25733.94921875	23832.287109375	28321.494140625	26291.7578125	28658.353515625	29172.72265625	27265.818359375	28758.017578125	18374.322265625	27097.71484375	23626.17578125	33394.109375	32153.80078125	32669.501953125	35611.3515625	53674.94140625	33536.96875	29392.62109375	32755.845703125	31864.044921875	28686.96484375	35635.35546875	34473.8046875	34459.296875	24231.294921875	29862.263671875	16848.89453125	21651.830078125	40896.8046875	22797.826171875	29007.314453125	28499.6796875	35300.4296875	36852.7578125	14754.6611328125	23562.12890625	32567.837890625	27689.685546875	29781.4453125	33313.5234375	22849.8984375	30974.197265625	20669.21875	26243.935546875	19177.244140625	34174.40234375	31325.201171875	30220.357421875	35219.68359375	48284.82421875	34542.46875	29735.294921875	31385.755859375	34146.84765625	30869.3671875	34254.6171875	34087.515625	35467.7734375	24070.283203125	31745.015625	27909.634765625	18566.716796875	36795.00390625	22400.896484375
300	360	6736.294921875	10532.388671875	18142.537109375	22877.609375	25562.029296875	27471.876953125	12976.2138671875	10277.7529296875	16872.537109375	16039.1875	844.7572021484375	28620.111328125	14772.4521484375	11159.787109375	6228.638671875	10729.966796875	17898.263671875	21874.0703125	25123.23828125	27104.974609375	9998.3427734375	17438.552734375	15960.5107421875	20920.74609375	15734.44921875	11498.638671875	2322.923583984375	5827.68408203125	20616.287109375	14018.38671875	550.5957641601562	10014.2216796875	26178.78125	26583.81640625	32524.923828125	32806.31640625	25296.67578125	22435.21875	26522.11328125	25402.09765625	28036.484375	26955.595703125	25892.52734375	26010.125	16029.2060546875	25620.248046875	24400.076171875	30357.0078125	28600.046875	30304.712890625	31582.662109375	43143.16796875	30584.275390625	24733.341796875	29594.181640625	29049.322265625	24852.50390625	33001.26953125	32212.337890625	32426.00390625	22847.53125	27499.169921875	15951.71484375	20405.318359375	36603.0546875	22682.904296875	25323.755859375	27660.634765625	32167.01953125	33914.578125	14912.0068359375	22677.263671875	29827.91015625	25832.84375	28429.33984375	30716.884765625	22404.11328125	29843.447265625	17802.60546875	25000.10546875	19339.576171875	31811.76953125	27859.078125	28817.53125	31920.833984375	41544.84375	32232.4140625	26972.875	29912.52734375	30661.5546875	30363.984375	31786.95703125	31910.990234375	32826.89453125	23063.685546875	28931.67578125	26145.4609375	17203.328125	29806.658203125	21695.662109375
360	480	6937.99755859375	10338.771484375	16110.8916015625	21042.4921875	22727.357421875	23590.720703125	13326.1337890625	9861.92578125	15994.2802734375	14994.77734375	340.08941650390625	21219.6015625	14939.859375	4678.76611328125	6410.74853515625	9518.478515625	16116.052734375	20800.763671875	21639.2578125	23781.375	12139.66015625	14736.373046875	15514.669921875	23372.650390625	14349.2470703125	16590.40625	2025.501953125	5904.69921875	19080.310546875	13318.62109375	213.65179443359375	9330.98828125	21831.912109375	21614.208984375	27489.388671875	28663.73046875	23333.4296875	20776.71875	22878.6484375	23000.220703125	22293.65234375	23254.955078125	22546.607421875	23360.759765625	14284.998046875	22641.02734375	23196.1484375	26921.677734375	25343.341796875	25158.728515625	28360.751953125	37243.2109375	26503.107421875	23400.578125	26250.115234375	26169.837890625	23967.96875	28877.15625	27696.212890625	27885.986328125	20973.28125	24036.29296875	14249.123046875	19598.0546875	33035.73046875	20548.90234375	23714.369140625	25034.474609375	28250.14453125	29119.486328125	13665.083984375	21075.591796875	26774.904296875	23209.474609375	25312.435546875	27570.33984375	19005.111328125	24636.419921875	15405.5986328125	22271.8203125	17886.80078125	28811.794921875	25613.564453125	25988.240234375	27486.572265625	37088.8125	28217.19140625	25062.58984375	26440.609375	27394.220703125	25985.447265625	28120.056640625	28082.328125	29131.62109375	20408.912109375	26260.072265625	24157.759765625	15836.9931640625	26611.470703125	19028.275390625
