frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	134.38175	518.31767	393.22945	298.80145	398.8875	155.16897	488.73872	167.49793	277.62344	239.21381	146.22161	560.03601	264.98169	353.06446	361.63321	329.19736	309.42627	196.72917	312.03222	209.77773	287.62257	182.74372	298.63842	464.93716	294.93399	505.41964	283.55065	233.51878
30	60	5834.82761	7474.40755	7921.68219	7944.34714	8759.71584	6557.31927	9074.13411	6854.81141	8193.81745	8117.97711	7563.32135	6802.2298	6184.27484	7647.51758	7266.14843	7542.87536	7589.40094	7617.51521	7530.65107	6582.3707	8502.99022	6236.46114	7643.41309	7211.74802	6237.38919	7532.42011	7351.12726	9727.95728
60	90	12533.34071	17104.15535	16267.08925	15929.63112	19036.92664	15103.35192	16449.21106	15133.67811	14380.86678	16024.31646	14545.39028	15290.69442	14755.06977	16193.62635	15041.45822	16102.9821	14887.0727	16032.40891	14612.32665	12533.92065	15600.72114	15598.41041	17242.7699	18163.34821	16161.3116	17855.0004	10845.14058	18045.24014
90	120	17504.65857	30272.17766	25845.71067	25068.83711	28727.21753	21246.92711	22970.59788	24422.47561	23670.34409	24936.04379	26826.64514	26115.56782	23630.26227	25560.60418	23605.58885	25899.11175	23904.91495	24759.25484	23879.67312	20826.87951	23207.13734	23928.20479	26466.39853	27323.78296	25168.19745	26257.40272	19761.86049	23878.92981
120	150	21565.66783	31334.10096	33647.43013	33091.97847	36833.27095	27487.62009	31623.42234	30936.05692	31478.94253	32828.97912	33228.74047	29490.94892	30097.79938	32554.00301	31221.17649	32925.21733	32024.28525	32847.32647	31178.27211	27762.23276	27863.9694	31250.93359	32648.00716	36654.20166	33416.61899	31650.47453	22355.25037	28522.38395
150	180	23373.53007	34233.25699	38491.37588	36560.44708	39826.82338	29133.49967	34956.01036	33146.88001	37886.29555	35378.36495	38211.51744	31143.14174	35872.70202	33864.32769	39220.05536	34297.56456	39059.97005	35231.55729	37441.14307	31186.42165	28981.98948	36865.72547	35537.34645	39171.24512	35343.18117	33945.05246	25254.2207	30309.59785
180	240	20119.90062	36382.39678	37352.03818	35220.074	37281.46857	26451.18557	34466.03444	31575.66714	36211.7938	34271.23891	36336.27275	34386.93902	34630.77329	34924.26912	37332.03166	34815.01335	37286.96671	34485.69019	36200.22097	32635.45101	30854.43916	35986.53326	37817.70015	38312.6687	35559.28345	34031.09008	24947.10286	30160.88508
240	300	20595.40437	33572.4535	35720.2394	36139.42739	39613.33914	28481.2271	33689.79505	31270.64391	35911.89861	34715.58639	36777.25582	34074.90295	34528.38404	35665.78281	36058.34011	35339.19765	36141.1675	35608.0294	35601.0627	30800.27792	29897.77386	35748.65257	37483.07236	38610.69702	35101.70216	33596.86809	27832.86179	31409.58342
300	360	19372.73969	33466.51074	34469.41194	32794.91881	36114.83102	25096.17892	31588.85993	29222.70626	32761.96191	32687.23113	35535.07834	32825.18834	32429.49831	32099.68251	34348.2546	31984.16614	34480.50456	32312.48778	33792.81438	30383.48742	28643.67654	36067.97398	36156.3045	36172.57422	33914.30521	31204.49192	25967.363	28759.14176
360	480	19236.27355	30986.38123	31263.6302	31255.84231	34164.36824	24747.03038	29535.10863	26401.02879	30321.6929	30824.9918	33040.70606	31347.41524	30482.39739	32311.55672	32036.56165	31979.12358	31803.99166	30793.99085	31385.0519	28900.99597	28464.62142	32202.70065	32757.74442	33724.96338	32424.35531	29977.14349	26528.12537	26353.76166
