frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pc	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	31614.92536	34413.54012	32684.35381	41526.1378	26258.42861	29672.09678	30515.80751	26999.16162	42971.28332	38782.0376	33716.26891	29820.65318	32311.34138	43047.54003	33899.76771	30371.74802	32692.45111	29782.77645	30560.09155	33428.10364	35528.72661	26367.57153	32273.02991	30761.52164	35666.64557	36435.46529	40313.87478	25941.84126	31059.94595	27410.7614	27004.35212	42330.4611	37208.47102	34582.96175	31874.46289	42339.60938	34890.94643	39152.90132	33695.73147	30844.86744	28764.19768	31689.5532	35349.12109	36488.17943	38647.41277	26912.35254	35657.99326
600	900	27533.46768	30458.2576	28931.03867	33353.40935	23701.73235	26361.96699	25481.79185	23166.69824	34763.99869	30622.47101	28541.64859	25878.88951	28511.7325	32700.31198	27949.43354	26823.30499	26397.71087	27040.58862	28075.82495	29762.6764	30033.06018	24179.03906	27705.38059	24752.02777	30221.29517	29884.9692	33826.00557	21750.52148	26610.96654	23657.21379	23571.524	34380.12393	30314.14826	29303.07267	26931.76602	34220.95117	28912.12258	32091.09	28936.80683	27450.75253	25241.88264	26549.70148	30390.25502	29949.12901	31681.40139	24512.04102	29286.32338
900	1200	20808.71376	22118.83324	21907.95908	25823.7816	19008.39147	21094.58037	20841.39922	19773.09912	26044.95585	22574.9219	23193.21026	20061.78209	23081.16556	24357.33691	22415.45367	22410.60396	20532.54834	21174.86544	22014.61865	23994.38786	24395.19091	21137.02881	22669.20157	20021.32461	22500.79599	22770.38702	24398.84935	19567.52175	20702.92893	20571.72507	17862.39118	24711.82078	22298.44266	21881.89987	21370.16211	25279.86133	21834.26028	23998.77015	21583.66731	23441.71391	20551.73741	21934.25792	23039.65932	24103.52644	24092.54827	20654.13672	22912.74247
1200	1500	17590.5752	18550.17225	16920.65913	21446.77114	15386.38197	18233.75576	18360.12877	15835.052	19579.39247	17797.29077	17875.52535	16797.51897	19256.46152	20025.82907	17851.12398	18916.46529	17280.62006	19009.42575	17820.8562	19049.5485	19283.71206	18526.14624	19249.89844	16989.45353	19088.6995	18738.93299	20564.27295	16888.83168	18459.05554	16898.96156	15037.22963	20197.06872	18203.93573	19077.6507	18087.27031	19625.43945	18727.88493	19454.13277	18188.86403	19604.30908	16479.68772	18565.10561	19712.78683	20179.57637	19598.93593	18742.74902	19427.95704
1500	1800	14848.71839	16049.09237	15298.76533	16215.69939	13982.74128	17326.97164	13654.83358	13728.82251	16763.00352	14501.30366	17322.78553	13276.1377	14950.43804	16018.00999	16278.26627	14903.72031	13859.43469	16853.12979	14876.62073	17612.37473	16799.47263	16805.16138	16977.51916	13716.52502	15984.80171	14529.65017	16048.12632	13155.98966	16183.83322	13854.02369	11562.494	15971.41941	14426.60451	15566.09842	13814.3834	17937.87207	15130.71838	15281.77352	15105.76347	16734.22553	13912.744	15648.23211	15650.77121	17039.4225	16433.0083	16677.94824	16288.88298
1800	2100	12960.97405	13710.48127	13327.6583	14691.78642	12371.15756	14657.07939	12172.48591	12193.78833	13793.66112	12365.51863	13597.42808	13288.07324	13642.49579	13181.53592	13330.11752	14438.22868	12164.12161	14183.13556	14584.14734	14982.11786	14871.21493	14121.6709	15234.20049	14160.72154	14305.94879	14743.97686	15383.41913	12766.99392	14512.08346	12139.47424	12082.61454	14595.26788	13299.62185	13701.25357	13050.51445	15932.35938	14958.58505	13091.07609	14238.4753	13571.51356	11748.27099	15033.47192	14618.27916	15118.05561	14436.31991	14495.81104	14606.74102
2100	2400	10688.83997	11756.69263	11027.50107	12680.32182	10969.52596	13565.01401	11127.64213	11778.68127	11802.98714	10597.15509	12416.22185	10707.7885	12170.98398	11704.38009	11538.54297	13991.38572	11430.28306	12960.40592	12596.09277	12976.11575	12158.43026	12457.33264	12709.30747	10874.99162	10887.56592	10860.03583	11939.73957	10454.48997	12563.46373	10325.14499	8898.08273	11073.91227	10098.47673	11249.66374	10073.21211	11885.8877	10547.37337	10970.30195	11162.03728	11440.50337	10010.98835	12617.78842	11621.58105	13238.48734	12593.65688	13298.14697	12472.70303
2400	2700	9913.92259	9949.65597	10041.12031	10351.62902	9276.64611	12001.58702	9433.35353	9921.89172	10682.39317	9179.18762	10768.25868	9605.00544	10310.26917	10071.82197	10556.05386	10843.47694	9915.89505	11352.00541	11020.77222	12715.81213	12080.64968	12464.08374	11311.61079	9892.09045	10009.26909	9767.71379	11067.83598	8268.37638	11096.82691	8996.8748	8088.82938	9847.89813	8951.852	10745.46992	9984.07559	10327.11768	10150.09573	9450.32756	10912.08435	12086.75157	9653.09057	11487.46102	9982.5565	11778.05583	11144.46766	12999.18018	11869.89579
2700	3000	9118.44288	9469.35874	8485.96765	9899.78851	8431.46798	10583.78171	8996.78391	9924.05847	9095.60412	8043.67163	10476.26059	9140.10938	9795.60592	9156.18341	9445.49737	9845.30613	8226.48084	10670.33782	10084.08923	11108.82434	10815.28278	11688.83057	10530.90431	8614.21486	9977.66201	8648.31535	10214.37535	7753.33884	10077.51043	8886.85369	7643.61265	9709.41856	8476.65018	9601.08942	10666.65957	9029.34619	8869.16481	9090.59168	9209.82039	10005.29465	8413.9072	9981.07901	10983.65458	10681.19363	10438.44327	10970.13623	10300.39727
3000	3300	8340.7014	9239.14607	8220.3613	8562.13975	8567.40899	9899.54136	8560.42468	9071.06885	8407.61656	7851.46958	8857.24351	8998.2689	7748.92834	7632.0375	8445.36036	9663.33073	7192.75083	9533.41281	9776.84863	9567.04515	9173.87659	11002.01099	9837.71438	8237.62421	8903.04361	7477.99737	8431.45561	6462.53258	8974.101	6916.67852	5963.61614	7939.23721	7559.66248	7766.53455	9166.85898	8532.10986	7177.41291	8026.11129	8155.09422	10160.89863	7546.18636	9301.93066	9435.10882	9948.11852	9229.53202	11002.87891	9860.63176
3300	3600	6640.61593	6853.35216	5856.63569	7996.85489	6027.08111	9509.39586	6746.27757	7530.27539	7248.82445	6066.15314	9526.55817	6995.20759	8310.40056	6973.16331	8273.5376	7835.25464	6932.20976	7751.45795	7407.28619	8436.14788	7947.0284	9181.4729	8945.71203	6796.6096	6360.72536	6536.7574	7431.5898	6258.09055	8746.96038	7363.95308	4892.89844	7223.14579	5848.19392	7139.58179	7296.64463	6530.88647	5958.99076	6326.91846	7091.99598	7810.21049	5862.75336	8009.57791	6951.7025	10004.09926	9271.39908	10161.20947	8933.96298
3600	3900	6423.2735	6417.94086	6521.8198	5647.56	6284.80065	8141.21549	6598.50429	7428.98779	6176.36944	5711.03984	7386.05566	5753.71289	5752.86753	6617.3099	7047.33552	7542.36733	6764.93917	6616.71891	6848.69092	7058.77868	6883.78004	10580.25269	7944.57395	7596.8319	6343.80866	6070.47179	6599.27499	5230.88616	6668.09697	4718.7346	5282.07764	5724.51094	5826.45163	6245.08152	6606.93848	6627.44141	6315.4817	5745.30031	6278.98753	7798.71457	5799.26659	7746.70562	6731.85435	7563.87999	6464.7927	9531.89795	7875.59619
3900	4200	6880.57037	5598.97351	7948.9196	5678.8252	7593.11574	6122.45552	6632.71914	6159.88269	6934.20896	6309.78141	4694.8911	5094.61726	6643.51162	5150.87399	6144.36777	7564.81572	5738.7779	6916.28932	5143.26862	7798.64024	7649.05015	6863.672	7168.11644	6182.04612	5530.51789	6048.59499	6732.78378	6278.8463	6968.98701	7581.04046	4374.47611	5611.63871	5870.62838	6141.90508	5265.18613	5767.07251	6119.83826	5035.58694	5489.98301	6793.60976	5051.8899	6093.47173	5368.19727	6207.34508	7000.70022	7841.83911	7421.96143
4200	4500	5556.54628	4050.01238	5210.99985	5092.31041	4747.17926	6192.67922	5007.99759	5452.94128	4421.31058	4169.51931	5978.89003	4549.07	5715.05009	5214.53828	4792.88116	5693.86509	5118.35028	5146.38754	4494.77945	6713.38396	6331.51807	6910.16565	6010.48908	5781.14794	4622.60142	4531.21929	5004.56425	4224.31362	6543.87351	4371.02613	3075.78993	4505.99082	4151.41244	4406.66806	5630.93555	4462.36353	4527.93799	3982.37052	4884.02939	6747.41923	4982.05625	5941.37008	5529.2228	6268.42043	6100.91233	6781.75439	6570.66501
4500	4800	5701.90202	4819.16679	6040.26982	4511.29359	4427.72808	6600.51841	4531.30071	6343.79822	5123.74975	5109.57666	4917.83981	4467.93143	5331.40607	4021.0089	5177.09968	6508.30298	5167.29647	5061.34076	5273.11816	6170.35384	5388.60319	8225.09943	5857.74446	6714.6184	6441.89193	6794.71834	5761.58993	5000.88368	7168.6288	5114.68963	6321.23821	5384.15762	5454.36219	6815.62062	5761.35811	5405.21313	5037.9916	5002.35959	6151.61758	6242.02055	4647.74049	6811.37242	7984.61203	6348.13748	5973.31291	6679.39893	6546.7037
4800	5100	4969.80929	4088.67819	4048.98159	4684.78986	4154.51688	6223.19243	4438.44507	4764.53693	4055.09533	3681.79394	4480.43494	3645.31784	5177.48333	3342.12932	4266.09131	4322.64466	3868.233	4902.35119	3899.5929	4683.30644	5166.92766	8567.28534	5985.23004	4460.03941	4231.90795	4774.90732	6068.35453	5127.08325	5846.09152	4649.69527	4654.80497	5219.82416	4385.8828	6699.85861	4262.91006	4467.9585	4811.99498	4771.64294	5942.29913	6485.14081	4278.0585	5384.76716	4368.27874	6712.92709	6260.86255	6564.53613	6123.38509
5100	5400	4736.06183	4518.08611	4255.45808	4480.96617	3865.39467	5763.02855	2575.09782	5514.96051	3958.23831	3836.9324	5128.68024	4977.14209	4855.05931	3433.91039	5984.55299	5244.27997	4328.0862	5172.47431	5837.52094	5838.91362	5048.74375	7184.70868	5539.88959	4786.81792	3780.48293	4870.63015	5078.57154	4207.5543	5842.06761	4261.24407	3163.66807	3964.50335	4088.74771	4963.51432	4797.37998	3814.06311	4573.03598	4558.74969	4999.21827	5765.75718	3889.02658	4596.16613	4368.72639	5221.52238	4795.53785	6239.93823	6121.12804
5400	5700	4971.42259	5183.87321	4133.41346	5661.00246	3397.65282	5584.06908	3164.40046	4874.06732	4848.53744	4489.44427	6068.97574	5110.17337	5927.03216	5357.34581	4617.11664	4974.68193	4753.04765	5014.49092	6114.26898	5854.9158	5501.56478	7243.55109	5823.73954	7118.46929	5118.09536	5240.47401	5289.14562	3648.77474	6091.79788	3992.17743	3920.23783	5087.93381	5449.70571	4413.15482	4256.89624	3413.97437	4014.30339	4430.56363	4341.04279	4525.2523	4060.02735	7222.69411	3989.63501	5764.48809	4912.44433	5223.34448	4638.00409
5700	6000	4810.7207	4789.38668	3572.61432	5049.67335	3531.27642	4497.20947	3213.70929	5163.99835	4546.11904	4104.52539	4342.37323	3939.70578	3699.13808	4922.08879	4135.10046	5256.58982	4185.12184	4623.93329	4351.37714	4941.54736	4502.79611	4187.16745	5073.11633	4119.64739	3385.16088	2621.1962	4798.92272	2557.52395	6069.86381	2914.81339	2660.86387	2857.1965	2974.69486	3593.98886	3620.64521	3032.71533	3705.89344	3508.68987	4009.68063	5561.54676	3838.49737	4200.31052	3396.64687	4062.80831	3779.04533	4563.12183	4890.27464
6000	6300	4811.19199	3634.9922	3646.31113	4346.84657	3002.98814	4155.72784	2714.993	3001.54669	3444.7792	3305.91201	3935.62264	2813.60662	4179.0171	2631.65584	3214.75652	2364.40776	2759.16137	4475.13703	3438.05313	5266.31798	4396.26153	5991.79773	3560.7628	4538.47807	3333.01251	4313.56226	3932.11687	3259.83089	6100.81274	3771.35984	4375.71788	4157.02209	3764.9168	5157.15547	3182.27671	3278.51245	4877.82018	2512.27309	5021.54322	3274.01236	2775.97707	4076.81913	3817.62179	4067.40268	4727.67305	4510.61841	4144.51407
6300	6600	3406.51715	2341.96046	3758.98853	4536.84371	3363.95978	3920.73408	2844.26111	3557.59784	3370.26182	3209.59972	2946.25461	1985.18616	3985.05511	3207.08634	2908.55793	4043.10529	3067.50683	3053.34842	2409.6098	3810.70706	4469.12022	7513.49719	4690.72718	3632.1744	3604.02437	4831.50535	3751.35833	3996.75128	5804.42273	3107.81913	2376.58315	4629.37314	3674.94834	3981.35113	3300.26445	4008.67029	3641.76582	3946.92711	5001.29918	4603.70405	3885.14499	3670.66756	4176.74822	3740.82296	3818.85795	4816.00928	3689.73285
6600	6900	3382.42139	4581.75481	3222.89813	3845.28591	3918.49679	3705.84214	5797.97462	2707.59586	3415.17112	3430.75979	2934.19971	4547.76925	4012.94942	2647.9339	2887.44249	2912.39049	2573.87735	5459.46063	5138.18457	4077.81806	3969.7764	5616.32019	4168.72745	5071.19842	2515.54728	4742.63454	2618.29132	3952.81098	5034.4473	3939.35146	4749.61949	4662.21736	4021.2584	3414.11248	1964.35828	3924.18811	2846.07499	2564.92628	4682.59469	2512.13804	3257.33025	4355.15109	1818.45987	5643.70667	4064.29408	6717.91479	4090.7512
6900	7200	4132.30489	5109.24817	2234.43087	3296.52076	2033.00911	3849.67229	1879.68176	4651.32465	2929.0049	2883.6879	5841.90818	3971.34351	2604.20125	3876.36587	4244.17273	4475.61669	2983.41906	4819.43029	4670.75098	3570.53113	3222.13809	3710.79703	4715.57494	5265.1076	3762.96716	4212.77627	4946.96197	5610.35809	2605.20131	4298.57796	7632.04241	2526.05406	3012.4181	3506.12688	1198.42881	3715.83923	4662.18664	3131.25208	4405.13696	1759.15163	3187.2117	5414.2092	3329.91082	4306.7658	4118.63539	6552.13525	4587.99025
