pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-25_ses-retest	0	30	30	15	0.02066413492573063	0.47744660105176506
sub-25_ses-retest	30	60	30	45	3.8218628827604544	0.6483750469466139
sub-25_ses-retest	60	90	30	75	13.349360985307008	0.8058776996439433
sub-25_ses-retest	90	120	30	105	25.29707528679921	0.9307342027445611
sub-25_ses-retest	120	150	30	135	36.39209717282139	1.019117760026415
sub-25_ses-retest	150	180	30	165	40.53004207402826	1.044884107937071
sub-25_ses-retest	180	240	60	210	40.43465030615795	1.2742494221152678
sub-25_ses-retest	240	300	60	270	38.018223647690256	1.2364194350802573
sub-25_ses-retest	300	360	60	330	35.145669504297935	1.1941415264491682
sub-25_ses-retest	360	480	120	420	31.18788079166773	1.412367315146182
sub-25_ses-retest	480	600	120	540	26.95795553900477	1.3162325614074666
sub-25_ses-retest	600	900	300	750	22.632841260484195	1.6280810049305385
sub-25_ses-retest	900	1200	300	1050	19.97910565019239	1.468607182875529
sub-25_ses-retest	1200	1500	300	1350	17.415184214237943	1.3255169238094342
sub-25_ses-retest	1500	1800	300	1650	15.438326567293045	1.209057343055784
sub-25_ses-retest	1800	2100	300	1950	13.899154252077643	1.113339533556096
sub-25_ses-retest	2100	2400	300	2250	12.719932360080428	1.0345668842183708
sub-25_ses-retest	2400	2700	300	2550	11.810341440275408	0.9689871195892893
sub-25_ses-retest	2700	3000	300	2850	11.040786706370234	0.912468216097917
sub-25_ses-retest	3000	3300	300	3150	10.432887427938482	0.8644189249816384
sub-25_ses-retest	3300	3600	300	3450	9.914392186836414	0.8225283389859611
sub-25_ses-retest	3600	3900	300	3750	9.489718098183886	0.7861756958003594
sub-25_ses-retest	3900	4200	300	4050	9.058731326214192	0.75311539833605
sub-25_ses-retest	4200	4500	300	4350	8.738525657407653	0.7248109766400213
sub-25_ses-retest	4500	4800	300	4650	8.366095156093268	0.6983858553454055
sub-25_ses-retest	4800	5100	300	4950	8.054670581435047	0.6752289073844209
sub-25_ses-retest	5100	5400	300	5250	7.796277350804631	0.6548660158444733
