region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.25934938622194437	0.2772559619005643	0.05942374756479558	0.04522757978977096	-0.24712091576315603	0.05	2.164440858137808	0.9354150022388266	1.2290258558989813	1.313882985581186	0.02434243514479832	0.06103926334009999	0.13991057760221623	0.10972126653749642	0.025879560797378312	0.04117778847294453	0.04704804854218073	0.07333988750993675	83.38989948945306	89.8690838194747	22.958065907395046	0.9981767785823933
Amygdala	acq	NA	TRUE	0.1859157738271298	0.2631618184641615	0.1356336440832393	0.07669653193256827	-0.24712091576315603	0.05	1.9558221180494906	0.706469406968506	1.2493527110809846	1.7684455954604132	0.034241352989251746	0.11830882692437017	0.1935495594857491	0.09283104861521456	0.01924518360572158	0.0883139050365097	0.05200405776952381	0.13450461620251128	74.02125611573538	80.50044044575702	16.22709764210928	0.7055259844395338
Caudate	acq	NA	TRUE	0.20488041222891887	0.22036132356768498	0.03472939985158354	0.050370649814191745	-0.24712091576315603	0.05	1.5707871037019354	0.9297476023100257	0.6410395013919096	0.6894769072802126	0.016859041975598007	0.04474093468141868	0.16758849615445437	0.13544569664764067	0.021106170197055348	0.031197479387703547	0.05718801093815397	0.077885218046303	59.86686106413863	66.34604539416029	9.606555067966202	0.41767630730287836
Frontal	acq	NA	TRUE	0.2579016709423447	0.27231183079807403	0.04857683192487923	0.03810694270551745	-0.24712091576315603	0.05	2.154375260435287	0.9470821381006584	1.2072931223346282	1.2747501761101885	0.01932931477435046	0.046165622530052644	0.11400120902098229	0.10011415594516701	0.02469566372762611	0.03066490108560144	0.042823402839418365	0.05808543030326433	73.22129869729427	79.70048302731593	15.7533727667441	0.6849292507280044
Hippocampus	acq	NA	TRUE	0.22691126757489632	0.3675732590908176	0.13047866561586102	0.06469810553614415	-0.24712091576315603	0.05	1.8622960322432092	0.617322566217562	1.244973466025647	2.0167308537800692	0.030604906465532964	0.082930742434468	0.12688548757069662	0.07277504725279242	0.019030328758651512	0.056552193548368386	0.0350990135112116	0.08286221282427104	70.65518640216695	77.13437073218859	14.325100670003698	0.6228304639132043
Insula	acq	NA	TRUE	0.23704500815116455	0.2687488656691964	0.06705971766612469	0.04265759346837744	-0.24712091576315603	0.05	2.268626385581854	0.8820316601557076	1.3865947254261461	1.5720464333234554	0.027389769948382627	0.07079728048897609	0.14292431384353294	0.10863202580867323	0.027792896937441584	0.04827826667483896	0.04642697572988984	0.07814614384403923	85.29561908215466	91.77480341217631	24.637053204926616	1.0711762263011573
Occipital	acq	NA	TRUE	0.2603604509927435	0.2631337446690261	0.04299873487538578	0.030929983956112347	-0.24712091576315603	0.05	2.365004406293195	0.9894605168190386	1.3755438894741563	1.3901958350963974	0.017887914874755956	0.04158476490564447	0.10263554416395207	0.1007457217590615	0.027588256796405204	0.02741105398748738	0.044311895275699745	0.053453641015898896	72.07906946628468	78.55825379630633	15.100829860090894	0.6565578200039519
PCC	acq	NA	TRUE	0.26232042846600845	0.2905874465892576	0.05309066116705067	0.03730871758981535	-0.24712091576315603	0.05	2.1873102536082976	0.9027245723962594	1.2845856812120384	1.4230095429906582	0.022234647503027703	0.052039848465976805	0.11902991363123483	0.1047759787605522	0.027592084535161907	0.03416838612603564	0.04541131357175368	0.06199662969595018	79.23166430624985	85.71084863627149	19.681136125880272	0.8557015706904466
Parietal	acq	NA	TRUE	0.23567817380887773	0.2567129090753284	0.04331229516809049	0.03508546853545786	-0.24712091576315603	0.05	2.0513891314197092	0.9180612484887608	1.1333278829309488	1.234479600131846	0.017070838202183292	0.04080343992202632	0.105753008022305	0.09728272347448053	0.024094062172089085	0.027208282762316547	0.04155001539727886	0.053381949813811086	64.42940273400906	70.90858706403071	11.375122225161112	0.49457053152874403
Putamen	acq	NA	TRUE	0.2967133366929974	0.2532160752553625	0.062012388099019995	0.06403130297528807	-0.24712091576315603	0.05	2.3066121087048415	1.1717792260770525	1.134832882627789	0.9684698767250255	0.0204295688693964	0.05771700073414083	0.15513381652779556	0.10605347943658566	0.018637989144979897	0.040730938786209356	0.04858734654567173	0.0814199100158347	81.37166193231975	87.8508462623414	21.304531387094084	0.9262839733519167
Temporal	acq	NA	TRUE	0.22111416639757916	0.23120868219459778	0.05145942954518921	0.03756120728448526	-0.24712091576315603	0.05	2.2665410209044645	0.9563402390377256	1.3102007818667392	1.3700153234010835	0.02014734416912664	0.052690209128252716	0.12162549344861404	0.10060724859036792	0.024773289344147537	0.03636134738132259	0.041926362796175995	0.06274610320322745	71.73690362235635	78.21608795237799	14.910667418171183	0.6482898877465731
Thalamus	acq	NA	TRUE	0.2974241404321766	0.3456499661624518	0.14943899589290627	0.10457068140107215	-0.24712091576315603	0.05	2.090162353158862	0.860477852013995	1.2296845011448667	1.429071646953752	0.02292312447341553	0.07333139681121678	0.13315938669890426	0.06529459113704092	0.01237259642384759	0.05309744457407695	0.038704756033321956	0.08831211645654136	65.94344773330944	72.4226320633311	12.03121413580155	0.5230962667739805
