frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	37721.2227	37663.02999	40858.39115	42476.97759	37779.02411	33068.49487	40270.08444	36985.18359	46747.9454	41523.46102	37043.93708	34461.94371	38811.38049	46153.20736	35998.64492	36372.04582	35849.57212	35431.63792	35273.49262	39626.0941	42237.38692	27721.83147	38569.76757	37616.41813	37064.30695	42774.62023	45125.55906	33768.15092	32941.39872	39024.67135	34279.04823	47379.07968	42159.33726	36894.33499	34539.08711	40445.94734	46860.82847	36022.71482	38297.53224	36272.84981	36383.95624	37365.93403	41621.62314	43520.6828	27939.26042	40798.36109
600	900	32250.0392	32996.11115	32544.0599	36239.74518	28473.70192	28366.08394	30559.66754	27866.18395	38140.83488	33512.89004	31433.7865	29973.55788	32810.11261	36637.28538	30434.58989	31105.3174	29228.44414	32074.64794	32446.76411	34615.09014	35884.37164	27505.90179	33298.97514	30945.32495	32243.64433	34428.59093	36491.95048	29102.03382	28281.71881	31465.02981	28563.9713	36526.33301	32542.07679	31102.04147	29360.55859	31876.56316	36536.61442	30956.23542	32341.00123	29303.86447	31742.69796	31851.73546	35978.17593	36965.68365	24397.38704	34396.40621
900	1200	25113.46261	26147.39501	23487.15	28992.58896	20772.71995	24647.37665	23659.2168	21978.15625	27764.94396	24437.21442	25034.95842	23217.4462	24634.35533	27422.97245	25055.10066	24809.84902	22864.81384	26782.24315	25390.73394	27984.87085	28655.32548	22530.23968	26975.57047	24641.67133	26414.13915	25474.35894	28315.89167	21533.77947	24669.72015	23453.71589	22806.36388	28125.39022	24539.41097	25821.1133	23644.82422	24474.4477	28760.027	26227.16501	26436.02281	23049.21611	26475.9618	25495.73438	28169.54998	28771.74025	20657.82617	28091.66885
1200	1500	20230.53777	21916.55835	18855.70176	23564.61913	17012.57335	21296.28454	17720.63578	18275.34846	21668.58542	19383.17716	20481.23008	20534.21502	20965.25522	21445.17938	20406.50424	20123.97783	18848.71695	22106.51511	23072.08377	23518.41694	22722.44923	20212.04408	22276.29563	20073.23346	22637.24969	19845.45334	23045.52887	17699.37704	21418.71998	18253.1095	19720.53185	21563.9871	19531.7689	22757.15382	21178.3498	20752.19496	21194.52732	21473.61151	21489.89759	18758.36899	23372.94941	23020.31793	24023.40298	23144.64705	18906.1237	22217.417
1500	1800	17250.40171	18591.18272	15900.22995	18646.33024	14676.59262	19038.58238	15398.81493	14823.16903	17424.62057	15720.95604	17709.7163	16104.43368	16902.28091	17793.28381	17902.9013	17760.30243	15892.76946	19581.99011	18090.0638	20075.72343	18962.77817	18826.27511	19069.67369	18109.83457	18385.27051	18039.69086	18409.42359	15228.82786	17614.77637	15909.64897	16069.98392	18471.41562	16438.49672	17426.90074	16470.98213	16398.55687	17090.63227	17366.92479	18748.69826	15409.68989	18920.70316	18920.47873	20815.0458	19847.37134	18227.51921	19661.66023
1800	2100	15119.11232	15401.36487	12461.91139	15201.22665	11873.19835	16090.33492	12434.98547	12386.28746	15070.88219	13200.79427	15547.86031	13318.16699	13640.29071	13590.68006	14815.48858	15230.09972	13484.37351	16990.66447	15533.70616	17456.09726	16407.24281	17632.13337	15964.41829	14030.53272	15872.03406	12500.12609	14489.83633	11849.37762	16984.76284	12423.86253	14309.01773	13047.5741	12341.06488	15840.94186	14588.75117	12592.26598	13185.05196	15310.17789	15242.34939	12979.29654	17618.53484	16700.01421	17404.33492	16273.65702	17696.78906	16673.91599
2100	2400	13657.678	13193.69805	11419.40482	13384.73628	10598.70245	14644.9096	11602.34873	10394.52086	11789.39455	10674.02664	12999.5188	11560.66495	12042.06312	12277.33726	13048.23823	13598.45673	11851.04492	15399.42688	12746.59277	14517.47269	13621.399	15074.06613	14424.72529	12808.98253	12281.45463	12342.91157	12990.55312	11462.19398	15060.49816	11087.01712	12706.72025	11408.36533	10443.44484	14342.48451	11318.10078	10601.79937	12724.38345	13516.62671	13523.50027	12058.5793	14637.35185	13555.49566	15060.72499	13883.58718	14616.5957	14408.44799
2400	2700	11076.21613	11422.47198	9356.09196	10983.39317	9588.28557	12780.68971	9896.88615	9200.31206	10728.16438	9617.64124	11263.4943	10883.25559	9129.77536	10067.12836	11313.04206	11137.52773	10477.45942	13205.63678	12141.22721	12868.65039	11865.7943	13248.4894	11720.42475	10882.96157	11602.50117	10065.85525	11261.79151	9992.08283	13790.65292	10779.53703	10081.20095	10299.34846	9594.89358	12273.28113	9895.91201	9888.77822	9843.08446	10943.42718	11375.86784	10024.89794	13255.97704	11631.23296	12954.84235	12733.1479	15602.74772	12745.29302
2700	3000	9073.29701	9612.04211	9002.73171	9411.43327	10077.32914	11326.3588	9832.91401	7222.20286	8612.45325	7884.22964	9467.93797	9285.64	8969.5205	8361.59803	8811.20042	10489.16283	8747.25836	11153.07026	11239.39355	11539.99146	10613.62703	12728.09235	11034.56917	8830.96017	9270.15817	8808.97721	9119.06863	9390.58132	12575.90111	9208.21131	9132.5871	9178.8668	8195.81416	10505.42308	8516.92632	8802.52572	8954.07543	10765.44672	11151.73765	9481.26608	10739.58797	9142.12587	11344.83712	10874.52201	13898.15218	11011.66909
3000	3300	9205.48697	8179.87271	8154.5527	8435.70352	10139.32719	11246.13817	8930.39322	7357.54954	7651.4555	7076.6094	10078.34694	6875.14582	7988.25059	7863.48385	9259.30289	9679.56942	8317.35635	10427.4774	9435.55393	9892.20845	9619.98109	11699.83901	10708.6561	8514.95946	7862.87548	8866.24474	7306.03257	9372.50235	11075.19078	8624.78648	8463.03035	7185.44788	6808.35457	8889.49577	8017.20186	7230.386	7449.9996	9293.36934	9044.74114	8076.49658	9611.37427	8506.20139	10290.46832	8898.19123	11045.89632	9573.53905
3300	3600	9695.48375	8662.96397	8154.5612	7597.41487	8227.8928	11919.38558	8434.27103	6359.33074	7385.69569	7328.61491	7534.5675	7637.80433	6759.18018	7079.57544	8289.60248	9665.12874	8147.84328	10096.6124	8855.98557	9390.12803	8692.70364	11116.31417	8952.66099	8593.7814	7861.95701	8321.42079	7900.60888	8683.42003	10928.08474	8639.00255	6964.57206	8076.99344	7500.98159	8086.1945	7190.99253	6062.04251	7760.59906	7730.52547	9710.37181	7841.33374	8324.87921	7976.02393	9423.58028	9511.44091	11424.1014	9989.16927
3600	3900	7836.83626	8484.84776	6866.5583	7878.7335	8212.811	8471.25015	7928.69075	5608.82435	6558.65151	6327.15037	7089.1431	8153.11781	7334.81907	6991.90179	6619.62346	8615.43394	7640.69838	8708.45272	8905.23508	8604.98757	8538.6528	11567.60798	8777.47394	7217.15372	7210.91566	6627.32997	6496.76496	6713.92856	8569.89723	6637.29986	7202.02813	6431.37008	5981.73125	6589.88328	6676.49077	5654.24761	6895.3224	7141.97976	8278.35746	7961.45914	8102.34582	7658.33268	7970.94148	7428.99179	11982.32161	8170.93832
3900	4200	8171.63583	6761.76976	5792.19098	6026.61918	6014.68282	9960.50585	6562.8831	5569.26838	5657.89618	5872.00768	7637.67194	5147.86435	5546.58281	6564.73444	7050.68082	8021.05394	7270.49329	9080.55599	5947.45855	8000.51267	7067.52295	10408.56445	7727.41057	7357.73831	7227.07007	7448.08751	6109.16409	7514.45585	8427.79162	8100.06314	7307.30912	6798.43451	5792.80692	6988.32245	6925.31777	5655.16946	6479.22513	6884.96365	8394.3258	6512.00843	7689.23047	7748.49826	8344.9118	8362.88891	10763.47949	8318.6562
4200	4500	6362.37105	6442.93501	5668.70378	5781.65687	4826.0552	8303.00268	4851.14862	5522.66917	5860.72158	5579.81684	7698.89373	5110.7342	5204.82478	5595.40347	7468.43981	8154.58156	6368.49928	8117.20446	6314.28418	7719.60812	6209.54701	7962.13574	6897.52217	5937.58488	5385.9936	5744.24175	6184.86347	5557.88119	9259.19791	7582.26332	5366.8513	5824.21179	5437.47662	6218.54016	4750.84668	5765.01308	5752.39551	6337.70739	6074.46737	6120.06909	6843.28467	5337.64518	7130.41246	7310.31445	11648.02327	8030.49586
4500	4800	7129.13247	5162.4278	7006.73092	5295.54334	7344.34553	6936.44661	8171.50488	5051.84193	5060.42707	5491.55236	5761.10295	5756.06357	5338.78752	6408.13535	5892.57444	6767.76839	6234.08448	6870.54908	4829.50884	6891.66421	6301.14213	9177.17508	7247.60611	7802.99273	6203.13299	8086.01742	5544.92211	5389.49268	8393.15149	6522.71158	6498.82411	6408.507	5940.59401	6726.49339	7092.95688	4301.71339	5462.60723	7752.27976	7549.28418	6791.80116	7305.48572	7347.56456	7052.05995	6522.02711	12465.02262	7060.22871
4800	5100	6103.01537	6524.96482	5260.36121	6871.91573	5859.99146	6513.95392	5766.28816	6895.98997	5759.44718	5629.63263	5981.0366	5213.07799	6311.47479	5317.42316	5629.57744	5694.53912	5884.23857	7141.24971	6967.11301	6873.68544	6477.93545	6372.67271	5573.86943	6418.39711	5155.10509	5280.40169	5353.16402	6103.59344	7411.35339	6016.34022	5638.41864	5705.63729	5767.93175	6787.40466	4139.09905	5673.59058	5547.48424	6427.55568	6760.46662	5601.38426	7176.37882	4576.16848	7595.04856	6343.19376	8648.12882	6604.34097
5100	5400	5776.89526	4825.37403	5145.19727	6622.24457	7107.27603	7974.08732	5909.44658	5069.06487	4960.06536	4843.12562	7783.18671	4102.51833	4528.22267	5478.11682	7117.80839	7328.2782	6182.00955	5577.40604	4744.79617	7069.32986	7077.36301	10956.19908	7199.69042	7014.71719	7195.23781	4638.50168	4542.37022	5733.22073	7766.17147	4837.7639	5416.63157	7071.43417	4955.23846	6220.00942	5675.91641	3180.11467	6021.92032	5761.52381	7212.24479	5649.87354	8039.90343	6804.91064	6495.13673	6393.48193	6302.13281	6589.28016
