frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	19604.70842	27312.26265	30120.5453	33470.87619	37607.37214	34112.43126	42911.23498	37268.82479	32236.37839	26079.12819	29033.07034	30599.07749	33378.82325	31269.51375	39280.74867	31400.22465	33678.91385	20163.32575	20306.26957	24754.81019	29076.16132	33713.4113	39092.10076	36099.73945	42232.94236	35599.01226	29914.64192	31378.72894	38156.07369	30925.12849	22908.56497	11983.8148	18596.38557	20743.62951	18319.83095	19837.86939	18329.99468	33962.72128	33467.59012	33789.24171	35768.81964	30465.63081	34824.71429	32420.22509	32213.65539	30924.98425	31653.52801	33820.09139	35985.32112	35068.32555	32325.04984	30989.5024	30363.13298	33000.83877	31868.47049	32660.8979	34943.5195	29194.13212	34182.83421	31657.10806	34528.72138	35068.15187	35031.86129	33150.6014	31038.9655	31100.41009	32470.49028	34150.35021	29974.1072	35097.68021	34338.61619	33648.14319	31928.63521	33444.20777	35389.42475	28029.03377	34280.18647	33133.97007	31814.02738	31789.33809	33420.80314	33830.57211	35117.00841	34517.86907	32996.0964	28531.71902	31019.86592	34258.87249	32529.54298	33105.85177	36447.49055	30538.69601	34447.60703	31342.39272	34456.01641	35351.23677	35674.439	33505.33642	31381.48541	31410.19702	32838.52778	34550.66465	29827.81924	34066.06944	33833.29752	25457.57507	24251.51206	27297.49636	33778.73803	32424.59303	28695.67596	26766.25133	30025.69493	23893.9865	29282.49507	30055.60511	31161.77605	30847.64008	27365.59324	30530.27135	24825.04604	28231.30027	34272.04914	29400.20439	28771.26638	28776.27829	23051.3362	25948.49584	27402.61922	25860.71704	28141.36101	27404.24708	27230.5927	28218.07875	26845.27829	40160.6262	32804.23524	29338.24189	30526.83137	23466.15663	23723.26885	26343.42132	34588.33952	31544.96221	28769.93613	28367.63244	30351.10329	24712.97322	29729.26041	30234.11125	32227.29626	29535.42964	27956.32189	29984.8167	24728.91549	28273.28659	34315.01359	28855.13783	30381.83411	28992.12917	23555.82453	25593.69475	27115.75406	25859.35364	28792.33874	27982.64151	26849.26959	29300.38499	26760.3342	37648.44686	31056.47726	26774.59635	30278.09279	20431.67469	20868.38325
600	900	16456.13272	22792.92364	26062.0335	26691.37467	31800.42556	27115.51784	34607.70223	32876.93019	26890.93258	21135.89568	25224.7889	25353.61642	28931.16268	25284.02742	30715.91888	27098.055	28652.19423	17446.78784	16769.57079	21311.6008	25612.39416	27255.98022	32365.53949	27984.02011	33363.97258	31451.57468	25389.67075	27385.83617	31234.33969	27432.01145	18558.9708	12053.3453	17247.00732	18452.31361	16576.08933	17177.40148	17470.92712	27757.29717	26973.58188	26673.19498	28134.83157	24715.21805	28143.10006	25587.6482	26379.72385	25258.48123	25060.48057	27034.36504	28751.57499	27794.31338	26674.67688	25806.53546	24503.04197	26529.87953	25397.43637	25948.09882	27430.12502	23446.36434	27588.28864	25336.35747	27091.79376	28023.87039	27830.32324	26430.17333	24811.21326	25803.6826	25941.84611	26401.22148	25379.44291	28349.64196	28080.72286	27562.70082	26513.35521	26120.82016	27524.45334	23959.08917	28036.10328	26016.6967	26110.01248	25204.08962	26498.90236	27257.08749	27634.59473	27707.38712	26225.9125	24023.84686	25032.66387	27069.0567	25841.18814	26152.18058	28013.22881	23952.42513	27492.82367	24781.15364	27244.41069	28480.24787	28024.48287	26460.71767	24841.44607	25291.79019	26063.78553	27247.08434	25880.79139	27638.80051	27762.37491	22371.42325	21519.52723	23654.8458	27356.01899	26767.68877	24302.27134	22767.37474	25195.79021	21233.19414	24150.25158	25288.8154	25441.13802	25787.28523	23939.23634	25971.4467	21575.28408	24549.03172	27653.02424	25167.34874	23611.95638	23897.66571	20594.95727	22783.48127	23256.94181	22370.77119	24542.80002	23816.81785	23279.14945	24522.3997	23225.32349	30916.49719	28456.17582	25315.98761	26241.99665	20891.80892	21166.85189	22938.63917	27589.54467	26807.11688	24612.5203	23880.55557	25883.2818	21111.71427	24620.1854	25778.69309	25919.82548	25022.22014	24046.14468	25447.5609	21656.24412	24307.60373	28365.44456	25078.6486	24501.04252	23940.57929	20671.6586	22354.06364	23278.76333	22739.11248	24884.71828	24233.04205	23039.57249	24820.88087	23441.2232	30468.08632	27309.74844	23714.2773	25935.78201	18947.89418	19273.97375
900	1200	14244.43349	19717.05583	22346.30734	20336.7448	25329.33799	20436.42903	26367.84146	27508.67693	21358.83173	16768.50569	21487.64603	20469.79422	23624.28529	18802.14795	24082.82688	22987.77535	24901.51714	15112.71207	14357.09413	18454.40944	22076.76917	20712.61311	25710.47606	21014.50381	25707.62837	26352.34906	20285.09939	22450.19288	24205.02107	23372.88284	16453.45114	10419.64503	16660.32981	16291.05093	15331.15543	15356.48918	16366.15919	22004.65793	21948.50314	21039.03884	21750.20039	20741.31022	22921.39187	20088.22182	21192.86447	20457.66167	20038.36716	21512.0765	22238.64798	22041.79663	21108.36325	20992.31795	19438.34902	20934.73126	20782.49929	20472.24214	21605.38332	18213.88771	21836.68281	19884.92023	21425.88729	21983.18928	21689.38897	20683.42506	19539.98083	20570.18459	20086.81551	20275.83363	21715.63977	21893.71863	22850.91812	21893.19588	21253.8499	20217.47504	21366.10529	20041.7661	22710.647	20294.65205	21176.39044	20697.65603	21143.2379	21901.79148	21932.73274	21764.29309	20742.72067	20090.02894	19481.18606	20953.43696	20806.67778	20475.84661	22201.45062	18562.03001	22364.63063	19236.83881	21252.07442	22191.48138	21769.63019	20619.17217	19452.89493	20106.04591	19976.45091	21516.83644	20796.48091	22660.33087	22534.22049	19980.60557	18956.51924	21200.53609	22126.3343	22502.72655	20837.33562	19662.295	21172.01535	18831.95191	20331.8466	21349.22475	20776.66883	21597.76069	20488.96812	21214.47522	18823.25295	21172.02928	23442.23238	21341.7221	19977.4682	19802.72447	18517.81866	20074.7591	20123.58053	19591.99485	21467.25921	20829.3256	19930.98151	20954.01606	19998.59881	24283.7519	23487.82517	21210.82389	22599.31717	18607.93709	19075.38087	20394.75891	22210.61219	21904.27311	20736.28344	20484.05851	21462.80794	18903.97523	20863.41454	21895.09673	21085.0925	21347.69831	20643.99077	20779.81715	18811.69469	20634.17691	23041.83421	21151.22813	20454.44548	19938.82567	19165.84674	19443.12403	19654.34028	19856.90236	21671.2585	21165.78636	19766.81102	21133.22374	19844.16326	25087.25243	22619.56058	20772.91747	22363.39906	17763.01873	17918.13031
1200	1500	12851.42099	16631.32945	19281.41619	16321.97355	20794.88792	16760.00369	21568.86012	23284.20667	17809.79259	14225.32104	18824.1048	17709.17327	19150.75149	15835.32465	18969.6776	20274.60203	20501.20595	13909.10855	12898.10846	16713.13143	19260.60155	16565.1863	21021.11833	16518.9538	20763.17997	22684.06273	17080.30737	18378.59995	19363.58496	20800.50323	14852.00227	9726.02801	16176.48688	15406.17708	14533.45579	14105.8396	15054.70219	18860.09291	18177.20451	17408.66253	18261.68519	17552.60748	19422.51389	16921.80755	18300.66823	17614.63193	16942.58935	18689.06063	18743.12185	18514.79103	17948.00382	17259.45673	16578.03624	17576.74054	17930.60765	17745.06946	18684.14988	15373.48841	18313.1085	16769.87246	17594.36409	18269.37945	17854.8537	17268.05689	16421.71324	17174.28522	17046.64924	17134.01736	18332.67674	18607.56743	19246.55202	18834.93185	17770.57409	16822.66099	17869.76938	17265.04985	19007.81571	16989.81352	17997.65066	17897.62555	18133.88786	19176.58929	18563.85439	18332.56451	17243.01909	16776.85883	16669.85724	18039.78589	18403.06776	17312.91521	18944.40099	15474.34363	18310.4406	16351.09771	17910.40676	18016.4266	18108.42821	17129.79856	16498.78891	16746.35731	16762.11925	17427.52996	17483.51465	18469.2541	19011.67637	17813.80095	17811.96276	19176.6509	18923.42188	19615.67163	18569.30729	17684.12215	18781.77831	17060.87505	17736.36152	19221.58229	18094.78983	19079.3332	18513.27724	18132.79527	17196.34708	19274.30912	20313.67017	19310.34242	17784.06469	17371.20979	17209.61605	18281.63819	17646.80717	17618.68529	19570.60179	18889.811	17822.12368	18624.12668	18156.6127	20892.78857	20307.13676	18979.48102	19989.68452	17009.89696	17163.44884	18590.63344	18693.61292	19156.70248	18058.34048	18124.24289	18727.53932	17313.87656	18520.8378	19765.76086	18611.33302	18901.87281	18331.55013	17875.93519	17483.67594	19142.00216	20673.14838	19147.88659	18073.63523	17402.29097	17514.68119	17731.92169	17891.245	17497.43877	19645.56029	19068.17032	17898.96896	18486.30384	17835.45806	21267.82655	19966.487	18246.52243	19731.20406	16953.5283	17027.07686
1500	1800	11370.06632	14961.04496	17112.4633	13493.26204	17637.88052	14393.01849	18298.33081	20306.70061	15037.27613	12350.70637	16443.275	14714.38478	15595.70263	13417.61063	15466.07567	17795.61749	17694.68034	12359.5409	11660.39763	14152.64382	17034.99347	13690.64821	17846.39985	14224.0854	17454.24209	19965.31304	14841.55845	15368.93249	15181.43448	17490.1058	12957.75302	9090.12491	15606.61685	14807.12901	13261.00816	12814.92461	14601.73425	16750.75681	15548.75988	15184.93485	16059.32283	15166.56648	17085.13001	15038.86432	15982.0801	15510.91882	14989.74156	16561.56929	16424.0507	16409.54045	15805.54887	15177.80536	14424.64067	15287.04695	16087.88537	15632.1364	16283.92089	13631.66688	16022.61684	14590.79764	15704.29223	16034.10291	15749.69648	15083.52088	14415.04228	15064.04223	14889.32908	15031.71745	16493.55123	16569.26902	16675.60515	16294.82633	15494.28398	14726.02972	15766.43177	14300.41602	16669.86791	14799.27421	15699.544	16098.14039	15911.30691	16508.70426	16139.80565	16047.03013	15060.54058	14591.86727	14460.08324	15769.57331	15698.62249	15210.1655	16720.63383	13231.74735	16217.74796	14013.28608	15531.47874	16004.20907	15846.29456	14874.0926	14467.7696	14372.53143	14573.25491	14815.27113	15172.63631	16281.85018	16607.87866	16675.12461	16028.60271	17547.52508	16871.09217	17278.71777	16768.5557	16130.30429	17101.50668	15819.18884	16053.16444	17746.69196	16128.17995	17287.32217	16922.84522	15379.80935	15717.86786	17396.45465	18570.11654	17856.29275	16127.26319	15860.99034	15994.84259	16669.40034	16302.78558	15801.62562	17975.15888	17367.75609	16164.27493	16838.77933	16597.3943	18511.55911	18980.60052	17725.89444	17871.17123	16026.62936	15973.4198	16960.0967	16990.69561	16046.46413	16414.17273	16413.12608	16859.9832	16248.2935	16731.27589	17824.01956	16282.53893	17053.56835	16919.12515	15092.22591	15622.41687	17509.21476	18326.88192	17324.52458	16315.42864	15364.36252	16188.88636	16019.9336	16157.27732	16226.09062	18111.97718	17422.56293	16167.09184	16443.36253	16362.85947	19305.76499	17655.75206	16921.49091	18023.52857	15936.67607	16164.04917
1800	2100	10835.13475	13501.40857	15028.26358	11352.89547	15070.578	12532.21335	15753.82999	17380.37374	11877.8039	10799.07697	14419.05785	13330.42593	13618.63416	10789.89482	12969.45554	15319.40136	16759.23069	11511.84031	10840.01021	13397.52629	15098.08929	11519.57384	14802.61381	12417.10211	15035.08104	16920.11254	12919.10423	13745.21185	12164.23995	15217.50221	12052.95737	7840.91933	14425.15262	13698.73819	12495.49717	12083.9411	14045.51176	15411.61646	14498.47262	13739.64212	14302.92615	13736.97284	15361.70049	13470.12752	14423.15547	14543.85677	13851.58761	14802.6667	14958.39642	14336.02377	14061.38375	13736.00647	12744.07966	13990.23567	14305.60246	14248.69895	15318.23127	11972.52134	14399.19997	12935.95553	13790.56252	13852.77692	14023.10089	13491.8095	12732.24578	13381.81239	13201.79819	12770.95191	14246.90834	14208.17877	14892.00498	14990.17374	13936.57576	13123.27801	13771.10068	12604.61192	14897.11214	13278.61289	14021.05151	14156.62444	14234.6855	14703.45889	14593.29675	14248.5789	13280.89383	13103.65582	12817.42509	13834.03044	13896.72567	13651.12194	15333.99345	11782.31967	14075.79028	12399.83461	13792.74649	13828.38359	13905.65767	13163.44792	12683.9452	12818.52439	13002.6556	13471.75387	13455.70351	14638.33847	14579.80773	15293.38301	15674.38402	16509.78347	15312.96315	15301.76754	15473.91932	15005.04987	15593.29125	15032.0557	15035.76767	16190.10542	15056.59586	15760.69007	15783.35943	13854.19245	14374.71451	16352.41287	16808.31724	16408.51474	15328.1035	13903.10331	14977.77514	15347.21125	14895.11232	14225.92753	16412.12694	15981.25372	14843.95344	15429.60775	15241.21913	16240.99045	15989.80572	15606.55744	16256.78952	15106.42986	15138.47477	15649.9153	14997.354	14338.58345	15281.58189	15202.1279	15613.92517	14898.39222	15369.3207	15920.78532	14775.73909	15406.71588	15173.00165	14061.6578	14432.36839	16069.45528	17300.04414	16291.05139	15020.23233	13903.77947	14927.84694	14619.13799	14919.05601	14665.28522	16581.93785	15884.04737	14947.92565	14976.46972	15185.73127	16548.16264	15903.96125	15243.40963	16078.51928	15123.56485	15075.02471
2100	2400	10133.59784	12919.75973	13537.99573	10003.78473	13095.78149	11447.08429	13455.49709	14912.89767	9797.29754	9766.69137	12686.08354	12200.8293	11893.42791	10022.3049	11502.21859	13837.6349	15412.44824	11135.6054	9975.85804	11928.3366	13717.94236	10041.66558	13029.12134	11097.07251	13179.60685	15333.79462	11640.18665	11895.26907	11317.81985	13732.54877	11086.63814	7299.78814	13555.16022	12810.41893	12570.3563	11293.20608	12669.57924	13897.74169	12644.25192	12218.12664	12958.26589	11481.51238	14017.80697	12074.06569	13290.24589	13547.15561	12525.49784	13759.99904	13690.70155	13212.21223	12818.15161	12308.72592	11741.99103	12677.95307	13001.85312	12804.13619	14170.22537	11040.56394	13289.57402	11753.86622	12942.71018	12798.77842	12752.63045	12165.10623	11634.95421	12109.77401	12264.46547	11210.88281	12323.43662	13348.69288	13315.05835	13544.1925	12951.8776	12026.47662	12460.46632	11986.27704	13842.4975	11872.93987	12878.92077	12795.00257	13334.71171	13710.0405	13715.0969	13077.3091	12171.0253	11589.85359	11903.21535	13026.01048	13020.84665	12324.49661	14501.43858	10576.7978	12796.98484	11366.55979	12678.93816	12798.83055	12748.85717	11908.24368	11580.82638	11666.77728	11668.41058	12505.69699	12354.35009	13560.57663	13327.81529	14551.71548	13600.03936	15132.44837	13859.44017	13146.894	14324.7997	13931.5124	14796.66154	14241.82754	13871.89029	15112.34113	13829.20797	15090.75281	14561.22877	12794.98855	13270.31298	15048.51508	15362.81627	14926.25198	14038.81129	12718.0939	14002.68976	14229.63204	14255.16067	13782.21296	15541.08245	14872.33528	13642.73775	14240.25326	14243.81774	14035.89871	14225.94084	14463.78478	14865.64729	14240.39201	14444.66436	14630.87654	13804.49964	13972.06082	14361.93523	13877.32139	14452.29275	13519.42233	14396.61889	14999.03221	14181.88032	14462.12099	14150.85889	12492.81097	14068.15615	15056.37761	16090.62249	14783.26683	14242.80443	12577.64918	14283.00576	13793.71687	13903.2368	13561.40171	15421.05727	14798.54861	13773.54177	13824.36003	14190.67722	16090.62104	14564.0058	14836.37033	15032.9747	14283.62201	14235.11898
2400	2700	9276.01423	10857.30248	11992.69261	8741.57178	11373.04948	10147.39239	12601.21015	13539.69078	9116.68191	8817.98152	11484.64215	10759.90838	10349.14403	9172.18073	9808.95934	11907.26843	14016.52854	10022.32164	9194.62792	11447.80115	12275.19917	8870.69216	11400.72933	9868.29124	11767.03143	13344.07481	10579.4201	9970.94792	9637.1326	12406.78399	10189.75547	6541.25204	13108.3576	11209.88297	10643.30393	10386.28488	12625.95556	12715.66723	12060.01465	11049.27164	11809.08819	10765.40965	12875.85271	11293.33033	12392.0928	12471.04506	11797.7992	12694.15485	12509.88205	12466.72884	11618.69822	11391.49396	10813.47132	11823.75306	12270.14876	11965.88062	13211.98277	10140.08306	12396.88112	10766.83344	11817.04975	12033.32984	11708.46813	11198.5992	10868.82063	11313.29716	11139.21629	10321.84268	11557.43543	12357.83888	12236.20484	12713.16703	11129.55196	10862.8784	11479.27853	10063.74517	12711.61357	10808.72517	12213.41933	12082.52138	12296.405	12846.37787	12602.04127	12054.66177	11326.47987	10354.12087	10692.08444	11551.00851	12301.27101	11452.83073	12991.28859	9709.01919	11827.70276	10504.93554	11733.83769	11769.97439	11688.62923	10957.7294	10606.02262	10667.72685	10893.80368	11186.50541	11135.98881	12274.13789	12327.21352	13337.13066	13582.97692	14048.92907	12875.31554	12732.39048	13043.47257	13145.74042	13788.48224	13526.79146	13108.0442	14016.05185	12974.52302	13986.08914	13350.35798	11567.83973	12476.55642	13884.1329	14832.56161	14335.94456	13346.26747	12018.3655	12991.53241	13295.07448	13058.39946	12948.766	14665.25288	13976.07757	12902.41413	13603.616	13281.47885	12900.17047	13278.14532	13510.39511	13642.00058	13090.8728	12988.75262	13740.55943	12487.89177	11730.22303	13274.23465	12847.38337	13817.5936	12952.59169	13267.17219	13870.51998	12862.32772	13168.80639	13231.14356	11116.29203	12713.35242	13742.51884	14990.66868	13864.2628	12957.51852	11813.79504	13060.9679	13063.09552	12889.41209	12773.46865	14477.55946	13953.0174	12787.02482	12749.6587	13073.23173	14268.31455	13216.58694	13136.22598	13883.72006	13552.384	13290.19637
2700	3000	8868.67116	10852.29502	10929.59475	7833.49152	9957.57041	9381.1754	11375.2353	12073.96105	8010.91012	7927.73481	10357.03428	9602.71608	10487.34311	7482.7191	8871.54844	11026.40001	11537.24566	9486.14919	8865.37881	10479.62788	11300.6798	7792.82358	10089.45751	9116.58813	10476.48453	11893.40526	9804.3891	9062.81029	8724.15107	10924.71657	9676.93562	5341.05737	12214.37132	11510.18701	10699.02365	9633.86959	11875.22307	12666.15852	10780.91971	10563.42406	11111.6909	9605.51595	12063.23358	10430.50428	11505.16377	11088.97257	11034.53407	11914.5859	11576.17515	11344.18735	10847.83909	10535.7784	10286.05037	10699.85828	11593.73022	11386.75342	11959.66259	9524.2166	11095.19352	10127.40794	10915.94268	10660.59735	10864.77167	10358.32279	10109.72493	10434.52223	10553.13771	9848.42349	10701.00451	11578.98923	11602.01121	11690.2007	10146.04485	9927.8054	10595.46137	9716.96088	12117.2148	10129.296	11292.70429	11547.03579	11642.89105	11873.65407	11941.05019	11054.07637	10499.21557	10242.88102	10349.36725	10912.24355	11028.48693	10772.93793	12318.97322	8874.6647	11131.20547	9796.92083	10922.35127	10801.43609	10878.55481	10132.1756	9735.78402	9810.64304	10307.08252	10716.70563	9719.93738	11165.82931	11267.98954	13134.03079	12501.15617	13353.52028	11965.31385	11037.06905	12538.11517	12166.44219	12895.62671	11966.80758	12181.84247	13055.16935	12017.19498	13041.90082	12528.10024	10333.19265	11999.46198	12950.71247	13673.1118	13220.2473	12205.9439	11135.89116	12513.35995	12446.8989	12167.91613	11607.66734	13465.91303	13126.50519	12053.53485	12568.20114	12393.05028	12550.73635	12729.42291	12816.56849	12810.33844	12453.66409	11981.96863	12935.25254	11541.46955	11413.10935	12803.07189	12008.96999	12733.43349	12261.99158	12709.42295	12977.47555	12375.69396	12678.19929	12605.61662	11012.20563	12453.85535	12848.09826	13415.58997	13168.48474	12356.50239	10678.93463	12473.71588	12261.2328	12232.38011	11970.11237	13631.05447	13088.90566	12048.26978	11983.91305	12377.51928	13876.40362	11743.1925	12318.34566	12465.81445	12621.72543	12497.3316
3000	3300	8304.83074	9584.29008	10206.38004	7101.99631	9243.93898	8590.43445	10523.08259	10556.93672	7376.2097	7020.24941	9647.8768	8908.63547	8790.88489	7613.67134	7996.83808	10176.83266	11462.76801	9006.21711	8485.91832	9816.31888	10423.49878	7149.89123	8705.58649	8569.74789	9577.43736	10406.78846	8986.60736	7941.79113	7888.79743	9923.61019	9465.48523	5974.26939	11032.21669	11112.76635	9922.88815	9185.88922	11010.39237	11649.80726	10356.90493	9931.05283	10291.89997	9498.45836	11317.17949	10092.85584	10922.82742	10538.07868	10318.69177	11001.70371	10958.07692	10625.90439	10443.80379	9927.22606	9274.26716	10067.93365	10666.60749	10659.92553	11646.999	9040.51951	10979.9645	9658.74981	10469.0473	10336.19499	10192.83428	9720.63956	9673.09844	9779.30788	9894.27649	8924.56671	10006.40638	11168.87956	10702.81141	11313.57492	9893.41454	9220.88058	10065.22302	9111.89107	10985.49336	9644.60592	10396.51876	10797.47671	11101.98786	11342.15375	10928.51134	10403.69638	9751.32566	9463.07414	9615.96969	10268.84343	10820.07213	10032.36487	11305.08005	8722.66762	10416.34698	9127.15377	10396.4775	9913.16471	10195.69153	9476.61567	9339.79484	9156.00074	9261.05391	9804.59485	9089.11383	11251.15804	10424.59803	12271.07562	11865.95704	12625.6509	11059.34859	10651.60912	11683.19361	11601.20681	12367.93805	11333.33378	11232.67144	12407.21816	11363.49771	11827.85437	11970.77111	9728.80854	10924.88942	12044.11542	12966.35676	12876.59893	11849.42408	10512.85168	11959.13593	12142.60581	11455.86987	11337.28959	12745.20728	12322.73294	11437.69222	11689.38366	11821.22628	11915.03203	10938.59887	12354.21307	12009.81687	12085.28919	11527.86546	11966.27198	11095.52309	10120.02418	11765.26551	11509.71701	11796.28491	11512.96528	12172.55699	12134.19863	11595.38034	11373.02734	11598.21389	9967.66213	11511.24131	12205.91001	13074.76769	12312.02737	11549.01828	10484.68538	11497.11342	11405.49161	11633.65446	10991.00136	12899.38536	12269.88889	11229.22638	11123.15533	11512.52042	12852.11696	10765.72109	11939.11946	11846.63851	11970.50275	11899.1317
3300	3600	7820.45428	8999.95607	9249.93266	6552.80885	8670.56586	8411.30883	9215.81747	9795.37238	6940.49115	6822.58759	8697.17833	8622.73888	8241.32789	7006.99721	7401.12569	9242.0199	8579.22656	8209.31167	7590.27165	8477.0323	9401.38178	6610.27282	8636.00266	8093.8666	8949.68548	9898.273	8517.02053	7613.14112	8004.60083	8870.07649	8401.15279	4383.21523	10461.80534	10200.41691	8655.85952	9093.66708	10268.50701	10570.42308	9057.93694	9375.08916	9997.29793	8648.83942	10840.57309	9544.78562	10213.70303	9809.82414	9919.74229	10422.44558	10615.33658	10402.36157	10008.94721	9556.78789	9173.58183	9814.39827	10168.90051	10276.15195	10919.64801	8619.68382	10535.76531	9137.25187	9955.70186	9625.90295	9767.9087	9212.77267	9180.67278	9215.62931	9251.51809	8820.90172	9727.14588	10195.34394	10230.1536	10887.17291	9673.10884	9198.71199	9557.37816	8412.38161	10423.61062	9211.82387	10158.01877	10170.1287	10170.2879	10829.34728	10288.08278	10184.19656	9319.75848	8559.06762	9032.06929	9901.54485	10537.85396	9632.80115	11478.80339	8202.40983	9760.77936	8750.91357	9776.8891	9824.7126	9596.82816	8880.43408	9021.42669	8816.27806	9161.05277	9072.47287	8747.45978	10672.9195	10002.72596	11146.22068	10877.36127	11981.60163	10961.81268	10175.7576	11249.16267	11073.75212	11416.92203	10671.65493	10930.36361	11616.48693	11140.56418	11517.38885	11348.6102	9601.31386	10764.24987	11445.52278	12023.63807	11989.89185	11526.31131	9847.30891	11182.86217	11352.56927	11047.81724	10675.40869	12163.66994	11691.81295	10728.359	11094.17576	10851.41268	11141.26537	10811.63632	11194.04088	11295.24435	11226.02088	11247.32619	11739.82205	10623.46394	9141.72591	10859.6422	10952.54746	11339.92118	10391.45231	11137.96548	11617.98692	10656.49597	11153.14096	10808.10431	8810.92043	10876.99848	11646.11711	12347.64139	11829.60779	11193.80419	10056.07762	11468.93344	10942.32429	10784.00659	10934.07477	12066.40133	11627.47053	10673.62194	10561.53173	11162.08877	11379.00033	10150.98931	11382.63461	11109.81928	11346.9597	11162.18795
