frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	4.32345	14.13429	15.79663	8.33917	7.27851	14.03898	15.83774	36.35422	19.25498	7.36469	11.51815	15.07462	7.76126	1.15281	97.25563	13.45649	17.17686	4.14584	4.42949	5.36269	10.5445	15.91756	9.67309	17.27451	26.78334	43.34738	25.33438	32.97661	30.20396	32.30243	4.18762	18.7579	0.19667	0.59876	1.35606	2.9695	2.12984	5.79974	20.57967	3.76485	3.92858	26.91013	11.31248	13.93176	16.46232	2.53376	11.90527	14.18065	14.06748	21.83807	12.70696	12.89962	18.60394	5.10151	1.80238	12.94662	2.5421	10.47765	13.16984	10.25547	5.08024	15.39121	6.91819	9.62659	6.35419	13.59555	7.13324	0.67451	26.02735	6.21772	14.39602	10.56811	30.89361	10.06458	4.46411	18.036	17.41347	8.42526	12.37726	10.56668	6.15336	39.90621	12.17129	33.65058	9.69665	25.10967	17.95204	12.19907	27.98631	25.40268	24.83137	19.61882	11.61121	11.52148	16.35302	4.3139	7.73953	14.97214	20.66694	16.06836	7.17929	5.005	8.36401	28.28445	25.28707	24.36859	27.8169	4.11867	4.94886	39.91645	10.38401	8.41238	11.57394	1.01438	11.99482	15.76435	10.33883	17.71339	8.86164	12.33658	10.28196	2.62318	0.68059	17.85832	3.87924	6.63074	4.16883	8.83978	4.13786	18.64481	3.6833	11.73055	7.88764	14.40082	2.35128	0.30791	43.85097	9.68945	16.73497	14.5504	19.42139	5.44477	5.08744	63.54027	17.83985	8.06912	16.87241	1.74827	5.37145	21.01822	8.13128	33.24371	11.08134	23.865	24.61896	12.62712	26.20355	8.99303	14.95362	33.37378	13.3521	11.56611	14.41856	4.19149	9.36053	20.36753	25.33806	15.44378	17.25056	6.45589	6.0632	17.55136	14.89286	9.8524	12.64256
30	60	1488.93293	2494.98909	1807.46111	1955.52658	2259.07052	2145.34511	2380.96253	1671.96633	1971.80991	2422.86305	1872.58345	1980.98243	1819.66204	2462.45812	2811.54805	2751.6113	1726.50918	1599.96387	1494.72194	1697.02217	2059.32708	2035.40939	2204.42546	1988.36512	2436.03003	1980.39402	1797.7409	1903.59508	2539.72513	1934.07805	1701.02926	2468.36684	1443.51781	1468.59812	1320.38781	1040.87202	2180.91096	1823.45741	2253.95324	2243.86351	2536.50477	1934.80305	2207.48303	2062.2282	1737.02054	2474.88091	1864.97698	2038.27759	1981.11766	2568.03842	1675.64705	1744.88346	1977.48237	2235.64904	1431.16877	2179.45778	2376.74294	1898.87479	2171.1692	2088.59538	2471.78778	2735.10502	2169.11891	2202.51308	1946.98745	2000.64962	2493.7775	2031.1329	1402.1462	2792.95221	2438.10963	2776.99021	2146.23301	2241.84609	2706.24246	1597.61788	2197.40881	2232.54286	1581.66772	2228.55746	2137.51332	2221.26247	2133.38161	2279.59984	1894.38902	2009.4627	2372.32154	2396.0074	1829.52381	2354.96497	2404.86794	2039.75987	2290.48231	2156.72577	2645.20593	2554.68618	2192.72879	2292.74928	1888.68796	2143.65856	2345.84319	2031.93288	1641.99791	2588.39702	2426.75644	1253.79819	1284.67935	1574.24231	2149.43406	1815.58265	1923.48068	1581.50207	1604.82099	1734.53326	1945.73265	1859.78382	1733.82783	2406.76324	1780.21421	1707.39703	1365.14233	2275.97548	1862.17787	1958.70741	1721.14147	1688.64749	1259.77955	1516.22565	1617.90219	1741.09404	1599.4906	1557.87652	1488.93232	1565.93833	1939.55483	2485.21985	1585.35476	2262.41443	2116.43411	1689.72225	1503.76939	1508.21744	2515.50118	1494.95726	1866.28965	1829.28569	1691.41142	1393.46221	1924.85735	1891.18393	1839.68216	1819.39995	1860.76448	2012.89408	1564.57367	1979.46502	2196.1329	2322.91389	1942.06142	1746.28963	1221.12603	1532.14675	1970.52185	1498.86742	1618.80884	1691.33036	1579.18161	1709.97225	1966.27267	2160.87633	1779.07326	1936.94138	1895.09749	1341.91657	1255.85207
60	90	7310.22451	7031.74641	8995.85601	9501.40329	9959.19471	9145.33242	11109.70431	8199.77683	8465.43526	9430.3093	8251.35701	8400.79485	8251.77503	10567.08945	10124.93348	9214.5985	5454.01848	9072.42813	7064.0703	7811.39573	8663.0376	9698.82198	10788.09893	9249.17894	10553.31913	8317.85831	8075.36903	7882.39553	10757.85015	8823.27864	8233.46032	8368.5235	5751.44287	6789.37493	6060.83645	4589.85545	6736.96759	8911.3208	9087.02676	10015.84022	11010.99401	6950.57933	9348.696	9362.81849	7834.81503	9376.76371	8642.84228	8210.54244	10157.81859	9841.06323	7971.83909	8099.83506	9298.91874	10069.86963	7001.88758	9492.09141	10963.85731	9165.44669	8962.23142	9081.43566	11223.4595	11025.97857	9985.53521	9822.66083	9037.53913	8867.88718	10376.71266	9236.88637	6716.89687	11091.21948	10336.44122	10177.82378	7878.25045	10268.94332	12205.53631	7095.45214	9486.98388	10239.58019	7662.55031	10110.25108	9672.30183	8938.66514	10241.79977	9305.07804	7976.67367	9283.77462	9436.53267	10234.39254	7724.92546	10189.12337	12517.2389	9256.80521	9194.16411	9242.82068	10735.87006	11280.16389	9946.36317	9898.99733	8757.86036	8988.27075	10630.75602	9931.33794	7224.48342	10911.29137	9499.85021	6701.95626	5385.11075	7158.40526	9838.71353	7326.77329	8200.27972	7469.98632	8274.16448	6365.69699	8208.78373	8427.41919	9128.77352	9330.10561	8946.06485	8312.81468	7068.12451	9604.59538	8869.75468	9175.29274	8388.65949	8014.10021	5009.02677	6547.83945	7776.98932	7232.58669	7444.20723	7296.39519	6759.81949	7282.07834	8543.81955	11699.90659	8029.50515	9216.80754	8717.1748	7004.76315	5367.73272	6419.93079	11205.40347	7683.27345	8281.00453	8312.55706	8541.69439	6721.89901	8624.62125	8827.35657	9270.00917	8182.10049	8001.62617	8552.90381	7283.46917	8693.17315	9687.77956	9514.66485	9748.8927	8294.88751	6213.11006	6773.35662	7868.48814	6900.67563	7121.89947	7395.25532	7002.17443	7715.94794	8332.41667	12531.43789	8098.8906	8142.78566	7997.08998	5680.03842	5810.13211
90	120	13203.2977	16578.2408	17324.87072	18746.72966	20356.05888	17641.8949	21529.93212	16529.07732	17615.51508	18712.71196	15799.45394	16180.51502	15688.7328	19451.68876	18931.08605	16753.97735	14454.48404	15267.16082	13252.78688	13429.00138	16309.46454	18668.18433	20905.84308	18144.11622	20883.29907	16844.93887	15051.0219	16627.03508	19233.6373	17027.30008	16040.88554	10948.51921	10567.40737	12752.76836	11610.38729	9943.17768	12921.63325	16960.29284	16511.06183	20339.64231	21733.15444	12743.54764	18082.72606	18123.65397	15622.77244	17111.31586	17111.89996	16184.1185	19782.43657	18628.00194	15770.65333	15079.85622	17434.44967	18469.52492	13510.94908	19495.87498	23327.07951	18007.03015	17312.57267	18393.51337	20591.76607	20055.92776	19404.05252	19269.49713	17604.21442	16855.01173	20161.29029	18229.51465	13099.76025	21879.49882	18160.94875	20210.6895	15043.88622	19616.33734	22701.26276	12385.86031	18246.41973	19543.11287	14576.14235	18714.91596	19344.89705	16940.19091	20145.20064	18035.2799	16321.02503	18055.80134	18914.75302	19365.0058	15955.16288	20440.38344	24602.16271	18323.95255	17667.53156	17950.41134	20899.91417	20226.80773	19416.15185	19052.45841	17672.94627	17679.61562	19369.07452	19206.67777	14162.09824	20092.01626	17409.31149	12354.05484	10547.41795	14218.03934	19977.54457	14573.46923	16263.624	14497.24558	16361.90525	12522.72984	16385.49951	17231.34567	17868.06032	18235.04105	17740.32942	15319.1661	13172.58878	17880.33787	19039.46206	18921.64105	17095.97744	15777.74166	10024.36537	13295.77157	15064.77542	13635.28743	14488.59001	14279.72744	13349.91251	13926.59619	16944.75364	22783.4012	15796.01386	18083.91557	16225.15011	14213.54388	11385.30653	12426.52113	22069.3628	14844.65206	16000.20384	15526.92659	16289.64756	12908.41787	17589.61922	17219.13753	18357.80721	15964.22123	16536.79698	17142.36736	14338.22626	16674.10417	20009.60167	18884.94465	19411.06404	16854.35815	11670.65484	13230.93332	15424.79491	12952.07508	14144.25941	14161.43445	14052.30181	15669.01167	15435.73231	21957.89569	17001.61469	16476.66097	15157.03813	10663.61755	10973.26879
120	150	19886.51828	21893.79833	24846.0218	27246.97179	29008.21031	26409.88807	31689.99552	24752.95354	24901.61036	25552.3602	23075.47903	23425.87246	22133.92878	28493.82042	24318.66234	23204.27636	18843.41228	23499.64483	18230.4906	20813.84359	24922.82938	27696.07316	30534.62015	26278.38608	29910.94076	22452.29341	22248.092	21045.09008	24828.11759	22563.22571	22010.51588	14279.13161	14687.67839	17232.83931	15943.08005	12481.81285	16224.4703	26460.25692	22967.24754	29259.57902	32874.39311	17882.5394	27148.78935	27363.76591	23041.25969	26820.21907	25443.15179	22969.84691	29333.00234	26234.19006	22669.93507	21856.09593	24897.9772	27205.69124	20069.76178	26964.29357	33924.77965	25283.7603	24642.58988	26477.53771	30787.7238	28195.62426	28231.96154	27541.77887	26378.53205	25101.82603	28247.79348	26198.02053	18900.81529	32143.68959	26007.5842	29183.40795	19913.05687	27994.78361	33215.39619	17697.40259	26562.59193	28621.85835	21786.12256	27486.90823	27627.34934	23427.79459	28837.04755	25370.51481	23768.14416	23442.27214	27345.11963	27545.8071	21746.60049	28830.56143	35507.99753	26255.4474	27022.57143	26246.10392	30602.15538	28817.51174	28786.40153	27879.24971	25455.67152	25323.56533	27900.55151	28772.71826	19577.53157	30458.67132	24677.7039	18930.80055	14867.34872	20554.6261	29094.62273	21874.97098	25177.81764	21675.12415	23945.49771	17923.24731	24241.76442	24465.27796	26754.7704	25845.12722	25924.15092	21841.12786	18370.0781	26476.13236	28109.66881	26412.58531	24507.11409	22788.53231	14465.40951	19964.75052	22396.04721	19170.19046	20888.5166	20700.31343	19966.5036	20476.08272	23931.46153	32739.81818	22886.06456	28312.21695	23512.20064	20472.01081	15245.56103	18129.44583	32056.97421	21096.5782	24004.51125	22883.12416	24616.39715	17794.04977	25977.15208	24429.71333	26640.14144	22553.59481	24086.43754	22888.5804	20004.33858	23193.29513	26904.85246	27389.47231	28175.70703	23820.54149	16862.39776	19070.37795	22660.8122	17208.53491	20881.41063	20547.85956	19915.06549	21821.95628	22407.29548	32991.92168	22139.27187	25312.5377	22019.6748	15769.11278	15703.29616
150	180	20258.22136	23047.59509	27694.17877	31010.27218	32450.49277	30235.08116	34622.70749	25254.8658	27375.88262	28044.38853	25138.37736	25665.95783	25408.18454	31910.73224	27762.9476	24801.42869	24372.29219	23825.24182	19926.83967	20491.18348	27307.36009	31138.4605	34445.41363	30380.83019	34398.80035	25274.19101	24390.77985	24361.29966	28693.06014	25423.16972	24287.51674	13125.83308	15040.75855	18723.14649	16130.10338	15334.11991	16355.58879	29171.14876	26612.00187	33731.73003	36449.41046	18039.17436	29992.88135	31054.63299	25551.83788	29435.02777	28772.70011	25707.94937	31903.83009	29505.44926	26178.17576	23963.9474	28079.56854	30381.13393	23729.15824	29965.22649	37853.13584	29082.14798	28545.9777	29686.07413	35027.9741	31433.23173	31809.5219	31624.60596	29548.21408	27596.96008	32172.90328	29349.11841	22030.39405	35077.66454	27721.52372	31838.21694	25006.3292	31434.43469	37210.67425	19087.96297	30140.50127	31974.68916	24297.14528	29841.67137	30745.38295	25463.48195	32409.57878	28935.67219	26763.05944	26407.75501	31023.05211	30875.67199	25173.40016	31489.14757	39786.60437	29899.3969	29493.85419	29398.07623	33981.12541	31573.52488	32036.60363	31242.36154	28556.05169	28530.11968	32202.88315	31697.04265	22633.89284	32761.14202	26950.3573	21601.66456	17218.88211	24141.07176	32579.81943	23415.02243	27347.39843	25132.97441	27001.71626	20524.67635	27428.45112	27429.09741	30365.63405	29230.28896	28918.92597	25775.04407	20949.11585	29315.8497	32811.68152	29414.28532	27140.1986	26080.6601	16188.41404	21766.34623	25206.45218	21721.78288	24247.46475	23456.4382	22887.67924	22326.57723	27418.05089	37586.9472	26370.61905	30220.17985	25962.32634	23334.33573	18387.90805	20999.59911	35673.83212	23201.39263	26547.44018	25831.67815	27005.78034	21663.73602	28802.39365	27077.49087	29587.37152	25424.00497	27005.231	25461.32296	22864.92749	26751.80362	31656.36032	30122.67483	30737.17352	26901.66551	18142.36839	21449.21262	25900.77743	20221.14789	23737.49299	23495.7561	22536.3142	24938.20001	25706.37433	35934.64656	26187.95236	27896.89092	24572.38327	17569.57048	17847.04087
180	240	19572.29786	24005.71897	27324.55755	31580.96057	33512.86666	31047.07834	35458.61526	27465.71933	28407.72285	25735.66221	24936.6959	26059.55115	24481.91465	30247.20622	29327.16496	24606.34658	23579.92757	23763.41357	19349.45899	23250.08366	27186.82855	31538.08265	34502.6136	30689.60365	35106.55877	26490.67206	24994.0009	25273.86961	27695.2851	24859.5164	23087.05895	13274.45709	14778.24221	16224.24958	14811.50037	14139.50312	17204.96866	29571.91508	27673.74268	33404.84081	37013.87978	18438.77844	30095.0883	31644.21295	26474.26601	28185.715	29160.863	26229.62427	32513.49588	29424.3238	26963.38217	24005.16092	28654.81254	30571.95232	23241.5861	30418.35456	38108.13333	29583.82342	29083.51421	30283.76292	35005.54763	31179.74746	32103.33242	31771.97998	30062.52929	28119.02247	32573.40807	30619.04678	22142.09241	34140.80557	28485.66429	31958.20323	24370.71167	31670.52864	36971.43686	18898.0955	29903.06801	32783.41761	24980.87819	29591.33866	30615.00294	25940.86208	32371.61871	29605.97998	27320.64386	26864.65729	30328.59402	31686.28069	26292.8424	32373.30133	40071.60928	30143.68542	29678.73128	29930.01977	34538.65217	31778.37481	32425.88909	31693.51822	29550.34317	28651.19142	31899.59757	31557.97746	23629.44583	32566.10872	27150.09982	21643.53602	18225.05504	24078.53537	33522.05268	23807.28824	27571.90293	25198.4725	27438.5901	19659.18445	27520.15415	27499.22714	30408.85957	28683.75351	29602.29852	25783.15849	22607.1552	28564.95099	31087.47943	29799.05322	27871.14389	26429.91065	16658.19362	22839.52621	25503.82335	21064.34194	24172.71222	23873.09735	23352.74498	23072.01025	27384.78577	38269.82494	26703.85238	29460.9073	26389.21148	23523.02327	17468.67939	20660.55725	36122.60178	24842.73528	26617.02829	26961.56596	28074.32256	19977.51422	28610.83548	26571.16758	30533.05293	26284.66756	27310.02794	26226.78439	23487.7053	27238.25713	33012.5004	30016.16557	31013.01542	27290.18875	18848.88514	22326.15611	26211.42714	20706.41514	23506.67883	24176.15278	23709.04507	25085.90424	25353.99484	36512.62559	27229.31745	27510.86964	25161.54163	17796.25921	18026.20657
240	300	18218.19457	22943.2881	26162.7392	30361.51919	31929.91004	30490.5682	35452.13715	27113.42881	26826.74628	24754.9897	24270.72654	25057.22035	25236.19258	28157.01562	27498.64156	24669.47528	23582.16652	21202.18102	18628.14824	23616.61401	26230.56671	30261.89039	33955.96526	29286.39204	33754.11402	25468.07821	25162.85604	24145.41909	26493.97991	24412.50902	21869.84776	11664.54817	15059.64148	17523.7499	15029.78557	14940.73563	16708.67505	29556.09527	27359.06117	31960.81997	34646.00641	18971.63716	29151.45191	30139.94436	26325.17872	27585.15318	28692.17574	26229.48301	31531.46086	29235.78112	26576.00172	23652.81065	27017.19762	29565.77768	23972.54067	29581.91528	35647.68435	28388.33982	28290.06468	29198.62766	33031.24085	30520.25494	31162.74833	30720.4012	29338.10973	27800.66182	30890.98462	29912.80307	22306.0478	34343.66131	27251.54593	30487.49392	24323.67315	30881.87128	34259.51966	18772.505	28947.02871	31289.06383	24769.3515	28872.69354	29991.6139	25473.92713	31132.2464	29048.18674	27028.2646	25690.1038	29449.95388	30019.20211	25422.05027	30894.16454	36024.86693	28437.50847	29115.31456	29227.40057	32719.80712	30336.09942	31664.23421	30694.16378	28486.03683	27691.63909	30156.27078	31642.78719	22946.91227	31811.3693	27239.09032	21343.51108	17976.98335	23375.21711	31414.35783	24024.36778	26148.55211	24429.40314	25966.99879	18517.70306	26968.3474	26432.03747	29265.88351	28375.75764	28601.60454	24293.6293	21501.23729	28051.63469	29970.51336	28121.86498	25967.74194	25670.90731	16858.57916	22519.44442	24307.78545	20861.02228	23607.26144	23071.20561	23170.682	22789.11245	25878.70965	35700.51761	25757.37016	29983.24272	25157.09086	22064.42428	17221.15306	21115.808	32736.51892	24102.15529	25822.60157	25551.02392	26573.39002	20512.15364	27886.52838	25992.33278	28657.77554	25772.37228	26154.31677	25383.35118	22906.27906	25390.12006	30709.69575	28145.16666	28638.66331	26079.65338	18139.9867	22152.5773	25272.22578	19836.68994	23477.76223	23570.25643	23393.54858	24076.1565	24283.64012	35568.14038	25769.70939	27625.79374	24536.57418	17146.71538	17317.00226
300	360	16593.57987	21742.89303	24811.44982	28623.57579	30587.13463	28111.28675	32560.6775	26477.81492	25011.06458	21350.03202	23661.88649	24102.43768	24025.58002	26042.17534	27874.86608	23549.78134	21298.90765	18986.93302	15750.64781	21558.7326	24991.04244	28848.16702	32555.65718	27975.53151	33250.17054	26210.13284	23711.64709	23326.9732	27703.7076	23814.98106	18785.22255	8460.1088	14472.13531	15392.97447	14012.0255	14133.41778	15624.63617	28406.52685	25076.2888	29481.64817	32081.83516	18621.40665	28260.46231	27913.72995	25348.93111	27469.20047	26602.80161	24825.14743	30048.49486	26830.54201	25289.85111	22632.28148	25595.76288	27956.17547	24144.588	28116.30484	32837.87462	26275.34384	27073.72557	27440.69245	30857.99314	28707.09293	29491.34759	29005.30707	26838.91866	26183.19785	28425.44727	28037.02225	22243.99596	31030.91711	26438.11384	29372.89225	23693.035	28795.1743	32350.92552	18850.7055	27628.56972	29100.50318	24220.10978	26591.67363	28293.10762	24666.14072	29325.99356	27356.14921	25943.39532	24844.29248	27264.87876	27750.44317	25096.04825	29163.57034	33396.76942	27157.56855	28148.77922	27340.9448	29868.3401	28502.52492	29710.58436	28880.3234	26610.83602	26573.29507	28843.61536	29048.27145	22902.03917	30084.45806	25746.7024	20097.50684	16735.25589	22099.17544	29491.2022	23973.41184	25093.2263	23286.24722	24303.47539	18715.51073	24951.92632	25545.78478	27651.2098	26528.88969	26837.33862	23608.32933	20547.83121	25433.24795	29451.69868	26381.32475	24618.23837	24095.58889	15739.34018	21367.17486	22892.85392	20291.65579	22541.00436	22563.17761	22466.85581	21478.4324	24001.06727	33001.53956	25486.66364	27431.99129	24006.86505	22002.31376	16614.21763	20349.48809	31250.28466	23931.4627	23747.73676	24026.84182	25462.06881	18848.7429	26123.69865	24622.47319	26654.83863	24212.93432	24533.25103	24268.07678	21586.15258	23242.87266	29770.15322	26558.94357	26339.31946	25168.40193	17485.06269	21056.06016	23191.07839	18887.03009	22303.81946	23068.79767	22525.27857	23168.13709	23353.1597	31710.54817	25068.50034	26692.89193	23601.85674	16261.22921	16570.27979
360	480	14021.69325	18760.00262	23029.36857	25754.86559	28155.92139	25091.56876	30467.38485	24962.98383	22958.12119	18527.93074	22335.09475	21866.77573	22699.70426	21937.79956	26057.37251	22544.24909	24345.9716	15310.10246	14138.2296	19884.32908	22673.23612	25891.30327	29955.35131	25219.19677	29928.3908	24810.12237	21787.41362	22249.2286	25311.27879	22791.85647	16448.1979	9194.88625	13396.1872	13991.03226	14077.08834	13138.5873	14969.15473	26036.11199	24264.22038	26419.30497	28182.23146	18432.73952	25796.61453	24923.43496	23653.55188	24175.25011	23955.20314	23241.9348	26758.91562	25492.15828	23932.3125	21074.42037	22644.18583	25163.95302	22425.97401	24945.99442	28041.60923	23322.33144	25344.25253	24641.51505	27022.62317	25999.9637	26683.60169	25533.27441	23762.42216	24118.0151	25325.85894	25472.73266	21209.32155	28488.78079	24070.2698	25811.17162	23118.89151	25388.08532	27380.7779	17834.65581	25199.98049	25769.45188	22903.41572	24912.94336	25280.65212	23007.77297	26344.53801	25122.99169	24225.69737	23177.10031	23757.53969	25255.39292	23188.67053	25879.83878	29139.61573	23915.70053	25511.91829	24654.11541	26173.1658	25361.84993	26710.33339	25630.94736	23798.8813	23975.38262	25428.87014	26728.52553	20991.56688	26697.27425	23602.14679	19377.95652	16623.1802	21060.62463	26220.86665	22411.01558	22579.11719	21565.51108	21933.23598	16784.61742	22559.18364	22998.93887	24019.88864	24486.04183	24862.83984	21621.15975	19034.14519	22656.84376	26051.48661	23318.38057	22010.90495	22263.20072	16398.78356	19978.33235	21218.98011	18874.66301	21134.7589	20905.15498	20712.33572	20338.88937	21417.06011	28940.42791	23585.93837	25502.46893	22185.84664	19681.54112	17127.10813	19014.23211	26902.9279	22167.98185	21996.637	22416.62858	23180.6214	17696.29715	23667.72914	22657.2474	23885.74284	22244.17275	22933.4567	22616.66105	19640.17081	21506.02633	26333.67096	23651.17543	23659.33195	22644.19535	16950.37466	19855.6371	21036.10868	18036.07391	20901.33118	21214.79773	20820.95883	21085.10606	20866.05139	28930.09528	22337.19707	23785.60953	21556.38974	15371.85634	15669.96479
