global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
36.07770404419601	n/a	1301.6007291005972	n/a	46.42535538785664	n/a	n/a	2155.3136228887897	59.60014658197669	n/a	n/a	3552.1774725931077	45.90564610999108	n/a	n/a	n/a	n/a	1.0917021551499602	n/a	n/a	1.1918135955590676	0.1411751348116752	n/a	n/a	0.0199304186890946	1.758705960145079	n/a	3.0930466542498243	n/a	-0.0373569745109549	n/a	0.0013955435446121	n/a	-0.0226323540630506	n/a	0.0005122234504352	n/a	0.0211453038091393	n/a	n/a	0.0004471238731808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2987.2588969654807	2951.181192921285	8923715.71749942	8709470.433452299	4238.739391692457	4192.3140363046	17575496.978996564	17966911.630685337	5529.44087023592	5469.840723653943	29919157.54214309	30574716.337435365	3953.433990106016	0.871877	425.701385	0.0	3.470964916613361e-14	1.0917021551499602	0.0	0.0	1.1918135955590676	0.1411751348116752	0.0	0.0	0.0199304186890946	1.758705960145079	0.0	3.0930466542498243	0.0	-0.0373569745109549	0.0	0.0013955435446121	0.0	-0.0226323540630506	0.0	0.0005122234504352	0.0	0.0211453038091393	0.0	0.0	0.0004471238731808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8969.304370087726	5982.045473122245	80448420.88327478	35784868.04250235	13011.708863371328	8772.969471678873	76964993.35100947	169304567.54513597	18318.7389118548	12789.298041618882	163566144.39735657	335576195.32070327	12436.671235674785	1.684939	822.685425	0.0	3.470964916613361e-14	1.0917021551499602	0.0	0.0	1.1918135955590676	0.1411751348116752	0.0	0.0	0.0199304186890946	1.758705960145079	0.0	3.0930466542498243	0.0	-0.0373569745109549	0.0	0.0013955435446121	0.0	-0.0226323540630506	0.0	0.0005122234504352	0.0	0.0211453038091393	0.0	0.0	0.0004471238731808	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15450.903146798615	6481.598776710889	238730408.05175132	42011122.70226009	22596.959948444262	9585.251085072934	91877038.36389184	510622598.9115941	33002.86825868562	14684.12934683082	215623654.67445815	1089189313.300159	21657.70293297943	1.95044	952.318726	0.0	3.470964916613361e-14	1.0917021551499602	0.0	0.0	1.1918135955590676	0.1411751348116752	0.0	0.0	0.0199304186890946	1.758705960145079	0.0	3.0930466542498243	0.0	-0.0373569745109549	0.0	0.0013955435446121	0.0	-0.0226323540630506	0.0	0.0005122234504352	0.0	0.0211453038091393	0.0	0.0	0.0004471238731808	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22106.05061031476	6655.147463516145	488677473.5857976	44290987.761145376	32434.028833753084	9837.06888530882	96767924.25431094	1051966226.3887264	47976.962285555484	14974.09402686986	224223491.92553967	2301788910.1496134	31056.72466900146	2.159931	1054.60437	0.0	3.470964916613361e-14	1.0917021551499602	0.0	0.0	1.1918135955590676	0.1411751348116752	0.0	0.0	0.0199304186890946	1.758705960145079	0.0	3.0930466542498243	0.0	-0.0373569745109549	0.0	0.0013955435446121	0.0	-0.0226323540630506	0.0	0.0005122234504352	0.0	0.0211453038091393	0.0	0.0	0.0004471238731808	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24680.154239949443	2574.103629634683	609110013.3076944	6626009.4960984485	36790.1331300325	4356.104296279413	18975644.64006396	1353513895.725515	54461.95905074081	6484.996765185322	42055183.04446409	2966104983.6445684	35392.80160293237	1.359216	663.648438	3.966370143574195	2.879528375134821	1.4161094089322148	0.3244072537822546	0.1052400663065441	2.0053658580663467	0.192215248283901	0.0510401134722257	0.0026050931832576	0.0369467016728417	1.159378187092699	-0.59932777305238	1.3441577807063532	0.3591937795519251	0.0152961103399624	0.0526530848509173	0.0002339709915323	0.0027723473443178	-0.0265189002795764	-0.0038865462165258	0.0007032520720381	1.5105241493191023e-05	0.0178530348112357	-0.0032922689979036	1.0839035154557182e-05	0.0003187308519711	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25527.23577434412	847.0815343946779	651639766.2789543	717547.1259124419	38586.90485655628	1796.771726523781	3228388.6372352475	1488949226.4089265	56827.45123098205	2365.4921802412427	5595553.254782468	3229359213.409643	37196.31579047272	1.022591	499.288391	0.8824166908789244	0.4527974654280947	1.2496938345068995	-0.1664155744253153	0.0276941434113076	1.561734680004558	0.2193265436466447	0.0271112953627437	0.0007350223362459	0.0481041327479835	1.3444883896405742	0.1851102025478752	1.8076490298783043	0.0342657870873154	0.0093619915489668	-0.0059341187909956	8.764688576292577e-05	3.5213765825647096e-05	-0.0242422774607324	0.002276622818844	0.0005876880164831	5.183011459281209e-06	0.0159881840502155	-0.0018648507610201	3.477668360877617e-06	0.0002556220292235	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25359.174335080064	-168.0614392640564	643087722.9569834	28244.647367506117	38702.48577637968	115.58091982340557	13358.949027224506	1497882405.2708716	56459.88338697903	-367.56784400301694	135106.1199450262	3187718432.071271	37463.24883664686	0.876417	427.917786	1.680767104744419	0.8670157688976672	0.9265194838131094	-0.3231743506937901	0.1044416609463528	0.8584383538853108	0.3886864160284062	0.1693598723817615	0.0286827663731665	0.1510771300050072	1.9812925532389016	0.6368041635983275	3.925520181519926	0.4055195427761654	0.0073779364033235	-0.0019840551456432	5.4433945571486106e-05	3.936474820953652e-06	-0.0187495028575588	0.0054927746031736	0.0003515438574056	3.01705728412689e-05	0.0124364394376216	-0.0035517446125939	1.2614889793089805e-05	0.0001546650258856	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24499.51308669933	-859.661248380733	600226141.4853518	739017.4619675203	37291.27865670272	-1411.2071196769612	1991505.534626945	1390639463.851852	54948.06039288559	-1511.8229940934398	2285608.765469653	3019289340.940202	36487.18862517734	0.8832419999999999	431.250153	1.992795921122144	1.089069219512998	0.7164227085283414	-0.210096775284768	0.0441406549850583	0.5132614972950849	0.1003981072417445	-0.2882883087866617	0.0831101489830735	0.0100797799377248	1.3851412929885925	-0.5961512602503092	1.9186164015421097	0.3553963250980319	0.0210629282760642	0.0136849918727407	0.0004436469475626	0.0001872790025569	-0.0159078500675911	0.0028416527899676	0.0002530596937729	8.074990578731208e-06	0.0109978925643219	-0.0014385468732996	2.06941710668034e-06	0.0001209536408563	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22856.37961632764	-1643.133470371693	522414089.1656776	2699887.6014557234	35124.635242662334	-2166.643414040387	4694343.683604584	1233740000.9300768	49499.77747285224	-5448.282920033351	29683786.776727136	2450227969.8618903	34467.36307638027	0.963453	470.413849	1.870569477381962	0.9312633108051678	0.3180647940240249	-0.3983579145043165	0.1586890280482283	0.1011652131975453	0.2102401748997238	0.1098420676579793	0.0120652798273801	0.0442009311418664	1.5865730689138786	0.2014317759252861	2.5172141030028032	0.0405747603524146	0.0111834386558111	-0.0098794896202531	0.0001250693001682	9.760431515668876e-05	-0.0119907553825153	0.0039170946850758	0.0001437782146433	1.534363077184909e-05	0.0015757224837632	-0.0094221700805587	8.877728902697555e-05	2.482901345836868e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20641.178182171738	-2215.2014341559006	426058236.74816257	4907117.393886359	31767.09005006912	-3357.545192593214	11273109.720305802	1009148010.2492003	43502.73520872047	-5997.042264131771	35964515.91778272	1892487970.640048	31547.97970345525	0.973976	475.552063	1.3551826087262977	0.7609343180411383	0.0969719058263933	-0.2210928881976315	0.0488820652115704	0.0094035505196028	0.1424281449318698	-0.0678120299678539	0.0045984714083611	0.0202857764687337	1.6711259563085008	0.0845528873946221	2.792661961848001	0.0071491907667676	0.0167550526622023	0.0055716140063911	0.0002807317897131	3.104288263621459e-05	-0.0089412203508492	0.003049535031666	7.994542136243989e-05	9.299663909358755e-06	-0.0094376245415033	-0.0110133470252664	0.0001212938126989	8.906875698638535e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17629.280584869884	-3011.897597301853	310791533.9400703	9071527.136632675	27304.65951977068	-4462.430530298439	19913286.23773961	745544431.4906037	34633.77055940155	-8868.964649318921	78658533.9508687	1199498063.1612694	27329.194857390285	1.108364	541.167969	2.7188363258951576	1.2296445160255105	-0.0687721536101264	-0.1657440594365197	0.0274710932384965	0.0047296091121748	-0.5319785000652644	-0.6744066449971342	0.4548243228162906	0.2830011245316884	0.9037446605265274	-0.7673812957819734	0.8167544114302082	0.5888740531160206	0.0205881557195856	0.0038331030573833	0.0004238721559339	1.4692679048521203e-05	0.0006388576935194	0.0095800780443686	4.081391525689276e-07	9.177789533619329e-05	-0.0006247191296646	0.0088129054118387	7.766730179801585e-05	3.9027399096889524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15153.644544159812	-2475.636040710073	229632942.97074443	6128773.806062645	23395.87334850416	-3908.7861712665217	15278609.332684394	547366889.7392472	26289.92451822571	-8343.846041175839	69619766.75884572	691160131.1740054	23489.010580856244	0.948605	463.164154	2.290074806024358	1.1583327070938054	-0.3171797143992876	-0.2484075607891612	0.0617063162572208	0.1006029712264136	-0.2490414149907565	0.2829370850745079	0.0800533941104593	0.0620216263805981	1.3181147620267666	0.4143701015002392	1.7374265258728796	0.1717025810173185	0.0044680271573626	-0.016120128562223	1.9963266678929717e-05	0.0002598585448625	-0.0041965701384758	-0.0048354278319952	1.76112009271468e-05	2.33813623184338e-05	-0.0065563639086554	-0.0059316447789908	3.5184409784128824e-05	4.298590770271912e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13788.786297555864	-1364.858246603948	190130627.55966437	1862838.0333228032	21005.344615066257	-2390.5287334379027	5714627.625392224	441224502.397693	21255.870360096727	-5034.054158128984	25341701.26697571	451812024.7652386	20966.24353087408	0.626309	305.800812	1.2926481827296543	0.8081799062789065	-0.4508291294803257	-0.1336494150810381	0.0178621661515036	0.2032469039879882	-0.2675184690137939	-0.0184770540230373	0.0003414015253702	0.0715661312634842	1.347115369010865	0.0290006069840984	1.814719817425279	0.0008410352054461	-0.0073812735132529	-0.0118493006706155	5.448319867744881e-05	0.0001404059263826	-0.0013224781742851	0.0028740919641907	1.7489485214604514e-06	8.260404618625559e-06	-0.0140633934066788	-0.0075070294980234	5.635549188419347e-05	0.000197779034111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12776.42245440166	-1012.363843154204	163236970.73333892	1024880.5509259498	19093.501147224822	-1911.8434678414344	3655145.445527961	364561786.0590756	17805.97616793453	-3449.894192162199	11901769.937114472	317052787.2930524	19013.18749524793	0.524563	256.122253	0.8171517248074183	0.4936609182234863	-0.3823504841036538	0.0684786453766719	0.0046893248726239	0.1461918926942984	-0.2181014935995335	0.0494169754142603	0.0024420374590936	0.0475682615103473	1.009018392947894	-0.338096976062971	1.0181181173071503	0.1143095652229252	-0.0028812150429375	0.0045000584703154	8.30140012364934e-06	2.0250526236257384e-05	0.0012858818443295	0.0026083600186146	1.6534921175762363e-06	6.803541986707156e-06	-0.0141781574768191	-0.0001147640701402	1.3170791795167622e-08	0.0002010201494374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12037.593664450598	-738.8287899510615	144903661.2304212	545867.9808605497	17682.81349554593	-1410.6876516788907	1990039.6505993032	312681893.11826134	15715.994303947107	-2089.981863987421	4368024.191796335	246992476.9616979	17577.432401353515	0.490647	239.562286	1.263604797079099	0.713272941811999	-0.3341330730964387	0.0482174110072151	0.0023249187242387	0.11164491053687	0.4214129656679972	0.6395144592675307	0.4089787436122422	0.1775888876330965	0.932852530949276	-0.0761658619986179	0.87021384449847	0.0058012385339925	-0.00493589414536	-0.0020546791024225	2.436305101419912e-05	4.2217062139317305e-06	0.0083156201875445	0.007029738343215	6.914953910349763e-05	4.941722117406718e-05	-0.0132684336263419	0.0009097238504772	8.275974841270634e-07	0.0001760513308966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11308.689639121894	-728.9040253287039	127886461.35398288	531301.0781403879	16373.240852028031	-1309.5726435179004	1714980.5086504617	268083015.99851963	13679.38027893342	-2036.6140250136868	4147796.68688245	187125444.81567255	16177.772529165462	0.472955	230.924164	2.7183870989928574	1.270146636319757	-0.294797743125315	0.0393353299711237	0.0015472681839371	0.0869057093517792	-0.0181679894764954	-0.4395809551444926	0.1932314161257444	0.000330075841618	0.0908983270909402	-0.8419542038583359	0.0082625058679315	0.7088868813947242	-0.0161613617447929	-0.0112254675994329	0.000261189613446	0.0001260111228259	0.0025907999182106	-0.0057248202693339	6.712244216200052e-06	3.2773567116176265e-05	-0.0022683892947306	0.0110000443316113	0.0001210009752974	5.145589992448389e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
