region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	1.768902311560212	0.0013319387462107461	-18.093745053443953	-16.639025104079952	0.07619656523484437	0.007619656523484437
Amygdala	acq	NA	TRUE	1.745239289962618	0.0037128157345604706	9.756387434616922	11.211107383980924	0.7760063941424212	0.07760063941424213
Caudate	acq	NA	TRUE	1.8991310706557687	0.002275364461570296	-2.5183315854161634	-1.063611636052162	0.27901554813585117	0.027901554813585118
Frontal	acq	NA	TRUE	1.749756582310027	0.001934233077452688	-13.298018269616513	-11.843298320252512	0.11363144637602475	0.011363144637602475
Hippocampus	acq	NA	TRUE	1.7646470635114273	0.001893723695823808	-13.741470795962641	-12.28675084659864	0.10950890908735351	0.010950890908735352
Insula	acq	NA	TRUE	1.7326247387141642	0.002128915656232348	-7.065478383556963	-5.610758434192961	0.19101244987405921	0.01910124498740592
Occipital	acq	NA	TRUE	1.800668194774282	0.0034972713156033097	-2.3660582673535107	-0.9113383179895092	0.2825786592142985	0.02825786592142985
PCC	acq	NA	TRUE	1.6564999146075143	0.0031234893873439344	-2.214826115087922	-0.7601061657239203	0.2861624426523522	0.028616244265235218
Parietal	acq	NA	TRUE	1.7810382708906585	0.0020331798099086635	-9.947345132913147	-8.492625183549146	0.15023234255290405	0.015023234255290405
Putamen	acq	NA	TRUE	2.060026380313301	0.0012665127405733078	-13.490198969928066	-12.035479020564065	0.11182612686536748	0.011182612686536749
Temporal	acq	NA	TRUE	1.6579794013799787	0.0025966675083768788	-10.167735257298773	-8.713015307934771	0.14749838143002206	0.014749838143002205
Thalamus	acq	NA	TRUE	2.097781545722915	0.0022553883043475585	6.517947402970899	7.9726673523349	0.5924643825640071	0.05924643825640071
