frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	46.19887	68.30518	49.1961	36.36155	102.89693	45.01262	82.80543	87.02753	83.08667	76.64661	69.17036	59.29894	108.69543	66.44306	249.95135	91.92652	62.30452	20.77125	78.9442	15.96383	47.17669	41.18465	54.89307	81.35067	99.50952	155.3604	40.64469	35.37994	365.12646	50.99081	47.43431	205.93221	38.66868	53.49277	57.99403	48.36797	81.02223	60.71804	55.59043	34.91053	32.06504	219.48891	44.16889	37.52917	31.75736	25.14823	29.94691	47.81852	27.56239	120.11074	26.42572	36.10633	90.30024	54.30394	15.95497	29.88973	11.59023	51.96878	20.26776	63.05874	59.11874	84.38301	38.0998	46.07344	35.04904	32.00407	51.83966	12.15879	18.9701	21.32857	89.77524	57.6451	55.29465	60.06299	52.36946	232.26064	28.62533	28.84522	38.82658	23.86589	26.32528	44.48239	32.05448	89.86613	47.65906	29.86744	34.15521	80.20007	49.87667	41.62219	60.90937	44.14751	51.67429	55.9706	49.03776	38.02961	54.40723	51.82058	42.3084	66.81474	60.2666	20.2761	14.5881	27.2395	85.92628	66.50419	26.62261	32.27139	18.54016	141.62367	57.89057	39.17096	25.89663	17.99702	33.70774	47.24771	24.00499	84.56439	20.57673	31.04928	58.36306	53.84103	13.5495	27.25489	13.45962	61.57408	14.86038	68.38597	37.05333	104.58713	35.9075	42.74438	27.50361	28.65996	59.94109	9.10549	10.24329	23.04509	63.91335	58.50588	57.10276	40.7963	40.17995	192.72831	57.28772	26.70311	61.94657	24.21912	34.31257	73.87236	36.57836	62.65209	60.11656	38.87954	24.51614	63.64974	47.06882	37.5593	41.74572	73.22675	44.19388	63.4553	36.5019	49.96325	51.01094	52.4741	36.35894	55.39962	78.46853	23.72883	10.33387	47.39262	76.70188	44.05757	66.36932
30	60	3751.6077	3565.24437	3973.09999	2973.54591	4220.24153	3891.24282	4246.3734	4738.15789	3602.44225	4108.61881	2983.44524	3330.02883	3991.54743	4423.19676	6603.68224	4188.2211	3067.79783	3852.06002	4326.88807	3624.76339	4037.29575	3128.98147	4070.44569	3882.76942	4567.71416	4277.44105	3250.10405	4016.96438	5476.43261	3574.45848	4230.16606	4307.348	4555.80808	6257.39642	5067.25245	2796.59682	4842.94755	3881.32113	2830.7795	3926.7641	4873.55096	5826.87013	3567.08603	3895.83957	2047.30397	3611.70174	2859.33099	2362.78658	3748.65291	3051.71196	1886.94023	2278.15189	3895.12156	4238.88789	1177.12768	3176.25506	4359.23506	3949.48189	2913.91393	3497.69935	4252.03343	4755.16666	3544.15458	3826.52882	3468.54152	2983.55974	4543.59856	1061.27923	1933.63481	2596.39379	3951.0313	3994.06936	2578.70611	3515.33212	5686.78914	5815.49589	3600.83185	4050.48276	2502.95906	3704.10087	3788.41376	2574.71274	4313.82644	2530.79664	2295.52347	2565.21797	4669.44143	4417.13268	1957.38752	3684.84683	4614.57995	3924.10546	3132.94141	3782.91122	4598.49625	4536.56916	3737.53385	4095.86162	3465.27079	3665.66455	4736.10027	1954.81229	1761.8593	3222.71313	3940.19793	3513.38794	2650.26088	3214.16581	4568.52452	5596.48226	4056.45845	3534.1141	3097.42907	3209.07624	3395.27167	2811.11984	4125.01742	3204.64625	2658.45924	2503.05731	3223.28693	5030.87821	1765.41811	4252.46118	3811.56773	3949.58419	3578.48656	3087.61082	3347.73521	4560.63797	2978.47992	3037.03369	3014.97029	3307.99259	4851.6516	1969.22106	2296.33746	2252.05583	3825.73644	3720.93828	3193.66109	2907.45253	5807.90522	4926.86302	3889.70078	3333.4048	3146.94636	3836.37742	4058.51839	3414.62385	4515.17713	3121.08956	3340.51263	2861.80496	3220.33252	5270.06963	2154.12778	4149.28743	4305.08013	3933.22317	3567.05112	3242.85045	3795.48706	3268.95753	3338.30838	3150.08092	3077.45392	3850.78971	4694.03641	2677.34786	2194.03082	2847.89968	3861.89249	3445.58483	3260.4433
60	90	12845.81494	11105.88641	12545.96185	9162.82479	12647.05912	12555.14184	13032.92259	13919.70906	10871.17597	12599.31173	8666.12344	9822.12729	11487.3915	13900.88116	14391.69193	10715.32195	9995.48011	14063.03577	12837.71411	13149.4097	12981.64556	9862.44217	13307.09573	12453.92902	12930.0601	12030.63582	9863.77266	11616.91922	13972.64442	11574.41445	12474.80688	10852.00856	11218.18584	16799.72676	12413.71174	9054.0309	14853.99826	13138.60487	9056.07579	12818.81982	16555.49769	9910.94344	12250.69342	12462.77446	6694.62154	10761.60861	9684.44674	6925.87267	12134.46298	8686.17165	6560.08828	6923.79094	12033.60114	12822.76382	3416.7461	10060.63343	12902.71579	11820.89777	7812.10912	11185.29978	13928.18968	14965.98812	11661.12993	12575.47752	10791.50713	10089.21954	13500.43453	3376.82906	5805.0472	9100.52338	11403.12776	12716.23432	7648.94655	11833.07751	17874.85503	10465.23594	12313.51818	12965.61316	7402.1243	10257.09598	11887.72368	7024.05236	13666.18681	8150.18527	8000.11725	8514.52884	13840.74533	12974.97036	6266.29158	12326.02272	15659.06392	12415.35618	9393.28837	11297.91829	14370.33423	14516.4462	11796.69053	12717.73519	11406.46549	11902.89531	14044.26304	5612.82963	5736.06611	11236.43605	11451.28102	12400.87069	9420.02649	10388.25521	14568.752	10512.96532	13270.99047	11332.91203	9663.69931	10560.21564	11892.4531	9336.58817	13406.21689	9166.50841	9754.67165	7497.46254	9650.79481	15047.15103	5531.28403	12571.00749	12038.79261	11869.94815	11029.8392	9939.94003	10483.44278	13465.92517	9814.6938	10155.82336	8953.68769	10578.17093	15408.04582	6206.194	7172.99803	7316.95943	12196.89154	11412.9887	10169.6604	9470.99588	17707.95177	11650.10244	12825.33742	10800.2993	9556.54078	10494.92056	13235.65619	10076.12328	13828.27886	9857.12549	11210.90862	9516.10682	9762.55479	14980.1077	7408.83997	14082.34353	15168.70277	11920.63769	11768.79885	9713.94107	11946.6513	11201.05026	10619.82717	9845.68881	9740.5354	11827.78432	14049.50845	7737.52453	7897.0519	10401.25543	11978.31857	11005.58197	10385.32159
90	120	21623.36925	21211.83984	21358.70202	15838.51853	21384.0487	21241.8824	21050.78427	20878.03716	16389.81378	23227.54697	14035.66903	16008.10179	19030.30525	25004.8011	22525.86801	17660.15637	16135.16783	22206.96233	22690.60021	20642.9454	22194.43716	16279.76046	21429.73382	20530.64416	21392.3121	18629.97182	16326.57605	17453.9883	19557.59101	16816.92435	23224.4661	15184.64675	16297.8032	28746.83463	25741.85598	14384.82983	22077.77703	21909.85298	14492.84136	20993.07905	28845.47446	12767.49191	19979.50156	21722.80458	10663.8801	17836.1587	16613.74469	11116.43858	20680.19058	14812.94806	11066.29943	11364.54802	20368.58178	21331.66234	6458.12066	16847.32612	23079.41227	20545.88919	13732.45257	18952.24712	23169.37213	25477.27608	20151.95573	21195.44567	19239.89263	17368.14307	23156.48583	6080.57341	10201.61288	15921.96848	18353.39698	21688.62001	12190.8929	20098.91398	29967.85722	12836.81923	19914.58245	22008.36227	11917.94035	16489.23817	19215.01757	10877.19984	23219.49976	13258.33824	13177.49061	14814.43874	23276.50862	20988.25933	10255.84437	20406.82259	24965.04906	20363.9804	14780.33893	19185.41974	24904.89024	22851.79144	19920.78404	20927.54981	19134.08011	19840.05187	23287.56718	10181.73284	11016.35494	18467.95198	19043.09314	21524.27323	15010.17488	17358.95304	25906.586	14527.97502	21689.25195	19591.40092	15985.10868	17056.25371	20134.27483	14564.19449	22294.49547	15585.97337	16279.74588	12727.95897	16040.49653	25291.55232	10589.39267	20639.89185	21147.23332	20505.10688	17617.96451	16185.63447	17679.99893	21775.30952	17161.21095	16962.4561	15687.40879	17952.40701	25014.96755	11535.62437	11799.55945	13142.64874	19829.35039	19492.82268	17806.79345	16377.10513	30248.00447	15075.12114	21381.30386	18794.77746	16257.76612	16300.27956	21883.48571	16252.57495	22982.61558	15858.91104	18573.01196	17962.72496	16369.52542	25279.7781	12518.89735	23219.47911	24274.2509	19976.43359	19734.32373	16745.25534	20444.72336	17685.50025	17854.60108	16479.98793	15929.392	19577.38081	23753.42805	14083.56536	13799.37521	16521.21387	20007.1747	18168.68846	18002.89236
120	150	30442.54359	28971.60983	29356.71359	21770.06528	29406.99341	29643.79898	29489.39677	26976.93511	24619.49869	30935.11677	19339.76441	21899.8535	23479.24832	36455.39184	30634.08502	23555.29594	25239.09414	31264.45396	32783.15512	30277.84428	30252.17219	22416.90291	31170.53741	30406.12027	29063.41236	26380.20261	22517.70055	25079.14976	24466.88158	21679.64353	33634.8737	21968.99624	20054.68115	38355.11206	29996.32521	20236.32314	29736.76178	30695.87245	19919.68374	29522.60094	41109.14171	15183.98688	27761.72075	31191.04173	15099.07414	25653.20205	23170.60183	14767.14872	28659.74069	19198.58057	15105.48925	16541.03015	29232.7228	29219.03474	8711.74576	23923.08766	33526.39309	28342.02146	18794.43649	26840.74108	34041.91539	34402.24148	27991.92452	29212.3487	26534.70472	24121.32096	31932.2477	7505.23558	13854.4436	21723.14442	25650.31368	30059.34255	16973.87018	27955.69388	42287.5377	15291.94092	27771.08265	30802.88006	15714.18231	24984.34265	26490.68734	14982.14021	32469.37283	18283.33716	18426.45404	19493.6785	32107.13617	29833.6407	13894.42194	28035.00259	35869.93371	28915.92599	20131.8119	26679.93514	34420.20453	34101.49113	28290.44665	29676.79658	26351.44502	28681.39749	32827.57203	14824.31767	14483.34142	25425.54419	26231.30386	29061.1067	21691.53356	24400.55391	37414.32346	17668.87009	29872.03682	28219.67237	22823.63479	24947.10142	28549.24037	19319.78611	31548.77731	21060.3562	21995.12453	18032.37402	23084.24734	33351.93884	14053.32245	28934.50008	31758.98264	28415.90253	24708.70797	23327.39232	25495.59883	31924.95853	23702.21253	23052.44378	21640.31785	25363.79307	34569.52307	15190.3581	17298.68985	18992.83105	28042.19441	27398.7095	25013.36378	22978.37917	42794.61369	20176.21039	30364.22878	25408.77695	21999.09369	22539.15561	30470.71352	22202.4242	32298.23818	21243.11673	26053.15825	22536.7628	23607.28145	35663.40263	16896.22635	31462.21257	34809.61698	28106.80235	27601.90694	22585.54652	28276.96975	25685.8379	25436.62596	23248.86387	22425.56393	28794.11042	32795.76822	20712.25796	17853.24043	21524.49156	28228.33281	25656.9861	25353.78364
150	180	33036.12319	34527.35438	32041.32045	23846.9726	32521.30336	33248.00925	31152.78909	27539.79667	25593.43365	36177.91958	20347.1819	23608.78604	25834.03386	38267.27221	24544.14204	24389.83766	30415.85926	33846.34394	33946.43678	33709.83414	32879.25871	24386.19382	33112.16682	32901.93233	32555.58165	28307.18606	24622.67594	27316.69315	26152.11656	24640.7324	35561.97315	19694.98188	20854.34314	42494.58228	32865.14885	22125.16226	32844.55058	34296.83685	22396.86435	31485.52179	43683.96316	12976.44274	31713.52056	34021.6995	15939.11914	27672.25642	25675.81737	15919.3047	31435.52515	20250.99399	17072.89431	17827.13479	31969.53106	31842.1265	10118.76736	26675.18014	35686.6472	31364.48456	20239.83651	29350.60123	36036.59333	37249.89794	31160.66823	31959.52765	29568.10448	27842.5107	35630.48808	8570.51428	15409.43039	23932.109	28204.31473	32766.95281	18256.86047	30470.64867	44611.59742	13590.67004	30799.22468	34134.40072	16476.53505	26834.06314	27971.31763	15084.32964	35199.47886	19608.04081	20516.00059	23145.75512	35569.59679	31396.552	16128.5862	30533.02146	39347.10354	31581.20247	21871.8176	29792.48846	37664.5932	35915.41353	31052.95517	32379.39149	30184.24268	31303.19859	35351.71895	16300.81879	16436.51429	27438.34729	28325.0464	32538.24483	25025.25188	26451.15754	39606.7913	16217.40094	34693.78166	31391.5393	25458.89166	25925.78924	31604.13359	21403.58493	33620.88436	22480.6243	25451.68645	19888.98137	24456.28425	37394.29989	16142.46422	32589.10756	32939.34549	31596.07617	26844.55844	25173.66355	26890.19229	32782.11581	26531.94666	25754.24648	24404.41579	29457.39104	38295.73292	16661.81276	17984.14629	20334.79726	30561.74942	30641.36999	26529.68619	24816.23475	45451.8412	19084.61192	33493.88555	28694.99872	23796.26898	25770.46947	32374.13528	23052.19393	35714.41996	24233.33285	28458.18486	25932.8414	26858.0446	37428.60537	19737.1778	34898.18688	38185.50649	30623.26521	30237.64127	25661.71147	31455.98038	27578.81173	27847.78389	25041.85649	25406.71641	31583.38365	35408.35885	21883.64741	20552.20356	23920.03611	31950.17177	28046.01376	27703.0044
180	240	33490.67949	33573.87752	31724.75277	23918.11421	31441.07835	33758.11474	32319.47582	26496.38376	24766.94473	33879.68251	20625.93051	23238.7228	23747.83367	39143.37782	25792.87663	23387.69605	28857.02176	34949.62475	34728.97477	35507.99089	33240.97433	24561.58468	34311.46139	32750.19474	31446.02968	27846.5473	24999.22106	27622.35535	25046.57059	23434.19576	37079.75516	17065.05128	18797.28254	39470.98617	32665.61893	22848.03099	31880.74027	33996.10034	21861.18772	31752.32228	43435.72902	11163.60127	31189.08864	34356.24763	15053.80231	25608.88509	25633.99882	15929.96494	30564.36178	20262.28456	17616.529	17945.76659	31973.38577	31342.87971	10210.56424	26457.86707	36321.91669	31372.52066	19652.43792	28932.54146	35442.61747	36926.13404	30488.25098	31922.16799	29757.23096	27642.40555	35101.38354	8797.38452	14896.32681	24345.37273	27965.34718	32208.09682	18336.88189	29902.15384	43719.42542	12929.2132	30656.10605	34494.67527	15938.24217	26261.48273	27699.9209	14995.27616	34024.1179	19547.50609	20620.94684	22710.31607	34763.43497	31539.65202	16121.74794	29976.60881	38401.08872	31394.39986	21270.37945	29332.58754	37044.75137	35923.53375	31172.17556	31982.85536	29932.80934	31248.22328	35366.14498	15804.10982	17768.57097	28436.20526	27745.09133	32192.83327	24315.76805	26355.46827	40251.24405	14809.96486	33821.54219	31110.45695	24382.59988	24337.5238	31320.98861	22062.51486	34170.72811	22243.35932	25471.89674	19680.83191	24723.97199	36396.27465	16730.69568	32274.02022	34061.51091	31076.48159	25388.57977	25157.95819	27339.59058	34829.44119	26224.20721	26042.03684	24271.84239	28356.15231	36569.89605	16713.62301	17364.22355	20439.70868	30171.52133	30319.50576	26711.58946	25201.45346	44944.91003	19401.90444	33931.5636	28425.5436	24012.51575	25173.95787	31386.81561	23155.88113	34192.8503	23824.44041	29058.01871	24560.60782	25964.14469	37411.62153	18770.90064	33994.61845	37163.77019	30527.80224	27675.7192	25311.86486	31647.66967	28653.3825	28286.60283	25230.95733	25177.8602	31683.40805	34511.37586	21734.62563	22170.94906	24386.05916	31329.71051	28124.97382	27813.29398
240	300	31809.89143	32286.32381	30208.90802	23026.37764	31294.90702	31901.77224	31083.89663	25237.72039	22962.89664	32848.15461	19755.37768	22570.02612	23004.49273	37051.22069	25293.90904	22469.83055	32291.90904	33076.11316	32738.29947	29948.53529	31484.13632	23452.76767	32708.89003	32073.14823	30862.39825	26721.37295	24803.01027	25664.89776	24144.89829	21445.56627	35529.66268	16039.32336	17930.30038	40198.40348	31375.49656	20447.02868	30051.16322	32286.68366	21561.99556	30825.92355	39662.80189	10352.42259	29534.00295	32724.9254	14285.0185	25244.25987	24598.32188	15474.9944	29080.37963	19441.80731	17126.47835	17986.64127	30666.92686	30090.6158	10093.56147	25990.68438	34768.61107	29808.83422	19182.44473	28012.42205	33726.71054	35316.43596	29174.32544	30427.35042	28842.07389	27203.73023	33110.59011	8948.87496	14886.85188	24609.41377	27183.25106	31989.04048	17925.46936	29483.71813	40738.59958	11675.69972	28996.32983	32950.30878	15405.35209	25224.479	25927.51007	15107.30514	31901.7667	19253.96525	20582.98576	21496.72222	32829.60843	29700.22232	16606.43574	28907.95287	36337.27558	30278.21934	21218.5904	27916.02746	35544.48913	34762.55971	29612.5381	31084.55865	28588.35695	30354.73928	33655.37335	14999.82579	17115.07266	27197.02549	26615.96548	30928.42024	23008.82733	25522.68867	37224.76854	13831.54335	32872.869	29965.38769	23956.10506	23234.27061	30293.6395	21157.49875	32471.14326	21229.58582	24794.90289	18854.89632	24013.82133	34798.55387	16481.11953	31054.46936	32432.7023	29553.86677	23690.46467	24266.35491	26133.94449	32277.60348	25251.15664	25166.94467	23533.92525	27881.92824	34400.6834	17161.22478	16817.83553	20263.11109	29769.71788	29982.59591	25578.10317	24563.67887	41849.34117	17164.32905	31749.39328	27470.95642	23216.25784	22693.16754	29980.98768	22900.31076	32441.38226	23016.22722	28448.03396	23557.79609	24258.57742	34821.44266	19644.73883	32519.96747	35708.82684	29264.65586	26491.14832	23848.02967	29979.06021	27473.81898	27016.16923	24812.17691	24356.1196	30262.86181	32827.48622	21066.91964	21328.73223	23714.26879	29556.42963	26712.76547	26255.91166
300	360	30124.13609	29648.77534	28814.70216	22026.76286	30600.28187	30192.45688	28939.44062	24811.55542	23142.14759	29865.18769	18952.45469	22774.11737	22373.25345	36492.24457	23444.31294	21758.02115	30007.39554	31878.00731	30949.71379	30080.2121	29909.53792	22760.30219	31796.97897	30185.67734	29866.96277	25992.46228	23565.20694	24274.03035	23103.62838	21102.24646	33945.21338	16899.4148	16373.92628	35698.42822	28128.27283	19286.60317	28547.179	29411.9396	21069.32786	28084.70738	35817.37503	10988.49185	27905.89096	30412.82334	14254.66627	23657.34341	23146.68392	15238.6577	27142.94936	19009.9373	17228.44521	17700.98057	28483.41681	27427.71067	10150.86177	24803.76847	31848.62381	27757.86632	19464.33436	26489.76358	31501.53903	32462.58367	27726.0512	28323.13344	26668.61376	26151.6583	30592.88449	8994.81861	14494.41694	24165.90381	25800.21633	30664.68403	17926.83371	27163.80118	36365.62702	12558.94312	27469.93646	30638.58534	14922.61896	23574.70865	24472.03553	14518.58789	29573.59293	18762.91816	19727.20682	20718.54582	29798.80888	28355.55441	16071.14018	27311.86769	33256.96098	28298.04225	20240.86132	26802.16007	32459.81686	32248.50426	28024.19803	29228.27781	26820.61946	28518.69391	31050.39188	16199.99067	17078.85306	26093.12402	25778.65867	28876.38879	21377.96194	24271.82114	33973.96067	15026.64441	30223.23409	27983.51538	24072.69526	21615.57654	28247.96964	20974.60248	30076.56047	21145.01194	24666.49051	19050.82968	22762.18022	32686.49104	16618.22695	29338.83148	29852.68489	27596.29766	21494.07734	22978.3263	24647.97515	30436.29658	24163.80437	23803.51867	22123.41972	26150.07936	31885.64098	17241.71187	16963.19466	20673.38673	27912.26253	28218.53222	24033.47399	22448.99634	37999.84514	17902.08647	30469.72424	26088.98774	22969.90414	21504.2967	27561.69534	22304.25138	30318.54986	22725.09422	27263.03564	22698.15449	23891.27313	33143.45816	19694.7984	30703.52437	32375.16522	27795.14445	23490.61529	23041.56347	27733.30847	25473.79777	25614.88921	23652.57846	22900.26966	28455.04155	30177.59906	22174.69793	21856.07946	22947.46535	29177.97224	25254.18896	24555.88718
360	480	27366.12474	26868.3917	26007.2865	20639.50028	29056.51419	28039.75909	28265.76833	23197.69068	20788.01354	27626.08637	18180.58493	21511.41247	22113.79498	32538.0261	20819.15194	19839.92959	26304.66791	29562.79191	27700.88285	29491.15695	26942.20674	21011.17052	30043.42791	27971.01822	26971.15964	24139.77963	22604.01606	23401.1709	21531.70026	19774.71877	30604.05548	17286.59237	14124.62273	30634.00783	24363.41035	16811.66958	24188.49588	25847.29579	19632.24957	25324.56355	30356.39222	10509.07957	25082.82038	27297.57749	13570.3706	21911.39591	21326.12858	14286.42864	24641.13088	17561.12529	16669.03092	16292.39469	25522.99957	24791.23032	10114.78923	22643.72027	28195.35876	24964.38985	17661.78085	24004.23645	27555.27972	29405.12131	25281.66198	25950.11098	24699.66758	24425.35312	27375.58264	8985.18465	14809.52297	22652.49674	23860.58493	27371.76326	16747.41544	24566.559	31033.75704	11018.00027	24373.96389	27766.60028	13746.38583	21972.01669	22074.93622	14119.09132	26494.46408	17115.69157	18709.26491	20327.93686	26470.43269	25407.28405	15284.01072	23846.61332	28822.343	25480.0059	18829.89153	24171.86929	28392.39122	28606.15643	25102.23103	26274.69901	24499.58906	26221.50306	27645.72548	14333.64541	16320.40301	24122.26131	23986.93072	26232.03349	19615.79863	21791.06679	29326.91968	13350.44596	27394.31425	25010.93479	22466.56865	19017.10665	25406.11905	19690.79346	27290.604	19516.86778	23538.58268	17615.06993	21024.96291	28896.5962	16359.70443	26538.88928	26557.3903	24735.26527	18667.99673	20923.9966	22098.53437	27177.78369	22318.61131	22323.30681	20556.03951	23825.83491	28318.59258	16323.6089	16851.81295	19109.10234	25696.81226	24887.77034	21514.9529	21301.03378	31615.78092	16125.91769	27242.26383	24111.87586	20899.32935	19723.21896	25167.55273	20111.04964	26872.60281	20423.29258	25058.69705	21845.72384	21384.21608	29003.95013	18596.3406	26822.54355	28104.63879	24980.89237	20634.64161	21153.45419	24692.83608	23656.30826	23545.60927	21916.73411	21024.7391	26367.84909	27159.45835	19493.4204	20716.60677	21112.63629	26290.30397	22994.56218	22745.29829
