frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	406.52572	987.26419	775.81641	435.99849	511.22233	393.82014	944.78478	507.68637	737.76376	458.44762	499.40192	488.12525	571.9261	305.15848	650.54599	349.57127	669.32545	353.05606	718.61031	296.8632	524.88861	396.21176	573.48853	545.61396	679.54639	1079.2476	1173.85415	603.06347
30	60	6354.39792	7069.24339	7335.29192	6236.07535	6707.94341	5636.45187	7614.78582	5306.1611	6132.24917	5512.28822	5607.99146	6903.96259	6732.25525	5917.16765	6566.73453	5790.10537	6577.21397	5288.63113	6519.32294	4678.34466	6008.06543	6242.11623	6834.67223	7256.20314	7158.53813	7833.29015	8051.47084	6212.3816
60	90	12561.91177	12500.74708	17647.31359	14005.92475	15516.58451	13324.81107	14498.24742	13449.15965	13948.76236	13392.81042	13429.18375	16542.1001	15877.84267	15637.39137	15548.14944	14912.99466	15537.61056	13899.46862	14944.46776	10755.30518	13342.90368	13350.81083	14228.0657	13896.75784	14170.90544	13166.09622	14820.81349	12541.11958
90	120	21305.18546	24462.18896	24677.25951	21906.37189	23642.01901	21617.15396	21306.47953	22258.54375	22891.06919	21093.26721	21844.63834	23157.56273	24111.79082	21414.95469	23982.77432	21676.35214	24011.90931	21794.92513	23364.98771	16495.89939	19239.52456	23431.9092	23068.1195	24351.45833	23847.12043	21988.22053	20597.00562	20180.38241
120	150	23906.19731	24811.40138	31331.59649	28111.49798	27912.71065	28107.24066	26365.51451	28645.79807	28047.29188	26340.96422	27055.22829	31085.95959	29923.845	28559.53646	30447.90407	28310.04414	29932.42791	28206.33593	29011.94613	24534.9161	27180.07783	29848.26402	25542.63548	27186.59153	30437.61626	24981.13633	24894.40705	24759.08827
150	180	26589.64912	24887.18795	29521.38873	28958.62572	28482.31834	29451.94374	25890.25622	29768.03203	28588.98901	26737.94464	27764.36963	31150.40953	29071.77825	29993.81127	29326.5156	29328.59658	29171.34339	28742.53674	28340.97609	25034.80791	25719.42039	28520.70636	21935.09668	24940.35601	27246.67093	22472.14541	23129.02471	24716.98022
180	240	23860.56739	24267.66876	31156.54688	28583.01576	29656.61638	27012.31151	24959.2326	29162.55054	28972.19176	27406.63911	28317.0885	31755.13701	30216.17488	30513.42617	30851.50972	29486.54556	30483.1321	29070.7403	29163.93538	26180.05621	26932.11155	30104.46498	23743.20028	26102.53152	27995.9646	22547.70823	27850.77699	25841.08163
240	300	22416.4015	22194.34494	28270.87642	26953.83121	27476.42183	27016.84537	24365.99049	28732.70519	27626.51809	25925.73903	26151.93763	28219.36684	28118.87402	26876.27072	28683.44719	26556.90585	28450.77814	27262.16413	27446.58794	26054.21608	27229.53406	28268.70566	23050.70845	24647.07275	26823.55826	20900.04997	26959.55824	26378.39354
300	360	22309.52628	23980.68115	26872.73001	26040.52559	27068.21665	27022.48797	23538.31497	26576.08261	26915.32767	25093.78185	26001.80272	29093.82727	26066.3699	27746.5643	27467.37902	26649.83535	27389.6842	27172.19959	26398.81641	23605.883	27023.86384	25499.67283	22013.95011	23597.8361	26697.2224	22357.29803	24960.03641	26347.04157
360	480	21632.67652	22103.28683	26287.6975	25886.62879	25634.5306	25343.76674	23520.36131	26527.45011	26691.67701	24651.34972	24664.43419	26510.17505	24717.82047	27005.10979	26756.62625	25923.06005	26617.57923	26298.80141	25734.51378	24357.03651	26384.60222	26108.65916	22442.47266	23800.55919	25453.81809	20245.08031	23599.90597	25412.33464
480	600	21620.01989	22060.75297	24993.68008	25003.6967	24894.97205	25127.13196	22636.75637	26649.8645	25119.98064	24125.36958	22656.02681	24958.29381	23079.29298	25489.88746	24633.22017	24804.29936	24556.55387	25619.85297	23627.68938	25366.81726	25540.35674	24421.83196	22387.6021	24021.68224	25802.50933	21600.22821	26075.19371	24465.00223
600	900	20782.85702	20784.54849	24598.41226	23833.38538	23230.02674	23986.80724	21625.54432	25062.31018	25206.89406	23003.75538	23132.33906	24221.07568	23046.97263	24329.63377	24944.77963	23570.36662	24803.29409	24359.30496	23897.80146	25107.46132	25331.17716	24436.25846	22510.16992	23628.24761	24700.0473	20620.47039	24117.7997	23750.94012
900	1200	19109.37662	19973.37081	22518.77748	22049.02522	21700.22945	22678.05543	20739.39982	23629.71962	22856.8883	21611.71099	20747.30608	21742.9849	20932.58101	22217.72931	22123.10386	21862.21085	22142.84985	22703.8912	21577.24632	24417.27602	23038.08944	22957.43552	22005.82511	21862.42817	22147.45117	18921.38484	22660.92997	22486.72509
1200	1500	18018.3142	18051.02569	21402.9873	20478.47596	19776.19634	20465.23767	19259.09481	21852.66145	21386.60376	19533.49375	19197.83234	19618.35486	20032.78833	20362.14805	20737.13246	20007.07791	20665.05698	20452.19472	20176.71707	21920.19608	20079.04373	20442.83301	20060.14613	20195.47369	19400.31039	17216.1338	20096.12095	19513.4908
1500	1800	15191.30358	15906.13299	19352.59823	17581.70386	18067.71001	18070.14264	17265.4825	19448.17395	18930.09087	17322.95643	17986.507	17151.02003	18686.74102	17647.70135	18726.31121	17544.82203	18727.67369	18126.45675	18387.3303	20405.27683	18329.23996	19416.97661	18339.81907	17716.50244	17288.67959	15083.73364	18583.24486	17319.62651
1800	2100	13394.25622	15397.36166	18418.48733	15633.21346	16131.62077	15982.67405	15421.44874	17545.00947	17113.94105	15604.15641	16118.43826	15410.5129	17408.56764	15593.77428	17102.10233	15702.1684	17153.36162	16315.22846	16764.70446	19116.37025	16341.09264	17576.62619	17282.06286	17403.31871	15889.28297	14215.23816	17188.75582	15716.75771
2100	2400	12953.69212	13515.69233	16966.03153	14123.06829	14615.9192	14323.88277	13993.4753	15172.33371	14788.33133	14139.02552	14685.96267	14586.08817	16700.38683	13381.38136	15554.91022	13708.84145	15450.24512	14450.92409	15134.9448	17106.75774	14620.32413	17083.6685	17395.16229	16871.24051	14842.52288	13449.93364	14049.95354	14055.22611
2400	2700	12998.86841	14296.85054	15415.65424	12822.49	13337.98247	13899.02135	12920.77916	14269.43124	13984.18421	13464.54526	14258.08667	12199.55004	15064.8293	11647.26251	14086.80905	12338.25284	14221.25188	13193.61983	14099.57588	15651.44033	13693.57772	14839.27297	15027.04989	14983.68601	13751.22585	13461.76283	13225.72719	13506.70736
2700	3000	9590.81618	13354.75921	14554.61292	11434.87865	12250.34178	10985.38993	12261.6656	12530.81109	13037.89589	12087.20996	13638.2341	12857.81446	14566.6917	11351.09681	13499.4606	11509.18864	13509.82175	11888.56931	13416.28304	14901.67211	11839.02925	15091.07861	15460.56392	15526.64762	13381.68091	12236.18393	12903.00251	10741.24919
3000	3300	9320.6923	11463.46378	13358.4851	10421.69452	11975.99783	10045.95527	11096.10402	11050.46387	11729.66465	10710.92895	12021.12746	12206.68507	13079.3029	11073.08151	12082.76227	10993.42142	12046.75216	10697.78779	11945.83349	13199.87013	10718.64376	13256.50399	13408.42356	13070.97032	11310.10772	10527.96984	12400.96234	9723.06829
3300	3600	8287.45222	11363.8038	13009.20548	10117.15532	10747.50607	9513.02973	11158.80727	10924.99573	11497.01121	9883.89378	12421.62609	10684.57554	13353.52361	9386.76263	12235.27302	9664.48573	12218.96107	9835.85079	12225.75826	11268.7494	9479.57081	13983.9742	13589.17569	13190.86898	10473.29371	10091.30013	9957.05375	8923.59648
3600	3900	7831.73435	10575.56192	11066.01705	8625.96079	9631.88347	8771.89483	9233.46356	9764.90731	10032.01257	9419.31909	10826.76789	9224.32514	11940.4126	8310.74461	9889.82992	8752.10121	10073.00456	9039.6978	10232.65501	10630.49949	9556.70567	12813.91967	12424.41007	12384.13555	10737.69614	10044.73102	10321.25786	9176.45947
3900	4200	7484.71343	11489.5882	12209.06943	8064.49722	9765.62574	7537.32845	9112.73247	7474.62873	9054.5894	8586.05751	10835.87029	9455.65249	12490.35784	7720.27798	10385.28276	8323.35476	10382.62925	7875.93085	10385.74954	10001.89806	8242.70105	9621.96629	10279.16007	9908.73565	9581.76681	10027.83846	8269.16382	7490.49393
4200	4500	6279.17825	10144.21358	9743.63946	7413.03535	9079.70266	6641.6599	7415.53817	7676.46318	8383.45471	8368.55347	9170.4768	9232.01039	10049.84024	8022.70589	9034.04369	8204.04769	8924.4507	7919.73714	8856.24167	8680.97273	7837.06727	10116.63451	9575.39178	9857.64214	9145.10202	8917.15192	8932.77328	6834.63024
4500	4800	6143.8381	10884.58584	9985.47829	6979.85854	8217.80378	6966.89631	7647.42449	7832.92538	8027.67098	7663.31391	8789.43365	7858.15889	10704.30546	6478.09042	9282.15053	6917.87346	9129.63218	7124.87929	9093.69025	8741.82303	6983.76322	8349.69327	9719.88161	10679.42906	8604.00618	8924.56265	7842.07957	6839.65403
4800	5100	6089.11867	11299.92494	10146.85285	7039.36836	7688.49245	5789.37384	6998.40682	6424.74139	7731.83247	7549.19755	8419.05434	8864.09207	9929.3691	7218.80237	8962.52552	7320.70101	8782.09645	6815.67111	8439.04422	7303.49692	6725.86594	7984.0303	8176.62784	8838.44385	8252.8172	8927.13544	7594.08264	6443.40032
5100	5400	5098.3735	8886.8952	8036.64817	6673.07996	7442.70262	6576.85775	7046.24855	6863.96156	6754.25393	6980.2132	7868.7033	8674.47385	8673.59943	6824.29945	7444.67199	6831.65128	7525.15503	7026.34301	7555.26	7563.10815	5543.21562	6893.12663	6977.36879	6986.76739	7163.58991	7634.61382	8284.75593	5015.11638
