frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	8.91635	3.28565	16.43856	9.34257	8.36455	24.92708	13.63007	46.22538	27.56054	7.96205	9.7571	21.1588	10.87926	2.24826	81.20786	21.77932	9.38584	5.25743	7.61191	13.58561	13.63916	16.72796	15.50149	20.94228	28.35304	52.07557	47.3067	38.49397	19.32192	26.99704	13.83615	14.75174	1.12781	0.85394	1.83997	5.107	5.42714	5.27927	20.39162	3.46416	4.70699	46.24388	11.32725	11.38556	16.13862	3.35205	11.04544	12.56542	10.52533	20.10707	11.83771	7.98113	16.03351	6.61873	0.65172	12.51843	6.55089	7.89877	5.36264	8.57107	4.22127	10.13694	5.18037	8.4878	6.57669	16.87888	6.82459	0.72722	27.25252	14.34777	15.40368	6.8071	24.68914	7.53632	4.35957	21.88041	15.8313	7.26394	16.08016	4.73697	5.43787	44.22771	12.57564	32.50066	10.99274	22.14965	15.40794	14.9352	28.37309	25.9722	11.20694	22.78373	11.24881	19.65313	13.22404	5.46707	7.78653	16.54657	22.19755	14.7304	10.99819	5.79992	10.71798	19.08178	34.01643	13.7953	21.68044	4.32572	3.86953	21.92475	15.87204	6.4246	18.3812	1.55238	13.47402	12.39854	14.85972	15.25895	9.97222	13.50134	9.29961	4.75591	0.21389	18.57648	5.88013	4.99007	2.71488	9.45004	3.7407	15.60011	4.31934	14.42604	4.78607	22.20687	3.20169	0.44764	17.76829	24.51878	19.06961	10.23719	6.1743	3.61018	10.12532	13.67702	14.7833	7.7162	19.26336	1.73894	5.88568	24.5038	16.22451	23.47754	15.21951	22.25711	13.34947	13.9908	24.57777	15.46666	16.26601	23.08191	5.76719	18.32612	11.75288	3.72967	8.16865	22.35065	18.61425	12.39275	14.88222	5.4861	11.72731	15.58331	12.41891	10.41994	12.68647
30	60	1724.72405	2156.60285	1944.09062	1642.68073	2194.0558	2078.29357	2285.44937	1976.5378	2216.66503	2429.67562	1730.41259	1975.37075	1971.50183	2260.52242	2847.56564	2633.69936	1517.3165	1986.35784	1953.538	1820.76261	2161.97455	1717.52071	2000.36009	1899.84088	2438.01237	1997.6161	1729.51569	1796.3891	3273.52657	2179.7242	2018.65106	1746.14827	1974.11071	2123.6543	2081.54471	1072.93651	2436.92109	1318.4841	1996.98171	2007.55258	2523.47238	2178.9424	1984.44812	1987.29722	1540.5292	2027.95057	1490.3318	1902.5453	1836.64512	2397.64925	1341.83859	1223.37145	2134.3307	2133.1179	1075.35983	2135.05435	2001.51301	1865.23049	1750.65433	1943.15788	2329.84464	2868.34696	2074.74098	2065.84306	1781.23491	1777.42639	2415.0996	1794.89979	1093.14713	1886.80392	2176.40728	2549.12153	1842.0044	2036.8604	2745.60771	2426.18522	2023.0416	2226.74406	1402.31177	1998.98571	1967.66997	2034.41158	2147.88944	2059.83624	1561.54046	1590.02628	2461.12825	2261.59722	1574.93307	2233.99271	2151.33549	1984.61945	1764.88163	1999.23357	2568.23502	2325.63664	2074.33907	2166.76272	1831.73586	1931.49964	2200.22095	1956.07133	1379.98947	1791.63566	2316.36767	1450.91772	1282.55941	1547.73509	2361.49818	1658.80186	2151.80235	1688.97702	1910.5235	1848.07944	1924.3677	1929.16075	1927.06889	2451.37182	1768.06007	1625.54992	1418.58329	2808.42905	1784.88202	2003.27396	1868.85688	1883.57668	1438.41523	1503.85255	1705.17106	2007.82691	1543.75671	1601.69974	1446.34861	1514.01975	2444.63981	2435.43494	1456.09497	1373.33171	2218.26494	1866.10196	1496.87338	1471.9352	2603.36413	1466.72136	2131.61939	1841.58841	1688.88937	1565.90043	2080.51269	2059.2341	2013.58913	1747.39699	1933.47632	1796.46055	1710.79647	2245.85874	2109.38921	2429.17166	2080.46412	2004.12843	1197.56834	1604.41145	2101.49467	1424.48355	1649.07471	1642.54551	1557.11396	1693.47039	2374.70542	2266.37687	1755.64419	1561.22934	2105.92311	1643.54352	1480.86287
60	90	8987.40745	7881.25016	9625.83923	7614.43436	9379.86614	8764.11949	10305.7424	8409.84951	8467.39064	10591.37009	7021.62516	8234.72682	8377.62783	10336.66572	10977.05853	8948.23395	7216.87817	9264.47622	8772.68076	8715.82444	9213.46684	7887.97269	10346.50239	9337.84136	10008.47213	8770.44332	8112.52724	8354.22736	10479.13127	8451.67457	8788.4069	9376.32572	7719.6821	9771.09989	8747.13553	5645.14908	7950.24202	7214.10159	8108.02641	9070.14287	11338.85969	7786.96734	9196.0834	9043.47444	6357.30375	8222.49986	6849.37574	6974.28056	8646.71924	8945.48757	6409.1749	6575.35709	9266.51463	9603.68178	5686.07828	9259.52626	9455.22532	8665.10815	6899.33149	8203.52622	10611.12937	11462.89957	9605.05967	9345.33943	8401.14082	8027.22009	10118.5415	7936.20133	5540.99952	8679.84989	9582.51727	9366.53849	6141.84893	8974.57066	12684.02731	7537.71638	8883.03059	9972.64208	6229.64939	8160.13277	8703.68607	7879.95621	10131.31437	8331.27391	6746.15498	7696.08055	9388.57328	9811.13329	6839.2279	9477.09726	10999.74174	8732.4605	7810.97984	8407.65088	10675.71848	10661.66189	9453.16172	9371.04821	8453.2684	8221.4275	10202.43849	9198.11511	6386.06036	7897.97813	8920.28076	8242.9968	5652.66243	7054.75459	10782.92663	6575.24376	9302.39073	7721.97511	8402.98686	7137.91976	8116.44618	8469.56983	9314.28292	9031.95519	8825.85703	7672.71242	6838.3054	11066.45729	8426.74272	9501.60638	8448.97216	8470.75649	5505.50264	6681.8931	8136.68891	8286.94601	7273.3564	7168.36414	6804.4706	7231.28157	10565.90951	11297.33336	7545.31001	7215.26798	9382.99669	7591.11171	6243.05162	6108.78618	12932.34072	6436.37093	9146.513	8231.74029	8286.81733	6959.21422	9230.71581	9143.00158	9634.74215	7864.808	8996.18334	8713.02056	7338.85013	9650.29124	9105.75856	10175.31466	9970.80653	8499.74466	6410.98455	7071.64569	8702.20452	6840.40396	7276.6943	7056.2636	6915.36665	7906.77646	10119.7182	12162.48202	7622.82945	6468.43465	8626.60908	6882.50728	6719.1557
90	120	16948.61401	16606.17292	18217.79504	14760.56658	19372.00719	17248.36574	19861.3791	17121.61666	16890.59124	20348.50892	13410.69386	15775.94208	15274.92287	20550.36529	18255.11162	15316.15006	16249.04874	18408.70924	16639.88022	15820.44948	17953.23898	15012.44975	19923.18136	17721.18209	19828.98062	17152.8437	15251.35384	15850.49042	19098.4829	15205.34878	17834.22412	13395.47465	12631.4945	17598.91997	17299.84359	10510.6086	14509.63147	15088.89439	14733.71936	18405.61503	23395.76241	11772.74543	18129.96859	17523.93572	11882.45411	15641.25655	13651.87619	13580.43381	17278.28522	17210.66231	12650.627	12600.4846	17246.3961	17451.60051	10701.73439	18577.94375	18105.7399	17048.42931	13555.81527	16707.51059	20260.46572	20636.01697	18616.34547	18106.53923	16044.75733	15681.54598	19350.51011	16028.3567	10566.88482	16221.29137	16694.12178	18823.17025	12514.24395	17211.69299	24418.32519	11931.03967	17569.17862	18664.34473	11541.78281	16428.62305	16737.5245	14591.17515	18786.31838	16289.52219	13679.75946	15173.03123	18782.72204	18446.20818	13690.70931	19318.04727	22070.92738	17320.01945	14608.24621	16542.63365	20664.44095	19373.17891	18537.06878	17979.86597	16557.2254	16701.32839	18831.5038	18096.24609	12376.74071	16326.8213	16290.40934	15796.40584	11420.7934	13775.06332	22148.62504	12250.13683	18354.9563	15645.84585	16785.24252	12979.78698	16191.36914	17201.99995	18669.22698	17924.85487	17130.20978	14100.44025	13445.10408	20682.75226	17751.95575	19599.35888	16560.23558	16791.6562	10308.57647	13314.63008	15252.50833	15767.74553	14159.47501	14025.34926	13102.53993	14365.20663	20192.67345	22158.94827	14885.45686	14110.0592	17548.96605	15548.50908	12945.36186	11991.61745	24791.39244	12495.73485	17836.05328	15881.67041	15816.70132	13299.23364	18402.8109	17724.49575	19096.67114	15695.51138	17547.63715	16748.93257	14490.20277	19369.61024	18720.53584	20284.15231	20777.20588	16747.79547	12478.0365	13524.05864	16690.35289	12772.4724	14296.9139	13562.32128	14031.6466	16018.1141	18513.9872	22028.75231	16838.35939	13774.33861	16249.26369	12949.49473	12709.44935
120	150	25188.49382	26303.52439	26291.74499	21313.2904	27400.01033	25082.59713	29440.93557	23491.89801	22290.59678	27444.99268	19444.10991	23028.56524	22542.95787	30708.89817	22723.42482	20394.62204	23245.19046	26617.76885	23859.32155	25265.10337	26568.42883	22064.12143	28699.50669	25579.11991	27943.95308	23303.15795	22052.79116	21474.2912	23258.95575	21106.68518	26875.05124	22445.40149	16750.35584	24400.11837	22411.10618	14378.81848	18628.15349	22353.62487	19821.16977	26588.24553	34482.50638	15007.80799	26098.56664	26029.93424	16967.22281	23611.26472	19858.53596	19101.08738	24673.23057	24366.57421	18190.82616	17323.30268	24571.36917	25866.71221	15909.28234	26067.65549	27744.2234	24459.2388	20320.78505	23942.56335	30343.74811	29188.93392	26940.4083	26182.20316	24126.41467	23461.7265	27675.18852	22806.49441	16105.42104	23801.47629	24088.82769	26493.35925	16216.60346	25073.32046	34644.03609	16011.04783	25744.61896	27483.09071	16474.67576	23042.03383	23248.07856	20317.68876	28040.41749	22792.7146	19775.05234	19745.80704	27083.5192	26403.61123	19020.32656	27028.22624	31582.7237	24471.3739	21958.87721	23909.06824	30297.58649	27460.96929	27492.29247	26393.85723	24259.61548	23696.34219	27066.59851	26877.54616	17087.18953	22938.52624	23072.45814	22989.13647	15789.56785	19981.6035	32640.31865	17581.40614	27889.36749	23163.66409	24518.05328	18776.38459	23938.02654	24261.36602	27329.80736	25544.12295	25425.40479	20488.19488	18683.032	29915.63226	26293.13561	26932.16703	25677.16381	24224.04754	15482.04627	19945.73501	23302.36175	21780.6804	20383.61402	20468.72374	19079.37608	20943.57047	28800.77872	31843.58157	20214.00568	19457.61932	25289.61764	22574.46316	17557.04584	17359.33852	35812.38761	18032.50006	26836.95693	23562.02958	23432.72826	18759.83229	25724.46554	24885.94283	27707.66678	22202.07728	25773.82771	21400.51666	20391.48339	26578.5315	25663.77689	28776.19776	29995.14896	23892.96997	17125.42728	19555.29482	24687.76819	16910.9622	21146.23006	19531.79418	20009.63838	22891.86468	26020.28744	32224.34161	21524.46423	18937.27109	23297.62305	18975.87576	18342.7637
150	180	26577.03378	27146.7613	29446.81034	23848.70399	30934.20492	28849.84468	31681.05617	25041.79821	24939.9849	31576.11779	20686.14827	25480.74143	24116.17223	34832.04338	24721.80409	21205.97485	28488.56652	29335.06779	26175.64161	25677.41355	28769.96201	24390.36731	32149.00609	29310.49912	31783.5057	25315.38967	24481.29762	24111.76407	26224.64186	22827.11719	29995.43654	22840.26348	16212.93597	28658.95248	23106.39147	16933.07301	19075.41058	26026.14883	23285.3373	30714.94191	38049.52791	14392.42243	29219.05801	29850.22984	18307.93195	25971.62388	22446.39408	21085.7134	27349.28304	27027.85486	20878.66758	19212.70969	28774.63645	28488.31309	18555.77141	29142.93575	30900.92816	27630.634	22505.50661	26990.63722	34429.25732	33084.59507	30410.6344	29737.31523	27146.03326	25817.43723	31036.50861	25097.17259	18282.74151	26366.22867	25928.13371	29509.07559	20181.86941	28319.31547	39152.78024	16576.30142	29510.77576	30835.55758	17756.03832	25284.26665	25514.43238	21533.81829	30413.3195	25471.12757	22600.48529	23853.43286	30608.9335	29528.88142	21661.98546	29613.86208	35238.58109	28001.34125	23550.64524	26699.41712	33261.00578	30960.57698	30584.47244	29751.77071	27208.54416	27036.20356	30614.13578	29313.56892	20106.438	25701.328	25107.87262	26141.19398	18289.65548	23212.38654	36519.60311	18426.30078	31365.30223	26579.5555	27282.27418	20570.4577	26514.93641	27203.83355	29840.19642	28408.75461	27996.40031	22244.581	22096.45529	32619.43846	30201.27433	30434.12771	28491.54898	27439.25678	16337.12246	21449.04787	26055.30365	24786.39482	23716.74289	23049.06294	22257.88588	22738.02766	32003.86679	35656.20715	23175.37119	21437.28035	27371.77648	25203.71183	20947.95414	20230.35069	40597.29918	21440.10617	30280.36558	26962.31539	26050.21274	21574.38102	28248.45437	27426.12474	30315.11104	24619.88106	28606.93032	24635.47562	23684.3054	29177.07961	30097.76795	31656.48471	33007.26148	27156.64134	19288.94708	21960.46778	27992.08938	20676.79886	24002.20824	22468.00111	22641.82454	25538.11955	30024.86255	34896.14487	25569.25105	21253.33986	25903.39483	21056.71742	20667.09435
180	240	26643.04208	27598.91997	28781.6419	24526.83625	31762.70264	29913.28549	32356.26638	25345.95946	25664.37195	29793.00065	20535.00058	25633.10012	23440.85812	34062.40798	26531.67069	21429.9028	26653.95006	29339.37832	25731.17038	28471.1169	29250.22511	24763.59218	32926.11842	29358.5646	32217.2182	25246.21059	25345.4071	25240.53795	25592.49782	21340.25658	29149.26889	24963.50814	15273.57898	23971.1859	20876.05333	15284.55497	19841.0802	25884.719	24019.64746	30549.63873	37938.82021	13986.32187	29303.95168	30064.09238	18395.04585	25245.93212	22767.97269	21184.34646	27874.38122	26815.13849	21361.74215	19843.08896	29005.4229	28263.28401	18304.27677	29295.72859	31658.76412	27930.78347	22664.3889	27566.22353	34147.6406	32498.72197	30593.7805	29859.86841	27914.81967	26726.9203	31309.04506	26060.20946	18301.5868	26607.68454	26961.1974	30455.00787	19490.05215	28531.41173	39100.4498	16017.8977	29068.6638	31502.68459	18005.52375	24577.73038	25030.84478	22069.18891	30137.22136	26181.32994	23162.71542	24184.12455	29886.03807	30153.36391	22471.52671	30553.40677	35530.50794	28442.00474	23790.54293	27422.55399	34058.9677	31008.93861	30890.10511	30093.26902	27904.32313	26993.01364	30484.78305	29126.75138	21019.91787	26059.62225	25290.34615	26936.06875	19126.00466	23402.63974	36856.7749	19566.6661	31040.23756	26590.21959	27721.19342	20299.70097	27099.53507	27316.29576	30331.62535	27901.36162	29027.51829	22363.19448	22948.72912	32114.45623	29648.9739	31182.30367	29152.51864	27417.43449	15844.95146	22561.85943	26147.28093	23749.88551	23762.60769	23364.75115	22620.30349	23844.18892	32410.88526	36947.33642	23774.61987	21564.98911	27888.77363	25694.23294	19799.20455	19563.78038	40609.81483	21183.85077	30189.79093	27424.73591	26561.36646	20402.03255	27951.76052	26999.07004	30165.76692	25550.37761	29040.23387	25027.88511	23376.9343	30443.81703	31087.60553	31486.40847	33589.53556	27448.44842	18838.71326	22393.30539	28398.18047	21093.74086	23827.18079	23112.63004	23317.18656	26185.10868	29453.4377	35611.0927	27232.55611	21309.79301	26714.98319	21326.94586	20792.26829
240	300	24985.16878	26748.20798	27763.86307	23844.2146	30595.39877	29653.81684	32482.12054	25483.2767	24827.93779	28707.01126	20026.55826	24622.66436	23632.12389	32060.59125	24278.06687	21959.82415	25566.27115	28049.92231	25518.43406	29294.87037	27919.0809	24201.43093	32222.93609	28563.29262	31177.8739	24639.99383	24882.44479	24445.33992	24240.88044	20742.18585	28919.48156	21762.46827	15448.98217	23615.21254	20783.07642	15738.61742	19054.35467	24748.49595	23985.16603	29401.90407	35059.82927	14498.69794	27977.8503	28996.55414	18126.67948	24001.6305	22760.69048	21315.27177	26014.36048	26546.26163	21159.44453	19992.20461	27400.0314	27598.76227	19187.66936	28528.34959	30934.18881	27363.26096	22766.2143	26642.72218	32565.99809	31800.47006	29717.19104	29076.90462	27109.45969	26228.29498	30148.98784	25901.6651	18123.81018	26930.31348	25563.69736	28827.81977	19625.21164	28000.02857	35286.67367	15611.0318	27949.00183	30099.18899	17891.1692	24292.94078	24380.78197	21642.8765	28350.09857	25797.32307	22716.65097	23259.51064	29167.02188	28665.57107	22045.04503	29271.29895	32623.4198	27107.03372	23232.71209	26795.07752	32127.39972	30059.85154	30225.00486	29369.23697	27510.65452	26221.12972	29182.13955	29273.68265	20656.8967	25750.93661	25594.02454	25079.98298	18481.25339	22630.94289	34027.87657	19837.9371	29581.49661	25501.85723	27348.4768	18772.22951	26526.40555	26434.86826	29154.66403	27912.4344	28372.32129	22383.60729	21761.67901	31038.48021	29578.93168	29382.36667	27893.82192	26813.53492	15123.94627	21892.19012	25443.05182	23438.48439	23078.05571	22596.6044	21804.00148	23073.01282	30598.9182	35169.61871	23699.73965	22133.09867	26910.90142	24473.64144	18817.63921	19606.91638	36616.90588	20373.48356	28817.07161	26460.68502	26131.52689	19990.23219	26960.27605	26303.08718	29253.36385	25028.60064	28013.201	23858.35681	23439.37792	28660.08378	28978.61865	29725.6693	31233.50817	26105.33129	18322.09349	21871.58568	27518.72074	20564.96731	23479.58318	22442.71628	22958.56475	25052.01871	27930.70544	35074.49272	26086.04592	21652.88554	26342.48197	20408.40691	19965.19913
300	360	22841.03115	25965.22553	25638.46657	23200.70338	29896.28454	26921.22312	29889.41534	24837.17783	23563.4049	25505.1424	19779.72536	24189.7273	23365.11624	30730.7385	23815.17634	20540.06735	24394.68326	26346.84005	22508.406	26023.81405	26145.43345	23498.3867	31434.04928	27557.63559	30690.03934	25132.54446	23966.79829	23203.05554	24620.27314	20245.84914	25766.42518	15419.11735	13278.88336	21850.96427	17825.28373	14739.83758	18051.56496	22927.80649	21737.70969	27423.45221	31937.42665	13476.00409	26564.55456	27441.87377	17883.70881	24123.47356	21371.53722	20268.76614	25434.48408	24294.82505	20453.91882	19103.26438	26375.37522	26221.64263	19099.05256	27147.58046	29061.01433	25630.05624	20830.27615	25288.93768	30569.73915	29464.00833	28159.12086	27695.67111	25632.20467	24770.67505	27662.50109	23716.51818	18199.17219	25345.56389	24763.62685	27994.58236	19332.24033	26368.15	32997.8329	15292.24428	26563.84878	28104.77845	17671.43128	22672.19684	23193.20341	21007.91484	26820.72623	24388.76243	22045.66459	22148.46307	27022.50665	26851.46237	21675.56803	27487.24574	30996.62092	26020.2	22678.48158	25289.86228	30071.39543	28101.52407	28492.10656	27860.16399	25754.97537	24995.35326	27635.16866	26742.85713	20795.7912	25121.11139	24228.96118	23690.08194	17460.51985	21344.08556	31523.68598	19614.84541	28179.7039	23781.48188	26112.65407	18516.35957	24959.06248	25389.17794	28347.68392	25897.84115	27019.11247	21256.66907	21001.97254	28852.53584	28962.26809	28112.95299	26388.11024	24966.49012	14533.91797	20465.24584	23523.40353	22730.46349	22051.06046	22155.25382	20999.99035	21827.79242	28123.36778	31791.18638	23870.58897	21173.49	25262.85097	23902.16547	17702.7321	19037.17624	33809.08751	20735.11616	26756.05541	24969.64709	25183.61104	18479.10068	25431.25903	24994.67358	27623.34566	23593.90244	26315.13249	22780.25492	21927.703	25928.55	28680.30002	28229.26014	28345.74379	25289.55309	16188.20037	20977.9012	24804.67472	19251.56369	22291.51605	21909.36114	21649.36815	23805.4175	26410.78171	30750.41023	25801.42426	21283.13756	25159.42166	19210.57335	18996.60669
360	480	19615.90082	22937.05563	23685.86376	21544.74817	28077.67651	24910.99484	28524.10251	23583.11725	21901.68561	22884.05391	18984.0551	22192.51998	22580.5411	26640.29098	21976.17682	19048.69124	24783.21127	22751.95418	19651.01779	23091.78379	23749.19554	21837.21696	29567.04181	25134.12593	28281.62077	23961.19916	22404.08011	22303.68044	23068.89943	19078.62739	23370.43341	13093.87809	12744.63663	17937.81208	16520.86745	13394.6932	16815.88497	21572.93729	21428.97614	25255.85816	27750.40387	13678.02783	23769.40812	24781.03805	17321.7485	21172.79703	19857.88664	19684.45244	22743.27888	23324.53805	19799.06346	17852.31692	23289.47182	23602.29042	18430.7925	24040.93005	25443.48776	23147.32991	20759.68439	23116.46531	27107.69318	26610.70219	25657.41401	24796.79722	23203.81167	23080.11076	25028.79726	22197.89678	17496.89706	23810.5162	22706.52003	25086.29943	19457.84129	23834.23136	27839.52134	14128.28102	23593.47265	25493.20257	16790.64144	21203.19363	21047.61304	19908.29796	23813.66962	22598.39249	20765.55003	20758.36557	23699.6897	24461.15859	20279.86835	24668.90845	27734.05162	23251.01422	21288.61168	23288.46261	26400.67926	24885.18234	25687.74645	25061.00051	23516.38254	22765.67215	24727.83418	24858.76242	19146.5236	22832.81605	22226.7545	21192.19478	16385.70421	20185.9795	27063.64685	19503.98927	24979.18424	22113.51073	24199.77812	16391.16278	22741.47111	23273.42509	25286.91496	24196.48255	25192.81806	20065.96018	19215.37798	25043.00312	26007.84703	24313.97348	22929.84169	22671.90014	13841.67965	19015.85809	21671.72334	21043.11565	20602.30333	20313.67914	19488.76753	20400.91936	24788.45204	28425.35808	22727.87986	20255.0371	23399.79628	21159.53905	17486.69565	17843.35383	28490.17364	19568.43231	24701.78237	23324.63961	23966.11605	17126.45711	23456.23139	22964.71677	24901.01027	21869.82955	24518.40784	21727.40336	19801.01986	23525.30657	25476.02849	25055.0737	25455.35888	22602.87691	15390.35845	19175.28483	22581.87421	18253.1545	20689.70205	20293.24758	19821.94572	21815.83761	23341.05009	28116.88256	24015.73884	19500.67036	22761.38318	17629.06249	17476.13337
