global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
224.3259152784639	n/a	50322.11626552056	n/a	384.8073909635777	n/a	148076.72814019574	n/a	445.99917253969056	n/a	n/a	198915.26190608868	446.5077142569053	n/a	n/a	n/a	n/a	0.2163688702419506	n/a	0.046815488009778	n/a	-0.7661306588522621	n/a	n/a	0.5869561864334012	-4.368479696323902	n/a	19.08361485719417	n/a	-0.0322690937434711	n/a	0.0010412944110249	n/a	0.0235357594166807	n/a	n/a	0.0005539319713198	0.001968663736379	n/a	n/a	3.8756369069337255e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3537.667140656833	3313.341225378369	12515088.798083091	10978230.075791832	5566.375077514458	5181.56768655088	30984531.50357409	26848643.690308243	6986.025561805316	6540.026389265626	42771945.17229078	48804553.15019728	6972.4354673407015	1.354006	735.1415409999998	0.0	7.586631472453235e-16	0.2163688702419506	0.0	0.046815488009778	0.0	-0.7661306588522621	0.0	0.0	0.5869561864334012	-4.368479696323902	0.0	19.08361485719417	0.0	-0.0322690937434711	0.0	0.0010412944110249	0.0	0.0235357594166807	0.0	0.0	0.0005539319713198	0.001968663736379	0.0	0.0	3.8756369069337255e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8184.117488390688	4646.450347733855	66979779.06378231	21589500.83395606	12556.20570728518	6989.830629770722	157658301.76366094	48857732.23288097	16156.29093460929	9170.265372803971	84093767.00764759	261025736.7637383	16117.91803183928	1.902485	1032.931763	0.0	7.586631472453235e-16	0.2163688702419506	0.0	0.046815488009778	0.0	-0.7661306588522621	0.0	0.0	0.5869561864334012	-4.368479696323902	0.0	19.08361485719417	0.0	-0.0322690937434711	0.0	0.0010412944110249	0.0	0.0235357594166807	0.0	0.0	0.0005539319713198	0.001968663736379	0.0	0.0	3.8756369069337255e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13195.29936816516	5011.181879774473	174115925.4154999	25111943.83218002	20367.84636680121	7811.640659516028	414849165.6216172	61021729.793404005	26072.692367989588	9916.4014333803	98335017.38794684	679785287.3158225	26008.286795081785	2.108652	1144.867798	0.0	7.586631472453235e-16	0.2163688702419506	0.0	0.046815488009778	0.0	-0.7661306588522621	0.0	0.0	0.5869561864334012	-4.368479696323902	0.0	19.08361485719417	0.0	-0.0322690937434711	0.0	0.0010412944110249	0.0	0.0235357594166807	0.0	0.0	0.0005539319713198	0.001968663736379	0.0	0.0	3.8756369069337255e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17315.12786827915	4119.828500113988	299813653.0948572	16972986.870351475	26497.39231012792	6129.545943326713	702111799.2368263	37571333.471352965	34436.088429109746	8363.396061120158	69946393.67516018	1185844186.297466	34340.3284850846	1.883597	1022.676758	0.0	7.586631472453235e-16	0.2163688702419506	0.0	0.046815488009778	0.0	-0.7661306588522621	0.0	0.0	0.5869561864334012	-4.368479696323902	0.0	19.08361485719417	0.0	-0.0322690937434711	0.0	0.0010412944110249	0.0	0.0235357594166807	0.0	0.0	0.0005539319713198	0.001968663736379	0.0	0.0	3.8756369069337255e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18320.20034982472	1005.0724815455724	335629740.8577179	1010170.6931601748	28067.17948410454	1569.7871739766197	787766564.1929388	2464231.771581502	36120.02340085582	1683.9349717460718	2835636.989069444	1304656090.478372	36023.20134840967	1.175403	638.171204	0.8785892467956696	0.627804236171473	0.1826115098915863	-0.0337573603503642	0.0333469635448849	0.0011395593778243	-0.7275548790614152	0.0385757797908468	0.0014880907864719	0.5293361020460706	-3.760947153035034	0.6075325432888685	14.144723487922326	0.3690957911550409	-0.0296296412273808	0.0026394525160903	0.0008779156392633	6.966709584695431e-06	0.024778506826504	0.0012427474098232	1.5444211246225192e-06	0.0006139744005511	0.0018763923949808	-9.227134139820018e-05	8.514000443423211e-09	3.5208484199417823e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18237.151203907768	-83.04914591695342	332593684.0341945	6897.160637535421	27798.501421929705	-268.67806217483667	772756681.3050278	72187.9010940254	35610.598109490864	-509.4252913649543	259514.1274822686	1268114697.7156744	35522.53401199398	0.947104	514.219116	0.4624990988159314	0.2786455328577764	0.2286166679706127	0.0460051580790263	0.0522655808739853	0.0021164745698762	-0.6076110837937563	0.1199437952676589	0.01438651402321	0.3691912291490231	-3.5750585173654628	0.185888635669571	12.781043402587342	0.0345545848710945	-0.0286126303099658	0.001017010917415	0.0008186826132547	1.0343112061413007e-06	0.0240632092831376	-0.0007152975433664	5.116505755460078e-07	0.000579038041004	0.0023573141301929	0.0004809217352121	2.3128571539941727e-07	5.556929908407108e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17502.94443832665	-734.2067655811188	306353064.01114976	539059.5746250879	26335.3354927175	-1463.1659292122058	693549895.513986	2140854.5364074176	33321.22145933643	-2289.3766501544305	5241245.446272322	1110303799.5421429	33252.051354290954	0.967755	525.431091	1.3830335741300788	0.8358491408427579	0.1226524665087254	-0.1059642014618873	0.015043627540674	0.0112284119914554	-0.3485382659943639	0.2590728177993924	0.0671187249225171	0.1214789228623579	-2.9646334976193884	0.6104250197460743	8.789051775206968	0.3726187047319952	-0.023744303864599	0.0048683264453667	0.0005637919660144	2.3700602378657724e-05	0.0211784814162923	-0.0028847278668452	8.321654865753818e-06	0.0004485280751002	0.0019589377399505	-0.0003983763902423	1.587037483025648e-07	3.837437069002374e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16756.30971684573	-746.6347214809175	280773915.3268587	557463.4073208872	25074.606333027685	-1260.729159689814	628735882.7563121	1589438.0140921844	30972.489642430577	-2348.731816905856	5516541.147745885	959295114.6504694	30901.46170312423	0.997407	541.530701	1.9820367767949487	1.0877613560207429	0.3133768085167503	0.1907243420080249	0.098205024116144	0.036375774634394	-0.0586416892355998	0.289896576758764	0.0840400252164499	0.0034388477164046	-2.3018482491542187	0.6627852484651697	5.298505362134343	0.4392842855830368	-0.0154484781337668	0.0082958257308322	0.0002386554766494	6.882072455633764e-05	0.0170725548060559	-0.0041059266102364	1.6858633328647393e-05	0.0002914721276057	-0.0024119221102407	-0.0043708598501912	1.910441583001344e-05	5.817368265867952e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15432.026117370093	-1324.2835994756388	238147430.08719265	1753727.051840154	22499.06315529544	-2575.5431777322447	506207842.8659728	6633422.660363109	27446.043626498427	-3526.4460159321497	12435821.503283732	753285310.7476549	27384.18018779368	1.065531	578.517578	2.0018217104607463	1.1812316768835411	0.5518496020813757	0.2384727935646253	0.3045379833173727	0.0568692732705164	0.3456724858205291	0.4043141750561289	0.163469952151318	0.1194894674533439	-1.646100281365122	0.6557479677890967	2.709646136310334	0.4300053972595302	-0.005657769945959	0.0097907081878078	3.201036076139691e-05	9.585796681880668e-05	0.0131467657745198	-0.003925789031536	1.5411819520129142e-05	0.00017283745033	-0.0027611603719147	-0.0003492382616739	1.219673634170771e-07	7.624006599432124e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
