pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-07_ses-blocked	0	30	30	15	0.05056949422886477	0.5323328277362399
sub-07_ses-blocked	30	60	30	45	3.5254227862110574	0.7033836426908979
sub-07_ses-blocked	60	90	30	75	11.00771195654355	0.8497010160778803
sub-07_ses-blocked	90	120	30	105	18.39697318297628	0.945772941805847
sub-07_ses-blocked	120	150	30	135	25.66833017314655	1.0205834539665266
sub-07_ses-blocked	150	180	30	165	28.09275384125855	1.0396776979052054
sub-07_ses-blocked	180	240	60	210	27.96994611977081	1.2484472574163392
sub-07_ses-blocked	240	300	60	270	26.971638380748487	1.2228933902543526
sub-07_ses-blocked	300	360	60	330	25.594661240852403	1.1927096765604572
sub-07_ses-blocked	360	480	120	420	23.542429627419946	1.4131230531271513
sub-07_ses-blocked	480	600	120	540	21.140618404414862	1.3371271536314728
sub-07_ses-blocked	600	900	300	750	18.28706537114996	1.657154173001061
sub-07_ses-blocked	900	1200	300	1050	15.366156731139204	1.475736385086605
sub-07_ses-blocked	1200	1500	300	1350	13.10245422994184	1.3289689835719716
sub-07_ses-blocked	1500	1800	300	1650	11.235277237539428	1.2064395206525451
sub-07_ses-blocked	1800	2100	300	1950	9.71835451330301	1.1048025902599246
sub-07_ses-blocked	2100	2400	300	2250	8.49113631761713	1.0205380914803115
sub-07_ses-blocked	2400	2700	300	2550	7.47243103834904	0.9497703564077529
sub-07_ses-blocked	2700	3000	300	2850	6.5770257741958265	0.888820944301313
sub-07_ses-blocked	3000	3300	300	3150	5.897102462840659	0.8393421572024052
sub-07_ses-blocked	3300	3600	300	3450	5.377460631646583	0.7987421325826922
sub-07_ses-blocked	3600	3900	300	3750	4.954786869318968	0.7644530332429701
sub-07_ses-blocked	3900	4200	300	4050	4.634676117981278	0.7359246770386304
sub-07_ses-blocked	4200	4500	300	4350	4.348675154412072	0.7108924361170311
sub-07_ses-blocked	4500	4800	300	4650	4.103564620753287	0.6891308002114076
sub-07_ses-blocked	4800	5100	300	4950	3.889158599873851	0.6700633362154553
sub-07_ses-blocked	5100	5400	300	5250	3.709302619226212	0.6534682714555536
