frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	25746.50231	29338.41515	26876.8184	23195.35377	35555.01322	27861.00173	35538.45803	31466.91143	27590.3751	27445.46375	17062.19687	28115.16488	29491.45034	38683.32549	28325.69695	21229.3771	34287.93187	29302.75599	28899.56748	31747.49605	27074.04607	21658.37971	30348.85414	31368.99638	29369.97482	30263.74701	24941.80072	28971.63276	27818.54005	21733.0502	25748.68403	29048.74957	27961.82096	20433.32551	25940.91889	37246.87399	22076.94623	21221.48203	26009.70632	28286.86001	29087.21479	28338.25675	29066.90821	19626.44123	26738.63864	26582.74369	14792.75238	20467.14442	20280.28325	19195.28826	25560.31783	22012.83596	19137.32826	19318.67879	28555.1694	27081.49312	15114.18426	23592.69967	29967.29554	25176.42668	25815.75465	26604.91914	29644.09906	34156.8892	22374.48508	25674.31218	25036.8649	21753.51747	25260.59851	3893.79476	15387.36354	32191.20223	28835.66785	27291.21097	22962.33109	22235.08395	29415.60957	5985.64072	24704.30217	16579.50282	12738.01437	22061.20094	16089.91382	12579.89529	25620.26755	21108.49705	10288.60786	19225.5785	23390.08959	20518.64104	13550.32868	15455.5828	28777.3956	19028.85569	19527.58242	22547.92446	26137.30869	29672.38151	16326.36205	22916.46039	25131.65666	17141.3107	16959.29231	4605.53095	14175.87164	32913.54496	28595.29446	26518.47072	22924.02144	25034.27038	29363.32056	26504.87546	29394.62877	25750.26664	24106.12839	20846.55261	23847.08037	26646.15417	26798.64425	27900.35349	24505.61481	24791.41896	27338.44257	27305.61246	26721.42292	27787.00613	27458.17186	26317.10295	21016.8846	24876.76045	25755.61698	31496.68436	27999.83129	28445.58376	23782.89703	25712.69303	25800.80306	4254.01408	20806.78164	27631.90582	28220.87744	26211.33908	22744.44809	26376.42117	28488.03418	8277.00217	26627.98414	25279.50695	14661.2337	22618.66376	24258.48946	19900.66879	26559.54088	24338.03314	15139.98549	21150.95043	19340.69514	24401.40535	15390.51466	22196.27238	28343.50902	24794.31758	21995.08173	25104.51304	22313.26362	24710.42044	25699.02955	26329.18529	26059.33061	22860.61934	25162.66849	5955.84315	15975.5641	29295.84154	29171.86424	21932.181	25597.58915
600	900	22175.60142	25121.42244	22801.77651	19043.87959	30758.86745	23409.06598	29719.57646	27270.26774	23451.16242	24542.08475	15785.22623	23209.54819	25784.11127	31745.25679	21753.12831	19065.70835	28561.07158	24601.45183	25451.46594	23604.22878	21262.4365	18192.02188	26362.6648	27561.41018	24286.00101	25673.13347	18026.15895	25210.65597	21701.15334	18905.52041	23652.32617	24785.58189	22024.4069	20213.01566	22575.43644	32668.73648	19915.59032	18619.41302	21290.09019	22517.53627	23113.78708	23802.47746	22253.65453	15624.70215	21766.77626	21110.00846	12044.33936	17901.11599	14827.71999	16948.9761	20122.17587	18016.23028	16316.49547	15639.82426	22765.76875	22512.64128	14475.96072	20493.26642	22262.29258	21203.41897	21113.88869	22224.40511	23668.64646	26772.84116	19801.65754	21416.47319	20204.7843	18856.78626	21249.12281	4239.53306	14067.52545	24498.08238	24062.98923	20964.13991	20036.91116	18075.20471	22366.50114	6413.85268	21008.96114	12715.53439	10988.83501	19268.57042	11355.44835	11499.82024	21103.2452	17224.38721	8596.08487	15549.32517	19746.04847	17063.42122	12662.71715	13982.80922	22541.30886	15914.95138	17371.85811	18606.32247	21972.82714	24212.52072	13878.75196	19569.96544	20235.83132	14243.84116	14054.33136	4813.16456	13584.20291	26464.15861	23510.22372	21986.81894	19103.19465	21736.58425	23393.0385	21671.12884	24327.76125	21682.10815	19035.04269	17957.9663	18740.90025	22670.43737	21396.61724	22852.60042	21104.40978	19401.4386	22403.2646	22772.16535	22978.7276	23750.22058	22267.50342	22190.71381	18351.29278	21168.84711	21984.29098	25893.48717	23553.16109	23583.24402	20165.35786	22300.12876	22342.62955	4939.55104	18011.74489	22545.94194	24468.62783	21769.61012	21141.87323	22015.73423	22827.33786	7583.27503	21380.63163	19039.46983	11625.37952	19556.49422	17018.69791	16931.6683	21661.361	19617.35623	11330.28413	15880.87637	17299.51315	19932.20165	14213.28581	18934.96918	21805.5049	19732.65999	20000.46857	20866.68879	20188.78565	21463.65695	21302.60822	22313.13845	22142.37909	18602.92648	19099.65724	6641.60722	14779.34399	23606.36546	24003.41401	20107.50806	22633.23975
900	1200	19153.2839	21707.93645	18606.77136	16136.79496	25626.89141	19683.81437	24501.96651	23643.76063	19278.70294	20906.4061	14601.14398	18480.49507	21567.22031	26610.46151	17966.20854	17132.87981	23685.80078	20949.0582	21977.63832	17381.58692	17179.62822	16084.07777	22639.55209	23606.68195	20193.17403	21500.90551	13721.31909	20456.87793	17004.98742	16544.74507	20166.60091	20649.02263	17410.11328	18504.29512	17576.17423	27545.85597	19066.88528	16365.9751	18763.72888	18183.9007	18802.10398	20188.80478	17164.65864	12544.49443	17770.90351	17093.999	9948.61859	15223.23937	11179.25883	14556.9802	16020.12322	14978.71457	14008.3906	13062.25868	18561.78845	18926.28017	13557.04145	17283.04768	17003.07381	17696.31965	17905.4608	18728.00188	18853.76682	20972.24865	17165.39281	17829.29007	16797.68326	16193.84303	17680.47245	4545.32879	13263.34326	20140.93707	20153.95065	16722.80873	18478.97869	15071.78394	18019.17365	6529.03267	17814.44638	10273.57937	9679.28666	16911.77068	8707.19718	10750.20243	17245.00442	14208.34314	7569.22433	13841.44629	17302.95164	14487.13362	12338.61619	12399.05913	17433.9825	13163.74176	16014.29067	15384.53633	18496.77294	20599.75273	12048.60893	16988.37483	16222.46448	12329.00438	11919.32663	4984.32982	13334.70996	21101.61756	19849.93618	18863.8941	16533.83736	19453.98138	18348.38485	17154.15822	19859.06054	18490.77878	15232.06315	15512.31565	14700.91783	19268.71456	16761.2095	18871.06716	17722.87732	14967.19918	18388.8356	19727.55758	19881.89583	20325.04881	17923.64637	18757.32955	16519.47591	18499.26389	18673.62484	20559.10262	20244.01199	19462.98555	17885.12865	19187.87939	19133.80896	5618.0474	15355.46018	20032.15514	21374.79009	18389.96482	19183.89243	18810.38987	19084.04187	7006.72106	17236.92324	14388.93448	9721.12653	16727.43005	12373.43689	14531.32812	17511.50777	15963.09409	8612.97965	13509.28882	16194.80163	16558.91959	13630.08579	15757.06132	17370.18208	15873.75806	18224.93513	17601.26798	17608.02903	19342.27156	17619.50192	19229.78919	18790.88435	15427.07624	15603.16485	6618.33226	14088.28156	19839.57368	19991.25428	18387.84942	19821.75046
1200	1500	17112.50259	18622.7584	16311.97335	14680.38798	22269.22875	16846.23464	21546.06742	20579.26076	17434.50329	18481.89314	13967.29925	15560.47489	18067.58219	23092.90658	14994.7174	15820.76573	21047.77459	18257.32227	20039.03201	14377.86177	15145.5195	14842.44171	20177.40407	20892.78009	17749.00398	18892.86449	11088.55642	18130.99543	15339.23242	14785.20718	17828.23741	18578.71816	14981.72982	15761.91843	15444.77977	23574.8577	18557.46665	14892.7181	17612.30143	15935.741	17082.73521	18294.55655	14578.1798	11261.76114	15427.48418	15320.203	8906.13057	13576.85811	9476.40251	13423.02035	13622.37864	13284.58785	12599.72965	11644.93851	16258.03003	17010.21151	12798.37936	15660.41585	14367.05887	15901.04558	16335.41807	16941.92832	16408.80417	17539.83804	15709.9344	15953.5153	14983.92984	14644.58897	15784.98868	4826.69718	12695.8983	18296.74927	17571.01769	13806.51081	17241.24051	13361.40624	15900.38831	6578.49258	15488.03681	9358.4561	9208.08699	14725.95801	7672.53169	10358.34893	14950.03878	12820.86759	7241.42949	12279.87885	16156.2698	13187.77186	11728.30067	11952.42659	14452.82123	11799.1552	15395.56801	13680.95505	16869.60699	18481.61152	11115.09983	15561.15245	14123.5648	11195.49577	10899.28487	5075.65395	13111.1451	18141.26656	17359.2717	17257.1853	15054.18994	18356.84354	15879.95229	14497.32138	17028.39022	16824.43958	12996.38332	13890.83248	12716.0646	17603.90486	13910.37867	16799.09386	15990.67744	12794.73545	15972.9551	18148.85307	17642.07486	18602.40973	15418.19881	16987.26067	15682.21965	17118.63151	16793.80947	17597.19906	18505.2488	17133.63714	16635.68249	17255.10073	17528.94549	5688.60726	14076.64079	19142.51806	19290.65263	15752.98869	17964.1538	16973.11103	17032.20442	6580.59048	14810.74675	12084.38763	8784.0885	14787.30402	10250.98423	13067.93065	15277.1147	14340.64387	7603.25407	11273.36351	15511.02297	14580.98891	12483.83278	14280.52108	14480.81312	13918.13037	17037.62747	15727.30393	16521.89583	18352.03674	15815.26725	17634.44365	17180.50272	13367.42017	13695.91715	6460.19442	13838.00437	17750.26098	17444.91049	17201.04593	18273.87352
1500	1800	14881.00194	16908.43241	14614.8644	13657.95634	19499.21517	14838.42633	19142.43824	18802.43825	15227.93416	17475.6184	13492.37298	13478.37368	16909.8289	19354.36682	12603.28913	14579.14227	18667.4244	16361.81897	17923.40775	11662.84361	13941.26495	14093.0451	17718.9526	18410.19925	16062.1652	16727.55106	9611.06078	16253.25613	12625.25945	13308.52084	17767.81098	15873.8827	13262.30111	13250.55324	13714.26067	19331.13206	16832.93923	12752.80429	16183.88785	14894.12159	15508.26288	16987.83427	12927.49585	10500.96056	13717.55593	13854.71472	8086.69174	11845.18258	8269.57069	12546.36516	11936.08299	11726.22747	11751.33644	10979.69621	14632.25571	15770.70694	12095.51768	14156.13366	12559.23883	14497.91836	15100.60003	15565.81623	14706.05759	15365.33388	14504.95531	14534.18785	13611.62565	13587.26904	14593.52608	4942.2749	12800.21744	16992.04982	15923.06179	11662.71156	16445.51307	11717.04377	14063.54709	6723.24038	13958.78065	8893.1059	8697.39224	13640.04199	7212.1132	9857.22099	12994.63695	11498.25526	7276.90474	11106.51508	15358.37901	12121.37836	11461.7224	11588.32889	12648.64858	10515.96579	14888.71506	12086.92217	15671.6295	17334.65691	10195.90007	14126.46749	12381.37153	10455.64065	10194.35111	5364.2072	12515.69995	16933.16914	15743.44906	16412.36683	13839.16209	17287.80926	13946.49741	13397.05049	14706.38697	15731.00593	11623.05099	12349.23312	11324.70238	16354.10223	12238.57286	14854.47189	14843.93931	11463.57356	14294.97904	16990.85524	16761.88986	17034.97319	13821.27383	15418.52772	14502.12573	16111.6351	15130.89856	15589.20909	17014.12246	15202.56698	15194.55072	15948.40557	16074.26625	5651.29609	13540.71113	17442.33482	17483.04563	13590.58224	17013.96395	15028.46199	15353.44201	6435.38005	13044.72993	10474.64854	7884.85602	13187.55026	8565.83322	12265.19448	13182.44559	12562.93452	6978.31414	10276.00671	15336.04394	12794.49789	12340.46897	13158.15585	13100.36039	12230.89151	15911.62561	14233.09831	15608.91864	17257.17721	14063.29158	16273.93605	15466.52657	11847.92641	12226.17558	6246.20111	13338.98956	17046.2936	15643.58595	15940.36447	16623.35549
1800	2100	13341.28043	15879.23601	12778.9184	12543.27944	17069.16933	13358.24309	16526.90361	16645.62053	13995.32149	15535.39357	12819.35974	11912.15821	14404.91899	16978.88376	10790.70684	13598.09464	15770.31733	14744.68256	16772.43608	9628.95357	12687.71906	13177.19576	16291.67807	16627.87819	14517.53387	14952.58031	8482.58059	13538.2122	11466.52856	12422.60269	17171.45909	14527.09692	11465.23698	12151.76127	10995.25262	16271.48874	15034.50484	11528.11465	14707.05294	13436.66351	14274.67473	15605.69471	11281.26026	9528.86278	12233.85783	12541.59414	7440.50955	11115.68449	7164.29047	11604.76478	10426.07654	10519.54688	10778.43985	10211.39269	13284.87251	14635.19885	11169.91364	12977.53923	11061.92236	12974.07705	13369.10486	14126.41327	12740.13519	13327.3049	13450.7926	12944.0454	12024.97212	12442.6566	13191.59505	4739.97723	11678.01467	15250.02244	14410.19107	10152.58827	15575.65607	10394.62818	12881.13843	6095.11904	12477.92881	8533.22131	8377.72505	12379.00167	6928.82313	9271.65583	11469.91747	10613.91139	7189.43293	10634.24888	14296.80779	11220.10878	11080.46656	10914.8644	11467.52208	9832.89905	13903.53027	10955.39693	14122.52298	16229.7819	9535.64402	12907.46143	10799.90657	9990.26651	9576.98572	5284.59692	11802.24628	15006.39574	14207.57353	14771.02561	13004.89459	16169.12501	12314.98832	10966.35604	12887.41418	14271.58635	10241.04638	11444.2278	9643.70829	15071.2689	10672.07437	13191.27048	13319.96603	10398.75744	13032.94944	16215.46621	15301.78632	15549.25661	12003.42734	13782.45851	13078.96651	15067.26242	13307.7646	13754.21511	16063.53397	13499.45675	14019.04141	14417.32009	14691.22786	5387.3825	12336.41535	15858.15883	15995.27021	12520.38438	15597.50817	13391.64177	14190.9536	5817.78112	11724.11612	9012.85497	7114.07999	12053.41225	7438.35499	11092.63491	11504.26068	11766.08381	6474.14435	9310.63377	14557.02402	11592.51762	11928.25106	11879.69863	11700.92932	11045.10019	15024.19945	12896.98541	14472.81438	16050.75473	12845.18747	15030.3769	13913.39301	10915.18556	11160.34537	6204.10287	12107.42318	15337.15683	14056.21397	15069.40758	15356.96783
2100	2400	12000.97815	12807.75346	11414.04733	11542.33354	14889.37407	11901.44379	14909.33328	15380.95355	12627.83399	13605.48564	12074.54137	10469.54113	12905.63272	15075.47451	9783.18195	12269.34672	14882.91355	12628.86504	14618.5995	8978.6752	11354.46414	12471.36912	14268.40391	15006.12953	12862.43583	13959.06476	7410.78566	11958.88767	10560.31726	11094.7548	15179.70757	12521.30849	10275.67415	10525.12778	9446.76894	14042.13241	13913.57119	11628.88643	13991.43001	12232.04415	13057.50542	14372.79012	10096.8977	8806.43943	11235.79234	11084.33173	6847.21936	9715.79244	6404.88402	10636.81587	9412.78234	9548.99536	9958.42153	9292.23123	11802.99876	13178.47657	10950.80457	11767.66311	9942.35709	11738.56262	12733.66079	12999.83615	11620.9282	11955.51193	12203.49411	11900.19624	11122.12671	11476.04223	12017.55149	4757.79806	11246.38934	14781.96942	12715.13308	8892.74951	14493.18511	9391.03671	11482.01355	6128.17527	11009.98356	8164.64057	8018.21063	11093.22134	6867.62627	8862.37424	10241.51126	9777.35483	6922.66167	9468.99256	13319.53599	10578.62863	10945.00099	10848.15768	10113.26448	9123.58229	13000.45026	9971.77084	12978.33096	14845.47854	8908.71342	11880.62428	9565.06157	9448.9884	8950.07929	5102.1772	11076.30311	14176.38181	12898.61195	13874.10634	11900.83288	15265.38419	11171.46215	10580.40298	11532.41059	13226.744	9229.41315	10372.73734	8640.12942	13985.5681	9454.62236	11987.43641	12258.38714	8898.03886	11400.28206	14764.47408	14505.67795	14143.18058	10982.44756	12892.52678	12895.57952	13872.13447	12203.39006	12782.79377	14861.9734	12261.71255	13035.85687	13027.44993	13710.38321	5576.66114	11568.78621	14948.51855	14247.29952	10966.99423	14995.70463	12470.54024	12703.90024	5757.48401	10014.03751	8095.81767	6595.92219	10985.57734	6759.28114	10621.86198	10132.58448	10491.52197	6044.43115	7936.0905	14357.31291	10401.23889	11527.80588	11420.21716	10590.18219	9833.24558	13434.53022	11771.09157	13395.68208	15089.37417	11647.04964	13998.37149	12553.48185	9887.41576	10109.12396	5892.58106	11471.75552	13883.8217	12996.27996	13887.22516	13932.14081
2400	2700	11145.19707	11677.91408	10357.26481	10804.6073	12882.80067	10720.05787	13525.35614	13745.61209	11703.44794	12315.43952	11370.63107	9691.39937	11627.25129	13671.84344	8177.38011	11382.35842	12875.59783	12320.88561	13597.41114	7811.44163	10736.157	11733.69318	13307.45258	13513.38978	11603.50371	12030.11612	6587.92052	10710.08819	9977.21422	10037.49464	15723.64138	11597.71049	8366.50781	9322.97727	8830.3203	12179.37635	12603.36818	9361.13253	13316.1957	11477.91212	12726.16621	13461.45863	9173.83169	8142.43354	9776.96654	10248.05172	6266.92013	8861.63708	5889.48586	10119.57282	8205.13621	8363.0393	9118.83829	8503.33235	10667.56993	12418.8097	9886.29158	10839.01468	8538.54805	10717.38465	11779.06255	12023.87108	10344.68472	10844.56885	11329.50995	10846.11	10100.24698	10591.28455	11079.43699	4100.24753	10562.89425	13630.81573	11533.70603	8281.3789	14282.18149	8614.65319	10262.74045	6823.26761	10245.78199	7917.28216	7866.43435	10304.70059	6642.00133	8714.79135	9270.45845	8866.82459	6917.58884	8541.21465	12802.46254	9898.30507	10325.22829	10055.03598	8938.42185	8503.35715	12848.92292	9096.99863	12067.94334	13650.4125	8237.26718	10878.13101	8464.18737	8874.25118	8518.10325	5033.96381	11065.75119	11847.18818	11588.63157	13228.18074	11300.85158	14458.83246	10035.55803	9427.16773	10265.36997	12249.65877	8457.88235	9457.05412	8034.5649	12893.72416	8296.11458	10323.53259	11179.93117	8060.3082	10750.3713	13935.7187	12807.44978	13018.47809	9826.70716	11875.28303	11833.83511	13149.00546	10987.06163	11098.0917	13755.83499	10895.06076	12092.37252	12373.04543	12484.3366	4514.8454	10668.80447	14109.99147	13332.64049	10148.79575	14080.83361	11495.75889	11369.85149	6345.6823	9171.04242	7259.63357	6358.36324	10222.90714	5950.91774	9767.79483	9072.58428	9919.23684	5751.86238	7133.61227	13526.31202	9502.71913	10643.88937	10550.69767	9353.29102	9169.30059	13123.37494	10904.78722	12551.69296	14363.64514	10599.77874	12933.88789	11597.69923	9165.6636	9477.62594	5914.67815	11705.44737	12968.60555	11581.4621	13002.60669	12928.16055
2700	3000	9563.26832	10278.37537	9364.96778	10213.88566	11388.13339	9228.82823	11666.39652	11886.82764	10736.43233	11018.75086	10645.90485	8677.0081	9600.76084	12223.29454	8106.35307	10749.13299	11784.77028	10822.19489	12102.01605	7081.85806	9970.99059	10992.82194	11875.10683	11799.49769	10665.29413	10830.50231	5976.88426	9416.48632	7630.74796	9208.35222	13388.20562	10265.82559	8128.69629	8080.33159	7734.09114	10789.8946	12187.24044	8579.87417	11850.46821	10225.76817	11151.60598	12265.63602	7914.87201	7787.80466	8685.78624	9213.5263	5805.53733	8012.70513	5384.80511	9163.74802	7377.31089	7584.4153	8396.42226	7513.87754	9963.80587	11249.0327	9334.97807	9574.6862	8042.84737	9610.70153	11185.39009	10952.81906	9263.16846	9436.99254	10312.78564	9867.10412	9164.75189	9872.72996	10004.83244	3940.90939	9681.2219	12259.09715	10656.88809	7130.48139	13083.58944	7827.35747	9473.188	6006.71965	9368.09601	7678.19529	7636.68762	9377.27955	6923.57047	8032.43571	8285.0343	7879.31592	6708.95541	7725.64705	12092.09313	9049.14568	9976.81717	9986.92078	8141.07225	7922.74145	11844.50688	8480.92037	11013.86794	12748.0444	7674.98214	10106.03628	7674.33088	8459.01115	7901.63204	4867.34629	10350.7817	11007.76595	10507.98932	12204.89832	10021.33395	13251.46652	8609.08234	8177.79329	9113.38482	11297.34209	7479.53982	8518.6838	7105.01617	12284.88523	7590.25779	9303.81847	10204.87058	7252.96504	9760.28681	13420.39663	12220.59418	11554.61242	9245.36644	10686.24081	10909.1305	12312.07788	9820.52544	10045.65116	12968.69613	10017.27345	11181.23254	11279.85948	11892.74382	4300.83546	9261.92443	13385.81276	12038.2654	8981.27479	13126.92201	10318.0329	10688.8758	5867.96874	8199.55683	6693.93454	5814.34013	9679.06747	5585.42376	9153.77092	8010.56963	8998.24315	5504.06542	6588.75659	12723.53513	8257.33587	10014.80239	9869.11983	8281.33459	8242.3705	12040.71955	10092.75939	11473.79053	13501.74707	9476.66085	11926.25002	10474.60899	8355.0572	8681.7227	5200.59459	10320.2557	11671.2857	10493.8903	11922.18922	11874.81058
3000	3300	8591.10843	9556.82168	8388.4519	9351.24591	9896.39146	7972.28919	10705.4026	11278.54267	9885.1433	9950.15952	10322.67834	7648.94181	8399.91029	10506.85652	6138.41048	9572.43587	9085.22274	9213.43815	11308.18472	5959.41931	9669.22599	10569.84895	10974.29423	10650.77406	9447.16453	9502.82507	5381.07116	9403.73908	7457.60885	8358.68218	12293.11241	9532.41991	8152.6403	6913.38926	7117.45374	8902.43189	10029.59535	7680.97617	10891.7793	9242.58836	10588.47543	11583.25785	7326.36815	7662.05364	7886.29467	8422.76137	5297.20213	7298.43514	4980.09491	8549.88117	6954.56632	6901.53244	7767.09022	6868.27174	9289.48637	10212.74627	8553.23426	8941.55118	7055.62131	9026.37225	10229.86035	10183.43862	8357.75374	8492.51287	9593.0611	8980.58021	8413.55626	8959.15091	9315.46277	3774.32242	9574.54052	11739.36368	9593.0558	6250.35818	12602.18822	6797.19155	8567.30748	6275.23192	8246.45994	7415.99544	7599.4327	8463.07818	6732.96186	7606.45626	7394.79584	7490.22244	6807.3583	7134.89719	11337.84618	8745.31079	9602.14154	9412.17662	6676.24604	7420.60492	11122.13245	7884.83041	10197.15843	11915.95268	7257.12934	9197.64468	6860.31857	7972.45566	7750.39667	4491.96651	9323.45942	10919.01097	9634.66654	10840.05722	9914.91563	12495.51041	7970.86648	7955.77675	8279.63941	10253.40317	6707.00039	7812.19995	6442.42636	10721.18151	6957.15168	8527.46574	9427.65674	6775.60145	8864.38527	12073.21213	11163.8149	11010.97471	7877.62347	10126.23947	10398.51964	11588.38481	8866.60322	9160.75232	11867.93521	9050.08135	10384.27616	10328.39384	11049.05995	4400.25012	9039.78294	12028.64862	10953.76984	7819.99499	12218.74225	9461.51969	9557.23898	5875.30561	7282.8865	6090.26718	5600.87595	8256.87741	5063.88002	8340.38228	7004.11538	8116.0091	5499.6693	5417.95854	12155.19764	7976.59484	9592.62119	9167.74974	7291.32169	7516.3406	11344.19265	9060.56826	10618.55444	12564.24821	8718.65324	11119.21408	9442.70873	7552.84282	8087.09553	5023.01437	9805.92362	10481.45075	9630.2857	11068.81874	10891.42683
