global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
13.627934110983476	n/a	185.720588133307	n/a	14.417932603695425	n/a	207.87678056470352	n/a	6.479993947836064	n/a	n/a	41.99032156399202	6.340568891374981	n/a	n/a	n/a	n/a	-0.0062273630135507	n/a	3.8780050102539255e-05	n/a	-0.8409093528717051	n/a	n/a	0.7071285397471099	1.8000673892243668	n/a	3.240242605749028	n/a	-0.0059304710696661	n/a	3.5170487108146574e-05	n/a	0.0062434097037908	n/a	n/a	3.898016472938913e-05	-0.015797388263352	n/a	n/a	0.000249557475943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3069.251449812289	3055.6235157013057	9420304.462174838	9336835.069706809	5560.695016493098	5546.277083889402	30921329.066451173	30761189.49127673	2950.82300468539	2944.343010737554	8669155.764879083	8707356.404980514	2914.4207559990346	0.989869	474.980682	0.0	7.528632693362755e-16	-0.0062273630135507	0.0	3.8780050102539255e-05	0.0	-0.8409093528717051	0.0	0.0	0.7071285397471099	1.8000673892243668	0.0	3.240242605749028	0.0	-0.0059304710696661	0.0	3.5170487108146574e-05	0.0	0.0062434097037908	0.0	0.0	3.898016472938913e-05	-0.015797388263352	0.0	0.0	0.000249557475943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9190.827909147669	6121.57645933538	84471317.6555677	37473698.34748908	15494.935379050996	9934.2403625579	240093022.40096623	98689131.58107448	9105.442850206164	6154.619845520774	37879345.44287816	82909089.49837054	8940.491166528134	1.932282	927.189453	0.0	7.528632693362755e-16	-0.0062273630135507	0.0	3.8780050102539255e-05	0.0	-0.8409093528717051	0.0	0.0	0.7071285397471099	1.8000673892243668	0.0	3.240242605749028	0.0	-0.0059304710696661	0.0	3.5170487108146574e-05	0.0	0.0062434097037908	0.0	0.0	3.898016472938913e-05	-0.015797388263352	0.0	0.0	0.000249557475943	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16029.909771408302	6839.081862260633	256958007.27949136	46773040.71870237	26969.182356657257	11474.24697760626	727336796.9866331	131658343.7031064	16254.695814344615	7149.252964138452	51111817.94524244	264215136.01687235	15932.072661816415	2.267132	1087.864624	0.0	7.528632693362755e-16	-0.0062273630135507	0.0	3.8780050102539255e-05	0.0	-0.8409093528717051	0.0	0.0	0.7071285397471099	1.8000673892243668	0.0	3.240242605749028	0.0	-0.0059304710696661	0.0	3.5170487108146574e-05	0.0	0.0062434097037908	0.0	0.0	3.898016472938913e-05	-0.015797388263352	0.0	0.0	0.000249557475943	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22195.416314107188	6165.506542698886	492636505.3565355	38013470.92806277	36607.49154497652	9638.30918831926	1340108437.2155273	92897004.00963949	22342.3603811005	6087.664566755886	37059659.87733513	499181067.39896935	21846.15492126736	2.210786	1060.827271	0.0	7.528632693362755e-16	-0.0062273630135507	0.0	3.8780050102539255e-05	0.0	-0.8409093528717051	0.0	0.0	0.7071285397471099	1.8000673892243668	0.0	3.240242605749028	0.0	-0.0059304710696661	0.0	3.5170487108146574e-05	0.0	0.0062434097037908	0.0	0.0	3.898016472938913e-05	-0.015797388263352	0.0	0.0	0.000249557475943	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24125.08664882489	1929.6703347177024	582019805.813309	3723627.6006895294	39246.72804639924	2639.2365014227253	1540305662.348021	6965569.310442067	24789.78969232253	2447.4293112220294	5989910.233428737	614533672.9895804	24104.772294554845	1.501615	720.537781	0.8167146113224424	0.4075610823805396	0.1040652965527044	0.1102926595662551	0.0108295859466023	0.0121644707541978	-1.0317422031426131	-0.190832850270908	0.0364171767425188	1.0644919737455731	1.7976144715892275	-0.0024529176351393	3.231417788467017	6.016804924777518e-06	-0.0073027786951011	-0.001372307625435	5.333057666962253e-05	1.8832282188270488e-06	0.0025707629023237	-0.0036726468014671	1.348833452832652e-05	6.608821899963774e-06	-0.0105796190132513	0.0052177692501006	2.7225115947296416e-05	0.0001119283384655	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24481.00377116359	355.9171223386984	599319545.6437259	126676.99797386	38756.89219909735	-489.83584730189614	1502096692.932453	239939.1573019665	25623.49798273533	833.7082904128001	695069.5135030339	656563648.8712416	24872.185200138207	1.237488	593.798279	0.6899003082084013	0.3551308753345455	-0.0157577938809367	-0.1198230904336411	0.000248308067994	0.0143575730010685	-0.9295556420455569	0.1021865610970562	0.0104420932688424	0.8640736916587274	1.7567562976830686	-0.0408581739061588	3.0861926894491223	0.0016693903749459	-0.0086693355909734	-0.0013665568958723	7.515737958891812e-05	1.8674777496561371e-06	0.0073952972028439	0.0048245343005202	2.3276131216895936e-05	5.469042071839081e-05	-0.0129291774722897	-0.0023495584590384	5.520424952438905e-06	0.0001671636301099	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23737.10309178397	-743.9006793796179	563450063.1899801	553388.2207814571	36480.854581092106	-2276.037618005241	1330852750.966789	5180347.2385749705	25686.701155116705	63.20317238137432	3994.640999069717	659806616.2322739	24869.11900290607	1.074362	515.523865	0.595664213668039	0.3356781023972804	0.0387246551468081	0.0544824490277447	0.0014995989162392	0.0029683372520608	-0.849727851640381	0.0798277904051758	0.0063724761209726	0.7220374218533774	1.5790356439405002	-0.1777206537425684	2.49335356483459	0.0315846307666858	-0.0080080598005983	0.000661275790375	6.41290217699585e-05	4.37285670936213e-07	0.0068870047818485	-0.0005082924209953	2.5836118524136453e-07	4.743083486520411e-05	-0.0084260792738092	0.0045030981984805	2.0277893385158324e-05	7.099881192851699e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22559.316490468016	-1177.7866013159546	508922760.5171022	1387181.278239387	33602.474420649894	-2878.3801604422115	1129126287.1904304	8285072.348027331	24970.190861786265	-716.5102933304406	513387.0004484741	623510431.6740342	24158.744816135248	1.082615	519.483887	0.4303600628745155	0.2443869644986817	0.1281709201080616	0.0894462649612535	0.0164277847613471	0.0080006343155187	-0.6591823840090001	0.1905454676313809	0.0363075752348616	0.4345214153877889	1.4601763271589192	-0.118859316781581	2.132114906395311	0.0141275371857842	-0.0078021346969361	0.0002059251036622	6.087330582913416e-05	4.2405148318288336e-08	0.0072897135526093	0.0004027087707607	1.6217435404767434e-07	5.31399236790957e-05	-0.0084476256693922	-2.154639558299941e-05	4.642471626190964e-10	7.136237945017401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20900.68123726554	-1658.6352532024755	436838476.1817838	2751070.903166041	29681.25092980713	-3921.223490842764	880976656.7581767	15375993.665137108	24346.04277235243	-624.1480894338347	389560.8375439061	592729798.673214	23528.634747329008	1.070914	513.869202	1.1641834017980743	0.5440667460665802	-0.1875053855751787	-0.3156763056832403	0.0351582696196964	0.0996515299698186	-0.4209744774822468	0.2382079065267532	0.0567430067318584	0.1772195106914507	1.2878501663377335	-0.1723261608211856	1.658558050936128	0.0296963057033691	-0.0092912070057598	-0.0014890723088237	8.632652762387998e-05	2.217336340905545e-06	0.0082008618604301	0.0009111483078208	8.301912388447085e-07	6.725413525385705e-05	-0.0148068656280856	-0.0063592399586934	4.043993285224284e-05	0.0002192432697281	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
