region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.508092705858836	0.011569524025071302	47.717092442142196	49.171812391506194	22.72473442569454	2.2724734425694537
Amygdala	acq	NA	TRUE	2.083918631537602	0.007688643720932994	43.648174011980146	45.10289396134415	16.189735296000546	1.6189735296000545
Caudate	acq	NA	TRUE	2.080298584257267	0.010135764672159838	47.33887798414666	48.79359793351067	22.019668618294993	2.2019668618294994
Frontal	acq	NA	TRUE	2.5266089435654018	0.00963801010211352	43.63932078659063	45.094040735954636	16.177795419678457	1.6177795419678458
Hippocampus	acq	NA	TRUE	2.1080094872583572	0.0069160373116996	38.98006563261528	40.434785581979284	10.97223933507933	1.097223933507933
Insula	acq	NA	TRUE	2.653682253572325	0.011141282844928296	46.48851022870096	47.943230178064965	20.513272228538447	2.051327222853845
Occipital	acq	NA	TRUE	2.692110369243875	0.012097967043665794	47.134329036311925	48.58904898567593	21.647507837799818	2.164750783779982
PCC	acq	NA	TRUE	2.7136616652249117	0.013781676344968782	50.27121110096211	51.72593105032611	28.114829437533533	2.8114829437533535
Parietal	acq	NA	TRUE	2.436428855953378	0.011708937430427687	47.427682817534915	48.88240276689892	22.18322748951294	2.218322748951294
Putamen	acq	NA	TRUE	2.5833656864581958	0.007771201346790013	43.98433397145683	45.439053920820825	16.649675848305936	1.6649675848305936
Temporal	acq	NA	TRUE	2.5559568553534806	0.011575974241197677	46.53664777779001	47.991367727154014	20.595725718247227	2.059572571824723
Thalamus	acq	NA	TRUE	2.322567420074754	0.004019995543008039	31.952932563860017	33.40765251322402	6.109066405390635	0.6109066405390635
