frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	86.26204	19.6518	52.62191	37.80176	33.36394	71.15889	56.53051	41.54749	53.76265	26.94839	51.57663	41.96205	39.66583	40.10687	42.88606	29.76115	36.13311	32.78283	41.27198	64.39747	27.41225	35.80721	56.48421	48.54988	26.85642	34.95261	19.16291	30.82833
30	60	3986.0662	4158.20788	3636.26917	3815.23079	3913.42689	4484.3303	4010.48886	3801.36535	3747.43537	3806.45877	3429.32534	3949.64187	3538.06208	3540.82392	3556.64363	3685.61285	3467.93184	3935.75556	3574.19928	2695.82703	4138.53456	3303.77049	3907.61715	4139.18144	4334.91207	4128.84801	3553.25116	4164.50849
60	90	9758.35499	15133.75338	13629.76384	11037.95377	14723.55918	9693.89614	12332.78001	11531.12823	12857.80136	11704.61416	12619.98622	13786.53337	12505.23882	12248.66583	13029.82204	11240.98553	12629.61792	10893.37182	12430.09163	10324.93338	11346.46533	11495.39136	13666.79492	13396.47472	13109.49086	12596.7685	9600.2265	11290.31104
90	120	17598.53545	22669.96561	25129.4209	18780.5411	25540.99355	17900.74356	20636.82462	21387.94122	22111.22308	20052.34659	20681.06734	22713.49331	22943.61906	19525.39645	23208.31392	18353.6012	22355.36088	19148.96994	21765.66384	20681.8736	23255.89594	21827.53969	17258.36003	20587.58042	25549.76212	22751.97284	18545.28674	21314.68079
120	150	24831.24131	32486.15039	29918.78294	26932.09167	32144.37204	26564.50637	27499.00635	29059.08937	29194.28706	28346.93436	30477.66779	30712.30304	30689.70351	28401.69769	28998.92911	27872.08299	28995.84717	27904.79033	29367.15342	26609.44184	29465.22737	29608.38777	27308.36556	32566.84501	33832.55028	33517.25328	26007.44232	27778.35038
150	180	28160.53561	30970.22618	34302.93575	30937.28409	36158.64876	29879.22354	28225.00656	32912.90618	32483.06118	32120.20338	34027.01628	32295.83156	33929.18128	31009.5161	33378.91775	30990.43684	33101.16231	32414.41691	32914.19672	30625.10669	33850.02883	29474.10931	28320.39714	33138.08663	33343.50015	32128.84795	29387.17889	32342.12058
180	240	23684.06807	33707.75076	33013.67862	28718.18027	33827.96855	26836.43474	26811.77898	31534.41017	30074.84153	32254.69657	32486.78719	32468.97051	33022.88867	30189.82194	31209.54785	29899.2332	30845.83938	31549.41776	30965.6416	30107.74747	33577.26656	33178.48082	31950.3597	34115.79458	35882.15163	33032.73964	30929.17682	30185.28325
240	300	24497.63236	28783.76515	30826.8861	29430.73864	32294.90855	27194.66203	26237.01062	29505.47978	28525.31306	30957.05641	31861.78777	31812.19617	32493.32002	29883.78174	30508.0581	29901.8748	30529.47709	31079.32544	30284.86308	28136.62859	30983.4033	29836.8886	24680.11035	29134.30779	32668.49878	31891.068	28424.51947	28752.74573
300	360	23223.17312	31065.83765	29313.04974	28132.15577	29444.08638	25551.73722	25291.55776	29287.15874	28347.3691	29605.90372	30660.88079	30858.49537	29803.65646	28207.2035	29387.59395	28198.24733	29355.50675	29258.00347	28843.80061	27945.00566	31390.83377	32259.05957	25503.44368	30227.63649	34652.41242	31433.74185	28144.33783	28525.86261
360	480	19913.86644	25216.71694	26516.61776	25424.60922	25615.76137	22690.52953	21878.80997	25321.2428	24769.32523	26225.65052	27098.23082	27448.39081	27374.01955	25885.32648	26392.01016	25587.81902	26293.43343	26646.0689	25739.00572	26521.81472	29105.88284	25528.59075	22587.98275	24930.61638	28220.18413	27000.11904	29390.90686	25353.37541
