region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	1.7300749230144061	0.005924462045229501	14.088844834933582	15.543564784297583	1.092078246686526	0.1092078246686526
Amygdala	acq	NA	TRUE	1.6483707985950464	0.004970011110405156	15.491445144135174	16.946165093499175	1.2274831927481846	0.12274831927481847
Caudate	acq	NA	TRUE	1.3713287896746695	0.006395853960970069	5.854123186527948	7.30884313589195	0.5498310252358811	0.05498310252358811
Frontal	acq	NA	TRUE	1.9067584277722165	0.010042166474674073	22.538324064572326	23.993044013936327	2.208262038802233	0.22082620388022328
Hippocampus	acq	NA	TRUE	1.6504297360507654	0.006632895278527585	15.587829497415527	17.042549446779528	1.2373820747276534	0.12373820747276534
Insula	acq	NA	TRUE	1.8611500437430888	0.00897068357220374	20.812581701291105	22.267301650655106	1.912466814667733	0.19124668146677332
Occipital	acq	NA	TRUE	2.014419839167321	0.008536189614347578	18.364736966020622	19.819456915384624	1.5595649021606401	0.155956490216064
PCC	acq	NA	TRUE	1.9133732626340083	0.008438989593225636	24.38838563679241	25.843105586156412	2.5763601185679543	0.2576360118567954
Parietal	acq	NA	TRUE	1.9737092189133194	0.015593665504261072	24.88171093177401	26.33643088113801	2.684482675420508	0.2684482675420508
Putamen	acq	NA	TRUE	1.9459228214578725	0.003405434154839981	12.88834745463827	14.343067404002271	0.9881123045438039	0.0988112304543804
Temporal	acq	NA	TRUE	1.9155313568844894	0.009123575958581962	20.74721581643603	22.20193576580003	1.9020776289863621	0.19020776289863622
Thalamus	acq	NA	TRUE	1.5852882288614794	0.0014128828794964955	1.469066813497414	2.9237867628614156	0.38153005920104516	0.03815300592010452
