region	inpshift	frame_start	frame_end	frame_mid	frame_dur	TAC	TAC_fitted	weights
ACC	-0.113631469297468	0	0	0	0	0	NA	NA
ACC	-0.113631469297468	0.11363146929746798	0.613631469297468	0.363631469297468	0.5	1.8532129796165553	NA	NA
ACC	-0.113631469297468	0.613631469297468	1.113631469297468	0.863631469297468	0.5	8.470528937552839	NA	NA
ACC	-0.113631469297468	1.113631469297468	1.613631469297468	1.363631469297468	0.5	20.463352300698595	NA	NA
ACC	-0.113631469297468	1.613631469297468	2.1136314692974683	1.863631469297468	0.5	31.900571982841004	NA	NA
ACC	-0.113631469297468	2.113631469297468	2.613631469297468	2.363631469297468	0.5	40.7440983659677	NA	NA
ACC	-0.113631469297468	2.613631469297468	3.113631469297468	2.863631469297468	0.5	41.1602941884498	NA	NA
ACC	-0.113631469297468	3.113631469297468	4.113631469297468	3.613631469297468	1	40.93708338846848	NA	NA
ACC	-0.113631469297468	4.113631469297468	5.113631469297468	4.613631469297468	1	39.066983885406835	NA	NA
ACC	-0.113631469297468	5.113631469297468	6.113631469297468	5.613631469297468	1	37.25511709694099	NA	NA
ACC	-0.113631469297468	6.113631469297468	8.113631469297468	7.113631469297468	2	33.68924495529482	NA	NA
ACC	-0.113631469297468	8.113631469297468	10.113631469297468	9.113631469297468	2	30.34900982510899	NA	NA
ACC	-0.113631469297468	10.113631469297468	15.113631469297468	12.613631469297468	5	25.763923792269864	NA	NA
ACC	-0.113631469297468	15.113631469297466	20.113631469297466	17.613631469297466	5	21.84448581437521	NA	NA
ACC	-0.113631469297468	20.113631469297466	25.113631469297466	22.613631469297466	5	18.727908235391617	NA	NA
ACC	-0.113631469297468	25.113631469297466	30.113631469297466	27.613631469297466	5	16.490670662036393	NA	NA
ACC	-0.113631469297468	30.113631469297466	35.11363146929747	32.61363146929747	5	14.653589430771992	13.95289087531431	1.0899810586698542
ACC	-0.113631469297468	35.11363146929747	40.11363146929747	37.61363146929747	5	12.803825303300917	13.005726534750577	1.008429311913547
