frame_start	frame_end	Left-Cerebral-White-Matter	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	11.077136993408203	14.803999900817871	15.704557418823242	5.322226524353027	19.965490341186523	15.777234077453613	4.9908528327941895	18.972135543823242	34.10693359375	34.479496002197266	6.706827640533447	33.889163970947266	23.35675048828125	2.6598572731018066	11.171277046203613	13.368878364562988	15.29998779296875	9.840865135192871	3.8799569606781006	12.977789878845215	12.130176544189453	18.582199096679688	11.246697425842285	4.290097713470459	55.172420501708984	6.892861366271973	10.836142539978027	17.346622467041016	9.413228034973145	20.501611709594727	10.840188980102539	13.833415031433105	7.0162272453308105	3.3647725582122803	10.10458755493164	5.370874404907227	6.641267776489258	6.20096492767334	11.272005081176758	10.429427146911621	12.815193176269531	6.881587505340576	6.805057048797607	7.309117794036865	8.749818801879883	10.211639404296875	3.0516066551208496	13.385343551635742	5.5657806396484375	40.84622573852539	3.7885522842407227	4.186909198760986	8.749130249023438	16.763019561767578	8.531364440917969	16.660459518432617	11.01031494140625	18.138822555541992	12.114802360534668	4.53274393081665	14.691091537475586	9.480998039245605	3.263594150543213	11.43136215209961	16.619831085205078	12.212455749511719	8.305837631225586	15.190171241760254	4.799428462982178	6.17295503616333	4.150935649871826	17.200407028198242	9.599183082580566	23.52287483215332	8.864303588867188	12.199727058410645	11.866257667541504	11.887680053710938	11.317848205566406	16.146516799926758	12.69273853302002	9.102418899536133	10.345848083496094	6.176960468292236	11.794048309326172	15.448873519897461	8.702213287353516	5.460794448852539	12.430593490600586	13.787688255310059	8.57640552520752	13.922225952148438	9.694507598876953	7.738068103790283	10.694378852844238	13.076615333557129	3.3231494426727295	9.414349555969238	12.240826606750488	19.512121200561523
30	60	2402.027587890625	2444.39892578125	3141.35009765625	3470.24755859375	2446.537841796875	3659.913818359375	2835.081298828125	2800.608154296875	3334.687744140625	3449.75634765625	1038.601318359375	3611.04052734375	2951.756103515625	1915.4024658203125	2367.69384765625	2333.239013671875	3210.58056640625	3433.4228515625	2641.660888671875	3607.70263671875	2854.876220703125	3113.1220703125	3258.5107421875	3307.6298828125	2716.22705078125	1996.92041015625	948.26904296875	1119.1746826171875	2980.729248046875	2642.216552734375	3027.49560546875	854.815673828125	3208.793212890625	4347.6025390625	3726.194580078125	3648.269287109375	3508.92431640625	3004.04638671875	2758.94482421875	3088.047607421875	3515.44482421875	2854.0556640625	3081.2451171875	3350.4248046875	4030.582275390625	3081.722412109375	3258.168701171875	3230.98486328125	4019.626708984375	3271.210205078125	3593.43359375	4032.92578125	3054.243408203125	4018.591552734375	3156.87109375	3395.2880859375	4067.3544921875	3339.633544921875	3249.757080078125	2671.567626953125	3902.194091796875	3338.474853515625	3671.8056640625	2664.634033203125	6156.41796875	3849.942138671875	3731.56689453125	3704.104248046875	3171.328857421875	3415.984375	2810.7158203125	2760.609375	2987.13134765625	2982.67724609375	3218.316162109375	2823.185302734375	3457.141357421875	3143.76318359375	3433.642578125	3196.530029296875	2891.938232421875	3058.859375	3918.0615234375	3402.194091796875	3724.951171875	3451.521240234375	2888.631591796875	3955.45556640625	3035.660888671875	3244.24365234375	3613.530029296875	3360.33154296875	3488.739501953125	2498.78173828125	3798.92333984375	3291.658203125	3527.068359375	2988.43798828125	5429.962890625	3973.072998046875
60	90	10202.67578125	10754.064453125	13747.7724609375	15561.7724609375	10297.1806640625	16045.4912109375	11679.048828125	10534.0	12747.283203125	11892.759765625	4136.16455078125	13572.205078125	11574.7041015625	9238.08203125	10130.0966796875	11099.89453125	14125.5263671875	14594.2900390625	11521.3828125	16182.1396484375	11952.1962890625	12187.701171875	11406.525390625	15090.6103515625	11679.0546875	8661.400390625	3463.636474609375	4440.38232421875	12701.2900390625	10529.2158203125	11586.310546875	3588.82177734375	14637.5986328125	16180.900390625	14013.853515625	14930.8330078125	13112.486328125	12914.552734375	12765.1259765625	13273.955078125	14062.3515625	12708.8671875	13439.138671875	15047.5712890625	15196.3369140625	13135.52734375	12169.3212890625	12807.3759765625	16715.87890625	14554.2451171875	14680.11328125	15741.484375	12541.47265625	17508.88671875	13993.0595703125	15174.376953125	15233.1953125	14402.259765625	14073.517578125	11432.5361328125	14638.646484375	13866.9755859375	14592.533203125	11663.0556640625	19416.255859375	14661.8564453125	15226.42578125	15999.041015625	13511.00390625	15158.259765625	11655.9404296875	12275.3466796875	13239.6708984375	12096.6171875	14701.72265625	13424.421875	14086.14453125	14421.4716796875	14653.5849609375	13106.0888671875	10968.654296875	13257.6884765625	15753.875	15174.4296875	14878.4833984375	15719.2978515625	12261.7978515625	16032.515625	13315.0712890625	14079.0927734375	14791.388671875	14699.7783203125	13991.294921875	11827.9111328125	13902.9775390625	13772.08203125	15210.2841796875	11240.94921875	20348.384765625	14852.02734375
90	120	20459.24609375	21742.09765625	27521.361328125	30512.654296875	20539.294921875	32558.21875	23365.5390625	20419.669921875	24462.306640625	21462.654296875	8081.1337890625	28299.021484375	22398.65234375	15661.1552734375	20177.890625	21882.125	28928.123046875	29294.404296875	22258.330078125	31231.166015625	23182.9765625	24049.69140625	22999.46484375	29123.021484375	23130.763671875	15000.63671875	6688.16357421875	8223.8046875	26192.853515625	21930.974609375	21930.44921875	6727.1396484375	29619.9453125	31316.98828125	28525.50390625	30481.994140625	25049.30859375	25676.236328125	25628.349609375	26460.619140625	28385.630859375	25018.025390625	26844.259765625	28701.26953125	29680.390625	25534.35546875	23123.35546875	26470.3359375	31295.55078125	30338.0234375	29123.16796875	31625.646484375	24864.6484375	32581.123046875	27767.203125	30245.099609375	30464.669921875	29430.037109375	27761.67578125	22566.337890625	27591.912109375	27460.45703125	30169.193359375	22585.525390625	36833.06640625	27351.8671875	29055.203125	28601.400390625	26053.935546875	30620.05078125	22579.14453125	25158.8359375	26767.98046875	25275.158203125	27819.349609375	26474.798828125	27666.865234375	29573.6328125	29496.66796875	25674.771484375	22125.130859375	26402.919921875	29681.228515625	29525.16796875	28705.20703125	32691.345703125	24434.98828125	32377.9296875	26223.888671875	28745.58203125	27892.712890625	29645.919921875	27919.21875	23338.7421875	26099.775390625	26872.892578125	30608.392578125	22924.20703125	37892.87109375	26864.595703125
120	150	28939.3125	31251.974609375	39513.23828125	43235.9453125	30637.94921875	45912.51953125	32353.97265625	29015.77734375	33315.1171875	30883.00390625	11225.8720703125	43548.05859375	31748.14453125	21191.666015625	28834.595703125	31048.54296875	40940.01171875	42500.9140625	33270.94140625	44273.86328125	33376.66015625	32218.845703125	29999.880859375	38683.78125	31750.357421875	23018.455078125	8516.5634765625	11046.7998046875	36161.37890625	32249.22265625	29866.458984375	9177.48046875	42505.0625	43056.26953125	40072.5390625	43484.55859375	33119.8203125	35888.93359375	35420.63671875	37953.37890625	39785.90625	35953.62109375	39341.9296875	41870.5625	41063.75390625	37192.546875	31562.998046875	37450.28515625	44582.71875	43469.8671875	41412.234375	44917.6328125	35352.921875	46181.41796875	39688.22265625	42083.30078125	44482.79296875	42411.23828125	39498.671875	32914.5625	37848.2265625	39466.69140625	41166.66796875	33087.07421875	50257.18359375	37297.12890625	41362.3984375	40751.23046875	38433.73828125	43697.92578125	31780.27734375	35810.16796875	37487.7578125	36005.56640625	41141.9296875	37992.40625	39673.50390625	41790.23046875	41279.06640625	37132.73046875	31998.8203125	37074.8828125	42791.72265625	42630.5078125	39652.71875	46496.296875	35052.60546875	44477.5859375	37115.0078125	41057.90234375	39993.17578125	42332.8515625	39837.44921875	33451.81640625	36474.41796875	38321.71484375	43935.4375	31809.3984375	49502.3125	37232.9453125
150	180	32656.248046875	35415.75390625	44862.4765625	46471.390625	34072.1484375	53106.2578125	38455.90234375	31521.814453125	36403.28515625	33552.90625	12289.361328125	44945.5546875	36753.80078125	22336.248046875	32551.587890625	35264.06640625	45755.421875	46098.3046875	39304.77734375	50618.19921875	37832.44921875	34603.078125	33265.73828125	43536.6796875	36613.09375	24783.37890625	9151.9140625	11861.03515625	40881.13671875	35303.54296875	32304.880859375	10133.537109375	47547.3984375	46514.46875	45197.5546875	49159.15625	35064.51171875	40749.625	41045.3203125	42258.62109375	44184.6875	40553.48046875	43468.23828125	45868.25	44327.81640625	42257.69140625	33475.4375	40695.22265625	50057.0390625	49508.75	46037.30078125	51303.3046875	39302.1171875	50387.03515625	43776.7265625	47545.5859375	46737.29296875	47256.8671875	43631.1171875	36789.03125	41884.57421875	43737.90234375	46230.16015625	36891.90625	54199.6875	42618.57421875	47050.39453125	43564.43359375	43342.8046875	50104.77734375	34304.859375	40599.44140625	43156.18359375	41969.3203125	43609.7109375	43907.26953125	43414.60546875	45968.828125	44127.5	41911.73046875	35614.15234375	41438.546875	47349.76953125	48111.859375	43841.890625	53570.31640625	38398.9296875	49735.58203125	42099.6640625	45399.70703125	45517.22265625	47281.44140625	44167.375	37125.3046875	40108.14453125	43082.28515625	48531.27734375	34881.79296875	53773.20703125	40949.3828125
180	240	33057.08203125	36029.6953125	44752.68359375	46908.87109375	34868.05859375	53161.31640625	37781.33203125	31899.228515625	35913.78125	34686.99609375	12081.89453125	44832.24609375	36739.9375	19644.556640625	32928.49609375	35743.9296875	45971.7109375	46960.8828125	38137.0859375	52873.53125	39687.30859375	35060.3984375	34731.6328125	45836.2109375	37100.02734375	22276.330078125	8795.6640625	11661.2353515625	40419.375	36162.375	31618.650390625	10164.3642578125	45594.265625	46584.0390625	44952.625	48565.02734375	35916.4453125	40964.40625	41259.390625	42955.8046875	42603.98046875	41060.51953125	44619.30078125	46063.14453125	44847.06640625	42491.14453125	35911.6953125	41524.703125	49714.7890625	49316.21484375	46026.75390625	51741.5234375	39924.51953125	50633.71484375	43420.58984375	46996.4765625	47292.9140625	47546.09375	43510.64453125	37348.83984375	41107.65234375	43795.74609375	45485.83203125	35918.64453125	51830.61328125	42215.30859375	46832.3984375	43892.30859375	43455.19140625	48734.34375	34778.890625	41624.57421875	43237.3359375	41952.71484375	42710.765625	44114.28125	44026.93359375	47027.12109375	44521.1171875	41866.58203125	35328.3671875	40664.21875	47171.1875	47366.9140625	44194.03125	53145.6875	38659.953125	49252.5078125	42397.12890625	45320.2265625	44378.76171875	47857.29296875	44074.58984375	37696.2265625	39805.83984375	43257.40234375	49699.80859375	34569.6640625	49560.734375	40138.00390625
240	300	31911.251953125	34611.3515625	43039.67578125	45118.390625	33213.0625	50976.203125	35293.0078125	31035.849609375	34136.40234375	33918.43359375	11801.1044921875	42787.07421875	35413.54296875	17598.017578125	31989.52734375	34447.125	43817.87109375	44640.125	37999.4140625	50811.578125	38128.765625	33166.46875	33106.14453125	43176.63671875	35567.359375	19658.80078125	8139.60498046875	11242.04296875	38579.33984375	35221.97265625	29681.162109375	10059.736328125	43968.51953125	43557.03125	42330.33984375	45347.33203125	35373.9140625	40149.5390625	39007.05859375	41514.5859375	40989.421875	38433.00390625	42487.57421875	43664.5859375	42413.046875	41022.04296875	34337.50390625	39264.59375	47172.51171875	47107.125	43709.9375	47411.390625	37647.11328125	47285.60546875	41201.69140625	44587.640625	45079.80078125	45059.69921875	41379.3125	35237.671875	39317.6328125	41147.64453125	42226.30859375	35788.15234375	48456.76953125	40132.16015625	45506.07421875	41604.7734375	41017.03515625	46000.88671875	35043.2109375	40419.28515625	40946.109375	40629.87890625	40866.3125	41990.53515625	42653.63671875	43863.55078125	42651.5546875	40290.4609375	34502.14453125	39478.76953125	44206.4921875	45727.1328125	41846.43359375	48989.99609375	36392.60546875	46821.3828125	39450.421875	43026.328125	42652.8203125	45450.76171875	42288.18359375	35979.25	38214.98046875	41394.15625	45921.61328125	35349.56640625	48282.55859375	38523.8828125
300	360	30411.87109375	33004.29296875	39893.8125	42456.31640625	31407.01171875	48600.59375	37629.97265625	29646.75390625	32670.5390625	32797.45703125	11167.517578125	43228.07421875	34795.0625	16276.560546875	30411.083984375	32825.12890625	41039.078125	43174.00390625	35913.37890625	48423.5625	35998.9921875	31696.80859375	32480.791015625	40954.00390625	34509.59765625	18752.294921875	7693.28466796875	10902.9892578125	35077.22265625	34227.6484375	27484.826171875	10034.4140625	41692.1328125	39849.3671875	39645.51953125	41479.59765625	33431.72265625	38105.44921875	36562.08984375	39285.93359375	37024.08984375	35771.73828125	39608.12890625	40403.03515625	40314.0078125	37976.8984375	32799.61328125	36516.8828125	43356.4609375	43631.0390625	40535.1015625	43108.26171875	35206.6796875	43743.6953125	38866.578125	41126.5234375	42932.29296875	42085.88671875	38663.0625	32886.00390625	37855.7265625	38258.34765625	39032.11328125	34861.4375	44596.0	38226.9609375	41423.67578125	38480.71484375	37649.4140625	42023.16796875	32113.7265625	38696.4921875	38148.7578125	38404.48828125	38432.4375	38964.05859375	39484.671875	41330.2734375	40802.50390625	37894.52734375	31100.458984375	36372.11328125	41563.36328125	42403.12890625	38911.9296875	45014.09765625	34008.40625	43996.66015625	36841.14453125	40660.06640625	39938.32421875	42451.19140625	39014.61328125	33570.4765625	36386.5859375	38549.77734375	44534.53125	33246.703125	42009.0546875	36903.4921875
360	480	27769.20703125	30222.736328125	35557.95703125	38377.00390625	27729.435546875	44168.6015625	34648.02734375	27078.62109375	29180.80859375	31222.107421875	10311.4501953125	36296.52734375	32865.29296875	13771.8369140625	27862.21484375	30810.2890625	36365.98046875	38760.81640625	31493.890625	42949.90625	34656.53125	28865.67578125	30558.228515625	37471.703125	31850.080078125	14581.1572265625	6987.79638671875	10411.4599609375	31716.12890625	30484.740234375	24115.16796875	9765.0478515625	36591.1875	35797.18359375	34902.62890625	36257.98828125	32061.083984375	34446.25390625	32130.771484375	35648.3515625	32903.6953125	31234.732421875	35554.28515625	36186.6953125	35205.98828125	34501.17578125	29614.02734375	32180.951171875	37567.70703125	37820.328125	35939.0625	37372.06640625	30840.71875	38057.94140625	33924.109375	36094.99609375	38317.90234375	36789.578125	34001.48828125	28946.810546875	33843.14453125	33988.68359375	35646.48828125	30965.123046875	38378.6875	34566.63671875	37341.47265625	34289.7109375	33018.6015625	37499.85546875	29432.158203125	34959.453125	33266.97265625	34855.76953125	33746.0234375	34323.015625	35603.0234375	35972.52734375	35685.671875	34159.703125	30022.58984375	31714.8984375	35595.30859375	36884.4375	33688.83984375	39107.68359375	29316.927734375	37844.37109375	32468.609375	35560.5859375	35783.07421875	36894.0078125	34203.5	29494.568359375	32667.490234375	33893.359375	38757.37890625	30959.4921875	37937.65625	33134.28515625
