frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	19.835847760672152	31.21934951629011	29.979006496943573	0.6498921840866226	6.172007372820845	29.675026225186265	14.073817648537897	22.423782926196196	23.06895935825569	26.357326845243247	1.1791968786958353	10.058193634611374	13.329635791612127	20.201192880990423	13.96236623479433	14.668416741589525	16.711917453209896	103.09844044276646	27.609018111588647	23.07972646092095	18.23070345913081	2.5166559108294027	4.677221838095096	8.688728517675939	44.23739955257949	13.696241467535838	19.642923967232022	72.75828017567436	9.403398203852712	36.00218777091713	7.424022816856992	45.739785195502	28.08897534538718	43.14955175788048	24.840337539586155	2.770823792459416	5.113676336337059	2.355207098654939	0.6108089432820002	17.529350519319674	2.75831767641662	10.669982919348117	38.39509831495714	29.32130953894936	14.63226631430193	2.55825136790239	4.389281260299067	22.681509597568173	8.264990349893155	18.39400483264859	21.56221628940218	3.9747948356142744	24.334455241417324	9.00113562625752	15.928974933351041	6.090154197627761	5.409694729591779	37.594900154042115	18.520140351524358	26.643404612027034	19.69762754362559	18.452714096495637	18.50583992606047	22.072015253318014	19.720041516002322	20.46883611233137	21.999723737993083	23.826644901252426	11.113829732226458	35.812087574837356	13.83961626530105	13.984641008003067	0.5689011775281251	46.9460480035054	60.3059494569568	14.135808874745717	55.08383792303005	16.166373028698867	25.719884027945167	2.5596632659227954	4.941573459496125	20.98386894460422	7.703537048640236	8.380504001912614	30.51322656632773	16.27043388962524	41.32242643930373	20.850586592047527	13.636837452354603	2.679352772087447	3.0832102930411613	58.22371269967716	21.45596861407317	22.89281555364911	72.63121317080906	18.517465675155915	12.332323254502018	20.337265748040057	17.022723018569454	47.00305554503093	24.548195502166298	19.93856237706859	8.197731162242194	25.08511104973167	37.795962198714456	8.375010260365292	2.6023931884820812	34.06007482704024	26.500521748315254
30	60	2733.8587442475737	982.899957913053	1970.4117104777224	2847.253997452824	3544.9535726808795	4512.059480457496	2954.3680089768354	4244.8400033148255	3176.5666250228114	3235.2721528758957	3403.397612192439	3102.155712694561	3494.0651340252957	3937.6438194265706	3477.655827690842	4857.965282769373	3520.7127587109776	3647.7203238351003	2747.381413594766	2693.142802691565	858.7483371937334	2890.0975943251183	2678.846986631068	3878.755091938193	4145.52864350406	3017.107910101876	3765.2104828568777	3083.4429873392346	3601.8919313804004	3611.8091041896146	4407.91657541022	3084.582053668338	3710.5457404641543	2689.285281512059	4718.618851651278	580.6172325002842	654.070177650349	2830.567492980509	2959.5622236921226	3482.931507166531	481.53049833875326	3962.080535298894	4671.177582141847	3853.9475443695605	4524.966005482757	3876.79371804871	3656.8124464724892	3606.593314630232	3295.68219789916	3870.858796035399	3585.0889080522397	3981.146862580523	4282.31404699132	4513.411148191859	3430.319979009647	3723.246723709475	3494.812460072306	4492.699779636288	3900.9635405916692	4255.36235919014	4875.896418698995	3654.2099733916243	4508.846733173759	4047.011307744374	4157.681580692265	4630.08175618334	3966.9299584813452	3848.3276757455806	3290.744624249629	3981.8398640090168	3963.259303006406	3991.348118647231	3082.5633564073164	5499.647844225061	4619.97792752097	3823.67036600564	4647.074958683276	3619.304210392141	4107.2028407969165	2781.3782363954397	3367.5188982631507	3521.301658754803	3068.7765369602607	4053.3870853897056	3363.3336280243325	4212.2175455604065	3951.669322823491	4198.154263565125	3277.359240521911	3518.2536742719767	3418.778183974598	4468.748196189329	4083.977839543269	4268.977776550644	4689.033481190873	3557.4223072198474	4598.210389459186	3765.9634195838007	3968.9806407990613	4286.9383789248295	3836.6888412083526	3937.4009742689427	3082.8799130462257	3828.3145441345537	4004.618426269928	3811.063505691725	2840.126879486064	5258.304553132042	4444.132064148314
60	90	9719.924556215252	3390.6347517356166	9621.339450894273	10651.1384275334	13263.083259270492	15566.454023754666	11239.581689315934	15929.839722418588	10966.066008230971	10634.965300287196	9821.90775455168	9828.819739522192	12751.281917597762	12189.527917956195	9890.224790761684	14962.322585362468	11598.517650312207	14959.614903041294	9906.561222511298	9575.8979017731	3214.319936349733	9832.20967337828	10466.216044780453	13817.27186853085	14743.505816607727	10182.025378010161	14792.589133580734	10924.959881398472	11866.21029462036	12253.763889097316	15848.867779020868	10854.8943534247	11596.250631893383	9775.96365485235	11883.290523792613	1992.2143609053044	2068.8671227053014	13609.28695894709	10567.792064851325	11319.48782509977	1520.618017486583	13271.391754740169	14050.380972242403	14295.241009163057	14984.435491043112	13709.581909179688	12526.209392264866	12748.45109233831	12496.064373565609	13659.3979117684	12560.191969440413	13890.139390240989	13904.35764499735	15460.457220375032	12657.764032656121	11088.262607150607	12743.615281362047	15246.465526994123	14384.458427061485	14452.18684362832	16735.156827385537	12460.471255901757	14857.62992302558	13938.141048596368	14073.266317880887	15335.677874300722	14306.230511930034	13648.363549871932	11412.705349020029	12926.36069556689	13616.872007485621	15160.870964223386	11724.998814535245	18011.487808833484	14355.146210417777	13152.314612463793	13983.590049409757	13253.911893675733	14681.043451262256	11203.581326959555	12026.373747724549	12601.196373399149	11455.681002561452	14051.328558055902	13075.320450560623	13823.588338372527	14325.026238961633	15000.328217121078	12245.054609764531	10980.796302968964	12888.104371225625	14464.59711981388	13741.29381554605	13892.932516480845	16785.89140931943	12316.940059426233	15145.492848024858	13342.791256886687	13716.146026066794	14103.473583464136	13850.888180016413	13485.148754693262	11417.068204220901	12707.743529243178	13317.182037313201	13488.328564662688	11214.884985640107	18232.120525728227	13551.084118865165
90	120	18595.400723535837	6974.184758552712	17495.07750287516	19677.208399884516	25604.346762201614	28757.521085462777	21570.402094897156	29510.791026083298	22634.059938047474	21215.100622876034	18505.354864010867	18431.134026170734	22811.06951533638	21553.6211235687	18919.40018349311	25621.791622878332	21562.01448371111	23725.098876953125	18609.707050303055	18337.733952497583	6047.68792257151	19022.282565369896	19304.161602902295	26698.159418079118	27837.022372610412	21156.538024494537	28779.126636643457	20250.473073629037	21229.657287633665	19067.83970118613	27921.674887911275	21800.222821635583	20859.345128676472	17515.427556981078	16648.05318181818	3452.8057382075244	3675.263561275511	24710.098492279278	20493.46242480835	20670.576504306286	2631.0340224335146	26488.29522647472	26565.07851614393	26310.220634049067	29345.64713189276	22704.074860725148	24325.739344670794	24104.64380629545	24312.31414004137	25873.694481102197	24686.313579591177	25420.57856890875	26868.205148642344	26015.193546570914	24098.803967473465	20818.527423213647	23424.53104827196	29657.108470571	27408.769074870022	27446.786369933106	32696.686700621885	23252.710467143475	29124.78082668935	26135.72247408955	27277.62886726936	28053.925661747133	28001.767363016872	25699.1568297548	21627.670103113363	24276.27034239906	25687.2496322607	26978.442007867037	21608.71575121465	31990.442946891922	26399.759947159964	24764.201810629926	26806.58266268972	25225.332939033167	28515.32995184813	19853.55900245949	23115.65247094569	24464.000569697895	22536.226370560107	26329.801956074927	25084.44442553039	26346.939657878687	26831.638741697436	27946.90084371837	23399.036113267583	20300.610931368716	24459.79492664981	27609.476843669665	26908.799909266592	25853.44344850742	31553.54451234879	23665.49213125391	29436.30865776154	25120.79113091642	26110.89347949446	27639.097018288623	27604.687218851577	25357.007759805052	21858.518156795883	23817.972221705393	24956.059359142397	25515.442886601395	20442.45723194866	32231.570931783535	25438.65022761047
120	150	26596.701103085095	9598.44039595052	28969.017905298224	29307.930416548377	37717.775438118544	40934.40934931983	31522.28606922738	44678.91029781594	32610.058820290476	31041.442831846558	28011.632265288255	27028.862614177506	32749.90530061915	28644.493808695763	25801.66590328228	38473.606308990325	30832.84901542962	27952.478097098214	25741.722962219657	26301.728414491994	8830.007774154155	30013.6529131742	29006.84318579697	38136.99566398644	39879.96867118824	30656.9705780641	42869.308658513866	32799.11849708196	31399.361339263767	29324.489318589727	38670.1358580687	29603.69898660162	25078.87729779412	26508.84486856723	18294.100071022727	4422.169671431163	5018.538448753578	35841.70076232104	30371.711316495213	28843.49278572077	3565.0033182229304	37359.31360867275	36906.2346201947	38439.060182613786	41597.56742377791	34610.85764274853	33976.595931859745	34960.34981751322	34567.596700012895	36218.493974060104	35304.14081589263	37521.78867003763	39492.795877624616	39066.37448614007	35178.49078525454	29004.201556072145	34097.13229925688	41581.33544875871	39369.68933458475	39603.801296051315	47111.126956197564	33843.41809723846	40922.672030128044	37081.28239405887	38953.05970567277	40408.25651057227	40011.010108224844	36885.81466456866	31762.4279494084	35377.280238147294	37050.808325587335	39093.61601664758	30737.336285287398	45456.69685137917	35918.6686218346	37580.783545598424	36030.256673659096	36593.32576088924	41286.350585617	28559.490649112653	33605.052883971286	34853.67470512622	33389.323582553574	35037.06908519384	36807.49064973572	37593.52118696088	37581.17812440526	39077.854434727145	34442.09890978995	29512.061816228532	35079.91057870707	39367.534628143985	38785.25979390554	37604.50548380732	48421.78885006333	33932.894783236545	39276.22539111978	36054.917902668334	38152.64175782008	39070.3798914336	39284.018355868204	36855.216576086954	32255.079752973405	33286.071127077324	36194.898442660175	38252.13864169796	29012.656302579202	41652.194651792815	34112.273983084095
150	180	29844.017609984967	10725.469082996706	27223.140297826776	33672.89999459092	41533.18016175834	46246.7478981142	36145.88861962306	48679.15138825567	34829.41019243355	34409.092637226655	28620.06884933998	28755.826534610253	36322.884588697176	32208.75808400713	27497.169958737453	42423.03172836691	33690.97357865133	33929.08074079241	26495.439743777497	29311.783374346778	9882.52110310015	31062.286323569606	32709.18268614234	42573.45951443264	45767.73594575351	35578.73711981487	47834.21218077477	34729.578780594406	34798.87846876536	30218.46824877545	41526.53336957255	34117.19049591333	41590.81341911765	27733.998407934345	18269.227521306817	4412.610988885846	5154.863022092783	40865.88392242566	32768.34059227225	30943.715446801474	3697.355313611321	41592.4862201545	41351.739623982896	43873.04668688829	46154.30190912022	32988.06911571938	37993.96821967396	39731.12705926	38886.96124397788	38451.32557338272	39829.82065846908	42395.00553719205	43071.550201501595	42171.8799918434	39699.3231354194	30852.010350618963	39534.707122513304	47841.64475721924	45433.4889171836	43855.06192019852	51284.820500950445	38181.31578340767	43017.52634028337	41872.62649879924	43111.43252957851	42413.43202527486	44452.73979957035	40965.51208261709	35096.78968806467	38965.69370596984	42076.482898654685	42665.53579536158	34314.85693466622	49033.98877834499	39552.82775384006	42171.9690495476	38974.80346768057	41180.275068181254	45555.48663644568	31939.22995756173	39374.86233110208	40363.273326196235	37867.61976227755	37714.86162174548	41342.40890760804	40493.71893915738	42704.22504472442	41351.98382556828	38443.48553792261	31431.858675233878	39090.10880293219	42802.31331977389	43706.81969680901	40754.480306927064	53070.4470968065	37251.1847568824	43827.407308818874	39718.68362568613	42110.014064886476	41250.64837388223	43505.05233658525	40522.10619544746	36251.73516147842	37145.046948852185	40178.60129218639	43651.40505633047	31389.434488558254	48155.81490257158	38031.429074321415
180	240	30205.87363748392	10324.113254426795	27875.84462246193	32701.924495187184	41650.40625406249	46056.20229331047	36206.415163369624	50613.32041405159	36829.29903028091	35919.367398742244	27886.6288708917	28810.518875098776	33275.56276209699	31113.921701973057	26115.183332202105	44439.4590512968	32778.425066521886	38914.317103794645	24040.374224428557	29817.040251005074	9798.740803626622	28109.95792524599	32422.541416015625	43295.551587842565	45678.03106134823	37509.525118970974	48702.36997649359	35083.2010834983	33830.13742663778	31313.799930368805	39249.75861945456	33544.166359641335	35032.03193933824	25543.48860020069	15676.796186079546	4228.873113465658	5004.858784606159	38426.30744080397	33834.052565644866	30249.172938563446	3652.94132960161	41404.32095242275	41635.04355189825	42526.67031052975	45700.31142102398	33875.70973121592	38383.98194589472	39900.6644729231	39360.64297519605	38292.45874754611	39384.3346507084	41009.02563830256	42299.54452588247	41602.94243825679	39802.37069856176	31123.513993857563	37611.56520446594	44956.28650212868	45115.22238500201	42245.5849624975	49912.52566408298	38209.333487089505	44157.42978881979	41665.7706480011	43071.71142300388	43646.802973380734	44343.145885699254	40586.05685507035	35653.70839538596	39029.1928210117	41399.900300339425	42878.369904150306	33179.85330235625	48451.771935638535	38994.91343025331	42779.01922610338	39112.15923592259	40630.03275898474	46042.05449776419	30620.91040983475	37760.02343465137	40196.3392070325	38345.604581337546	38612.644079499805	41865.52022226043	40624.19420024127	42446.24133535704	42289.29989614963	38974.87772603766	30965.691288511574	38286.58401165963	43175.95016906696	43820.018997454754	41929.52945999598	51493.336730704614	37255.03991067469	43525.68634346303	39869.913642911546	41982.11589501309	41915.44691424087	44331.749860534255	40580.25771203841	36158.97184776495	37115.8176281976	40092.35853984605	42062.41505666577	30520.844013537222	46604.36479528433	37824.6605506359
240	300	28856.84074663046	9341.518697178748	25305.145867207328	31614.893466861762	39262.0691971849	42840.368327863085	34237.60777069845	47429.59347596228	35695.47158962193	33410.18002571845	25687.08602112518	27502.886780842444	32006.414806453482	31092.244873144962	23594.872722134325	41024.459274369445	30061.181442006342	34167.390904017855	20983.33186574993	28495.298058659188	9081.925529142174	25210.084234921647	31793.252798804308	40706.29056767176	42808.84734958745	34249.94629123747	45559.622455386314	34958.69778624408	31381.133906403637	29980.009725857184	39736.270538363	32491.78683677517	32521.190716911766	21364.7458720076	15968.95747159091	3938.297170012021	4738.230637085028	38316.5790553873	31963.509397125174	28031.244734330066	3582.507347825068	39476.6475491573	38186.498433478286	39731.10796814955	42379.55461085504	32994.98941117869	37140.5942904516	37033.122619924805	37041.98492400336	35552.46984390693	36949.24300273727	39148.46607221602	39846.586815475144	39064.5092316165	37958.049225360846	30266.649152230526	36547.71882386906	42324.552226128224	42278.96254964745	40070.28031971762	46364.08285981745	35479.74996004629	42272.168270992086	38736.18841288781	40002.060662062795	40592.77715562635	41593.66680646692	37895.848675498855	33729.75861231588	36233.7508000364	38606.28817725925	38892.35845297502	31593.313185156494	43814.04736328125	37447.60002735895	40784.782849453535	36996.71471392728	38133.81205364944	42563.29803072182	29263.687683256172	37229.59530889174	37811.541915673966	36798.628607078484	35867.70672185085	39554.314529245275	38268.97749352461	39764.860077268575	38839.39548277244	37395.013322663355	29599.10452284392	35946.690590894206	39505.41293690845	41122.49772194334	39144.751826349275	46814.6908335595	33997.0807436018	40747.60513663216	37156.412772936696	39173.629119517915	40203.056197678845	41010.84636216109	38001.58329960604	34074.39486910341	35341.902056501734	38231.21063741617	39324.86593179989	30109.915700790996	41862.52258417285	35588.17926439915
300	360	27161.526533221808	9002.320489009277	21492.51645780457	29853.18586091159	36444.8270352345	40485.62519807491	31383.019361610142	43465.5453486948	34507.007632368855	30991.179380448433	22980.729189677622	26116.721279878264	29461.271855033843	30934.761852541807	22154.441060152505	37791.359766616435	29551.631201952725	29249.90070452009	17675.213677030533	27079.37582317006	8358.341494347576	23374.042644178207	29485.43997954578	37461.86170811777	40514.41662450272	31437.920148072106	43988.532802737565	34319.494079564734	28485.194129294185	29334.276737853557	37615.439065449704	30965.177704304893	31585.409581801472	18335.95833213876	13617.141370738636	3603.933769127595	4436.8530769842855	35126.575015200535	29841.66699031173	25596.177132745823	3490.8032886446395	37889.82974894663	34639.25949448377	36771.37677580273	38924.06971189424	30989.546446361157	34460.62524926273	34107.53660521223	34603.552590209896	31548.204985034125	33994.68732808233	36075.87858792554	37029.216117991535	36096.22576127291	35660.624612709675	28865.70782677102	32721.500016942446	38783.06824896658	37745.6280492737	35805.88016179321	42177.395302462966	32333.859923128057	37922.97933648703	35340.63808668048	36571.95283927191	37456.65002184662	37474.138310047616	34873.98506612916	30886.504059040642	34286.125833899976	35682.27196433229	37056.084120718806	29907.315316924713	40710.429615227324	34861.078229925006	37917.071786908746	34109.854009208415	34749.503959817266	38598.00628692156	27633.040676842207	34825.78344033827	34887.06998177416	34154.68039193474	32712.483818630357	36880.88888743684	35646.27044726212	36821.208498829554	36215.5606658812	34922.41797654063	27995.166188456125	33115.05825928587	36936.860425278246	38199.72377480439	35767.4462726206	43471.51515973945	31228.203223838234	37503.41993424438	33742.68611958277	36139.61436615109	36845.83013401351	37964.144783023956	34997.33549611346	32004.33369208565	32873.323372754894	34575.09000857779	35626.13354010193	28009.226840624742	36986.250031067735	33285.85735860046
360	480	24910.07635550172	8202.744137184975	20975.47070808217	27137.86813414605	32157.800381087134	36646.28889266304	28156.11783885979	39901.59340654344	32435.289346462192	28255.476313164894	21297.06620532507	24444.149891973404	27086.287022887936	26899.217523117342	20110.60142148648	33263.73969156488	28621.05949970361	30827.68830217634	15563.975163034382	24772.998518122593	7600.143809480568	21519.824674289357	26998.115842672207	33185.61256864824	36507.30557201202	28438.21637971534	38917.854049368565	32039.916459918757	26425.72620682768	27871.814748382276	33453.869435595334	28190.119478913697	25138.931640625	16655.864580794867	11816.209985795454	3270.033060662644	4161.650020661082	30953.35191039143	27825.00877999627	22470.07794240332	3426.5687090128654	33373.554067766854	31192.85687245724	31148.300702791934	33807.360863630114	28116.518891241085	31409.89790519631	29875.12546103735	31497.611676487704	27890.720544763513	29676.34359324705	32122.211211635702	32464.344720537716	32353.54334542819	32057.234057986487	25016.103820505927	28663.356739207436	33773.92875307672	33480.5572765586	32130.690318407214	35250.679668040444	28417.27707965346	33715.75160623351	31465.07757890969	31766.87402723811	34180.018784357075	33207.879466525286	30549.812085299116	27096.23137929097	30858.923509687236	31353.507531903208	31696.519780929593	28071.179246560736	34518.45204267261	31351.980838929332	33782.01883697145	30932.99244971619	30444.927053602634	33356.57367133656	25725.315059558256	31842.67508670197	30732.8701623461	31370.597032278292	29136.324815595362	32105.22523921975	31739.670020957437	32358.957796085186	32670.65684872111	31262.737907709718	25854.12580239849	28915.03752682989	31962.91504362694	33561.16543970352	30928.097389069077	36417.3344488278	27549.89445768175	32171.066320901282	29669.850528157887	31370.62687007173	33332.76875832382	33432.07684532121	30855.702859288565	27546.25816778147	29511.123905355613	30493.145856421794	31992.926427541577	26430.79080979666	32311.913973439157	30077.593820135637
