region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.32756917371668903	0.3717657771729796	0.10407784242290613	0.1272329501676167	-0.11647600773586092	0.05	1.6018797680485974	0.8811170737866862	0.720762694261911	0.8180101324837156	0.017538975481891553	0.05176219084070278	0.14120464982347727	0.08185765791825352	0.011604734175366357	0.0363531068850213	0.04603907570009287	0.0790343534853252	54.76355483273986	61.2427391627615	7.997517099196876	0.34771813474769026
Amygdala	acq	NA	TRUE	0.3274015729806893	0.2692964897242658	0.049205734414980475	0.10257388884596814	-0.11647600773586092	0.05	1.7989815885276714	1.2157662111226093	0.583215377405062	0.47971013840443466	0.016232502441269687	0.04843142902064248	0.22069279203477815	0.14817433826165055	0.014683504354835153	0.03467149628911594	0.0751525811020877	0.10526732572470977	68.6891194176031	75.16830374762475	13.39515108575836	0.5823978732938417
Caudate	acq	NA	TRUE	0.17218009362434464	0.3115359511341512	0.14135322426065394	0.08004913677818315	-0.11647600773586092	0.05	1.528622906458206	0.5526812972869438	0.975941609171262	1.7658307128575907	0.035858098698698174	0.11368483187903745	0.1842774699362792	0.09202813388308598	0.020188669114738503	0.0820813750424376	0.0500253363182643	0.12533410078028162	66.03512264671463	72.51430697673628	12.14110260325755	0.5278740262285891
Frontal	acq	NA	TRUE	0.12946939146433833	0.3457796218977517	0.3081382835252768	0.11715839979699336	-0.11647600773586092	0.05	1.3592091086674642	0.37442747711322016	0.984781631554244	2.6300997970201414	0.04764904620975156	0.19948083012243345	0.23256207582040003	0.0690812499107278	0.014459976895261255	0.15525509908125196	0.05873848489616291	0.21153218798109877	45.786510714126344	52.26569504414799	5.735345629165653	0.2493628534419849
Hippocampus	acq	NA	TRUE	0.22899981883814105	0.20204338091156188	0.03552885245398775	0.07682338147745904	-0.11647600773586092	0.05	1.6575964361841273	1.1334190598323957	0.5241773763517317	0.462474467677687	0.017714857071915384	0.05490370071690415	0.26835701967478814	0.18813306981312714	0.018429919212856534	0.04019962475369591	0.09023026216316261	0.1242825841134837	67.2568506247014	73.73603495472304	12.703096591784423	0.5523085474688879
Insula	acq	NA	TRUE	0.25335225318979576	0.34049447642151265	0.14433423490115804	0.1298588799516274	-0.11647600773586092	0.05	1.5710846753615915	0.7440715510349725	0.8270131243266191	1.1114698891205803	0.013889986326317716	0.046753090713764316	0.09920064751730265	0.048062844107043826	0.007465331653873975	0.03433001340766719	0.03110598204707889	0.06370537680925224	27.479082656839275	33.95826698686092	2.911286630089611	0.12657767956911353
Occipital	acq	NA	TRUE	0.2531324835886399	0.30357159881534596	0.10037030655467578	0.10547290278240883	-0.11647600773586092	0.05	1.627355320083046	0.8338477136084566	0.7935076064745894	0.9516217332307643	0.012999807026836958	0.04095905074459589	0.10246813454345388	0.057709248621868346	0.008712197602556107	0.029609499196958163	0.03217710134208238	0.05928626919077176	33.803111553121965	40.28229588314361	3.67965286234571	0.15998490705850912
PCC	acq	NA	TRUE	0.2890787654225124	0.3189347510877556	0.07086359314042434	0.0914999985348762	-0.11647600773586092	0.05	1.6083549927187692	0.9063884209437301	0.7019665717750393	0.774465511203412	0.009911039478728585	0.02742360328958559	0.08384797401552277	0.05555018735876405	0.008256413587335445	0.018983112578231	0.02717670643879078	0.0431170565815593	29.173652167426685	35.652836497448334	3.0998600277023725	0.13477652294358142
Parietal	acq	NA	TRUE	0.1050855452081458	0.31811827240189083	0.5	0.16058352217799812	-0.11647600773586092	0.05	1.3588800523946096	0.3303348292907465	1.0285452231038632	3.113644496138135	0.07454234365570582	0.44313679078932644	0.45729859562171504	0.11004368977570589	0.014095128285452344	0.37209220650294766	0.11793951858189215	0.488936562136315	44.20583296960823	50.68501729962988	5.409217242492912	0.23518335836925705
Putamen	acq	NA	TRUE	0.14285287572032296	0.27120347940302525	0.5	0.2	-0.11647600773586092	0.05	1.8435790946403066	0.5267368841829447	1.3168422104573618	2.5	0.09943866926695709	0.7052905608593809	0.8199665374369268	0.17218233877377373	0.018212250457509693	0.6102302900431538	0.24135176714052362	0.8506382969101123	76.71682177825375	83.19600610827538	18.033210610923998	0.7840526352575651
Temporal	acq	NA	TRUE	0.24557402908365203	0.35203030190081913	0.15120271033388688	0.1210202586476554	-0.11647600773586092	0.05	1.5691666779056257	0.6975934394217006	0.8715732384839252	1.249399993220195	0.010623280118829705	0.03478981459610428	0.067937616459953	0.03276338232750223	0.005623193186153503	0.0252941215861136	0.0206295532821586	0.04450969854454264	10.606323168296113	17.085507498317757	1.5584287564727628	0.0677577720205549
Thalamus	acq	NA	TRUE	0.19284841734008068	0.5	0.3677511881844581	0.10042570418768187	-0.11647600773586092	0.05	1.7980889147748498	0.38569683468016136	1.4123920800946883	3.661922922613334	0.07461115465258247	0.2530802854688897	0.2379775254267591	0.07502258527381103	0.019898775564139555	0.18353208033185467	0.05203399415560846	0.23055318760560717	77.73512719135081	84.21431152137245	18.72632161497979	0.8141878963034691
