pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-23_ses-retest	0	30	30	15	0.17729358140094242	0.48827768256616394
sub-23_ses-retest	30	60	30	45	5.116301750786435	0.6564178314577598
sub-23_ses-retest	60	90	30	75	17.399995554316455	0.8279306101050448
sub-23_ses-retest	90	120	30	105	31.981946973364806	0.9582448910108874
sub-23_ses-retest	120	150	30	135	46.148908229776595	1.0554696734058784
sub-23_ses-retest	150	180	30	165	51.5781539853554	1.0847092093810893
sub-23_ses-retest	180	240	60	210	46.45691676154	1.2913070387956491
sub-23_ses-retest	240	300	60	270	48.33021851018875	1.293648155940165
sub-23_ses-retest	300	360	60	330	44.272274911950674	1.2438177785470592
sub-23_ses-retest	360	480	120	420	38.61664376427924	1.4723338128612062
sub-23_ses-retest	480	600	120	540	30.966178958052858	1.3348187006380459
sub-23_ses-retest	600	900	300	750	24.58078808119408	1.625289812037465
sub-23_ses-retest	900	1200	300	1050	18.99624526575215	1.3989394004885378
sub-23_ses-retest	1200	1500	300	1350	16.28276855675893	1.2569203908504627
sub-23_ses-retest	1500	1800	300	1650	14.78038286908042	1.1561119351958618
sub-23_ses-retest	1800	2100	300	1950	13.846119609334396	1.0777098005009884
sub-23_ses-retest	2100	2400	300	2250	13.090940948819132	1.0105843179648777
sub-23_ses-retest	2400	2700	300	2550	12.587721963022515	0.9548800316449056
sub-23_ses-retest	2700	3000	300	2850	11.899146694660928	0.900838862239795
sub-23_ses-retest	3000	3300	300	3150	11.454218565046332	0.856250079357065
sub-23_ses-retest	3300	3600	300	3450	10.995958965323698	0.8155668820882698
sub-23_ses-retest	3600	3900	300	3750	10.381444749042316	0.7762154658500939
sub-23_ses-retest	3900	4200	300	4050	10.011304185569424	0.7442018794672348
sub-23_ses-retest	4200	4500	300	4350	9.691394916217671	0.7158338921092606
sub-23_ses-retest	4500	4800	300	4650	9.48405468413365	0.6915056116145095
sub-23_ses-retest	4800	5100	300	4950	9.251908574720929	0.6690520679381231
sub-23_ses-retest	5100	5400	300	5250	8.529084394679732	0.6431241859436013
