region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.1793285566633438	0.22606583309570366	0.037361755903658735	0.027137911578446455	-0.4733436368112879	0.05	1.885365589291418	0.7932581151589859	1.0921074741324321	1.3767365921161114	0.040533149490516285	0.09834227669346947	0.26812895679786014	0.28983922208277013	0.08352697368004261	0.06624893122173543	0.13350192772655609	0.14598145601811233	128.12092976210502	134.60011409212666	120.32074304521886	5.231336654139951
Amygdala	acq	NA	TRUE	0.11564784640130245	0.13818002999966839	0.03434468416045924	0.04441557235091203	-0.4733436368112879	0.05	1.484103284010934	0.8369360348349901	0.6471672491759439	0.7732577189170008	0.030846901004118674	0.1045848990825101	0.36851668791370956	0.28274768761377844	0.04473964648680081	0.07938399844814088	0.11521682253547096	0.17277656077286313	100.74400537149761	107.22318970151926	43.64989484103691	1.8978215148276918
Caudate	acq	NA	TRUE	0.16213496688081708	0.23536354454880692	0.039034218910619894	0.029084635478788163	-0.4733436368112879	0.05	1.6133968388454658	0.6888703481740581	0.9245264906714075	1.3420907041825607	0.034837428640684856	0.08395375602043907	0.22803805160329144	0.2379432153425172	0.06663995085001528	0.05627976382403228	0.10827479918493253	0.12179510695995512	112.79455166830962	119.27373599833126	68.20496771920413	2.965433379095832
Frontal	acq	NA	TRUE	0.19388608291314352	0.2746992983384588	0.04406573937934364	0.030139245701179738	-0.4733436368112879	0.05	1.7377599733401565	0.7058120791930644	1.0319478941470923	1.4620717391616334	0.04404430892196387	0.10049303472175429	0.2548117738416887	0.2640967419261366	0.07773390427358667	0.0653845941503664	0.12303838601883557	0.1393501450175	129.39370425971674	135.87288858973838	126.12844998111461	5.4838456513528095
Hippocampus	acq	NA	TRUE	0.15315595430828083	0.2985569559154538	0.1152087959934046	0.06276189303398039	-0.4733436368112879	0.05	1.454652103060656	0.5129873924346012	0.9416647106260551	1.8356488376000473	0.055029649461922805	0.16125902971588177	0.27211274183190054	0.16129733455086404	0.04157271446311627	0.11356834147435359	0.0781469066891191	0.17225139828753694	114.34687653168407	120.82606086170571	72.24122859640188	3.1409229824522558
Insula	acq	NA	TRUE	0.16462505952975706	0.2119780741219292	0.0432820856234054	0.028303171109446683	-0.4733436368112879	0.05	1.9642352146158297	0.7766136201193392	1.1876215944964905	1.5292309634152352	0.03690612720066726	0.09508917536681862	0.2321067608333292	0.23306448224563273	0.06819658475828125	0.06549540565159222	0.10426689056828956	0.12303085481721797	119.39331311220728	125.87249744222893	87.0877276726429	3.7864229422888216
Occipital	acq	NA	TRUE	0.20773009866067438	0.28383382415942604	0.050287866956637416	0.02826450414047895	-0.4733436368112879	0.05	2.0340105758047984	0.7318722469947587	1.3021383288100397	1.779188012876467	0.04570713282927018	0.10406690052833376	0.23162560274986738	0.2413517667242545	0.07836581294126961	0.06741884755189043	0.11487076386072327	0.1308119474674832	133.50725915827115	139.98644348829282	146.88569761876164	6.386334679076593
PCC	acq	NA	TRUE	0.20752625793163215	0.28234156229413354	0.051937379028781754	0.03311906878395943	-0.4733436368112879	0.05	1.8876756159807364	0.7350184515712164	1.1526571644095203	1.5682016715982245	0.04878912683208718	0.11377624840744036	0.26282281822116316	0.25212635226728863	0.07435525411573772	0.07439857328443418	0.11551422483768452	0.14170609877370738	136.38382323912714	142.86300756914878	163.3988472290612	7.104297705611357
Parietal	acq	NA	TRUE	0.1939509706995353	0.2589285979111398	0.040668131488310166	0.026225462781959717	-0.4733436368112879	0.05	1.9106155542087064	0.7490519481594543	1.161563606049252	1.5507116814840516	0.04196932532905142	0.09608349978276169	0.24492490683967805	0.2732595060496501	0.08531395104808219	0.06286183398951578	0.13088316314662266	0.14020414425401348	129.63841690911596	136.1176012391376	127.27680268959197	5.5337740299822595
Putamen	acq	NA	TRUE	0.21177485736499296	0.2249724595000043	0.0397049228624614	0.04226754963927068	-0.4733436368112879	0.05	1.8256015887283044	0.9413368100062439	0.8842647787220604	0.939371295504948	0.04494624646993759	0.1167595352116384	0.3704655304084974	0.32362994269077094	0.06718636766669898	0.08048888572926331	0.13846349857683488	0.18023111840526712	140.5392607039774	147.01844503399903	190.58517715124614	8.28631205005418
Temporal	acq	NA	TRUE	0.15926754991787473	0.21024572992815974	0.040789162429804286	0.026482180735176823	-0.4733436368112879	0.05	1.924316345921702	0.7575304857430204	1.1667858601786816	1.5402493789200375	0.04058795462609049	0.10331105528711804	0.2575529276175528	0.2713052219874457	0.08156838556705576	0.07093680140995982	0.12388870778441875	0.13933217394802708	123.55887411041998	130.03805844044163	101.6154927911647	4.418064903963683
Thalamus	acq	NA	TRUE	0.1828006863889255	0.2669471334736758	0.1097165895234583	0.08823762923911603	-0.4733436368112879	0.05	1.536255643191892	0.684782353757516	0.8514732894343758	1.2434217744692144	0.05132876101049414	0.170379686519807	0.3607115167920255	0.19796684914417642	0.03726088568946292	0.12543165258489017	0.10823437110557112	0.22146664954094916	120.99619212484733	127.47537645486898	92.41431251561902	4.018013587635609
