frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	13.00797	17.9203	43.99449	23.53554	41.8461	28.98284	35.27926	13.47046	14.92894	29.9869	44.4906	22.42498	26.56761	27.02184	17.20525	31.40897	49.68848	15.31876	24.96022	36.05179	30.16614	23.06528	36.18497	36.079	32.15949	23.36042	49.59152	61.51558	46.46278	37.52075	53.92011	24.45293	25.21083	11.99557	12.9351	26.01724	107.42146	11.34212	18.97314	28.40276	20.38685	27.28764	14.89373	18.20378	25.9181	8.79066	10.89046	34.23029	35.62615	18.98173	23.13484	14.65391	29.80227	27.92016	23.715	52.01903	26.71053	14.11566	57.92136	18.50623	23.67483	27.16288	19.9244	23.04896	12.42527	17.34494	16.57438	33.4298	38.04093	5.83813	46.56807	15.97708	20.47195	12.3109	10.07626	59.15852	18.84133	14.83489	27.7106	39.83422	8.80567	35.13154	22.38171	21.61735	18.27701	22.19819	19.77025	21.63445	21.5785	30.20954	15.6939	17.95982	26.39896	16.2084	40.94615	23.29028	39.21756	16.03402	14.33311	34.27376	27.01279	25.45535	16.08639	11.34158	35.46599	12.707	21.08585	27.45903	22.75425	17.0258	11.62025	26.16318	25.15473	6.03556	15.37473	39.8608	49.31586	19.43365	23.10095	20.79838	21.77776	36.71554	21.85254	51.5872	26.97224	16.91438	22.75703	14.70336	17.1909	37.12686	24.57003	29.10486	17.12925	16.21349	19.92771	24.76573	29.84724	5.39965	33.88402	11.1009	31.68314	15.10257	10.15692	50.91799	17.49755	14.88468	34.76522	36.74136	7.13398	25.35173	21.99226	27.10964	16.20127	15.05563	19.74245	19.42491	26.72861	27.55647	10.70512	21.07843	16.85321	18.83094	25.30869	45.38947	39.30855	16.83744	15.31696	35.41378	22.4337	19.50746	10.69413	13.15527	30.23716	26.67444	24.66804
30	60	1546.97692	2441.64922	1962.32669	2333.01217	2584.38523	2507.90067	2934.59891	2058.47814	2096.72532	1995.79566	2148.81152	2959.07154	2411.34323	2762.42613	2781.4945	2291.98462	1939.42422	1810.80581	1713.70458	1654.70875	1878.13465	2224.95213	2645.60497	2237.58029	3209.98079	2298.43988	2354.30633	2165.11898	3077.7543	2260.86529	1810.93751	1967.29296	1790.85329	1625.87946	1367.22092	1600.88703	2166.18497	2308.07581	3254.14964	2669.20154	3076.03022	2606.73212	2698.72829	2347.7457	2348.41302	3232.59757	2379.00066	3052.04642	3246.55447	3146.39264	2329.57624	2512.42411	2241.6844	3048.70317	2976.96696	2776.79617	3133.61591	2389.41178	2868.94759	2598.01119	2806.29789	3450.0432	2759.90298	2912.00409	2258.06226	2667.69693	2830.71551	2370.7561	2128.83957	3883.40627	3532.39095	2909.07439	2968.00406	2764.19195	3286.6789	2613.26582	2420.19272	2346.20504	2196.35237	3175.20807	2752.69828	3226.00244	2974.58391	2867.90444	2276.75881	2443.86119	2545.56897	3272.14913	2522.25397	3040.5535	3488.47391	2487.52113	2821.10247	2409.1649	3010.15959	3293.60154	2859.99892	2729.90554	2344.2666	2755.64688	2610.69112	3009.07114	2296.21331	3101.09016	3491.65824	1600.87188	1806.19023	1911.45515	2628.13181	2198.56329	1852.40712	1749.59138	1941.65162	2194.4985	2106.94252	2422.57399	2524.36542	2440.04438	1698.58066	2353.06182	1608.10293	2266.79209	3036.60685	2393.53545	2193.10743	2036.5564	1570.80464	1790.03382	1901.04993	1902.73148	1998.63419	1996.12211	1734.71176	1946.89495	1870.49553	2637.13181	2013.12136	2322.97808	2238.04737	1642.4197	1720.90512	1896.66452	2714.8568	2389.53328	1733.77218	1787.474	1958.96741	2268.95196	2211.85845	2426.67179	2460.31805	2258.67121	1782.58083	2367.86859	1632.98245	2295.99786	2437.48697	2280.35156	2727.32994	2098.23884	1837.96928	1660.00054	2001.47254	2261.78647	1917.62524	1885.26674	1889.80219	2110.03748	1687.05293	3371.64405	2159.28638	2135.38921	2154.75575	1325.59996	1285.52208
60	90	8166.86836	10262.07594	10465.18373	12898.37825	13451.81298	13537.80753	16363.37396	11871.93515	11235.87939	10337.91334	10557.84776	12120.95963	10719.6715	15556.66162	16814.94282	11111.76928	10684.34364	10060.96314	8888.72991	9817.28485	9781.78249	12850.88594	14080.86977	13841.21062	16140.63787	12125.04362	11530.24439	10579.05875	17159.78647	11013.41746	10384.30981	8432.91323	6979.12451	8498.45516	7506.37872	7742.27915	7356.45968	13583.17488	15152.11895	14455.02363	16091.80544	12293.74185	13540.87337	13090.61838	11720.70419	15701.57076	13201.38176	14995.43832	16223.91034	16873.3619	12574.14029	13174.63816	12722.35058	14962.84873	14000.45392	13989.74486	17623.76542	12431.48859	15089.73642	13524.16485	15529.36329	16092.61447	14690.41385	14678.36286	12478.11539	12432.92758	13291.97715	15969.81498	10924.08203	15122.66878	14537.38212	13879.80894	13378.4018	14065.58943	17125.10705	11156.98025	13230.09579	13097.47011	11843.05699	14801.52824	14192.80571	15122.06861	15097.10326	14988.0609	12757.79273	11971.20245	13022.40649	14950.60482	14369.22648	14878.25784	17549.36377	12974.83164	15627.74177	13311.48666	15356.41324	15095.66057	14790.9099	14351.23087	11983.90654	13383.19917	13746.81151	15000.81414	11373.43068	15400.82941	14472.02566	8444.2579	8628.83444	9414.8096	14119.32979	11948.94995	10117.72802	9138.98148	10214.2886	9388.30913	11171.41156	11617.75006	12661.49933	13024.20429	9014.56402	12298.64414	9091.54264	10530.88708	14252.89999	11279.7318	12296.89346	11153.55862	7983.93891	9170.12321	10370.86503	10079.01117	9530.00013	9846.0784	9820.29375	9758.79069	9361.38505	17191.6635	11337.73714	10001.40001	10722.50773	8104.30253	8058.87304	9060.92038	15195.37873	10413.46364	10078.35905	10180.93469	10943.14151	10030.01456	11597.28286	12089.24224	13013.60938	11169.95182	9553.94247	11563.363	8686.4288	9692.94423	14106.21551	11542.47384	13332.01623	11107.40861	8893.18181	8791.16878	10696.22614	9649.87768	10290.38465	9978.70685	9395.96762	11068.39617	9432.81362	14898.59651	9665.39576	9787.11941	10386.50986	6325.63579	6463.62289
90	120	15501.23808	19313.36181	20439.63901	25538.12505	26123.89125	27070.73093	31938.11098	23562.7142	22744.82297	21109.5648	20402.13898	24400.79658	21844.17049	26317.66349	29515.61742	21801.97268	24559.85243	19146.44023	17330.75343	18649.48953	19608.31997	25681.88813	27099.32612	27717.92149	31255.50794	23069.58699	22228.74884	21286.79783	28177.63906	21589.89646	19047.34571	14882.39772	13279.76539	16490.98848	14173.56444	14935.52342	14832.35132	25981.87177	28914.76009	29251.49521	30961.32915	23385.86524	26525.4285	25720.9337	23579.86773	28687.31833	26712.20042	28007.8355	31398.42659	30895.57571	24755.50592	22818.18086	25427.0947	30075.83843	28932.33155	28394.38101	33258.8886	24657.92368	28416.65995	26675.88029	29375.11456	31384.21342	29773.55993	29017.1374	24278.18566	24006.89517	27028.47288	31023.55108	21058.80801	30615.9461	27722.57979	26305.01448	26557.13681	29136.45876	31862.05068	20684.02387	25817.09415	25877.33045	23283.15694	29491.0111	28091.38115	29109.67367	30292.93418	28326.68171	25291.99427	22045.54277	26030.33265	29577.33727	28654.7919	28905.86778	35001.13665	25294.01286	29423.85628	25906.35055	29750.25165	29015.29787	29938.56565	28039.5784	24428.07892	24702.59242	26964.59543	31279.71394	22482.09777	29631.22196	26561.24478	17835.26511	16759.60883	19482.2754	27291.74416	23461.23924	19542.90586	18582.29877	20221.52285	19529.72683	23034.69023	22187.70857	25018.5906	24943.87714	17875.66889	21988.61437	17612.91774	21866.07792	28988.17733	22587.9677	23501.66716	21481.87823	15621.93351	17686.7885	20273.26315	19889.1841	19506.76365	20334.29802	19208.96942	18671.22054	18777.09496	33420.17224	23275.39371	21183.90188	20648.35493	16273.0727	16406.02494	18855.37404	29045.66854	21788.53088	19185.88957	20282.26429	20764.84211	19481.33174	22965.7194	23595.68154	25752.83777	21979.92971	19428.14189	20434.44349	17298.61111	20309.6244	26637.66585	22441.61355	26597.51835	21864.67248	16948.68298	18124.87652	20471.16438	17516.95004	20977.63659	19407.12893	19132.1904	20930.83691	18980.45117	29899.84422	21272.99931	19678.20236	20139.18563	13041.76838	12795.16563
120	150	23560.34109	29784.21201	30757.37675	37913.99727	38352.79636	39156.86463	47814.86304	32853.87247	33390.47103	31634.73103	30592.54708	33658.33814	32413.9272	38264.47117	43371.29799	31167.5706	28611.55794	26963.44531	24743.14624	26901.22657	29290.05906	38554.98064	40793.43071	42515.20404	44600.60912	34484.30692	32362.15043	31289.45134	42718.13312	31421.27647	28152.90768	17957.85944	19092.04827	22719.84946	21075.31969	22747.67589	18947.54396	38181.49653	40002.44131	41622.05856	46573.0509	33392.54059	38083.45097	38750.46769	36140.41634	41894.41642	38495.573	41681.65601	47685.28744	44628.70997	36892.22009	33637.97932	36040.4562	42100.77246	41229.7161	41296.72645	49679.48027	35427.02462	42067.13065	39157.77427	43801.4752	43931.16014	43278.57348	41672.67174	36658.16609	36071.50313	39651.6364	44654.82777	31290.47802	45036.00936	38306.92667	40265.31113	37131.756	42600.17756	47998.71711	30743.16546	37541.9208	38757.62298	34519.32346	41561.80952	40876.17257	41853.46758	44615.54139	41065.7875	36587.32842	32584.81003	37519.63808	43344.76054	41399.7238	41952.4726	50810.94216	36633.12975	43008.98581	38222.24586	44080.5569	40951.85093	43895.54334	40800.40255	35959.76918	36734.42985	39650.01877	43606.38269	32797.10561	41242.28778	38347.15249	25148.08684	24281.26983	27439.89506	40767.7079	32441.46573	28590.93904	28522.09303	30700.06779	26444.29933	33731.92998	32288.94184	38429.8981	36623.43204	26362.51926	31143.8298	24761.59023	29243.33695	40849.2585	32687.6799	35350.58268	31828.77346	23287.28379	26408.50315	29999.84737	27978.33248	28263.47763	28961.7799	28551.52411	28612.32578	27480.05166	47367.15989	31307.8701	30548.50217	30360.64037	23546.33589	23809.18669	28174.30028	43934.04354	30900.29837	28585.98703	29862.4396	30524.11537	27417.84221	33868.00874	33749.0895	38480.85919	31761.71799	27752.52644	31474.26068	25465.25528	29976.54628	39578.87728	32944.5893	38203.57916	32040.32094	23773.31492	26543.75746	30489.65657	25602.28743	30300.48269	28348.49772	28101.87706	31225.88393	27841.27832	41647.99148	29454.76618	29421.18796	29784.84752	18255.5599	18772.82676
150	180	26107.42977	34606.90138	35584.97741	44014.6805	44958.1595	48014.29452	54923.6087	36766.05963	38821.29354	36158.4762	35079.60453	39039.37676	37802.54469	43173.41657	48290.76673	35079.01222	33520.43945	29893.4476	28146.69894	30662.72676	34275.47755	44162.17078	45673.88604	47520.35678	52549.01001	38772.26546	36841.6217	36444.93656	48933.38646	35046.71627	31421.24557	17524.71687	22701.66196	26081.41268	23255.60771	25151.43453	20450.32194	44364.12169	45859.36844	47743.39753	52681.97342	37849.17486	44535.71162	44227.67369	41085.72356	46623.36092	44282.04353	47310.9511	53018.06919	51195.33555	42401.64399	38399.95655	41603.13415	47519.5032	47866.5267	47877.50328	58157.03917	41607.11301	50122.60563	44885.26145	50334.37864	49534.86137	49741.69137	47688.63037	42549.04238	41033.98107	44668.90999	49261.78914	34474.28211	48056.14938	43492.38376	45201.23	42453.18608	48646.62989	54445.48663	35457.28303	44013.10129	44021.42622	40310.74145	48642.86248	47526.11674	47551.50204	50745.13763	47239.93018	43408.68193	37461.2279	42304.99549	48257.23691	46986.42873	48155.62437	59300.0887	41998.91081	49031.964	43754.12581	50580.65709	46420.35497	49820.49484	47273.02012	42095.81205	42011.20138	45482.80339	52579.80231	37391.97145	48406.70452	43573.81346	30210.16598	28392.6818	31747.82966	46629.38208	38132.93135	33607.4812	31936.4971	36061.57447	29472.83136	38844.61648	36868.8782	42504.69457	41719.95444	30625.33543	36342.87339	29035.79271	34496.39103	47987.75452	37553.33292	40416.54414	37558.85316	27082.81098	31120.50245	34504.38571	31702.92051	33095.34555	34032.16601	33533.62657	32663.70784	31421.06646	53318.30151	39084.09588	33612.13294	35431.97146	26786.41661	27355.33058	32344.71763	51438.17	36422.87301	32943.29718	33940.46774	36328.8129	32476.39557	39274.52348	37711.12932	44184.71806	35225.37118	33314.86122	35679.4606	28926.77767	33859.65764	44597.69545	37851.53742	44957.52631	36803.876	27295.86514	30463.90946	34877.96642	28527.56374	34404.13987	33528.32329	32703.28731	36187.04044	32085.90434	49737.01561	33307.62678	33147.15673	34458.89684	21369.5136	21565.16323
180	240	27337.42433	32646.58273	37199.78412	45706.19854	47612.5591	49156.79756	57571.30067	39452.80344	41927.80492	35108.99188	36443.68185	38006.38221	38359.77265	44546.20167	49723.43622	37476.10292	36932.77604	30105.94211	27854.424	31548.32812	35585.41959	46285.249	47988.94139	50765.43483	56447.43358	40875.50444	38007.73716	36555.39965	51474.32794	36996.62809	30260.71167	17849.81946	22336.88557	27006.07113	24363.01078	25230.51727	20863.10431	47398.73887	47828.36456	50164.24496	54534.44543	36334.89512	45961.12066	45812.24815	43174.84886	47020.54569	46405.04097	49242.90263	55222.96317	50999.81002	44779.471	40027.32161	42844.87842	49819.10529	48399.22909	48531.40671	57601.58379	42970.37248	50283.20634	46199.66326	51099.04104	50378.5548	51381.05068	48903.24023	44531.34756	42725.58208	46760.1163	52173.19083	36160.79718	50030.23206	44610.16274	48048.26817	43121.45002	50090.82264	54619.97103	37111.07104	45907.92165	46385.25154	42140.7803	48900.63931	48827.18177	48845.09321	52442.40155	48648.23638	44951.94163	38276.28941	43900.41362	50823.31545	49036.7293	49336.90519	61426.91804	44060.30171	50652.80984	44693.71837	52508.53791	47527.05991	52333.13645	48264.96299	44196.19764	43738.03311	47891.30154	52935.7843	38044.95252	49100.01545	44562.73179	30978.14892	29366.50713	33731.34707	48720.18171	38026.39616	35149.88742	33592.47202	37896.15792	31387.42712	40749.66459	39420.97648	44762.34598	41672.04041	32645.17615	38050.76789	30717.36856	36395.93409	48486.99342	39189.82225	41557.00064	39272.67342	27828.56912	32248.52065	35708.87053	32739.45775	34180.72944	35327.45329	35248.6576	34219.80568	33779.33584	54965.31907	40600.70142	35660.14673	37329.81127	28988.06436	28345.08093	33406.8744	51388.78278	38581.34504	35182.17575	36619.61871	37782.74065	32738.96824	40755.55628	39577.60306	45481.68525	37621.60124	35398.22603	37015.01696	30654.98551	36383.32936	46931.56527	39985.43268	46512.67023	39081.63687	28776.09821	31717.79726	36745.82265	29478.48166	36956.63125	34621.92038	34891.89946	38128.44404	34464.12332	52540.97985	35529.95493	34654.55522	36026.64966	22584.42018	22804.43756
240	300	25272.32197	34350.22735	37284.76354	45710.36288	47435.05486	47998.8671	57412.45277	41158.6551	41758.92098	35842.90129	36660.17767	38501.64199	40232.55698	42679.36855	48490.86296	37712.89589	41890.02691	27460.0147	27179.18959	31298.19853	35555.3794	45755.79654	48421.77722	49557.38869	56345.22276	42839.73609	38176.73089	37575.91059	51399.01251	37538.97261	28059.42276	16452.32922	21207.4274	26003.37817	22807.20564	24955.49248	21549.6147	46286.91473	46659.52145	48724.09262	53379.65282	37051.80908	45580.82298	45368.97576	43235.35444	45945.09074	45001.03323	47890.95718	53913.35516	49779.30269	44332.19017	40539.52472	43509.51031	47875.25839	47301.89098	47336.09828	54771.87022	41833.5861	49444.88151	45708.38304	49931.67569	48007.25672	50504.39088	48036.96827	43956.4399	42762.0148	46200.07781	49845.44661	35414.98664	49657.07274	44276.95771	47248.01915	44005.12713	48073.38059	52307.1918	36001.52188	46271.93028	45964.87652	41338.52542	47806.09745	47402.65247	47396.93151	50974.9898	47267.28232	45103.29524	38213.53543	44311.5753	48566.0963	47574.02438	48012.20239	57700.35583	42965.95924	49436.35349	44218.50453	50751.34869	46676.5619	51213.20534	47679.56359	43330.12889	43611.02946	46804.1461	52522.7499	39718.93328	49364.49531	44000.77543	31036.8845	28955.79118	33459.9131	48233.88114	40294.95178	35856.53647	33754.4394	37833.17913	30866.9585	39653.12922	37765.40787	43854.56916	41420.61836	32835.73943	38308.01089	31422.5973	35639.0975	47951.32555	38620.91245	39876.35353	38608.02901	28199.51758	32760.7937	35053.41143	32526.84521	34402.44666	35443.47366	35060.03571	34766.88622	33821.17429	54704.06842	39568.69284	37731.04491	37176.72034	29199.61301	28879.07986	33426.65804	49732.66023	37740.47827	36042.94908	37012.4661	37149.31285	32780.13137	40260.68879	39457.32737	44902.73819	36624.14041	35717.91325	38668.60302	31226.96268	36091.66771	47197.32828	40035.59321	44646.33185	38623.29904	28771.93689	32319.63211	36339.45536	30540.79722	36938.25919	35020.54128	34915.6886	38384.04814	34176.66666	50969.69371	36984.71786	35220.45415	36329.29169	22747.59456	23106.05364
300	360	24559.79432	32654.91538	35867.89171	42954.3563	45402.49189	44831.34484	54571.69854	39868.16206	38802.41434	32651.08673	34112.27055	36144.33713	38012.61913	40559.35066	46795.17373	36918.304	37763.07986	25601.15264	25209.18169	29166.36701	34495.05497	43489.76503	47011.06905	47436.02087	52521.70618	41536.80593	36080.33879	37057.16709	49871.14327	35705.45663	27083.2103	15939.18985	20980.36389	25823.12509	22546.10077	25092.96796	22598.3907	44802.02923	43767.10342	45510.48884	49005.58897	35624.78315	43231.5491	42256.09421	40627.6092	43679.75255	41662.39671	44881.54199	48353.35313	47297.72292	41861.82639	38680.53485	39958.7557	44883.38986	43401.26602	44715.09844	51405.61886	39466.06337	46472.82633	42169.46837	46359.2387	45841.54412	47184.557	44597.55727	40852.94678	40372.96477	42947.94018	47448.39811	35579.99934	47677.29733	42347.3846	44922.38547	41338.71147	44674.91631	47765.29855	34975.5095	43502.24813	43184.33839	39632.50272	43636.25242	44828.15304	44306.8267	47886.94962	44889.76956	42540.73518	35636.23675	40954.55061	44940.71166	44606.87641	43803.94363	51514.17578	40173.73303	46553.48197	41429.03596	47539.64417	45108.47435	47248.81743	44273.5565	40600.4106	40494.42413	43758.31447	48571.51632	37385.3357	44759.43742	41977.69021	30860.01897	27611.67509	32604.93955	44525.64524	37884.6246	34334.40189	32088.77124	35965.38426	30110.42356	37251.57008	36250.37056	40068.2656	39667.07418	31768.03385	37359.72284	29810.38345	34280.69761	43566.08097	36607.41929	37815.11845	36715.34185	27278.48203	30964.91304	33346.79763	31591.55402	33195.18616	34127.33435	33576.65015	33467.77141	32396.90743	52428.21722	39134.62354	36335.41869	35953.90309	27544.21647	27314.99051	32248.33091	45610.43485	37186.31314	34040.25801	35073.09899	35881.19625	30278.05383	38370.47431	37361.60925	42235.10201	35155.14789	34684.52154	36216.96294	29837.35443	33897.11805	44447.91905	37739.65097	40880.12231	36696.04559	27602.8944	31065.28468	34564.81527	29979.6308	35333.42765	33405.49587	33222.06743	35834.85819	33100.0428	48568.14487	33783.52198	32622.72014	34423.29818	22607.79386	22865.32243
360	480	21556.21451	31172.59513	33270.40115	38756.48141	42608.47658	39128.58317	48911.74437	37799.04038	36775.34865	29785.03308	31935.79902	33670.75554	35264.89321	35486.84696	43336.83243	34553.92225	37306.27734	23050.46333	22873.11545	26609.17016	32067.62714	39311.47925	42885.95252	42377.5433	47046.57383	38799.57753	33344.19171	34732.08038	45277.04229	33629.43814	23983.90176	14093.88826	20115.99552	22273.17404	19825.34119	22634.53728	20316.88312	39605.71461	39073.48369	39778.96183	42407.5869	32272.64315	39415.04864	37680.43515	37008.50451	37288.73185	36678.18048	39277.31296	43261.90965	41186.65321	37720.50474	34937.59069	35558.8687	39604.90272	39102.62527	38641.68721	42983.13688	34785.95561	40865.86127	37381.58869	40647.71447	40512.68291	41409.61708	39329.32919	36220.37689	36478.55756	37810.70139	41550.25865	33539.39054	40706.3517	38230.09562	39891.35575	36920.60037	39487.62339	41551.25426	31978.0466	39466.96122	37712.47187	36017.06498	38695.67686	38621.74219	39151.73812	42013.52458	39701.0523	37602.59562	32883.23635	36229.85335	40008.55497	38727.48438	38821.79285	44492.20456	35578.78457	41768.7783	36558.52487	41289.57328	38992.09776	41775.46085	39247.16188	36150.23992	36582.54759	38442.28806	43046.9307	35799.4641	39574.26142	38663.99318	28429.57253	26138.73939	29563.76944	39323.05786	35110.24948	31721.67655	29687.59367	33688.76752	27075.83531	33454.18999	32821.11353	36060.34075	35407.02785	29596.68335	33684.61154	27540.29052	31595.12277	40146.01198	32924.32287	33319.62027	33071.07222	24932.60096	28823.72588	30773.32672	29118.747	30354.41804	30657.44729	30537.34836	31132.447	29902.55941	45123.29703	37520.44177	32583.75177	33294.84857	25723.21683	26033.9976	29250.11615	40319.14153	32895.79899	31527.03056	31767.07343	33595.11901	27955.31932	34116.91711	34198.17398	37549.34874	32286.97804	31837.97577	32834.62464	27342.09149	31403.39441	39104.22564	33711.7852	36248.42774	33182.7087	25973.30999	28248.40596	31245.69303	27446.93588	32242.96759	30926.65345	30347.0792	33312.52956	30262.42486	43062.41635	33501.09745	29640.67561	32814.84382	21599.14644	21771.22529
