region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.4823405735689956	0.009302264335706448	10.2924606285639	11.747180577927901	0.8044590918994119	0.08044590918994118
Amygdala	acq	NA	TRUE	2.2166025622687235	0.00516437880770965	6.153202430899735	7.607922380263736	0.5697695226903404	0.05697695226903404
Caudate	acq	NA	TRUE	1.9396254123322794	0.0062719623759593425	2.330940056774969	3.7856600061389707	0.41434960267827636	0.041434960267827635
Frontal	acq	NA	TRUE	2.4404313860092492	0.007293946577844285	3.6004168894826125	5.0551368388466145	0.4605860979491761	0.04605860979491761
Hippocampus	acq	NA	TRUE	2.210031967316284	0.005573426400213396	2.2174929861912793	3.672212935555281	0.4104508320027091	0.04104508320027091
Insula	acq	NA	TRUE	2.6834114272371314	0.00852972986103955	7.29846507095642	8.753185020320421	0.6268269377836573	0.06268269377836573
Occipital	acq	NA	TRUE	2.7189053794539704	0.005022065674956975	-7.433760059455238	-5.979040110091237	0.1836414212549736	0.01836414212549736
PCC	acq	NA	TRUE	2.555560765479577	0.009545648375157374	9.127470675633338	10.58219062499734	0.7300314533262241	0.07300314533262241
Parietal	acq	NA	TRUE	2.4462760389119365	0.009381827433490624	7.892715522759135	9.347435472123136	0.6586493884748	0.06586493884748
Putamen	acq	NA	TRUE	2.5841762176336625	0.0028590138653874432	-3.8306446714665885	-2.375924722102587	0.247954354396211	0.0247954354396211
Temporal	acq	NA	TRUE	2.616684764433186	0.00697473500175274	0.7581831892341544	2.212903138598156	0.363451911812084	0.0363451911812084
Thalamus	acq	NA	TRUE	2.325001698134071	0.0030129795118892114	3.655402481817742	5.110122431181743	0.46270140717998326	0.04627014071799833
